tconst	directors	writers
tt19200012	nm3512791	\N
tt19200134	nm3512791	\N
tt19200218	nm3512791	\N
tt19200272	nm3512791	\N
tt19200810	nm3512791	\N
tt19200818	\N	\N
tt19200862	nm3512791	\N
tt19201050	nm3512791	\N
tt19201070	\N	nm12125916,nm7861378
tt19201220	nm3512791	\N
tt19201676	\N	\N
tt19202410	\N	\N
tt19202436	\N	\N
tt19202480	\N	\N
tt19202488	\N	\N
tt19202892	nm3512791	\N
tt19203164	\N	\N
tt19203192	\N	\N
tt19203224	nm1536620	\N
tt19203480	nm3512791	\N
tt19203648	\N	\N
tt19203714	\N	\N
tt19203746	\N	\N
tt19203880	nm3512791	\N
tt19204210	\N	\N
tt19204272	\N	\N
tt19204294	\N	\N
tt19204324	nm13106264,nm9431603	nm9204326
tt19204378	nm3512791	\N
tt19204522	nm3512791	\N
tt19204762	nm3512791	\N
tt19204840	nm3512791	\N
tt19204910	\N	\N
tt19205106	nm3512791	\N
tt19205182	nm3512791	\N
tt19205398	nm3512791	\N
tt19205402	nm3512791	\N
tt19205422	nm4583971	nm4583971,nm13527822
tt19205728	\N	\N
tt19205882	\N	\N
tt19206024	\N	\N
tt19206032	nm3512791	\N
tt19206276	nm13527829	nm13527829
tt19206294	\N	\N
tt19206310	\N	\N
tt19206672	nm3512791	\N
tt19206680	nm3512791	\N
tt19206722	nm3512791	\N
tt19206972	nm3512791	\N
tt19207172	nm3512791	\N
tt19207192	nm3512791	\N
tt19207672	\N	\N
tt19208000	nm0140638,nm2828647	nm1825197,nm1035653
tt19208120	nm3512791	\N
tt19208378	nm1564828	nm2133286,nm2290109,nm1564828
tt19208460	nm1564828	nm2133286,nm2290109,nm1564828
tt19208608	\N	\N
tt19208718	nm1564828	nm2133286,nm2290109,nm1564828
tt19208826	nm11422377	\N
tt19208960	nm3512791	\N
tt19209036	nm3833002	\N
tt19209092	nm3512791	\N
tt19209184	nm1564828	nm2133286,nm2290109,nm1564828
tt19209268	nm1564828	nm2133286,nm2290109,nm1564828
tt19209286	nm3512791	\N
tt19209484	nm3512791	\N
tt19209634	nm3512791	\N
tt19209852	nm3833002	\N
tt19209866	nm3833002	\N
tt19209888	nm3833002	\N
tt19209926	nm3833002	\N
tt19209938	nm3512791	\N
