tconst	directors	writers
tt7450000	nm7384936	\N
tt7450002	nm0004121	nm3136159,nm0115310,nm1072572,nm2809844,nm0656071
tt7450004	nm2670001	nm3620438,nm6572581
tt7450006	\N	\N
tt7450008	\N	\N
tt7450010	nm7384936	\N
tt7450012	nm9310979	nm9310979
tt7450014	nm2670001	nm3620438,nm6572581
tt7450016	nm9313001	nm5624112
tt7450018	nm4175593	nm4175593
tt7450020	nm9313004	\N
tt7450022	\N	\N
tt7450024	nm2670001	nm3620438,nm6572581
tt7450026	\N	\N
tt7450032	nm7384936	\N
tt7450036	nm2670001	nm3620438,nm6572581
tt7450038	nm1684296	\N
tt7450042	\N	\N
tt7450046	\N	\N
tt7450048	\N	\N
tt7450050	\N	\N
tt7450052	nm2670001	nm3620438,nm6572581
tt7450054	\N	\N
tt7450056	nm1684296	\N
tt7450062	nm1684296	\N
tt7450064	\N	\N
tt7450070	nm7384936	\N
tt7450072	nm9313024	nm6774798,nm9313020,nm9313024,nm9313028
tt7450076	nm7384936	\N
tt7450078	nm0470658	nm1823350,nm1650435,nm2813983
tt7450080	nm7384936	\N
tt7450082	nm9308409	nm9308409
tt7450084	nm0470658	nm1650435,nm2813983,nm0749191
tt7450086	nm7384936	\N
tt7450090	nm9112018	nm9112018
tt7450092	nm7384936	\N
tt7450094	nm9112018	nm9112018
tt7450096	\N	\N
tt7450098	nm9112018	nm9112018
tt7450100	nm4349658	nm8799318
tt7450102	nm7384936	\N
tt7450104	\N	\N
tt7450106	\N	nm9240020
tt7450108	nm2603544	nm1136150,nm2107329
tt7450110	nm2603544	nm1136150,nm2107329
tt7450112	nm2603544	nm1136150,nm2107329
tt7450114	nm2930352	nm1136150,nm2107329
tt7450116	nm2930352	nm1136150,nm2107329
tt7450118	nm2603544	nm1136150,nm2107329
tt7450120	\N	\N
tt7450122	nm4307147	nm4307147
tt7450124	nm5169622	nm1136150,nm2107329
tt7450128	nm2603544	nm1136150,nm2107329
tt7450130	nm9201520,nm5837089,nm10532215	nm5837089,nm2966385
tt7450132	nm9313071	nm1136150,nm2107329
tt7450134	nm9313074	nm9313074,nm9328605
tt7450136	nm2603544	nm1136150,nm2107329
tt7450138	nm1684296	\N
tt7450140	nm7384936	\N
tt7450142	\N	\N
tt7450144	nm7384936	\N
tt7450146	\N	\N
tt7450148	\N	\N
tt7450150	\N	\N
tt7450152	\N	\N
tt7450154	\N	\N
tt7450156	\N	\N
tt7450158	\N	\N
tt7450160	\N	\N
tt7450162	nm7384936	\N
tt7450166	\N	\N
tt7450168	\N	\N
tt7450170	\N	\N
tt7450172	\N	\N
tt7450174	\N	\N
tt7450176	\N	\N
tt7450178	\N	\N
tt7450180	\N	\N
tt7450182	\N	\N
tt7450184	nm4614543	nm4038952
tt7450186	\N	\N
tt7450188	\N	\N
tt7450190	\N	\N
tt7450192	nm5241213	nm5241213
tt7450194	nm5241213	nm5241213
tt7450196	nm5241213	nm5241213
tt7450198	nm5241213	nm5241213
tt7450200	nm5241213	nm5241213
tt7450202	nm4614543	nm4038952
tt7450204	\N	\N
tt7450206	nm4811238	nm0948410
tt7450208	\N	\N
tt7450210	\N	\N
tt7450212	nm4614543	nm4038952
tt7450214	\N	\N
tt7450216	\N	nm0277925,nm2539834
tt7450218	\N	nm0277925,nm2539834
tt7450220	\N	nm0277925,nm2539834
tt7450222	\N	nm0277925,nm0819045,nm2539834
tt7450224	nm9313112,nm9313111	nm9313112,nm9313111
tt7450226	\N	nm0277925,nm2539834
tt7450228	\N	nm0277925,nm2539834
tt7450230	\N	\N
tt7450232	\N	nm0277925,nm2539834
tt7450234	\N	nm0277925,nm0819045,nm2539834
tt7450236	\N	nm0277925,nm2539834
tt7450238	\N	nm0277925,nm2539834
tt7450240	\N	nm0277925,nm2539834
tt7450242	\N	nm0277925,nm2539834
tt7450244	\N	nm0277925,nm2539834
tt7450246	\N	nm0277925,nm2539834
tt7450248	nm5719920	nm3878426
tt7450250	\N	nm0277925,nm2539834
tt7450252	nm3300420	nm3878426
tt7450254	\N	\N
tt7450256	\N	\N
tt7450258	nm3300420	nm3878426
tt7450260	\N	\N
tt7450262	\N	\N
tt7450264	nm1684296	\N
tt7450266	\N	\N
tt7450268	\N	\N
tt7450270	nm0924880	nm0808850,nm0390852,nm0714150,nm7795659,nm9478920
tt7450272	\N	\N
tt7450274	\N	\N
tt7450276	\N	\N
tt7450278	\N	\N
tt7450280	\N	\N
tt7450282	\N	\N
tt7450284	\N	\N
tt7450286	\N	\N
tt7450288	\N	\N
tt7450290	\N	\N
tt7450292	\N	\N
tt7450294	nm9261627	nm9261627
tt7450296	\N	\N
tt7450298	nm3856217	nm9313134,nm9313135,nm9313139,nm9313136,nm9313137,nm9313138,nm9313140,nm6979105,nm9313141,nm9313142
tt7450300	\N	\N
tt7450302	\N	\N
tt7450304	\N	\N
tt7450306	\N	\N
tt7450308	\N	\N
tt7450310	\N	\N
tt7450312	\N	\N
tt7450314	\N	\N
tt7450318	\N	nm0390852,nm0808850
tt7450320	\N	nm0390852,nm0808850
tt7450322	\N	nm0390852,nm0808850
tt7450324	\N	nm0390852,nm0808850
tt7450326	\N	\N
tt7450328	nm1665254	nm9247077
tt7450330	\N	nm3995682
tt7450332	\N	\N
tt7450336	\N	\N
tt7450338	nm4959548	nm4959548
tt7450340	nm4959548	nm4959548
tt7450342	\N	\N
tt7450344	\N	\N
tt7450346	nm3542089	nm3542089,nm8041396
tt7450348	\N	\N
tt7450350	nm5453044	nm5453044,nm6438416
tt7450352	\N	\N
tt7450354	\N	\N
tt7450356	nm2571852	\N
tt7450358	\N	\N
tt7450360	nm0377709	\N
tt7450362	nm5453044	nm5453044,nm6438416
tt7450364	\N	\N
tt7450366	nm9311328,nm1204038	nm3790313
tt7450368	\N	\N
tt7450370	nm8960228	nm9071312,nm8960228
tt7450372	nm9313200	nm9313200
tt7450374	\N	nm3941854,nm3892776,nm1893344,nm2962801,nm5099100
tt7450376	nm3856217	nm1049081,nm1187873,nm1090497,nm2204042,nm2691190,nm3290452,nm4951756,nm7155562,nm8520516,nm9103680
tt7450378	nm2009846	nm2998931
tt7450380	nm4046222	nm4099768,nm2017181,nm4100266,nm4380835,nm3446079,nm6944005
tt7450382	nm11741397,nm10631312	nm10036893
tt7450384	nm5565319	nm5565319,nm7588052
tt7450386	nm1094391	nm0098247,nm8944195
tt7450388	\N	nm3941854,nm1893344,nm2962801,nm5099100
tt7450390	nm0258589	nm4087145,nm11052405,nm3838167
tt7450396	nm6310132	nm6310132
tt7450398	nm1856813	nm1856813
tt7450400	nm3301505	nm3301505,nm8541237
tt7450402	nm3301505	nm3301505,nm8541237
tt7450406	nm6162264	nm6162264
tt7450408	nm9302174	nm9302174
tt7450412	\N	nm9043825
tt7450414	nm6999224	nm6999224
tt7450418	nm9313293	nm9313293
tt7450422	\N	\N
tt7450424	nm1189872	\N
tt7450426	nm9302174	nm9302174
tt7450428	nm9302174	nm9302174
tt7450430	\N	\N
tt7450432	\N	\N
tt7450434	\N	\N
tt7450436	\N	\N
tt7450438	nm9302174	nm9302174
tt7450440	nm9302174	nm9302174
tt7450442	nm0051999	\N
tt7450444	nm0489450	\N
tt7450446	nm0717025	\N
tt7450448	nm6999224	nm6999224
tt7450450	nm6999224	nm6999224
tt7450452	nm1834156,nm4273100	nm4959773
tt7450454	nm6999224	nm6999224
tt7450456	nm4827381	\N
tt7450458	nm6999224	nm6999224
tt7450460	nm4827381	\N
tt7450462	nm6999224	nm6999224
tt7450466	nm4827381	\N
tt7450468	nm4827381	\N
tt7450470	nm2433470	nm2518443
tt7450472	nm4827381	\N
tt7450474	nm4827381	\N
tt7450476	\N	\N
tt7450478	nm4827381	\N
tt7450480	nm6999224	nm6999224
tt7450484	\N	\N
tt7450486	nm4827381	\N
tt7450488	\N	\N
tt7450490	nm4827381	\N
tt7450492	nm2128201	\N
tt7450494	nm4827381	\N
tt7450496	\N	nm2107622
tt7450498	nm6999224	nm6999224
tt7450500	\N	nm2107622
tt7450502	\N	\N
tt7450504	nm4827381	\N
tt7450506	\N	nm2136407,nm9313359,nm6388198
tt7450508	nm9325150	nm9325150
tt7450510	nm6999224	nm6999224
tt7450514	nm4827381	\N
tt7450516	nm1962671	nm1962671,nm0354321
tt7450518	nm4827381	\N
tt7450520	nm6999224	nm6999224
tt7450522	nm0781241	\N
tt7450524	nm0781241	nm4187718,nm0387506
tt7450526	nm0781241	nm4187718
tt7450528	nm7867124,nm4685421,nm1966600	nm6421607,nm0438471,nm7562801,nm7749575,nm10254257
tt7450530	nm3856217	nm3988612,nm2104473,nm2919712,nm3651795,nm4944498
tt7450532	nm6999224	nm6999224
tt7450534	nm4827381	\N
tt7450536	\N	\N
tt7450538	\N	nm2107622
tt7450540	\N	\N
tt7450542	\N	\N
tt7450544	\N	\N
tt7450546	nm4827381	\N
tt7450548	\N	\N
