tconst	directors	writers
tt17390088	\N	\N
tt17390094	nm5322992	\N
tt17390142	nm13295635,nm7931479	\N
tt17390146	nm5322992	\N
tt17390192	\N	\N
tt17390212	\N	\N
tt17390226	nm7931479,nm13295635	\N
tt17390272	nm13295635,nm7931479	\N
tt17390282	\N	\N
tt17390292	nm13334164	nm13334164
tt17390346	nm13295635,nm7931479	\N
tt17390348	nm7931479,nm13295635	\N
tt17390360	nm13295635,nm7931479	\N
tt17390384	nm7931479,nm13295635	\N
tt17390390	\N	\N
tt17390400	nm13295635,nm7931479	\N
tt17390420	nm7931479,nm13295635	\N
tt17390448	nm5322992	\N
tt17390494	nm13295635,nm7931479	\N
tt17390542	nm13295635,nm7931479	\N
tt17390554	nm13295635,nm7931479	\N
tt17390574	nm13295635,nm7931479	\N
tt17390602	\N	\N
tt17390604	nm7931479,nm13295635	\N
tt17390608	nm13316848	\N
tt17390632	nm13295635,nm7931479	\N
tt17390682	nm7931479,nm13295635	\N
tt17390704	nm13295635,nm7931479	\N
tt17390726	\N	\N
tt17390740	nm13295635,nm7931479	\N
tt17390782	nm13295635,nm7931479	\N
tt17390828	nm13295635,nm7931479	\N
tt17390832	nm7931479,nm13295635	\N
tt17390866	nm7931479,nm13295635	\N
tt17390924	\N	\N
tt17391000	nm7931479,nm13295635	\N
tt17391046	nm7931479,nm13295635	\N
tt17391048	nm7931479,nm13295635	\N
tt17391056	nm7931479,nm13295635	\N
tt17391090	nm13295635,nm7931479	\N
tt17391154	nm13295635,nm7931479	\N
tt17391208	nm13295635,nm7931479	\N
tt17391248	nm7931479,nm13295635	\N
tt17391250	nm7931479,nm13295635	\N
tt17391252	\N	\N
tt17391290	nm13295635,nm7931479	\N
tt17391318	nm7931479,nm13295635	\N
tt17391374	nm7931479,nm13295635	\N
tt17391442	nm13295635,nm7931479	\N
tt17391446	nm7931479,nm13295635	\N
tt17391458	nm7931479,nm13295635	\N
tt17391496	nm7931479,nm13295635	\N
tt17391510	nm13295635,nm7931479	\N
tt17391518	nm7931479,nm13295635	\N
tt17391542	\N	\N
tt17391544	\N	\N
tt17391546	\N	\N
tt17391548	nm7931479,nm13295635	\N
tt17391554	nm7931479,nm13295635	\N
tt17391568	nm7931479,nm13295635	\N
tt17391584	nm13295635,nm7931479	\N
tt17391586	nm7931479,nm13295635	\N
tt17391594	nm13295635,nm7931479	\N
tt17391636	nm13295635,nm7931479	\N
tt17391658	nm7931479,nm13295635	\N
tt17391660	nm7931479,nm13295635	\N
tt17391674	nm7931479,nm13295635	\N
tt17391752	nm12815201	\N
tt17391756	nm13295635,nm7931479	\N
tt17391800	nm7931479,nm13295635	\N
