tconst	directors	writers
tt16050002	\N	\N
tt16050042	\N	\N
tt16050096	\N	\N
tt16050104	\N	\N
tt16050412	\N	\N
tt16050444	nm5557218,nm11480899	nm11144574
tt16050512	\N	\N
tt16050538	\N	\N
tt16050660	nm11900687	nm11900687
tt16050714	nm0643696	nm0368048
tt16050742	\N	\N
tt16050964	\N	\N
tt16051006	\N	\N
tt16051056	\N	\N
tt16051076	\N	\N
tt16051120	\N	\N
tt16051202	nm7444176	nm7444176
tt16051224	\N	nm0534567
tt16051506	nm8512871	nm8512871
tt16051638	\N	\N
tt16051694	\N	\N
tt16051820	nm7891923	nm7867218
tt16051902	nm11310044	nm11310044
tt16051968	\N	\N
tt16052114	\N	\N
tt16052272	\N	\N
tt16052600	\N	\N
tt16052674	nm13121048,nm13121046,nm13121047	nm13121046,nm13121047,nm13121048
tt16053120	\N	\N
tt16053312	\N	\N
tt16053372	\N	\N
tt16053382	\N	\N
tt16053398	\N	\N
tt16053422	nm1642927	nm0343619
tt16053446	nm2285654	nm8558090,nm13121058,nm2285654
tt16053454	\N	\N
tt16053530	nm1127525	\N
tt16053560	nm7568139	\N
tt16053580	nm13121061	nm13121061
tt16053712	nm1869092	nm6069937
tt16053832	\N	\N
tt16054028	\N	nm5638566
tt16054088	nm8033002	\N
tt16054108	nm2073967	nm2073967
tt16054156	\N	nm11646822,nm3729384
tt16054312	\N	\N
tt16054362	\N	nm2475937
tt16054440	nm3741560	nm5445375
tt16054478	\N	\N
tt16054548	nm9904484	nm9904484
tt16055540	\N	nm13121098
tt16055590	\N	nm5638566
tt16055816	\N	\N
tt16055832	\N	\N
tt16055940	\N	\N
tt16056062	\N	nm0239605
tt16056130	\N	\N
tt16056288	nm7324268	nm7324268
tt16056542	\N	nm13121107
tt16057104	nm4843553	nm4843553
tt16057126	\N	nm4727658,nm1566203
tt16057434	nm3215024	nm2605642
tt16057622	\N	\N
tt16057666	nm2546195	nm12990798,nm12990799
tt16057796	\N	\N
tt16057842	nm0622726	\N
tt16057866	nm1326410	nm1345855
tt16057876	\N	\N
tt16057912	\N	\N
tt16057916	\N	\N
tt16057924	\N	\N
tt16057946	\N	\N
tt16057948	\N	\N
tt16057952	\N	\N
tt16057958	\N	\N
tt16057968	nm0305054	\N
tt16057974	\N	\N
tt16057978	\N	\N
tt16057984	\N	\N
tt16057986	\N	\N
tt16057994	nm13121127	nm13121127
tt16058026	\N	\N
tt16058032	\N	\N
tt16058054	\N	\N
tt16058056	nm12984181	nm12984181
tt16058060	nm1204064	nm2121478,nm0136610,nm1435402
tt16058070	\N	\N
tt16058072	\N	nm0682196
tt16058074	\N	\N
tt16058076	nm8852078	nm13121157,nm12391889,nm10110915
tt16058078	\N	\N
tt16058082	\N	\N
tt16058084	nm1249012	nm1824966,nm2242332
tt16058086	\N	\N
tt16058088	\N	\N
tt16058090	\N	\N
tt16058092	\N	\N
tt16058094	\N	\N
tt16058096	nm12984181	nm12984181
tt16058098	nm12984181	nm12984181
tt16058102	\N	\N
tt16058104	\N	\N
tt16058106	\N	\N
tt16058108	\N	\N
tt16058110	\N	\N
tt16058112	\N	\N
tt16058114	\N	\N
tt16058116	\N	\N
tt16058118	\N	\N
tt16058122	\N	\N
tt16058128	\N	\N
tt16058130	\N	\N
tt16058132	\N	\N
tt16058134	\N	\N
tt16058140	\N	\N
tt16058142	nm1249012	nm1824966,nm2242332
tt16058144	nm4907693	\N
tt16058146	\N	\N
tt16058148	nm1249012	nm1824966,nm2242332
tt16058150	nm1249012	nm1824966,nm2242332
tt16058152	nm1107016	nm2318188,nm5619904,nm0016176,nm0580318
tt16058154	nm0736200	nm1149075,nm0029646,nm1044098,nm8005470,nm10471046,nm4070113
tt16058156	\N	\N
tt16058158	nm12984181	nm12984181
tt16058160	nm0003063,nm0205990	nm0205990
tt16058162	\N	\N
tt16058166	nm1249012	nm1824966,nm2242332
tt16058168	nm13121256,nm0303211	\N
tt16058170	nm13121257	nm13121258
tt16058172	\N	\N
tt16058174	nm13121259	nm13121260
tt16058178	nm1249012	nm1824966,nm2242332
tt16058180	nm1249012	nm1824966,nm2242332
tt16058184	\N	nm0522454
tt16058186	\N	\N
tt16058188	nm13121265	nm6911071
tt16058192	nm13121274	nm13121274
tt16058194	nm1249012	nm1824966,nm2242332
tt16058196	nm1249012	nm1824966,nm2242332
tt16058198	nm1249012	nm1824966,nm2242332
tt16058200	nm1249012	nm1824966,nm2242332
tt16058202	nm1249012	nm1824966,nm2242332
tt16058204	nm12096278	nm9128231,nm12096278
tt16058206	nm1945598	nm1945598
tt16058210	nm12077297	nm12077297
tt16058212	\N	nm0911741
tt16058218	nm1249012	nm1824966,nm2242332
tt16058220	\N	\N
tt16058222	nm1249012	nm1824966,nm2242332
tt16058224	\N	\N
tt16058226	nm1249012	nm1824966,nm2242332
tt16058228	\N	\N
tt16058230	\N	\N
tt16058234	nm1249012	nm1824966,nm2242332
tt16058236	\N	\N
tt16058238	nm1249012	nm1824966,nm2242332
tt16058240	\N	\N
tt16058242	nm1249012	nm1824966,nm2242332
tt16058248	nm1249012	nm1824966,nm2242332
tt16058250	\N	\N
tt16058252	nm1913201	\N
tt16058256	nm9432602	nm9432602
tt16058258	nm1249012	nm1824966,nm2242332
tt16058264	\N	\N
tt16058266	\N	\N
tt16058268	nm1249012	nm1824966,nm2242332
tt16058270	\N	\N
tt16058272	nm1249012	nm1824966,nm2242332
tt16058280	nm1249012	nm1824966,nm2242332
tt16058282	nm12140350	nm12140350
tt16058284	nm4907693	nm4907887,nm4907693
tt16058288	nm1249012	nm1824966,nm2242332
tt16058290	\N	\N
tt16058294	nm1249012	nm1824966,nm2242332
tt16058296	\N	\N
tt16058302	\N	\N
tt16058304	\N	\N
tt16058306	nm1249012	nm1824966,nm2242332
tt16058308	nm13121356,nm10448909,nm13121357,nm6764636	nm6764636
tt16058312	nm1249012	nm1824966,nm2242332
tt16058316	\N	\N
tt16058318	nm1249012	nm1824966,nm2242332
tt16058322	nm4553953	\N
tt16058324	nm1249012	nm1824966,nm2242332
tt16058328	nm1249012	nm1824966,nm2242332
tt16058338	\N	\N
tt16058340	\N	\N
tt16058342	\N	\N
tt16058344	\N	\N
tt16058346	\N	\N
tt16058348	\N	\N
tt16058352	nm13078738	nm13078738,nm13078739
tt16058354	nm8008256	nm3625304,nm1754511
tt16058356	nm3765859	nm3765859
tt16058358	nm13121384	nm5411814
tt16058360	\N	\N
tt16058366	\N	\N
tt16058368	nm4553953	\N
tt16058370	\N	\N
tt16058372	\N	\N
tt16058374	nm3275646	nm3275646
tt16058376	\N	\N
tt16058380	\N	\N
tt16058382	nm4631163,nm3474264	nm13121399
tt16058384	\N	\N
tt16058386	nm1879820	nm8833232
tt16058388	nm4553953	\N
tt16058392	\N	\N
tt16058394	nm0390870	\N
tt16058396	nm13121408,nm9711601,nm11112132	nm13121410,nm11112132,nm11131645
tt16058400	nm13121414	nm4194960,nm12990770
tt16058402	\N	\N
tt16058404	nm4553953	\N
tt16058410	nm10985641	nm10985641
tt16058414	nm2300053	nm4430296
tt16058420	nm13279611	nm13279611
tt16058422	nm7656419	nm7656419
tt16058432	nm10985641	nm10985641
tt16058442	nm3639702,nm9464234	\N
tt16058446	nm13118489	nm13118489
tt16058448	nm1882030	\N
tt16058450	\N	\N
tt16058452	nm4733523	\N
tt16058454	nm0188888	nm0188888,nm3245903
tt16058456	nm5210716,nm1882030	\N
tt16058458	nm1812024	\N
tt16058460	\N	\N
tt16058464	nm10985641	nm10985641
tt16058470	\N	\N
tt16058472	\N	\N
tt16058476	\N	\N
tt16058478	\N	\N
tt16058480	nm1562359	\N
tt16058492	nm10985641	nm10985641
tt16058494	nm9870224	\N
tt16058496	nm4421072	nm4421072,nm4555764,nm4862038
tt16058500	nm10985641	nm10985641
tt16058502	\N	nm13121476
tt16058504	nm10046283	nm10046283
tt16058506	\N	\N
tt16058508	\N	\N
tt16058510	nm5772957	nm5772957
tt16058514	\N	\N
tt16058516	nm13121485	nm13121485,nm13121506
tt16058518	nm11884110	nm11884110
tt16058520	\N	nm9405626
tt16058522	\N	\N
tt16058524	nm1249012	nm1824966,nm2242332
tt16058526	nm1249012	nm1824966,nm2242332
tt16058528	\N	nm12406532,nm13057652,nm11809161
tt16058530	nm1249012	nm1824966,nm2242332
tt16058532	nm13117482,nm13121516	nm8488420
tt16058534	nm1249012	nm1824966,nm2242332
tt16058536	\N	nm2819326
tt16058540	nm1249012	nm1824966,nm2242332
tt16058542	nm8664610	nm13121525,nm8664610
tt16058544	nm11884110	nm11884110
tt16058546	nm1249012	nm1824966,nm2242332
tt16058548	nm1249012	nm1824966,nm2242332
tt16058550	\N	\N
tt16058552	nm13017328	nm13017328
tt16058554	nm1249012	nm1824966,nm2242332
tt16058556	nm7153454	nm7153454
tt16058558	nm1249012	nm1824966,nm2242332
tt16058560	\N	\N
tt16058562	\N	\N
tt16058564	\N	nm9405626
tt16058566	nm9511013	nm13121564,nm13121565
tt16058576	nm8664610	nm8664610
tt16058578	nm11106494	nm11106496
tt16058580	\N	\N
tt16058582	\N	\N
tt16058584	nm11106494	nm11106496
tt16058588	nm7900820,nm2997914	nm2997914
tt16058592	nm11106494	nm3309563
tt16058596	nm10907297	\N
tt16058600	nm13121609	nm12495498
tt16058606	\N	\N
tt16058608	nm1779833	nm1779833
tt16058612	\N	\N
tt16058614	\N	\N
tt16058616	nm13017328	nm13017328,nm13121530
tt16058618	\N	\N
tt16058620	\N	\N
tt16058622	nm3069762	\N
tt16058624	\N	\N
tt16058626	\N	\N
tt16058628	nm11884110	\N
tt16058630	\N	\N
tt16058632	\N	\N
tt16058634	\N	\N
tt16058636	\N	\N
tt16058638	\N	\N
tt16058640	\N	\N
tt16058642	nm3490812	\N
tt16058644	\N	\N
tt16058646	\N	\N
tt16058648	\N	\N
tt16058650	\N	\N
tt16058652	nm9870224	\N
tt16058654	nm1811679	\N
tt16058656	nm11884110	\N
tt16058658	nm1811679	\N
tt16058660	nm1811679	\N
tt16058662	nm1811679	\N
tt16058664	\N	\N
tt16058668	nm2989030,nm5760320	\N
tt16058670	nm7676179	nm7676179
tt16058672	\N	\N
tt16058674	nm5078747,nm7078796,nm1356897	nm13119779,nm13119780,nm13119781,nm5078747,nm5874956,nm6484523
tt16058676	nm4794531	nm4857200,nm12390139,nm4794531
tt16058678	nm13097103	nm13121714,nm13097103
tt16058680	\N	\N
tt16058684	\N	\N
tt16058686	nm0076227	\N
tt16058690	\N	\N
tt16058692	nm0076227	\N
tt16058694	nm0076227	\N
tt16058696	nm0076227	\N
tt16058698	nm0076227	\N
tt16058700	\N	\N
tt16058702	\N	\N
tt16058704	\N	\N
tt16058706	\N	\N
tt16058708	\N	\N
tt16058712	\N	\N
tt16058716	\N	\N
tt16058718	\N	\N
tt16058720	\N	\N
tt16058722	\N	nm13073163,nm5524841,nm0509030,nm1471415,nm6816887,nm8232024,nm0911358
tt16058726	\N	\N
tt16058728	\N	\N
tt16058732	nm0068953	nm0035024,nm1646519,nm1618265,nm1275642,nm0831321
tt16058734	nm8120548	nm8120548,nm6542897
tt16058738	nm12400992	\N
tt16058740	nm0068953	nm0035024,nm1275642,nm0831321,nm10078872,nm2234529
tt16058750	nm6518267	nm4744470
tt16058752	\N	nm4590226
tt16058754	nm8510275	nm11225098,nm8510275
tt16058758	\N	\N
tt16058764	\N	\N
tt16058768	nm4293131	\N
tt16058770	\N	nm2429688
tt16058772	nm1550333	nm4748700,nm8472096
tt16058774	nm1550333	nm4748700,nm8472096
tt16058776	nm1550333	nm4748700,nm8472096
tt16058778	nm1550333	nm4748700,nm8472096
tt16058780	nm1550333	nm4748700,nm8472096
tt16058782	\N	\N
tt16058784	nm1550333	nm4748700,nm8472096
tt16058786	nm1550333	nm4748700,nm8472096
tt16058788	nm1550333	nm4748700,nm8472096
tt16058790	\N	nm2739513
tt16058792	nm1550333	nm4748700,nm8472096
tt16058794	nm1550333	nm4748700,nm8472096
tt16058796	nm1550333	nm4748700,nm8472096
tt16058798	nm10841253	\N
tt16058800	nm1550333	nm4748700,nm8472096
tt16058802	nm1550333	nm4748700,nm8472096
tt16058804	nm1550333	nm4748700,nm8472096
tt16058806	\N	\N
tt16058808	nm1550333	nm4748700,nm8472096
tt16058810	nm1550333	nm4748700,nm8472096
tt16058812	nm1550333	nm4748700,nm8472096
tt16058816	nm0473014	nm4748700,nm8472096
tt16058818	\N	\N
tt16058820	nm1550333	nm4748700,nm8472096
tt16058822	nm1550333	nm4748700,nm8472096
tt16058824	nm1265460	nm4748700,nm8472096
tt16058826	nm1265460	nm4748700,nm8472096
tt16058828	nm1265460	nm4748700,nm8472096
tt16058830	nm1265460	nm4748700,nm8472096
tt16058832	nm8007459,nm7530170	nm8007459,nm7530170
tt16058834	nm13048791	nm13048791
tt16058836	nm1265460	nm4748700,nm8472096
tt16058838	nm1265460	nm4748700,nm8472096
tt16058840	nm3270128	nm0538938
tt16058842	nm1265460	nm4748700,nm8472096
tt16058844	nm3201932,nm3300523,nm8963829	nm8963829,nm3201932
tt16058846	nm1265460	nm4748700,nm8472096
tt16058848	nm1265460	nm4748700,nm8472096
tt16058850	nm1265460	nm4748700,nm8472096
tt16058852	nm1265460	nm4748700,nm8472096
tt16058854	nm1265460	nm4748700,nm8472096
tt16058856	nm1265460	nm4748700,nm8472096
tt16058858	nm0235663	nm0666168,nm0505386
tt16058860	nm1265460	nm4748700,nm8472096
tt16058862	nm1265460	nm4748700,nm8472096
tt16058864	\N	\N
tt16058866	\N	\N
tt16058868	\N	\N
tt16058870	\N	\N
tt16058872	\N	\N
tt16058874	\N	\N
tt16058876	\N	\N
tt16058878	\N	\N
tt16058880	\N	\N
tt16058882	\N	\N
tt16058884	\N	\N
tt16058886	\N	\N
tt16058888	\N	\N
tt16058890	\N	\N
tt16058892	\N	\N
tt16058894	\N	\N
tt16058896	\N	\N
tt16058898	\N	\N
tt16058900	\N	\N
tt16058902	nm1265460	nm4748700,nm8472096
tt16058906	nm1265460	nm4748700,nm8472096
