tconst	directors	writers
tt10690000	nm5510949	nm5558110,nm5510949,nm9854637
tt10690002	nm6978753	nm9319655
tt10690004	nm6978753	nm9319655
tt10690006	nm6978753	nm9319655
tt10690008	nm6978753	nm9319655
tt10690010	nm1735334,nm1727396,nm4159157,nm0951299	nm0015592,nm1699781,nm1081069,nm0876219
tt10690012	nm6978753	nm9319655
tt10690014	nm6978753	nm9319655
tt10690016	nm1735334,nm4159157,nm0951299,nm1727396	nm0015592,nm1699781,nm1081069,nm0876219
tt10690018	nm0951299,nm4159157,nm1727396,nm1735334	nm0015592,nm1699781,nm1081069,nm0876219
tt10690020	nm4159157,nm1727396,nm1735334,nm0951299	nm0015592,nm1699781,nm1081069,nm0876219
tt10690022	nm5472063	nm9319655
tt10690024	nm1735334,nm1727396,nm4159157,nm0951299	nm0015592,nm1699781,nm1081069,nm0876219
tt10690026	nm5472063	nm9319655
tt10690028	nm1735334,nm1727396,nm4159157,nm0951299	nm0015592,nm1699781,nm1081069,nm0876219
tt10690030	nm5472063	nm9319655
tt10690032	nm1735334,nm4159157,nm1727396,nm0951299	nm0015592,nm1699781,nm1081069,nm0876219
tt10690034	nm5472063	nm9319655
tt10690036	nm0951299,nm4159157,nm1735334,nm1727396	nm0015592,nm1699781,nm1081069,nm0876219
tt10690038	nm5472063	nm9319655
tt10690040	nm5472063	nm9319655
tt10690042	nm1735334,nm1727396,nm4159157,nm0951299	nm0015592,nm1699781,nm1081069,nm0876219
tt10690044	nm5472063	nm9319655
tt10690046	\N	nm0095631
tt10690048	nm5472063	nm9319655
tt10690050	nm5472063	nm9319655
tt10690052	nm1735334,nm0951299,nm4159157,nm1727396	nm0015592,nm1699781,nm1081069,nm0876219
tt10690054	nm5472063	nm9319655
tt10690056	nm5472063	nm9319655
tt10690058	nm5472063	nm9319655
tt10690060	nm1735334,nm0951299,nm4159157,nm1727396	nm0015592,nm1699781,nm1081069,nm0876219
tt10690062	nm5472063	nm9319655
tt10690064	nm4159157,nm1735334,nm0951299,nm1727396	nm0015592,nm1699781,nm1081069,nm0876219
tt10690066	nm5472063	nm9319655
tt10690068	nm5472063	nm9319655
tt10690070	nm4159157,nm1727396,nm0951299,nm1735334	nm0015592,nm1699781,nm1081069,nm0876219
tt10690072	nm1735334,nm0951299,nm4159157,nm1727396	nm0015592,nm1699781,nm1081069,nm0876219
tt10690074	nm5472063	nm9319655
tt10690076	nm5472063	nm9319655
tt10690078	nm1727396,nm4159157,nm1735334,nm0951299	nm0015592,nm1699781,nm1081069,nm0876219
tt10690080	nm5472063	nm9319655
tt10690082	nm0951299,nm4159157,nm1727396,nm1735334	nm0015592,nm1699781,nm1081069,nm0876219
tt10690084	nm4159157,nm0951299,nm1735334,nm1727396	nm0015592,nm1699781,nm1081069,nm0876219
tt10690086	nm5472063	nm9319655
tt10690088	nm5472063	nm9319655
tt10690090	nm1727396,nm4159157,nm1735334,nm0951299	nm0015592,nm1699781,nm1081069,nm0876219
tt10690092	nm5472063	nm9319655
tt10690094	nm1735334,nm4159157,nm0951299,nm1727396	nm0015592,nm1699781,nm1081069,nm0876219
