tconst	directors	writers
tt21900000	\N	\N
tt21900002	\N	\N
tt21900004	\N	\N
tt21900006	\N	\N
tt21900008	\N	\N
tt21900010	\N	\N
tt21900012	\N	\N
tt21900014	\N	\N
tt21900016	\N	\N
tt21900018	\N	\N
tt21900020	\N	\N
tt21900022	\N	\N
tt21900024	\N	\N
tt21900026	\N	\N
tt21900028	\N	\N
tt21900030	\N	\N
tt21900032	\N	\N
tt21900034	\N	\N
tt21900036	\N	\N
tt21900038	\N	\N
tt21900040	\N	\N
tt21900042	\N	\N
tt21900044	\N	\N
tt21900046	\N	\N
tt21900048	\N	\N
tt21900050	\N	\N
tt21900052	\N	\N
tt21900054	\N	\N
tt21900056	\N	\N
tt21900058	\N	\N
tt21900060	\N	\N
tt21900062	\N	\N
tt21900064	\N	\N
tt21900066	\N	\N
tt21900068	\N	\N
tt21900070	\N	\N
tt21900072	\N	\N
tt21900074	\N	\N
tt21900076	\N	\N
tt21900078	\N	\N
tt21900080	\N	\N
tt21900082	\N	\N
tt21900084	\N	\N
tt21900086	\N	\N
tt21900088	\N	\N
tt21900090	\N	\N
tt21900092	\N	\N
tt21900094	\N	\N
tt21900096	\N	\N
tt21900098	\N	\N
tt21900100	\N	\N
tt21900102	\N	\N
tt21900104	\N	\N
tt21900106	\N	\N
tt21900108	\N	\N
tt21900110	\N	\N
tt21900112	\N	\N
tt21900114	\N	\N
tt21900116	\N	\N
tt21900118	\N	\N
tt21900120	\N	\N
tt21900122	\N	\N
tt21900124	\N	\N
tt21900126	\N	\N
tt21900128	\N	\N
tt21900130	\N	\N
tt21900132	\N	\N
tt21900134	\N	\N
tt21900136	\N	\N
tt21900138	\N	\N
tt21900140	\N	\N
tt21900142	\N	\N
tt21900144	\N	\N
tt21900146	\N	\N
tt21900148	\N	\N
tt21900150	\N	\N
tt21900152	\N	\N
tt21900154	\N	\N
tt21900156	\N	\N
tt21900158	\N	\N
tt21900160	\N	\N
tt21900162	\N	\N
tt21900164	\N	\N
tt21900166	\N	\N
tt21900168	\N	\N
tt21900170	\N	\N
tt21900172	\N	\N
tt21900174	\N	\N
tt21900176	\N	\N
tt21900178	\N	\N
tt21900180	\N	\N
tt21900182	\N	\N
tt21900184	\N	\N
tt21900186	\N	\N
tt21900188	\N	\N
tt21900190	\N	\N
tt21900192	\N	\N
tt21900194	\N	\N
tt21900196	\N	\N
tt21900198	\N	\N
tt21900202	nm0813949,nm9227843	\N
tt21900204	\N	\N
tt21900206	\N	\N
tt21900208	\N	\N
tt21900210	\N	\N
tt21900212	\N	\N
tt21900214	\N	\N
tt21900216	\N	\N
tt21900218	\N	\N
tt21900220	\N	\N
tt21900222	\N	\N
tt21900224	\N	\N
tt21900226	\N	\N
tt21900228	\N	\N
tt21900230	\N	\N
tt21900232	\N	\N
tt21900234	\N	\N
tt21900236	\N	\N
tt21900238	\N	\N
tt21900240	\N	\N
tt21900242	\N	\N
tt21900244	\N	\N
tt21900246	\N	\N
tt21900248	\N	\N
tt21900250	\N	\N
tt21900252	\N	\N
tt21900254	\N	\N
tt21900256	\N	\N
tt21900258	\N	\N
tt21900260	\N	\N
tt21900262	\N	\N
tt21900264	\N	\N
tt21900266	\N	\N
tt21900268	\N	\N
tt21900270	\N	\N
tt21900272	\N	\N
tt21900274	\N	\N
tt21900276	\N	\N
tt21900278	\N	\N
tt21900280	\N	\N
tt21900282	\N	\N
tt21900284	\N	\N
tt21900286	\N	\N
tt21900288	\N	\N
tt21900290	\N	\N
tt21900292	\N	\N
tt21900294	\N	\N
tt21900296	\N	\N
tt21900298	\N	\N
tt21900300	\N	\N
tt21900302	\N	\N
tt21900304	\N	\N
tt21900306	\N	\N
tt21900308	\N	\N
tt21900310	\N	\N
tt21900312	\N	\N
tt21900314	\N	\N
tt21900316	\N	\N
tt21900318	\N	\N
tt21900320	\N	\N
tt21900322	\N	\N
tt21900324	\N	\N
tt21900326	\N	\N
tt21900328	\N	\N
tt21900330	\N	\N
tt21900332	\N	\N
tt21900334	\N	\N
tt21900336	\N	\N
tt21900338	\N	\N
tt21900340	\N	\N
tt21900342	\N	\N
tt21900344	\N	\N
tt21900346	\N	\N
tt21900348	\N	\N
tt21900350	\N	\N
tt21900352	\N	\N
tt21900354	\N	\N
tt21900356	\N	\N
tt21900358	\N	\N
tt21900360	\N	\N
tt21900362	\N	\N
tt21900364	\N	\N
tt21900366	\N	\N
tt21900368	\N	\N
tt21900370	\N	\N
tt21900372	\N	\N
tt21900374	\N	\N
tt21900376	\N	\N
tt21900378	\N	\N
tt21900380	\N	\N
