tconst	directors	writers
tt19660504	nm10540950	\N
tt19661334	\N	\N
tt19661690	nm5012870	nm5012870
tt19662216	nm5012870	nm5012870
tt19662248	nm10525621	nm10525621
tt19662422	nm6609600	\N
tt19662430	\N	\N
tt19662582	nm10540950	\N
tt19663290	\N	\N
tt19663336	nm1025964,nm4454599	\N
tt19663514	nm5012870	nm5012870
tt19663622	nm7741949	nm13574125,nm7741949
tt19663894	nm5012870	nm5012870
tt19663902	nm0755997	nm8316961,nm10509799,nm12965256
tt19664062	nm0755997	nm8316961,nm10509799,nm12965256
tt19664092	nm0755997	nm8316961,nm10509799,nm12965256
tt19664164	nm0755997	nm8316961,nm10509799,nm12965256
tt19664176	nm0755997	nm8316961,nm10509799,nm12965256
tt19664210	nm0755997	nm8316961,nm10509799,nm12965256
tt19664268	nm0755997	nm8316961,nm10509799,nm12965256
tt19664278	nm0755997	nm8316961,nm10509799,nm12965256
tt19664284	nm0755997	nm8316961,nm10509799,nm12965256
tt19664314	nm0755997	nm8316961,nm10509799,nm12965256
tt19664446	nm0755997	nm8316961,nm10509799,nm12965256
tt19664460	nm0755997	nm8316961,nm10509799,nm12965256
tt19664470	nm0755997	nm8316961,nm10509799,nm12965256
tt19664580	nm5012870	nm5012870
tt19664590	nm0755997	nm8316961,nm10509799,nm12965256
tt19664622	nm0755997	nm8316961,nm10509799,nm12965256
tt19664636	nm0755997	nm8316961,nm10509799,nm12965256
tt19664728	nm0755997	nm8316961,nm10509799,nm12965256
tt19664752	nm5676462	nm10096192,nm5676462
tt19664754	nm0755997	nm8316961,nm10509799,nm12965256
tt19664786	nm8698816	\N
tt19664802	nm0755997	nm8316961,nm10509799,nm12965256
tt19664838	nm0755997	nm8316961,nm10509799,nm12965256
tt19665022	nm5676462	nm10096192,nm5676462
tt19665024	nm5676462	nm10096192,nm5676462
tt19665050	nm5676462	nm10096192,nm5676462
tt19665072	nm5676462	nm10096192,nm5676462
tt19665132	nm5676462	nm10096192,nm5676462
tt19665238	nm5676462	nm10096192,nm5676462
tt19665256	nm5676462	nm10096192,nm5676462
tt19665270	nm5676462	nm10096192,nm5676462
tt19665288	nm5676462	nm10096192,nm5676462
tt19665300	nm5676462	nm10096192,nm5676462
tt19665318	nm5676462	nm10096192,nm5676462
tt19665346	nm5676462	nm10096192,nm5676462
tt19665474	nm5676462	nm10096192,nm5676462
tt19665492	nm5676462	nm10096192,nm5676462
tt19665514	nm5676462	nm10096192,nm5676462
tt19665520	nm5676462	nm10096192,nm5676462
tt19665540	nm5676462	nm10096192,nm5676462
tt19665546	nm5676462	nm10096192,nm5676462
tt19665624	nm5676462	nm10096192,nm5676462
tt19665642	nm5676462	nm10096192,nm5676462
tt19665730	nm5676462	nm10096192,nm5676462
tt19665740	nm5676462	nm10096192,nm5676462
tt19665746	nm5676462	nm10096192,nm5676462
tt19665754	nm5676462	nm10096192,nm5676462
tt19665774	\N	\N
tt19665838	nm5676462	nm10096192,nm5676462
tt19665840	nm5676462	nm10096192,nm5676462
tt19665842	nm5676462	nm10096192,nm5676462
tt19665860	nm5676462	nm10096192,nm5676462
tt19665980	nm5676462	nm10096192,nm5676462
tt19666054	nm5676462	nm10096192,nm5676462
tt19666066	nm5676462	nm10096192,nm5676462
tt19666084	nm5676462	nm10096192,nm5676462
tt19666132	nm5676462	nm10096192,nm5676462
tt19666218	\N	\N
tt19666238	\N	\N
tt19666284	nm5676462	nm10096192,nm5676462
tt19666286	nm5676462	nm10096192,nm5676462
tt19666316	nm5676462	nm10096192,nm5676462
tt19666346	nm0859925	\N
tt19666352	nm5676462	nm10096192,nm5676462
tt19666382	nm0188463	\N
tt19666412	nm5676462	nm10096192,nm5676462
tt19666414	nm5676462	nm10096192,nm5676462
tt19666468	nm0859925	\N
tt19666484	nm5676462	nm10096192,nm5676462
tt19666490	nm0699118	\N
tt19666510	nm0859925	\N
tt19666518	nm0859925	\N
tt19666538	nm0859925	\N
tt19666554	nm5676462	nm10096192,nm5676462
tt19666558	nm0859925	\N
tt19666584	nm5676462	nm10096192,nm5676462
tt19666590	nm5676462	nm10096192,nm5676462
tt19666634	nm5676462	nm10096192,nm5676462
tt19666650	nm0859925	\N
tt19666660	nm0859925	\N
tt19666682	nm5676462	nm10096192,nm5676462
tt19666690	nm5676462	nm10096192,nm5676462
tt19666718	nm5676462	nm10096192,nm5676462
tt19666724	nm0859925	\N
tt19666738	nm5676462	nm10096192,nm5676462
tt19666758	nm5676462	nm10096192,nm5676462
tt19666772	nm5676462	nm10096192,nm5676462
tt19666802	nm1391467,nm1760842	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19666806	nm1760842,nm1391467	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19666810	\N	\N
tt19666818	nm5676462	nm10096192,nm5676462
tt19666824	nm5676462	nm10096192,nm5676462
tt19666838	nm5676462	nm10096192,nm5676462
tt19666854	nm5676462	nm10096192,nm5676462
tt19666894	\N	\N
tt19666940	nm5676462	nm10096192,nm5676462
tt19666944	nm5676462	nm10096192,nm5676462
tt19666958	nm5676462	nm10096192,nm5676462
tt19667058	\N	\N
tt19667148	nm5676462	nm10096192,nm5676462
tt19667152	nm1760842,nm1391467	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667298	nm1391467,nm1760842	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667318	nm0711753	nm13528027
tt19667374	nm1760842,nm1391467	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667376	nm1760842,nm1391467	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667462	nm1391467,nm1760842	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667528	nm1391467,nm1760842	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667552	nm1391467,nm1760842	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667618	nm1760842,nm1391467	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667668	nm13563621	\N
tt19667702	nm1760842,nm1391467	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667720	nm1391467,nm1760842	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667802	nm1391467,nm1760842	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667860	nm1391467,nm1760842	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667874	nm1760842,nm1391467	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
tt19667898	nm1760842,nm1391467	nm1365729,nm13283390,nm1293423,nm1284063,nm1894965
