tconst	directors	writers
tt3420000	nm1335774	nm3153151,nm0664840
tt3420002	nm0813786	nm0664840
tt3420004	nm0813786	nm2940499,nm3374818,nm0664840
tt3420006	nm1335774	nm0905099,nm0664840
tt3420008	nm0813786	nm0664840
tt3420010	nm1586120	\N
tt3420012	nm0003890	nm3153151,nm0664840
tt3420014	nm0003890	nm0664840
tt3420018	nm1586120	\N
tt3420020	nm3846479	nm3846479
tt3420022	nm1586120	\N
tt3420024	nm5738701	nm6170151,nm5738701
tt3420026	\N	nm4073592
tt3420028	nm2925042,nm6170159,nm1981673	nm6170159,nm1981673,nm2925042
tt3420030	nm4296633,nm2558561	\N
tt3420032	nm2606304	\N
tt3420034	nm4759612	nm4759711
tt3420036	nm0159563	\N
tt3420038	nm0627175	nm4972883,nm0627175
tt3420040	\N	\N
tt3420044	nm3783639	nm3783639
tt3420046	nm3830598	\N
tt3420050	nm6170227	\N
tt3420052	nm5822262	nm5822262
tt3420054	nm0618432,nm1283240,nm0944289	nm4564238,nm2460804,nm0460161,nm3083459,nm4575149
tt3420056	nm0840412	nm2554469
tt3420058	nm6170235	\N
tt3420060	nm0110292	nm0110292,nm0094565,nm0551431,nm2594938
tt3420062	nm1253424	\N
tt3420064	nm0939147	nm0939147
tt3420066	nm6170239	\N
tt3420068	\N	\N
tt3420070	nm5303645	nm5328671,nm5303645
tt3420074	\N	\N
tt3420076	nm0462413	nm6170259,nm0462413
tt3420080	\N	\N
tt3420082	nm0616114	\N
tt3420084	\N	\N
tt3420086	nm1032150	\N
tt3420088	nm2080770	nm2080770
tt3420090	nm9885974	nm9347674
tt3420092	nm1566468	\N
tt3420094	nm5378011	nm5378011
tt3420098	nm1566468	\N
tt3420100	nm1367024	nm1367024
tt3420102	\N	\N
tt3420104	nm1566468	\N
tt3420106	nm0657063	nm9946251
tt3420108	nm0465617	nm0396916,nm0596397
tt3420110	nm1566468	\N
tt3420114	nm1566468	\N
tt3420116	nm1181506	\N
tt3420118	nm1225262	nm4870018
tt3420120	nm1566468	\N
tt3420122	nm0653445	nm1084220,nm3249660,nm3993717,nm1644592,nm0698687,nm0074048,nm2073375
tt3420124	\N	\N
tt3420126	nm1031045	\N
tt3420128	\N	\N
tt3420130	nm0474829	\N
tt3420132	nm2280652	\N
tt3420134	nm0648275,nm0657063	\N
tt3420136	nm1566468	\N
tt3420138	nm0653445	nm1084220,nm3249660,nm3993717,nm1644592,nm0698687,nm2073375
tt3420140	nm1566468	\N
tt3420144	nm0653445	nm1084220,nm1644587,nm3249660,nm3993717,nm1644592,nm0698687,nm2073375
tt3420146	nm6154439	nm0033273,nm1474049
tt3420148	nm9933092	nm9933096
tt3420150	nm2261082	nm2261082
tt3420152	nm1566468	\N
tt3420154	nm0927042	nm0521143,nm0036950,nm0720009,nm1017487,nm0867012,nm0445552,nm0523094,nm0885016
tt3420156	\N	\N
tt3420160	nm3183938	\N
tt3420162	nm0762323	nm0188782
tt3420164	\N	\N
tt3420166	\N	\N
tt3420168	\N	nm2368116,nm0743375,nm0888838
tt3420170	nm1839607	\N
tt3420172	\N	\N
tt3420174	\N	\N
tt3420176	nm1640695	\N
tt3420178	\N	nm1395537,nm1408780
tt3420180	nm0004388	nm6183414
tt3420182	\N	\N
tt3420184	nm1980395	nm1912534,nm1414642,nm1344711,nm4831816
tt3420186	nm0648275	\N
tt3420188	nm1760830	nm2796745,nm3398282
tt3420190	\N	\N
tt3420194	nm1980395	nm1912534,nm1414642,nm1344711,nm4831816
tt3420198	\N	\N
tt3420200	\N	\N
tt3420202	\N	nm2203370
tt3420204	nm0949228	\N
tt3420206	nm1566468	\N
tt3420208	nm2980692	\N
tt3420210	nm0277492,nm0587477	\N
tt3420212	nm6149395	\N
tt3420216	nm3183938	\N
tt3420218	\N	nm1395537,nm1408780
tt3420220	\N	nm4287542
tt3420222	\N	\N
tt3420224	\N	\N
tt3420228	\N	\N
tt3420230	nm6170301	nm6170301
tt3420232	nm2313528	nm0591963
tt3420234	\N	\N
tt3420236	nm0762323	nm0188782
tt3420238	\N	\N
tt3420242	\N	\N
tt3420244	nm2152365	nm2152365
tt3420246	\N	\N
tt3420248	\N	nm1569511
tt3420250	nm3505565	nm3505565
tt3420252	nm6154439,nm0033273	nm6520472,nm6520471,nm5802358
tt3420254	nm0648275,nm0645661,nm6170307	\N
tt3420256	\N	\N
tt3420258	\N	nm6163342
tt3420260	nm4082911	nm4082911
tt3420262	nm1566468	\N
tt3420264	\N	\N
tt3420266	nm5023062	nm5023062
tt3420268	nm0858238	\N
tt3420270	nm6154439	nm1474049
tt3420272	\N	\N
tt3420276	nm1804592	\N
tt3420286	nm1566468	\N
tt3420292	nm1566468	\N
tt3420294	nm1566468	\N
tt3420298	nm6154439	nm0033273,nm1474049,nm4855576
tt3420300	\N	\N
tt3420302	\N	\N
tt3420304	nm6170338	nm6170338,nm6170339
tt3420306	\N	nm0192884
tt3420310	nm1715488	nm2057738,nm5957128
tt3420314	\N	\N
tt3420316	\N	\N
tt3420322	nm1715488	nm2057738,nm5655135
tt3420324	nm3610320	nm4515067,nm3369970,nm2703772,nm4230994,nm2538293
tt3420326	nm3524360	nm0004656,nm3524360
tt3420328	nm6170370	nm6170372,nm6170370
tt3420330	nm3524360	nm0492692,nm3524360
tt3420332	nm3204554	nm3204554,nm1286111,nm2917713
tt3420334	nm5809784	nm5809784
tt3420338	nm1892800	nm1892800
tt3420340	nm1892800	nm1892800
tt3420344	nm1892800	nm1892800
tt3420346	nm1892800	nm1892800
tt3420348	nm1892800	nm1892800
tt3420350	nm2273522	nm1451447
tt3420352	nm1892800	nm1892800
tt3420354	nm1892800	nm1892800
tt3420356	nm1892800	nm1892800
tt3420358	nm1892800	nm1892800
tt3420360	nm4163414	\N
