tconst	directors	writers
tt2760000	nm5563868,nm5564195	\N
tt2760002	\N	\N
tt2760004	\N	\N
tt2760006	\N	\N
tt2760008	nm3956025	\N
tt2760010	\N	\N
tt2760012	nm2261082	nm2261082
tt2760014	nm0631564	nm0720080
tt2760016	nm0631564	nm0720080
tt2760018	nm1536593	nm0720080
tt2760020	nm4769460	nm5294441
tt2760022	nm1536593	nm0720080
tt2760024	nm3581378	nm0720080
tt2760026	nm1536593	nm0720080
tt2760028	\N	nm5095047
tt2760030	nm3581378	nm0720080
tt2760032	nm0781907	\N
tt2760034	nm3581378	nm0720080
tt2760036	nm1730629	nm0720080
tt2760038	\N	nm5095047
tt2760040	\N	nm5095047
tt2760044	\N	nm5095047
tt2760046	nm1730629	nm0720080
tt2760048	\N	nm5095047
tt2760050	nm2261082	nm2261082
tt2760052	nm0631564	nm0720080
tt2760054	nm1730629	nm0720080
tt2760056	nm0631564	nm0720080
tt2760058	nm0631564	nm0720080
tt2760060	\N	nm5095047
tt2760062	nm1536593	nm0720080
tt2760064	nm3504493,nm5676545,nm4378222	nm3504493
tt2760066	nm1536593	nm0720080
tt2760068	\N	nm5095047
tt2760070	nm1730629	nm0720080
tt2760072	nm0631564	nm0720080
tt2760074	nm1536593	nm0720080
tt2760076	nm0631564	nm0720080
tt2760080	nm1730629	nm0720080
tt2760082	\N	nm5095047
tt2760084	nm1536593	nm0720080
tt2760086	nm0932882	\N
tt2760092	nm1536593	nm0720080
tt2760094	\N	nm5095047
tt2760096	nm3581378	nm0720080
tt2760098	nm3581378	nm0720080
tt2760100	nm3581378	nm0720080
tt2760102	nm1730629	nm0720080
tt2760104	nm1730629	nm0720080
tt2760108	nm3581378	nm0720080
tt2760110	nm1730629	nm0720080
tt2760112	nm0631564	nm0720080
tt2760114	nm2261082	nm2261082
tt2760116	nm0631564	nm0720080
tt2760118	nm1730629	nm0720080
tt2760120	nm3581378	nm0720080
tt2760122	nm0631564	nm0720080
tt2760124	nm5561234	nm5561234
tt2760126	\N	\N
tt2760130	\N	\N
tt2760132	nm1536593	nm0720080
tt2760134	nm1536593	nm0720080
tt2760136	nm3581378	nm0720080
tt2760138	\N	\N
tt2760140	nm5561146	nm5561146
tt2760142	nm0631564	nm0720080
tt2760144	nm0502987	\N
tt2760146	nm5565291	nm5565291
tt2760148	\N	\N
tt2760150	nm3581378	nm0720080
tt2760152	nm1536593	nm0720080
tt2760156	nm1536593	nm0720080
tt2760158	\N	\N
tt2760160	\N	\N
tt2760162	\N	\N
tt2760168	nm4397833	nm4397171
tt2760170	nm0837219,nm0951197	nm4261950,nm0846969,nm2095966,nm2242949
tt2760174	nm3100936,nm2290209	nm3100936,nm2290209
tt2760180	nm5565399	nm5565399
tt2760182	nm5561365	\N
tt2760184	\N	\N
tt2760188	nm5566029	nm5566029
tt2760194	nm0732616	nm5565378
tt2760196	\N	\N
tt2760198	\N	\N
tt2760200	\N	\N
tt2760202	nm3608494	nm3608494
tt2760204	\N	nm2080504
tt2760206	\N	nm2080504
tt2760210	\N	\N
tt2760212	\N	nm2080504
tt2760214	nm4803795	nm4803795
tt2760216	nm9956966,nm3753506	nm3753506
tt2760218	\N	\N
tt2760220	nm2072332	\N
tt2760222	\N	\N
tt2760224	\N	nm4380835
tt2760228	\N	\N
tt2760230	\N	\N
tt2760232	nm0000750	nm3243635
tt2760234	\N	\N
tt2760236	\N	\N
tt2760240	\N	\N
tt2760244	\N	\N
tt2760246	\N	\N
tt2760248	nm1839304	\N
tt2760252	nm2072332	\N
tt2760254	nm0127810	\N
tt2760256	\N	\N
tt2760258	\N	\N
tt2760260	nm5076350	nm5076350
tt2760262	\N	\N
tt2760264	\N	\N
tt2760268	\N	\N
tt2760270	nm5561312	nm5561312,nm5561012
tt2760272	nm3240293	nm2334181
tt2760278	nm5555672	nm5555672,nm2359249
tt2760280	nm1496059	nm5555672,nm2359249
tt2760282	nm5555672	nm5555672,nm2359249
tt2760286	nm5555672	nm5555672,nm2359249
tt2760288	nm1496059	nm5555672,nm2359249
tt2760290	nm5555672	nm5555672,nm2359249
tt2760294	nm1496059	nm5555672,nm2359249
tt2760296	nm1496059	nm5555672,nm2359249
tt2760298	nm1496059	nm5555672,nm2359249
tt2760300	nm1496059	nm5555672,nm2359249
tt2760304	nm5555672	nm5555672,nm2359249
tt2760306	nm1496059	nm5555672,nm2359249
tt2760308	nm0208436	nm0208436
tt2760310	nm1496059	nm5555672,nm2359249
tt2760312	nm1496059	nm5555672,nm2359249
tt2760314	nm5555672	nm5555672,nm2359249
tt2760316	nm1496059	nm5555672,nm2359249
tt2760318	nm1496059	nm5555672,nm2359249
tt2760320	nm1496059	nm5555672,nm2359249
tt2760322	nm5555672	nm5555672,nm2359249
tt2760324	nm5555672	nm5555672,nm2359249
tt2760326	\N	\N
tt2760328	nm5555672	nm5555672,nm2359249
tt2760330	\N	\N
tt2760332	\N	\N
tt2760334	\N	nm0184509,nm1451913,nm1702086,nm1020628,nm0726184,nm1308907,nm6384941
tt2760336	\N	\N
tt2760338	\N	nm2049104,nm0184509,nm1702086,nm1020628,nm0071957,nm0726184,nm1308907
tt2760342	\N	\N
tt2760344	\N	\N
tt2760346	\N	nm2925099
tt2760348	\N	nm5095047
tt2760350	\N	\N
tt2760352	nm0132253	\N
tt2760354	\N	nm5095047
tt2760356	\N	\N
tt2760358	nm0132253	\N
tt2760360	\N	nm5095047
tt2760362	\N	nm5095047
tt2760364	\N	\N
tt2760366	nm1511402	nm1511402,nm5290230,nm3577924
tt2760368	\N	nm5095047
tt2760370	nm0038077	nm0028951,nm3712884,nm0038077,nm0067126,nm0313746,nm1743439,nm5562215
tt2760374	\N	nm5095047
tt2760376	\N	nm5095047
tt2760378	\N	nm5095047
tt2760380	\N	\N
tt2760382	nm0132253	\N
tt2760384	\N	nm5095047
tt2760390	\N	\N
tt2760392	\N	\N
tt2760396	nm4476724	nm4476724
tt2760398	nm5446989	nm5446989
tt2760400	nm0132253	\N
tt2760402	nm5285960,nm3054733	nm3054733
tt2760408	\N	\N
tt2760412	nm5566202	nm5566202
tt2760414	nm2947932	\N
tt2760420	nm5563653,nm5564274	\N
tt2760422	\N	\N
tt2760424	\N	\N
tt2760426	nm1013646,nm2670293,nm3253581	\N
tt2760428	\N	\N
tt2760430	\N	\N
tt2760432	nm0771673	nm0949319,nm0447583
tt2760434	nm3552712	nm3552712
tt2760436	nm5563768	\N
tt2760438	nm5561416,nm5881464,nm5561810	nm5561416,nm5561810
tt2760442	nm2935276	nm3522664
tt2760446	\N	\N
tt2760448	nm3806958	nm3806958
tt2760450	nm0050418	nm0050418
tt2760456	nm0260642	\N
tt2760458	nm3806958	nm3806958
tt2760464	nm4457690	\N
tt2760466	nm0152650	nm0937725,nm0552588,nm0500329
tt2760468	\N	\N
tt2760470	nm1993025	nm2012991
tt2760472	nm3373019	nm5562035,nm5561592
tt2760474	nm5561288	nm5561791,nm5561288
tt2760476	\N	\N
tt2760478	nm0230946,nm1805196,nm0825325	nm1155877
tt2760480	\N	\N
tt2760482	nm4787051,nm2425324	\N
tt2760484	nm5565484	nm2764309
tt2760488	\N	\N
