tconst	directors	writers
tt17250160	nm0004470	nm0004470
tt17250418	\N	\N
tt17250476	\N	nm13718698
tt17250494	\N	\N
tt17250718	\N	\N
tt17250896	nm8886796	nm13062846,nm7850688
tt17251172	nm0235465	nm0005419
tt17251716	nm9958842	nm9958842
tt17252014	nm9264577	nm13936569,nm8971372,nm9264577
tt17252080	nm9958842	nm9958842
tt17252376	nm5334897	\N
tt17252414	nm4959572	\N
tt17252532	nm2686523,nm1066081	nm11077135
tt17252636	\N	\N
tt17252752	\N	\N
tt17252802	nm0235465	nm0005419
tt17252816	\N	\N
tt17252976	\N	\N
tt17253072	\N	\N
tt17253214	\N	\N
tt17253250	\N	\N
tt17253278	nm2708210	nm5970060
tt17253634	\N	\N
tt17253782	nm0235465	nm0005419
tt17253968	nm2766887	nm2766887
tt17253988	\N	\N
tt17253994	nm0235465	nm0005419
tt17254038	\N	\N
tt17254142	\N	\N
tt17254264	\N	\N
tt17254530	\N	\N
tt17254642	nm13321530,nm13321531	nm13321530,nm13321531
tt17254684	\N	\N
tt17254704	nm4035324	nm2702814,nm2691201,nm7976249,nm2414113
tt17254826	\N	\N
tt17254866	nm2708210	nm5970060
tt17254968	\N	\N
tt17255164	\N	\N
tt17255682	nm1523043,nm3143165	nm1870111,nm4772724,nm4283131,nm8987684,nm6538563,nm1206652,nm1261484,nm7324634
tt17256558	nm7617512	\N
tt17256734	\N	\N
tt17257322	\N	\N
tt17257364	nm2708210	nm5970060
tt17258414	\N	\N
tt17259108	\N	\N
tt17259390	nm6016138,nm6121016	nm6016138,nm1032814
tt17259430	nm2708210	nm5970060
tt17259904	nm1930574,nm1425353,nm1477619	nm1569740,nm4166617,nm1258882,nm2808738,nm1045959,nm5763477,nm10889284,nm1932068,nm2019300,nm2987572,nm3939966
