tconst	directors	writers
tt13490000	nm0003152	nm0003152
tt13490004	nm8205053	nm8205053,nm8205056
tt13490006	nm8138197	nm8138197
tt13490010	nm11241110	\N
tt13490012	nm4909251	\N
tt13490018	nm11583561	\N
tt13490020	\N	\N
tt13490022	\N	\N
tt13490028	\N	\N
tt13490030	nm1891349	\N
tt13490036	nm2511622	nm2511622
tt13490044	nm0471794	nm0718107,nm6568522,nm3197228,nm2080999,nm2103526,nm2778199,nm0527130
tt13490046	\N	\N
tt13490050	nm7660830	\N
tt13490052	\N	\N
tt13490064	nm1831657	\N
tt13490068	\N	nm12077448
tt13490074	nm4373305	nm4373305
tt13490076	nm8205053	nm8205053
tt13490078	\N	\N
tt13490082	\N	\N
tt13490086	\N	\N
tt13490088	nm12077456	\N
tt13490090	\N	\N
tt13490092	nm9534942	nm9534942,nm9534940
tt13490094	\N	\N
tt13490096	nm8540727	\N
tt13490100	\N	\N
tt13490106	nm0875953,nm0258355	nm0875953,nm1314528
tt13490110	\N	\N
tt13490112	nm6983694,nm5190406,nm1043135,nm11176118,nm0811494	\N
tt13490114	nm1538623	nm12077485,nm1538623
tt13490118	\N	\N
tt13490122	nm11808905	nm11808905
tt13490124	\N	\N
tt13490126	nm3885823	\N
tt13490130	\N	\N
tt13490132	\N	\N
tt13490134	\N	\N
tt13490136	\N	\N
tt13490138	nm7821672	\N
tt13490140	nm11900687	nm11900687
tt13490142	\N	\N
tt13490144	nm10741551	nm12943038,nm10741551,nm11597215
tt13490146	\N	\N
tt13490148	\N	\N
tt13490150	nm1890387	nm1909561,nm8862911
tt13490152	\N	\N
tt13490154	\N	\N
tt13490156	\N	\N
tt13490158	\N	\N
tt13490160	\N	\N
tt13490162	\N	\N
tt13490164	\N	\N
tt13490166	\N	\N
tt13490168	nm1227511	nm8911379,nm5770013,nm0525195
tt13490172	\N	\N
tt13490178	\N	\N
tt13490180	\N	\N
tt13490182	nm0558857	nm5731375,nm2754945
tt13490186	nm11900687	nm11900687
tt13490188	nm4489288	nm4489288
tt13490190	nm6354790	nm6354790,nm12077552
tt13490192	nm0002963	nm2267680,nm2754945
tt13490200	nm12076693	nm12076693
tt13490202	nm12077558	nm12077558
tt13490204	nm6589745	nm6589745
tt13490208	nm7423347	nm4364320,nm5413826,nm12056989,nm5432706,nm2823751,nm4786079,nm7423347
tt13490210	\N	\N
tt13490212	nm0482856	nm6026049,nm2754945,nm0209084
tt13490214	\N	\N
tt13490216	\N	\N
tt13490218	\N	\N
tt13490222	\N	\N
tt13490224	nm11005999,nm9671543,nm13587939,nm12650099,nm5473191,nm7891043,nm12142563,nm9667724	nm3061759,nm8167328,nm11414148,nm5436389,nm9130312,nm10960356
tt13490226	\N	\N
tt13490228	\N	\N
tt13490230	\N	\N
tt13490232	\N	\N
tt13490234	\N	\N
tt13490236	\N	\N
tt13490238	nm0307368	\N
tt13490240	\N	\N
tt13490242	\N	\N
tt13490244	\N	\N
tt13490248	nm12076693	nm12076693
tt13490252	\N	\N
tt13490254	nm0213595	nm12077577,nm1051422,nm0209084
tt13490256	\N	\N
tt13490258	nm0297239	\N
tt13490260	nm0297239	\N
tt13490262	nm0297239	\N
tt13490264	nm0297239	\N
tt13490266	\N	\N
tt13490268	nm0297239	\N
tt13490270	nm0297239	\N
tt13490274	\N	\N
tt13490276	\N	\N
tt13490278	\N	\N
tt13490280	\N	\N
tt13490282	\N	\N
tt13490284	\N	nm5967374,nm5543421,nm2942686,nm9700975
tt13490286	\N	\N
tt13490288	nm6913891	nm6913891
tt13490290	nm3614583	nm3614583
tt13490294	\N	\N
tt13490296	\N	nm6954878
tt13490298	\N	nm0227992
tt13490300	nm7636321	nm0227992
tt13490302	nm7636321	nm0227992
tt13490306	nm1268738	nm0332315
tt13490310	\N	\N
tt13490312	\N	\N
tt13490314	\N	\N
tt13490316	\N	\N
tt13490320	\N	\N
tt13490322	nm4853381	nm4853381,nm9873002
tt13490324	nm1268738	nm0332315
tt13490326	\N	\N
tt13490330	\N	\N
tt13490332	nm9015951	nm9240632,nm9015951
tt13490334	\N	\N
tt13490336	\N	\N
tt13490344	\N	\N
tt13490346	\N	\N
tt13490348	nm11604382	nm11604382
tt13490350	nm2756355	nm2756355
tt13490352	\N	\N
tt13490354	\N	\N
tt13490356	nm3599126	nm3599126
tt13490358	\N	\N
tt13490360	\N	\N
tt13490362	nm3667662	\N
tt13490366	\N	\N
tt13490368	\N	\N
tt13490370	\N	\N
tt13490374	nm5133771	\N
tt13490378	nm4853381	nm9873002
tt13490380	\N	\N
tt13490382	\N	\N
tt13490384	nm2245100	\N
tt13490386	\N	\N
tt13490388	nm4606406	nm5386714,nm3937315,nm5337731,nm6397983
tt13490392	nm4758695	\N
tt13490394	\N	\N
tt13490396	\N	\N
tt13490398	\N	\N
tt13490400	\N	\N
tt13490402	\N	\N
tt13490404	\N	\N
tt13490408	\N	\N
tt13490410	\N	\N
tt13490412	nm9873002	nm9873002
tt13490414	\N	\N
tt13490416	\N	\N
tt13490420	\N	\N
tt13490422	nm3599126	nm3599126
tt13490424	\N	\N
tt13490426	nm0307368	\N
tt13490428	\N	nm2824588
tt13490430	\N	\N
tt13490432	nm9873002	nm9873002
tt13490438	nm8444058	\N
tt13490440	\N	\N
tt13490442	\N	\N
tt13490444	\N	\N
tt13490448	nm6157187	nm6157187
tt13490452	\N	\N
tt13490456	\N	\N
tt13490458	nm9873002	nm9873002
tt13490460	nm1213667	nm1213667
tt13490462	\N	\N
tt13490464	\N	\N
tt13490466	\N	\N
tt13490468	\N	\N
tt13490470	nm3887948	\N
tt13490472	\N	\N
tt13490474	\N	\N
tt13490476	nm3887948	\N
tt13490478	\N	\N
tt13490480	\N	\N
tt13490482	\N	nm0006752,nm0122875,nm0549359,nm0915961
tt13490484	\N	\N
tt13490486	\N	\N
tt13490488	\N	\N
tt13490492	\N	\N
