tconst	directors	writers
tt6280000	\N	\N
tt6280002	\N	\N
tt6280004	\N	\N
tt6280006	\N	\N
tt6280008	nm2904982	nm2904982
tt6280010	nm7927731	\N
tt6280012	nm5146663	nm5253306,nm5146663
tt6280014	nm5146663	nm5253306,nm5146663
tt6280016	nm8609015	\N
tt6280018	nm5146663	nm5253306,nm5146663
tt6280020	nm4022310	\N
tt6280024	nm4827982	nm4827982
tt6280026	nm8609015	\N
tt6280028	nm0197700	nm4225041,nm1492832
tt6280030	nm1747450	nm1747450
tt6280034	nm0315757	nm0315757
tt6280036	\N	\N
tt6280038	nm8609015	\N
tt6280040	\N	\N
tt6280042	nm5950020	nm5950020
tt6280044	nm1284939	nm1284939,nm1290447
tt6280046	nm8609015	\N
tt6280048	nm8609015	\N
tt6280050	nm8609015	\N
tt6280052	\N	\N
tt6280054	nm6448082	nm6448082,nm5526764
tt6280056	\N	\N
tt6280058	nm0315757	nm0315757
tt6280060	nm7927731	nm7739662,nm7927731
tt6280062	nm3871106	nm3871106
tt6280064	nm5032583	nm5032583
tt6280066	nm0557712	nm0557712
tt6280068	\N	\N
tt6280070	\N	\N
tt6280072	nm5174127,nm8609095	nm5174127
tt6280074	\N	\N
tt6280076	\N	\N
tt6280078	nm8275027	nm8275027
tt6280080	\N	nm0242472
tt6280082	\N	\N
tt6280086	\N	\N
tt6280088	nm2875826,nm0002972	\N
tt6280092	nm6477415	nm6477415
tt6280094	nm1723779	nm3000629,nm1610222,nm0005277,nm0725200
tt6280096	nm1723779	nm3000629,nm1610222,nm0005277,nm0725200
tt6280098	nm6477415	nm6477415
tt6280100	nm7688379	nm0159563
tt6280102	\N	\N
tt6280104	nm1666154	\N
tt6280108	\N	\N
tt6280110	nm8054080	nm8054080,nm0868811
tt6280112	nm9505890	nm11203747,nm6642452,nm10504612,nm13790202
tt6280114	\N	\N
tt6280116	nm1666154	\N
tt6280118	nm1666154	\N
tt6280120	\N	\N
tt6280122	nm8609145	nm8609145
tt6280124	\N	\N
tt6280126	nm8609146	nm8609146
tt6280128	nm9505890	nm11203747,nm6642452,nm10504612,nm13790202
tt6280130	\N	\N
tt6280132	nm8609149	\N
tt6280134	\N	\N
tt6280136	\N	\N
tt6280138	\N	\N
tt6280140	\N	\N
tt6280142	\N	\N
tt6280144	\N	\N
tt6280146	\N	\N
tt6280148	\N	\N
tt6280150	\N	\N
tt6280152	nm7856597	nm7856597
tt6280154	nm1471436	nm1471436
tt6280156	\N	\N
tt6280158	\N	\N
tt6280160	\N	\N
tt6280162	\N	\N
tt6280164	\N	\N
tt6280166	\N	\N
tt6280168	\N	\N
tt6280170	\N	\N
tt6280172	\N	\N
tt6280174	\N	\N
tt6280176	\N	\N
tt6280178	\N	\N
tt6280180	\N	\N
tt6280182	nm0339517	nm0339517
tt6280184	\N	\N
tt6280188	\N	\N
tt6280190	\N	\N
tt6280192	nm1723779	nm3000629,nm1610222,nm0005277,nm0725200
tt6280194	nm8386246	nm8386246
tt6280196	nm1723779	nm3000629,nm1610222,nm0005277,nm0725200
tt6280198	nm8609169	nm0234207
tt6280200	nm4595514	nm4595514
tt6280202	nm0862911	nm0567079
tt6280204	\N	\N
tt6280206	nm1189872	\N
tt6280208	\N	nm1776309
tt6280210	\N	\N
tt6280212	\N	nm1776309
tt6280214	\N	\N
tt6280216	\N	\N
tt6280218	\N	\N
tt6280220	\N	\N
tt6280224	\N	\N
