tconst	directors	writers
tt3550000	nm3670974	\N
tt3550006	nm1353998	nm1353998,nm6306422
tt3550008	nm0490006,nm0490007	\N
tt3550010	nm0490007,nm0490006	nm0490006,nm0490007
tt3550014	nm0490007,nm0490006	nm0490007
tt3550016	nm0490006,nm0490007	\N
tt3550018	\N	\N
tt3550020	nm0719103	\N
tt3550022	nm5135243	nm5135243
tt3550024	nm4100080	\N
tt3550026	nm1802228	\N
tt3550028	nm0254707	nm0254707
tt3550030	nm0318572	nm0318572
tt3550032	nm0719103	\N
tt3550034	nm0765532	\N
tt3550036	nm2016145	nm0123192,nm0573121
tt3550038	\N	nm1003798,nm0429390,nm0808801,nm1019641,nm1018524,nm0396451,nm0068347
tt3550040	\N	\N
tt3550042	nm6273641	nm6273641
tt3550044	nm0542023,nm0542029	\N
tt3550048	nm1891015	nm1891015,nm1988762
tt3550050	nm1354625	nm3620967
tt3550052	nm2016145	nm6404903
tt3550054	\N	\N
tt3550058	nm5565468	nm5715393,nm5565468
tt3550060	\N	\N
tt3550062	nm0219370	nm1003798,nm0429390,nm1019641,nm0808801,nm1018524,nm0396451,nm1020893,nm0068347
tt3550064	nm0344463	\N
tt3550066	nm0269375	nm0481939,nm0269375
tt3550070	nm2398106	\N
tt3550072	nm2115166	\N
tt3550074	nm1720504	\N
tt3550076	nm0330057	nm1557594,nm2798916,nm4138718,nm0355714
tt3550078	nm6224020	nm6224020
tt3550080	nm0287912	nm1003798,nm0429390,nm1019641,nm0808801,nm1018524,nm0396451,nm1017630,nm0068347
tt3550082	\N	\N
tt3550084	nm0259896	nm0720938,nm0754561,nm0892612
tt3550086	nm3750659	nm6306483,nm4749837,nm3751954
tt3550088	\N	\N
tt3550090	nm0259896	nm0720938,nm0754561,nm0892612
tt3550092	\N	\N
tt3550094	nm0259896	nm0720938,nm0754561,nm0892612
tt3550096	nm3326676	nm3326676
tt3550098	nm0955405,nm0955604	nm0955604
tt3550102	nm5759096	nm1231774,nm5759096,nm6348533,nm0632112,nm6029770
tt3550104	\N	\N
tt3550106	\N	\N
tt3550108	nm3377213	\N
tt3550112	\N	\N
tt3550114	\N	\N
tt3550116	nm0618432,nm2320501,nm1283240	nm4564238,nm2817736,nm2904484,nm3083459,nm2407200
tt3550118	nm1658061	\N
tt3550120	nm1805411	nm1492291,nm2965636,nm1227537,nm1791902,nm1557891,nm0646561,nm0686589,nm1945335
tt3550122	\N	\N
tt3550126	nm6306522	nm6306522
tt3550128	nm0219370	nm1003798,nm0429390,nm1019641,nm0808801,nm1018524,nm0396451,nm1020908,nm0068347,nm0068589
tt3550130	nm2320501,nm1283240,nm0618432	nm4564238,nm2817736,nm3391031,nm3083459,nm3198944
tt3550132	nm4695181	nm4695181
tt3550136	nm4366283	nm4366283
tt3550138	nm6306530	nm6306530
tt3550142	nm1626435	nm1626435
tt3550144	\N	\N
tt3550146	\N	\N
tt3550148	\N	\N
tt3550150	\N	\N
tt3550152	\N	\N
tt3550154	\N	\N
tt3550156	nm4051605	nm4051605
tt3550158	nm0132943	\N
tt3550164	nm1566468	\N
tt3550168	nm1564798	nm0142627,nm3650479
tt3550170	nm6306572,nm6306571	\N
tt3550172	nm3557065	\N
tt3550174	nm0401486	nm2349067
tt3550176	\N	\N
tt3550178	\N	\N
tt3550180	\N	\N
tt3550182	\N	\N
tt3550184	nm0401486	nm2349067
tt3550186	nm0401486	nm0232495
tt3550188	\N	\N
tt3550190	nm1955513	nm1665983,nm0227204,nm0373388
tt3550194	nm0300508	nm1472895
tt3550196	nm0401486	nm0232495
tt3550198	nm5281913	\N
tt3550200	nm0401486	nm0232495
tt3550202	nm6306598	nm6306598
tt3550204	\N	\N
tt3550206	nm6306602	nm6306603
tt3550208	nm2135542	\N
tt3550210	nm5569796	nm5569796
tt3550214	\N	\N
tt3550216	nm6306614,nm6306613	nm6236913,nm6306614
tt3550218	nm5899795	nm5899795
tt3550220	nm6306619	nm6306619,nm6306617
tt3550222	nm6306620	nm6306620
tt3550226	nm6306625	nm6306625,nm6306624
tt3550228	nm6306627	nm6306627
tt3550230	nm0012806,nm6306629	nm0012806,nm6306629
tt3550232	nm3964726	nm3964726
tt3550234	nm4109584	nm6303083,nm4109584
tt3550236	nm3936043	nm3936043
tt3550240	\N	\N
tt3550242	nm5360024	nm5360024
tt3550244	nm0656509,nm1633128	nm0656509
tt3550248	nm3318829	nm6306712
tt3550250	nm1072282	\N
tt3550252	nm6306714	nm6306714
tt3550254	\N	\N
tt3550260	nm0585890	nm0585890
tt3550262	nm7872078,nm7867124	\N
tt3550264	\N	\N
tt3550266	\N	\N
tt3550268	\N	\N
tt3550270	\N	\N
tt3550272	\N	nm5040585
tt3550274	\N	\N
tt3550276	\N	\N
tt3550278	\N	\N
tt3550282	\N	\N
tt3550288	nm2841207	nm2841207
tt3550292	nm2635383	nm5615966,nm2635383,nm2418571
tt3550294	nm5355223	nm5355223
tt3550296	nm6306758,nm6306759	nm6306758
tt3550298	nm4124165	nm3218467
tt3550302	nm3849409,nm3556987,nm2792007	\N
tt3550306	nm4282633	nm4282633
tt3550308	nm0403597,nm1320460	nm1215677
tt3550312	nm3295378	nm3295378
tt3550314	nm6306792	nm6306792
tt3550316	\N	\N
tt3550320	nm5602584	nm6306804
tt3550326	nm6664519	\N
tt3550334	nm4542855	nm4542855
tt3550336	nm2758491	nm2758491
tt3550338	nm1514864	nm1514864,nm3060049
