tconst	directors	writers
tt7590000	\N	\N
tt7590002	\N	\N
tt7590004	\N	\N
tt7590006	\N	\N
tt7590008	\N	\N
tt7590010	\N	\N
tt7590012	\N	\N
tt7590014	\N	\N
tt7590018	\N	\N
tt7590020	\N	\N
tt7590022	\N	\N
tt7590024	\N	\N
tt7590026	\N	\N
tt7590028	\N	\N
tt7590030	\N	\N
tt7590032	\N	\N
tt7590034	\N	\N
tt7590036	\N	\N
tt7590038	\N	\N
tt7590040	\N	\N
tt7590042	\N	\N
tt7590044	\N	\N
tt7590046	\N	\N
tt7590048	\N	\N
tt7590050	\N	\N
tt7590052	\N	\N
tt7590054	\N	\N
tt7590056	\N	\N
tt7590058	\N	\N
tt7590060	\N	\N
tt7590062	\N	\N
tt7590064	\N	\N
tt7590066	\N	\N
tt7590068	\N	\N
tt7590070	\N	\N
tt7590072	\N	\N
tt7590074	nm0633542	nm0381367
tt7590076	\N	\N
tt7590078	nm1283336	\N
tt7590080	\N	\N
tt7590082	\N	\N
tt7590084	\N	\N
tt7590086	\N	\N
tt7590088	nm4523795	nm4523795
tt7590090	\N	\N
tt7590092	nm9391741,nm1770416	nm1770416,nm9391741
tt7590094	\N	\N
tt7590096	nm2907328	nm2907328
tt7590098	\N	\N
tt7590100	nm4523795	nm4523795
tt7590102	\N	\N
tt7590104	\N	\N
tt7590106	\N	\N
tt7590108	\N	\N
tt7590110	nm1445444	nm1445444
tt7590112	nm4523795	nm4523795
tt7590114	\N	\N
tt7590116	\N	\N
tt7590118	\N	\N
tt7590120	nm4523795	nm4523795
tt7590122	\N	\N
tt7590124	nm4523795	nm4523795
tt7590126	nm3981387	nm3981387
tt7590130	nm7750181	nm7750181
tt7590132	nm1190866	nm1190866
tt7590136	nm7736010	\N
tt7590138	nm0179038	nm0179038
tt7590140	\N	nm0213327,nm0627229,nm0271027,nm0372963
tt7590142	nm2428146	\N
tt7590144	nm6225927	nm6225927
tt7590146	\N	nm0213327,nm0627229,nm0271027,nm0372963
tt7590148	\N	nm0213327,nm0627229,nm0271027,nm0372963
tt7590150	\N	\N
tt7590152	\N	\N
tt7590154	nm5769368	\N
tt7590156	\N	\N
tt7590158	\N	\N
tt7590160	nm9391761	nm9391761
tt7590162	nm3084736	nm3084736
tt7590164	nm1544591	nm1544591
tt7590166	nm0816002	nm1086956
tt7590168	nm0057819	nm0057819,nm0379864,nm0554838
tt7590172	\N	\N
tt7590174	nm1895237,nm1894683	nm2400669,nm2783232,nm1894683,nm1895237
tt7590176	\N	\N
tt7590180	nm0003881	nm1511785,nm2379110
tt7590182	\N	\N
tt7590184	\N	\N
tt7590188	nm1190866	nm1190866
tt7590190	\N	\N
tt7590194	\N	\N
tt7590196	nm0305876,nm0308948	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590198	nm0305876,nm0308948	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590200	nm0308948,nm0305876	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590202	nm0305876,nm0308948	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590204	nm0305876,nm0308948	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590206	nm0308948,nm0305876	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590208	nm1346074	nm1346074
tt7590210	nm0305876,nm0308948	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590212	nm0308948,nm0305876	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590214	nm0305876,nm0308948	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590218	nm0305876,nm0308948	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590220	nm0308948,nm0305876	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590222	nm0308948,nm0305876	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590224	nm0305876,nm0308948	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590226	\N	\N
tt7590228	nm0305876,nm0308948	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590232	nm0308948,nm0305876	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590234	nm0308948,nm0305876	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590236	nm0308948,nm0305876	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590238	nm5646734	nm0597652,nm1319754
tt7590240	nm0305876,nm0308948	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590242	nm5646734	nm0597652,nm1319754
tt7590244	nm5646734	nm0597652,nm1319754
tt7590246	nm5646734	nm0597652,nm1319754
tt7590248	nm5646734	nm0597652,nm1319754
tt7590250	nm1726674	nm0320910,nm1432013,nm3523308
tt7590252	nm5646734	nm0597652,nm1319754
tt7590254	nm5646734	nm0597652,nm1319754
tt7590256	nm0305876,nm0308948	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590258	nm5646734	nm0597652,nm1319754
tt7590260	nm0305876,nm0308948	nm1529986,nm1524712,nm1046338,nm1039199,nm1379321
tt7590262	nm5646734	nm0597652,nm1319754
tt7590264	nm5646734	nm0597652,nm1319754
tt7590266	nm5646734	nm0597652,nm1319754
tt7590268	nm5646734	nm0597652,nm1319754
tt7590270	nm1339707	nm2552913,nm0345998,nm2379370,nm0670495,nm0951797
tt7590272	nm5646734	nm0597652,nm1319754
tt7590274	nm5646734	nm0597652,nm1319754
tt7590276	nm7729954,nm2100538	nm1319754
tt7590278	nm7729954,nm2100538	nm1319754
tt7590280	nm2100538,nm7729954	nm1319754
tt7590282	nm4535031	nm4517877,nm7702846
tt7590284	nm5646734	nm0597652,nm1319754
tt7590286	nm2100538,nm7729954	nm1319754
tt7590288	nm7729954,nm2100538	nm1319754
