tconst	directors	writers
tt5900000	\N	\N
tt5900002	\N	\N
tt5900004	\N	\N
tt5900006	nm8303546	\N
tt5900008	\N	nm0494170,nm0064479
tt5900010	\N	\N
tt5900012	\N	\N
tt5900014	nm3907076	nm3854574,nm3907076
tt5900016	nm8303549	nm8303550
tt5900018	\N	\N
tt5900020	nm2143417	nm5258588
tt5900022	nm2078193	\N
tt5900024	nm5864629,nm5524057	nm5864629,nm5524057
tt5900026	nm5695279	nm5695279
tt5900028	\N	\N
tt5900032	\N	nm7728777
tt5900036	nm0194780,nm3583238	nm2750231,nm0996116
tt5900038	nm8282105	nm8303623
tt5900040	nm4849170	nm4849170
tt5900042	nm1870695	nm3332604,nm4311704,nm4101006,nm3063447
tt5900044	\N	\N
tt5900046	\N	\N
tt5900050	nm8301451	\N
tt5900054	nm8090053	nm8090053
tt5900056	nm0003879	nm3196892,nm1263978,nm1101094
tt5900058	nm0003879	nm3196892,nm1263978,nm1101094
tt5900062	nm8303759	nm8303759
tt5900064	\N	\N
tt5900066	\N	\N
tt5900068	\N	\N
tt5900070	\N	\N
tt5900072	nm8238511	nm8238511
tt5900074	\N	\N
tt5900076	\N	\N
tt5900078	nm2294981	nm3774084
tt5900080	\N	\N
tt5900084	\N	\N
tt5900086	\N	\N
tt5900088	nm1571242	nm1571242
tt5900090	\N	\N
tt5900092	\N	\N
tt5900094	nm8238511	nm8238511
tt5900096	nm7841296	\N
tt5900098	nm7870411,nm7477059	nm7477076,nm9925322,nm1939626,nm8457565,nm3204856
tt5900100	\N	\N
tt5900102	\N	\N
tt5900104	\N	\N
tt5900106	nm8238511	nm8238511
tt5900108	nm1697594	nm1697594
tt5900110	\N	\N
tt5900114	nm3828262	nm3828262
tt5900116	nm1331153	nm9135741
tt5900118	nm8303792	nm8303792
tt5900120	nm8238511	nm8238511
tt5900122	nm4212293,nm4212687	\N
tt5900124	nm2729461,nm2736035	nm2729461,nm2736035
tt5900126	nm8089813	\N
tt5900128	nm1479696	nm0642235,nm0480782
tt5900130	nm2736035,nm2729461	nm2729461
tt5900132	nm0266390	nm0852042,nm0480782
tt5900134	nm2591042	\N
tt5900136	nm0266390	nm0852042,nm0480782
tt5900138	nm7841296	\N
tt5900140	nm2729461	nm2729461
tt5900142	\N	\N
tt5900144	nm2729461,nm2736035	nm2729461
tt5900146	\N	\N
tt5900148	nm3700573	nm2209990
tt5900150	nm8303834	nm0106517
tt5900152	nm3700573	nm1037485,nm2209990
tt5900154	nm3700573	nm2209990,nm3485706
tt5900156	\N	\N
tt5900158	nm3700573	nm2471394,nm2209990
tt5900160	\N	\N
tt5900164	nm1548015,nm2099072	\N
tt5900166	\N	\N
tt5900168	nm8111066	nm8111066
tt5900170	\N	\N
tt5900172	\N	nm6642732,nm4821345,nm2842978,nm3098925
tt5900174	\N	nm2842978
tt5900176	\N	\N
tt5900178	nm3663084	\N
tt5900180	\N	\N
tt5900182	\N	\N
tt5900184	\N	\N
tt5900186	nm8303866,nm3909580	nm8303866
tt5900188	\N	\N
tt5900190	\N	\N
tt5900192	\N	\N
tt5900194	\N	\N
tt5900198	\N	\N
tt5900200	\N	\N
tt5900202	nm7328265,nm8301049	nm7328265
tt5900204	\N	\N
tt5900206	\N	\N
tt5900208	nm0343903	nm0343903
tt5900210	\N	\N
tt5900212	\N	\N
tt5900214	\N	\N
tt5900216	\N	\N
tt5900218	\N	\N
tt5900220	\N	\N
tt5900222	\N	\N
tt5900224	\N	\N
tt5900226	\N	\N
tt5900228	\N	nm1557888,nm4842962,nm2403770,nm8303890,nm6668408
tt5900230	\N	\N
tt5900232	\N	\N
tt5900234	\N	\N
tt5900236	nm0825486	nm0485989,nm0191612,nm0616712,nm1011976,nm1088908,nm1089437,nm1105215,nm1105358
tt5900238	\N	\N
tt5900240	\N	\N
tt5900242	\N	\N
tt5900244	\N	\N
tt5900246	\N	\N
tt5900248	\N	\N
tt5900250	\N	\N
tt5900254	\N	\N
tt5900256	nm8111066	nm8111066
tt5900258	\N	\N
tt5900260	\N	\N
tt5900262	\N	\N
tt5900264	\N	\N
tt5900266	\N	\N
tt5900268	\N	\N
tt5900270	\N	\N
tt5900272	nm1314116	nm0072130,nm1259566
tt5900274	\N	\N
tt5900276	\N	\N
tt5900278	\N	\N
tt5900280	\N	\N
tt5900282	\N	\N
tt5900284	\N	\N
tt5900286	\N	\N
tt5900288	nm6529019	nm6529019
tt5900290	\N	\N
tt5900292	nm2030255	nm0759137
tt5900294	\N	\N
tt5900296	\N	\N
tt5900298	\N	\N
tt5900300	\N	\N
tt5900304	\N	\N
tt5900306	\N	\N
tt5900310	nm3521846	nm3521846
tt5900312	\N	\N
tt5900314	\N	\N
tt5900316	\N	\N
tt5900318	\N	\N
tt5900320	\N	\N
tt5900322	\N	\N
tt5900324	nm8238511	nm8238511
tt5900326	\N	\N
tt5900330	\N	\N
tt5900334	\N	\N
tt5900336	\N	\N
tt5900338	\N	\N
tt5900340	nm0202516	nm4918318,nm5322018,nm4188148
tt5900342	nm8304027	\N
tt5900344	nm8304029	nm8304029
tt5900346	\N	\N
tt5900348	nm8238511	nm8238511
tt5900350	\N	\N
tt5900354	\N	\N
tt5900356	nm8034174	nm8301356
tt5900358	nm8304036	nm1899787,nm8304036
tt5900360	nm1203867	\N
tt5900362	nm0437702,nm8268643	nm0955109
tt5900364	nm1697594	\N
tt5900366	nm8238511	nm8238511
tt5900370	\N	nm8304060
tt5900372	nm8238511	nm8238511
tt5900374	\N	\N
tt5900378	nm8238511	nm8238511
tt5900380	nm8304072	nm3348470,nm8304072
tt5900382	nm5632985	nm5632985
tt5900384	\N	\N
tt5900386	nm8304075	nm8304075
tt5900388	nm8512970,nm0042768,nm2952084,nm3855412,nm3433368,nm0481195,nm2768785	nm8034123,nm0479298,nm0493760,nm8512971,nm0595263,nm0670163,nm1860699
tt5900390	\N	\N
tt5900392	nm2768785,nm2952084,nm3855412	\N
tt5900394	nm3855412,nm2952084,nm2768785	\N
tt5900396	nm2952084,nm2768785,nm3855412	\N
tt5900398	\N	\N
tt5900402	nm2768785,nm3855412,nm2952084	\N
tt5900404	nm3855412,nm2952084,nm2768785	\N
tt5900406	nm2952084,nm2768785,nm3855412	\N
tt5900408	nm2768785,nm3855412,nm2952084	\N
tt5900410	nm2768785,nm2952084,nm3855412	\N
tt5900412	nm2952084,nm2768785,nm3855412	\N
tt5900414	nm3855412,nm2768785,nm2952084	\N
tt5900416	nm3855412,nm2952084,nm2768785	\N
tt5900418	nm2768785,nm3855412,nm2952084	\N
tt5900420	nm2952084,nm3855412,nm2768785	\N
tt5900422	nm2952084,nm2768785,nm3855412	\N
tt5900424	\N	\N
tt5900426	nm6113583	nm6113583
tt5900428	\N	\N
tt5900430	\N	\N
tt5900432	\N	\N
tt5900434	nm0952272	nm0638254
tt5900436	\N	\N
tt5900440	\N	\N
tt5900442	nm1781613	\N
tt5900444	\N	\N
tt5900446	\N	\N
tt5900448	\N	\N
tt5900452	\N	\N
tt5900454	\N	\N
tt5900456	nm1781613	\N
tt5900458	nm1781613	\N
tt5900460	nm1781613	\N
tt5900462	nm1781613	\N
tt5900464	nm1781613	\N
tt5900466	nm0264239	nm0264239
tt5900468	\N	\N
tt5900470	\N	\N
tt5900472	nm1781613	\N
tt5900474	nm1781613	\N
tt5900476	nm1781613	\N
tt5900478	nm1781613	\N
tt5900480	nm1729177	nm8304117
tt5900482	nm3006224	\N
tt5900484	nm3439470	nm3439470
tt5900486	\N	\N
tt5900488	nm7111291	nm0451658
tt5900490	\N	\N
tt5900494	nm8301451,nm8240276	nm8240276
tt5900496	nm7866382,nm7866383	nm4537705
tt5900498	nm7661127	\N
tt5900500	nm3783067	nm3783067,nm0605828
tt5900502	nm0002916	nm0002916
tt5900504	nm0365882	\N
tt5900506	nm6634830	\N
tt5900510	\N	\N
tt5900512	nm0565214	nm0848620,nm0341162,nm0295225,nm0936621,nm2279379,nm0722287,nm2005764,nm3494760,nm0341311,nm1244633
tt5900516	\N	\N
tt5900518	nm3006287	nm0764556
tt5900520	\N	\N
tt5900522	\N	\N
tt5900524	\N	nm1355673
tt5900526	\N	\N
tt5900528	\N	\N
tt5900530	\N	\N
tt5900532	nm1463696	nm8309615
tt5900534	\N	\N
tt5900536	\N	\N
tt5900538	\N	\N
tt5900540	\N	\N
tt5900542	\N	\N
tt5900544	\N	\N
tt5900546	\N	\N
tt5900548	\N	\N
tt5900550	\N	\N
tt5900552	\N	\N
tt5900554	\N	\N
tt5900556	nm2089452,nm2145818	nm1556850,nm1395537,nm3083714,nm2089452,nm2464068
tt5900558	\N	\N
tt5900560	\N	\N
tt5900562	\N	\N
tt5900564	nm2195508,nm1993713	\N
tt5900568	\N	\N
tt5900570	\N	\N
tt5900572	\N	\N
tt5900574	\N	\N
tt5900576	\N	\N
tt5900578	\N	\N
tt5900580	\N	nm0409234
tt5900582	\N	\N
tt5900586	nm8240276,nm8301451	\N
tt5900590	nm3873681	nm3873681
tt5900592	nm3877467,nm5782305	nm5782305
tt5900594	nm4821505	nm8285080
tt5900596	nm5123037	nm5123037
tt5900598	\N	\N
