tconst	directors	writers
tt7910000	nm4544325	nm5388554,nm4544325
tt7910002	nm9427178	nm9427178,nm9467028
tt7910004	nm2195836	nm2195836
tt7910006	nm9810817	nm8261011
tt7910008	nm4544325	nm5388554,nm4544325
tt7910010	nm3081266,nm1814880	nm1814880,nm5703535
tt7910012	\N	nm9574670,nm9447956,nm5566362,nm8709703
tt7910014	nm0693273	nm2245184
tt7910016	nm9574675	\N
tt7910018	nm4544325	nm5388554,nm4544325
tt7910020	nm4544325	nm5388554,nm4544325
tt7910024	nm4750656	nm7687938,nm6063969,nm5834517
tt7910026	nm6645475	nm3662323,nm6645475
tt7910028	\N	\N
tt7910030	nm9570548,nm0930189	nm5901733
tt7910032	nm2195836	nm2195836
tt7910034	nm6645184	nm6645184,nm9574688
tt7910036	\N	\N
tt7910038	\N	\N
tt7910040	nm0930189,nm9570548	nm0242751
tt7910042	nm1640507	nm1640507
tt7910044	nm0689182	nm3320804,nm9375025,nm3675254,nm9610276
tt7910046	nm2195836	nm2195836
tt7910048	nm0235663	nm0206470,nm1135031,nm1183600,nm8961478,nm8961479
tt7910050	\N	\N
tt7910052	nm6378569	nm9591618,nm5672101,nm6378569,nm7650976,nm9574703
tt7910054	nm1814880,nm3081266	nm1814880,nm5703535
tt7910056	\N	nm4874158,nm1778745,nm8987635,nm1875391
tt7910058	\N	\N
tt7910060	nm9574707,nm7644411	nm9574707,nm7644411
tt7910062	nm6378569	nm9591618,nm5672101,nm6378569,nm7650976,nm9574703
tt7910064	\N	\N
tt7910066	nm9574715	nm9574715
tt7910068	nm0453008	nm0509406,nm0855173
tt7910070	\N	\N
tt7910072	\N	\N
tt7910074	\N	\N
tt7910076	\N	nm4874158,nm1778745,nm8987635,nm1875391
tt7910078	\N	\N
tt7910080	\N	\N
tt7910082	\N	\N
tt7910084	nm2601775,nm1177495	nm1159897
tt7910086	nm0551608	nm0551608
tt7910088	nm9574730	nm9574734
tt7910090	nm0753758	nm0753758
tt7910092	\N	\N
tt7910094	nm0765197	nm9544521
tt7910096	\N	\N
tt7910098	nm1814880,nm3081266	nm1814880,nm5703535
tt7910100	nm2173058	nm2173058
tt7910102	nm5298041	nm9548848
tt7910104	\N	\N
tt7910106	nm5298041	\N
tt7910108	nm5298041	\N
tt7910110	\N	\N
tt7910112	nm5298041	\N
tt7910114	nm5298041	\N
tt7910116	nm5298041	\N
tt7910118	nm5298041	\N
tt7910120	nm5298041	\N
tt7910122	nm5298041	\N
tt7910126	nm5298041	\N
tt7910128	\N	\N
tt7910130	\N	\N
tt7910132	\N	\N
tt7910134	\N	\N
tt7910136	\N	\N
tt7910138	\N	\N
tt7910140	\N	\N
tt7910142	\N	\N
tt7910146	\N	\N
tt7910148	\N	\N
tt7910150	\N	\N
tt7910152	nm5298041	\N
tt7910154	\N	\N
tt7910156	\N	\N
tt7910158	\N	\N
tt7910160	\N	\N
tt7910162	\N	\N
tt7910164	\N	\N
tt7910166	\N	\N
tt7910168	\N	\N
tt7910170	nm5298041	\N
tt7910172	\N	\N
tt7910174	\N	\N
tt7910176	\N	\N
tt7910178	\N	\N
tt7910180	nm5298041	\N
tt7910182	\N	\N
tt7910184	\N	\N
tt7910186	\N	\N
tt7910188	\N	\N
tt7910190	\N	\N
tt7910192	\N	\N
tt7910194	\N	\N
tt7910196	\N	\N
tt7910198	\N	\N
tt7910200	\N	\N
tt7910202	\N	\N
tt7910204	\N	\N
tt7910206	\N	\N
tt7910208	\N	\N
tt7910210	\N	\N
tt7910212	\N	\N
tt7910214	\N	\N
tt7910216	\N	\N
tt7910218	\N	\N
tt7910220	nm7928281	\N
tt7910222	nm7928281	\N
tt7910224	\N	\N
tt7910226	nm5298041	\N
tt7910228	\N	\N
tt7910230	\N	\N
tt7910232	nm5298041	\N
tt7910234	\N	\N
tt7910236	\N	\N
tt7910238	\N	\N
tt7910240	nm7928281	\N
tt7910242	\N	\N
tt7910244	\N	\N
tt7910246	\N	\N
tt7910248	nm5298041	\N
tt7910250	nm5298041	\N
tt7910252	nm5298041	\N
tt7910254	nm0037766,nm0930189	nm0810828
tt7910256	nm5298041	\N
tt7910258	nm5298041	\N
tt7910260	nm5298041	\N
tt7910262	\N	\N
tt7910264	nm5298041	\N
tt7910266	nm3081266,nm1814880	nm1814880,nm5703535
tt7910268	nm5298041	\N
tt7910270	\N	\N
tt7910272	nm5298041	\N
tt7910274	nm0665889	nm0050198,nm8154944,nm2758012,nm0001122,nm0312429,nm1968686,nm8796700,nm2578339,nm3615800,nm2296563
tt7910276	nm5298041	\N
tt7910278	nm5298041	\N
tt7910280	nm1936892	\N
tt7910282	nm5298041	\N
tt7910284	\N	\N
tt7910286	nm5298041	\N
tt7910288	\N	\N
tt7910290	nm3308115	nm2877280
tt7910292	\N	\N
tt7910294	\N	\N
tt7910296	nm5298041	\N
tt7910298	nm5298041	\N
tt7910300	nm5298041	\N
tt7910302	nm5298041	\N
tt7910304	nm1971042	nm1971042
tt7910306	nm5298041	\N
tt7910308	nm5298041	\N
tt7910310	\N	\N
tt7910312	\N	\N
tt7910314	nm5298041	\N
tt7910318	nm5298041	\N
tt7910320	\N	\N
tt7910322	nm5298041	\N
tt7910324	nm5298041	\N
tt7910326	nm0354465	nm0354465,nm0843651
tt7910328	\N	\N
tt7910330	nm5298041	\N
tt7910332	nm0316021	nm0153456,nm0518170
tt7910334	\N	\N
tt7910336	nm5298041	\N
tt7910338	\N	\N
tt7910340	nm5298041	\N
tt7910342	\N	\N
tt7910344	nm5298041	\N
tt7910346	nm5298041	\N
tt7910348	nm5298041	\N
tt7910350	nm5298041	\N
tt7910352	\N	\N
tt7910354	nm5298041	\N
tt7910356	\N	\N
tt7910358	\N	\N
tt7910360	nm4920038	\N
tt7910362	nm6303184	\N
tt7910364	\N	\N
tt7910366	\N	\N
tt7910368	\N	\N
tt7910370	\N	\N
tt7910372	nm0765197	nm9544521
tt7910374	\N	\N
tt7910376	\N	\N
tt7910378	\N	\N
tt7910380	nm0054020	nm0054020,nm6967679
tt7910382	\N	\N
tt7910384	\N	\N
tt7910386	\N	\N
tt7910388	\N	\N
tt7910390	nm8229981	\N
tt7910392	\N	\N
tt7910394	nm0765197	\N
tt7910396	\N	\N
tt7910398	\N	\N
tt7910400	\N	\N
tt7910402	\N	\N
tt7910404	nm9574803	nm9225688,nm9574805,nm8525247,nm9574803
tt7910406	\N	\N
tt7910408	\N	\N
tt7910412	\N	\N
tt7910414	\N	\N
tt7910416	nm0765197	\N
tt7910418	\N	\N
tt7910420	\N	\N
tt7910422	\N	\N
tt7910424	\N	\N
tt7910426	\N	\N
tt7910428	\N	\N
tt7910430	nm0347075	nm2380807,nm1628335,nm3716161,nm2702814
tt7910432	\N	\N
tt7910434	\N	\N
tt7910436	nm9574813	nm9574813
tt7910438	\N	\N
tt7910440	nm2546275	nm2546275
tt7910442	\N	\N
tt7910444	nm4914661	nm5689944,nm8353906,nm5237286
tt7910446	\N	\N
tt7910448	\N	\N
tt7910450	\N	\N
tt7910452	\N	\N
tt7910454	\N	\N
tt7910456	\N	\N
tt7910458	\N	\N
tt7910460	nm4682956	nm6136448
tt7910462	\N	\N
tt7910464	nm6644878	\N
tt7910466	\N	\N
tt7910468	\N	\N
tt7910470	\N	\N
tt7910472	\N	nm2453653
tt7910474	\N	\N
tt7910476	\N	\N
tt7910480	\N	\N
tt7910482	\N	\N
tt7910484	\N	\N
tt7910486	\N	\N
tt7910488	\N	\N
tt7910490	\N	\N
tt7910492	\N	\N
tt7910494	\N	\N
tt7910496	\N	\N
tt7910498	\N	\N
tt7910500	\N	\N
tt7910502	\N	\N
tt7910504	\N	\N
tt7910506	\N	\N
tt7910508	\N	\N
tt7910510	nm9154721	nm0057564,nm0875758
tt7910512	nm9121530	\N
tt7910514	nm8792762	nm9574843
tt7910516	nm0037766,nm0189336	nm1454444
tt7910518	nm6644878	\N
tt7910522	\N	\N
tt7910528	nm9574853	nm9574853
tt7910532	\N	\N
tt7910536	nm9574855	nm9574855
tt7910538	\N	\N
tt7910540	\N	\N
tt7910542	\N	\N
tt7910546	\N	\N
tt7910548	\N	\N
tt7910550	\N	\N
tt7910552	\N	\N
tt7910554	\N	\N
tt7910556	\N	\N
tt7910558	nm6538139	\N
tt7910560	\N	\N
tt7910562	nm9530187	\N
tt7910564	nm9524374	\N
tt7910566	\N	\N
tt7910568	nm3868436	nm3450792,nm3868436,nm3810505
tt7910570	\N	\N
tt7910572	\N	\N
tt7910574	\N	\N
tt7910576	nm3868436	nm3450792,nm3868436,nm3810505
tt7910578	\N	\N
tt7910580	\N	\N
tt7910582	nm2129029	\N
tt7910584	\N	\N
tt7910586	nm2149141	\N
tt7910588	\N	\N
tt7910590	\N	\N
tt7910592	\N	\N
tt7910594	nm3868436	nm3450792,nm3868436,nm3810505
tt7910596	\N	\N
tt7910598	nm9548848	nm9548848
tt7910600	\N	\N
tt7910602	\N	\N
tt7910604	\N	\N
tt7910606	\N	\N
tt7910608	\N	\N
tt7910610	nm5824052	\N
tt7910612	nm9568638	\N
tt7910614	nm4828197	\N
tt7910616	\N	\N
tt7910618	nm1640507	nm1640507
tt7910620	nm9431393	\N
tt7910622	\N	\N
tt7910624	nm9543143	nm9543143
tt7910626	\N	\N
tt7910628	nm4478011	nm9574936
tt7910630	nm2635128	\N
tt7910634	nm9571649	\N
tt7910636	nm3081266,nm1814880	nm1814880,nm5703535
tt7910638	nm5721116	nm9574951
tt7910640	nm3746191	nm12183147,nm12183146,nm3746191,nm11504501
tt7910642	\N	\N
tt7910644	nm0316021	nm2022293,nm2291528
tt7910646	nm0721351,nm0720448,nm0883548,nm3891748,nm0721352	nm1355019,nm1499251,nm0346351,nm3329855,nm0718900
tt7910648	nm2950966	\N
tt7910650	nm1245286	nm3643860,nm2891978,nm7738527,nm2771158
tt7910652	nm1516753	nm1516753
tt7910654	\N	\N
tt7910656	nm7435903	nm7435903
tt7910660	\N	\N
tt7910666	\N	\N
tt7910672	\N	\N
tt7910678	\N	\N
tt7910680	\N	\N
tt7910682	nm1238086	nm1132944
tt7910684	\N	\N
tt7910686	\N	\N
tt7910688	\N	\N
tt7910690	\N	\N
tt7910694	\N	\N
tt7910700	\N	\N
tt7910714	nm6085208	nm6085208
tt7910722	nm2843319	\N
tt7910730	nm6593865	nm6593865
tt7910734	\N	\N
tt7910736	nm9575010	nm9575011
tt7910738	nm9575014	\N
tt7910740	nm2775161,nm3470650	nm3716161,nm5322018,nm6672397,nm4188148
tt7910746	nm9578063,nm9578064	nm8708402
tt7910748	nm1699775	\N
tt7910750	nm0351351	\N
tt7910752	\N	\N
tt7910754	nm8637652,nm4470619,nm1855392	nm4470619,nm4470858,nm4480542
tt7910756	\N	\N
tt7910760	nm0351351	\N
tt7910762	nm0351351	\N
tt7910764	nm1640507	\N
tt7910766	nm0530727	nm6292014
tt7910770	nm1699775	\N
tt7910772	nm9575039	nm9575039
tt7910776	nm0530727	\N
tt7910778	nm0530727	\N
tt7910780	\N	\N
tt7910782	\N	\N
tt7910786	nm6100032,nm2268014	nm9421649,nm1692389
tt7910788	nm1640507	\N
tt7910790	nm9575049	nm9575050,nm2694693,nm4406134,nm9363148,nm2609545
tt7910792	nm0890264	nm9374792,nm3357197
tt7910794	nm3868436	nm3450792,nm3868436,nm3810505
tt7910796	nm9575057	nm9575057
tt7910798	nm2950966	\N
tt7910800	nm9575069,nm4470619,nm1855392	nm8696599,nm4480572
tt7910802	nm3868436	nm3450792,nm3868436,nm3810505
tt7910804	nm4356726,nm5784405	nm9575083,nm4356726,nm5784405,nm9575082
tt7910808	nm9431393	\N
tt7910810	nm3868436	nm3450792,nm3868436,nm3810505
tt7910812	nm1870695	nm7098517,nm4101006,nm6431130,nm4311704,nm6194748,nm4865494
tt7910814	nm3868436	nm3450792,nm3868436,nm3810505
tt7910816	nm3868436	nm3450792,nm3868436,nm3810505
tt7910818	\N	\N
tt7910820	\N	\N
tt7910822	\N	nm1188869
tt7910824	nm2958926	nm2958926
tt7910826	\N	\N
tt7910828	\N	\N
tt7910830	\N	\N
tt7910832	\N	\N
tt7910834	\N	\N
tt7910836	\N	nm1188869
tt7910838	nm3081266,nm1814880	nm1814880,nm5703535
tt7910840	nm0293158	nm0616682,nm0455279
tt7910842	nm0293158	nm0616682,nm0455279,nm4164548
tt7910848	\N	nm1188869
tt7910850	nm9575119	\N
tt7910852	nm5873013	nm5873013,nm6897528
tt7910854	\N	\N
tt7910856	nm3149480	nm8654784,nm8925980
tt7910858	nm3149480	nm8654784,nm8925980
tt7910860	nm3149480	nm8654784,nm8925980
tt7910862	nm3149480	nm8654784,nm8925980
tt7910864	nm3149480	nm8654784,nm8925980
tt7910866	nm3149480	nm8654784,nm8925980
