tconst	directors	writers
tt14130000	nm5560361	\N
tt14130002	nm5560361	\N
tt14130004	nm5560361	\N
tt14130006	nm5560361	\N
tt14130008	nm0576455	\N
tt14130010	nm12314270	nm12314271,nm12020868
tt14130012	nm12355744	nm12355744,nm12352612,nm11187017
tt14130014	nm3402605	nm3812718
tt14130016	nm2946194,nm6407357	nm3660814,nm7022903,nm6728876
tt14130018	nm12355747	\N
tt14130022	nm3550267	nm8623118,nm6889696,nm3403692
tt14130026	\N	\N
tt14130028	\N	\N
tt14130030	nm5353971	nm5353971
tt14130036	\N	\N
tt14130038	nm8472295,nm12355756	nm8472295
tt14130040	nm0576455	nm0576455
tt14130042	nm5732330	\N
tt14130044	nm0440591	nm1532755
tt14130046	nm5732330	\N
tt14130048	\N	nm0665764
tt14130050	\N	\N
tt14130052	\N	\N
tt14130054	nm9190095	nm9190095
tt14130056	\N	\N
tt14130058	nm2150510	\N
tt14130060	nm5578801	nm5578801
tt14130062	nm5732330	\N
tt14130064	nm2559387	\N
tt14130066	\N	\N
tt14130068	\N	nm4100045,nm2017181,nm4100266,nm3446079,nm6944005,nm8555372
tt14130070	\N	\N
tt14130072	nm2992600	nm1628335,nm5054168,nm3392718,nm6672397,nm4887246,nm1362937,nm4012272
tt14130074	\N	\N
tt14130076	\N	\N
tt14130078	nm0470119	nm1563079,nm6551623
tt14130080	\N	\N
tt14130082	nm8968054,nm8968237	\N
tt14130084	nm4789215	nm4789215
tt14130086	\N	\N
tt14130088	\N	nm9121800,nm6693172
tt14130090	nm5570027	nm2716801,nm2158573
tt14130092	\N	\N
tt14130096	nm5505078,nm4095353	\N
tt14130098	\N	nm1747121,nm4830309,nm6677025
tt14130100	\N	nm1271019
tt14130102	\N	\N
tt14130104	nm0349406	nm0349406
tt14130106	nm5732330	\N
tt14130108	\N	nm1271019
tt14130110	\N	\N
tt14130114	\N	\N
tt14130116	nm0813973	\N
tt14130118	\N	\N
tt14130120	nm0347075	nm6431357,nm4311463,nm3716161
tt14130122	\N	\N
tt14130124	\N	\N
tt14130126	\N	\N
tt14130128	nm5732330	\N
tt14130130	\N	\N
tt14130132	nm5578801	nm5578801
tt14130134	nm0898213,nm3044317,nm1370405	nm1860656,nm1130052,nm4883444,nm3150872,nm2305614,nm1883144
tt14130138	\N	\N
tt14130140	nm5732330	\N
tt14130142	nm2135542	\N
tt14130144	nm2135542	\N
tt14130146	\N	nm3464713,nm3750365
tt14130148	\N	\N
tt14130150	\N	\N
tt14130152	nm0079848	nm0079848
tt14130154	nm4789215	nm4789215
tt14130156	\N	nm9103684,nm10611693,nm0259632,nm5112279,nm6660359
tt14130158	\N	\N
tt14130160	\N	\N
tt14130162	\N	\N
tt14130164	\N	\N
tt14130166	\N	\N
tt14130168	nm0813973	\N
tt14130170	nm1561268	\N
tt14130172	\N	nm0227992
tt14130174	nm12355786	\N
tt14130176	nm4679503	nm4679503
tt14130178	\N	\N
tt14130180	\N	\N
tt14130182	\N	nm12178984,nm7903889,nm12261896,nm8417601,nm1407766
tt14130184	\N	\N
tt14130186	\N	\N
tt14130188	\N	nm0227992
tt14130190	\N	\N
tt14130192	\N	\N
tt14130194	\N	\N
tt14130196	\N	\N
tt14130198	nm5732330	\N
tt14130200	\N	\N
tt14130202	\N	\N
tt14130204	nm2553357	nm1373507,nm2838332
tt14130206	nm0813973	\N
tt14130208	\N	\N
tt14130210	\N	\N
tt14130212	nm5732330	\N
tt14130214	\N	\N
tt14130216	\N	\N
tt14130218	\N	\N
tt14130220	\N	\N
tt14130222	\N	\N
tt14130224	\N	\N
tt14130226	\N	\N
tt14130228	\N	\N
tt14130230	\N	\N
tt14130232	\N	\N
tt14130234	nm4292208,nm3406794	nm0883742
tt14130236	\N	\N
tt14130238	\N	\N
tt14130240	nm4789215	nm4789215
tt14130242	\N	\N
tt14130244	\N	\N
tt14130246	nm12355803,nm0440361	\N
tt14130248	\N	\N
tt14130250	\N	\N
tt14130252	nm0353899	nm4663597,nm9045484,nm11836582,nm12222513,nm12222514
tt14130254	nm10871027	nm10540760
tt14130256	nm0813973	\N
tt14130258	\N	\N
tt14130260	nm4789215	nm4789215
tt14130262	\N	\N
tt14130264	nm0703745	nm7391230
tt14130266	\N	\N
tt14130268	nm1699895	nm1869642,nm1628284,nm5288063
tt14130270	nm10327772	nm10327772
tt14130272	nm5719939	\N
tt14130274	nm1699895	nm1869642,nm1628284,nm5288063
tt14130276	\N	\N
tt14130278	nm1699895	nm1869642,nm1628284,nm5288063
tt14130280	nm12355816	nm12355816
tt14130282	nm1699895	nm1869642,nm1628284,nm5288063
tt14130284	nm4679503	nm4679503
tt14130286	nm4909251	\N
tt14130288	nm0493785	\N
tt14130290	\N	\N
tt14130292	nm7057537	nm6015049
tt14130294	\N	\N
tt14130296	nm5578801,nm0753572	nm5578801
tt14130298	\N	\N
tt14130300	nm5732330	\N
tt14130302	\N	\N
tt14130304	nm5719939	\N
tt14130306	\N	\N
tt14130308	nm5719939	\N
tt14130310	nm4702089	nm0043981
tt14130312	nm5732330	\N
tt14130314	\N	\N
tt14130316	nm11192641	\N
tt14130318	nm1066081	nm7195251
tt14130320	\N	\N
tt14130322	nm5719939	\N
tt14130324	\N	\N
tt14130326	nm1044756	nm11593098,nm1044756
tt14130328	nm1044756	nm11593098,nm1044756
tt14130330	nm1044756	nm11593098,nm1044756
tt14130332	nm1044756	nm11593098,nm1044756
tt14130334	nm1044756	nm11593098,nm1044756
tt14130336	\N	\N
tt14130338	\N	\N
tt14130340	\N	\N
tt14130342	\N	\N
tt14130344	\N	\N
tt14130346	\N	\N
tt14130348	nm3192117,nm2065322	\N
tt14130350	\N	\N
tt14130352	nm12355848	nm11521233
tt14130354	nm12362005,nm12144774,nm4242479	nm12362005,nm4242479,nm12144774
tt14130356	\N	\N
tt14130358	nm0068138	\N
tt14130360	nm0068138	\N
tt14130362	nm0068138	\N
tt14130364	nm0068138	\N
tt14130366	nm0068138	\N
tt14130368	\N	\N
tt14130370	\N	\N
tt14130372	\N	\N
tt14130374	nm3402605	nm3812718
tt14130376	\N	\N
tt14130378	nm0258128	nm7698350,nm0074165,nm4170842,nm8502652,nm12654393,nm5445860,nm3777196
tt14130380	\N	\N
tt14130382	nm0101908	nm7698350,nm0074165,nm4170842,nm8108153,nm5445860,nm8502652,nm12654393,nm3777196
tt14130384	nm1440863	nm7698350,nm0074165,nm4170842,nm5445860,nm8502652,nm12654393,nm3777196
tt14130386	nm0838198	nm7698350,nm0074165,nm4170842,nm2521206,nm5445860,nm8502652,nm12654393,nm3777196
tt14130388	nm0258128	nm7698350,nm0074165,nm4170842,nm5445860,nm8502652,nm12654393,nm3777196
tt14130390	nm1684561	nm0401076
tt14130392	nm2891298,nm0717054,nm2089023,nm1990561	nm0844327,nm1804726,nm2808738,nm0034201,nm0182911,nm1570786,nm7802394
