tconst	directors	writers
tconst	directors	writers
tt0002219	nm0789748	nm0842357
tt0002220	nm0000428	\N
tt0002221	nm0823088	nm1416083,nm0823088
tt0002222	nm0132324	nm0058849
tt0002223	\N	nm1672152
tt0002224	nm0784407	\N
tt0002225	nm0325448	nm0170401
tt0002226	nm0823088	nm0823088
tt0002227	\N	nm0112898
tt0002228	nm0662442	nm0629757
tt0002229	nm0784407	nm0909708
tt0002230	nm0408436	nm0408436
tt0002231	nm0000428	nm0377289
tt0002232	nm0784407	nm0388062
tt0002233	nm0784407	\N
tt0002234	nm0803705	nm0536368,nm0803705
tt0002235	nm0736288	\N
tt0002236	nm0408433	nm0108049,nm0408433
tt0002237	nm0806565	\N
tt0002238	nm0806565	\N
tt0002239	\N	\N
tt0002240	nm0806565	\N
tt0002241	nm0000428	nm0377289
tt0002242	nm0294276	\N
tt0002243	nm0309130	\N
tt0002244	nm0000428	nm0377289
tt0002245	nm0102643	\N
tt0002246	nm0119138	\N
tt0002247	nm0176699,nm0265289	\N
tt0002248	nm0784407	nm0383528
tt0002249	nm0581683	nm0581683
tt0002250	nm0806565	\N
tt0002251	nm0784407	\N
tt0002252	nm0036048	\N
tt0002253	nm0000428	nm0940488
tt0002254	\N	\N
tt0002255	nm0784407	nm0376396
tt0002256	nm0176699	\N
tt0002257	nm0930198	\N
tt0002258	nm0366742	\N
tt0002259	nm0930198	nm0842976
tt0002260	nm0565560	nm0565560
tt0002261	nm0111753	nm0623817
tt0002262	nm0304098	nm0304098
tt0002263	nm0309130	\N
tt0002264	nm0205986	nm0581683
tt0002265	nm0813603	\N
tt0002266	nm0000428	nm0366610,nm0853193
tt0002267	nm0127511	nm0853193
tt0002268	nm0524306,nm0000428	nm0853193
tt0002269	nm0160280	nm0160280
tt0002270	nm0001908	nm0001908
tt0002271	nm0725529	\N
tt0002272	nm0872868	nm0717281,nm0000636
tt0002273	nm0000428	nm0377289
tt0002274	nm0577654	\N
tt0002276	nm0294276	\N
tt0002277	nm0000428	nm0377289
tt0002278	nm0000428	nm0377289
tt0002279	nm0581683	nm0581683
tt0002280	nm0784407	nm0120581
tt0002281	nm0408436,nm0285643	nm0837989
tt0002282	nm0000428	nm0852022
tt0002283	nm0717281	nm0717281
tt0002284	nm0154352,nm0869665	nm0869665
tt0002285	\N	\N
tt0002286	nm0294276	\N
tt0002287	nm0000428	nm0377289
tt0002288	nm0448682	\N
tt0002289	nm0717281	nm0717468
tt0002290	nm0784407	nm0376396
tt0002291	nm0577654	\N
tt0002292	nm0738202	\N
tt0002293	nm0132324	nm0106990,nm0132324
tt0002294	nm0300487	nm0300487
tt0002295	nm0877783,nm0107543	nm0102935,nm0107543
tt0002296	nm0085865	nm0612348,nm0779797
tt0002297	\N	\N
tt0002298	nm0408436	\N
tt0002299	\N	\N
tt0002300	nm0036048	nm0410331
tt0002301	\N	\N
tt0002302	nm0000428	nm0681933
tt0002303	nm0000428	nm0377289
tt0002304	nm0036048	nm0036048
tt0002305	nm0127511	\N
tt0002306	nm0170863,nm0294276	\N
tt0002307	nm0205986	nm0581683
tt0002308	nm0930198	\N
tt0002309	nm0949648,nm0085865	nm0108049,nm1118823
tt0002310	\N	nm0852862
tt0002311	nm0132324	nm0058849
tt0002312	nm0294276	\N
tt0002313	nm0581683	nm0581683
tt0002314	\N	\N
tt0002315	nm0168503	\N
tt0002316	nm0325448	nm0589616
tt0002317	nm0245385	nm0245385
tt0002318	nm0000428	nm0377289
tt0002319	nm0111753	nm0186847
tt0002320	nm0205986	nm0355555
tt0002321	nm0160280	nm0160280
tt0002322	\N	\N
tt0002323	nm0533615	nm0001908
tt0002324	nm0553320	nm0107940
tt0002325	nm0168503,nm0005717	\N
tt0002326	nm0376529	nm0518840,nm1644582
tt0002327	nm1282454	\N
tt0002328	nm0294276	\N
tt0002329	nm0002031	nm3523653,nm0797730
tt0002330	nm0784407	\N
tt0002331	nm0784407	\N
tt0002332	nm0784407	\N
tt0002333	nm0300487	nm0300487
tt0002334	nm0063413	nm0063413
tt0002335	nm0063413,nm0550220	\N
tt0002336	nm0923603	nm0663860
tt0002337	\N	\N
tt0002338	\N	\N
tt0002339	\N	\N
tt0002340	nm0511729	nm0511729
tt0002341	nm0717281	nm0209331
tt0002342	nm0000428	nm0000428,nm0518711,nm0940488
tt0002343	nm0000428	nm0377289
tt0002344	nm0245385	\N
tt0002345	nm0294276	\N
tt0002346	nm0205986,nm0002177	nm0002042
tt0002347	nm0029253	\N
tt0002348	nm0823150,nm0350695	nm0051304,nm1818289
tt0002349	nm0304098	nm0304098
tt0002350	nm0000428	nm0000428
tt0002351	nm0205986	\N
tt0002352	nm0160280	nm0160280
tt0002353	\N	\N
tt0002354	nm0511729,nm0503415	nm0511729
tt0002355	nm0511729	nm0511729
tt0002356	\N	\N
tt0002357	nm0000428	\N
tt0002358	nm0376529,nm0641967	nm0518840,nm0000636
tt0002359	nm0408436	\N
tt0002360	nm0784407	\N
tt0002361	nm0519315	nm0397669,nm0519315
tt0002362	nm0294276	\N
tt0002363	\N	\N
tt0002364	nm0662442	nm0662442
tt0002365	nm0806565	\N
tt0002366	nm0294276	\N
tt0002368	nm0546378	nm0329924,nm0546378
tt0002369	nm0532622	\N
tt0002370	nm0401967,nm0111753	nm0612348
tt0002371	nm0132324	nm0132324,nm0241416
tt0002372	nm0005717	\N
tt0002373	nm0830249	nm0830249
tt0002374	nm0245385	\N
tt0002375	nm0135052	nm0304098
tt0002376	nm0533615	nm0001908
tt0002377	nm0784407	\N
tt0002378	nm0376396	nm0940488
tt0002379	nm0205986	nm0002042
tt0002380	nm0007221,nm0111753	\N
tt0002381	nm0000428	nm0000428,nm0002616
tt0002382	nm0000428	nm0002616
tt0002383	nm0000428	nm0000428
tt0002384	nm0419327	nm0520524
tt0002385	\N	\N
tt0002386	nm0000428	nm0377289
tt0002387	nm0784407	nm0376396
tt0002388	nm0923603	nm0127511,nm0209322
tt0002389	nm0789748	nm2289198
tt0002390	nm0784407	\N
tt0002391	nm0000428	nm0002616,nm0547966
tt0002392	nm0111753	nm0601061,nm0612348
tt0002393	nm0102643	\N
tt0002394	nm0694602	\N
tt0002395	nm0304098	nm0304098
tt0002396	nm0294276	\N
tt0002397	nm0325448	nm0653253
tt0002398	nm0784407	nm0071852
tt0002399	nm0036048	nm0036048
tt0002400	nm0000428	nm0377289
tt0002401	nm0000428	nm0852022
tt0002402	nm0294276	\N
tt0002403	nm0789748	nm0002771
tt0002404	nm0132324	nm0048512
tt0002405	\N	nm0002042
tt0002406	nm0072872	nm0072872,nm0002042
tt0002407	nm0789748	nm0244079,nm0581683
tt0002408	nm0000428	nm0377289
tt0002409	nm0000428	nm0377289
tt0002410	nm0294276	\N
tt0002411	\N	\N
tt0002412	nm0000428,nm0524306	nm0377289
tt0002413	nm0533615	\N
tt0002414	nm0725529	nm0725529
tt0002415	nm0000428	nm0000428
tt0002416	\N	\N
tt0002417	nm0725529	\N
tt0002418	nm0806565	\N
tt0002419	nm0325448	\N
tt0002420	nm0930198	nm0581683
tt0002421	nm0002177	nm0112130
tt0002422	\N	\N
tt0002423	nm0523932	nm0266183,nm0473134
tt0002424	nm0784407	\N
tt0002425	\N	\N
tt0002426	nm0784407	\N
tt0002427	\N	\N
tt0002428	nm0577654	\N
tt0002429	\N	\N
tt0002430	nm0350695	\N
tt0002431	nm0304098	nm0304098
tt0002432	nm0005717	\N
tt0002433	nm0577654	\N
tt0002434	nm0366742	\N
tt0002435	nm0245385	\N
tt0002436	nm0577654	\N
tt0002437	\N	\N
tt0002438	nm0294276	\N
tt0002439	nm0294276	\N
tt0002440	nm0533615	nm0533615
tt0002441	nm0000428	nm0000428
tt0002442	nm0000428	nm0377289
tt0002443	\N	\N
tt0002444	\N	nm0011111,nm0682075
tt0002445	nm0345500	nm0797197,nm0345500
tt0002446	\N	\N
tt0002447	nm0119138	\N
tt0002448	nm0119138	\N
tt0002449	nm0243796	\N
tt0002450	nm0001908	nm0001908
tt0002451	\N	nm0000590
tt0002452	nm0218404,nm0108345	nm0108345,nm0218404,nm2384492,nm0636620
tt0002453	nm0408436	\N
tt0002454	nm0132324	nm0355555
tt0002455	nm0577654	\N
tt0002456	nm0597995	\N
tt0002457	nm0036048	nm0036048
tt0002458	nm0023107	\N
tt0002459	nm0001908	nm0001908
tt0002460	nm0245385	\N
tt0002461	nm0130633,nm0443857	nm0443857,nm0000636
tt0002462	nm0784407	\N
tt0002463	nm0448682	nm0410331,nm0612348
tt0002464	nm0784407	\N
tt0002465	nm0085133,nm0036048	nm0050369
tt0002466	nm0789748	nm0364779
tt0002467	nm0294276	\N
tt0002468	nm0005717	\N
tt0002469	nm0000428	nm0377289
tt0002470	nm0524306	nm0524306
tt0002471	nm0930198	nm0581683
tt0002472	nm0132324	nm0058849
tt0002473	nm0000428	nm0455504
tt0002474	nm1824687,nm0881638	nm0000636,nm0881638
tt0002475	nm0036048	nm0316947
tt0002476	nm0119138	nm0624714
tt0002477	nm0823150	\N
tt0002478	nm0000428	\N
tt0002479	\N	\N
tt0002480	nm0294276	\N
tt0002481	\N	\N
tt0002482	nm0054977	\N
tt0002483	nm0408436	\N
tt0002484	nm0717281	nm0717281
tt0002485	nm0877783	nm0206755,nm0932440
tt0002486	nm0533615	nm0001908
tt0002487	nm0533615	nm0001908
tt0002488	nm0533615	nm0001908
tt0002489	nm0119138	\N
tt0002490	\N	\N
tt0002491	nm0738202	\N
tt0002492	nm0000428	\N
tt0002493	nm0000428	nm0682795
tt0002494	\N	\N
tt0002495	nm0577654	\N
tt0002496	nm0001908	nm0001908
tt0002497	nm0000428	nm0377289
tt0002498	nm0119138	nm0355555
tt0002499	nm0408433	nm0408433
tt0002500	nm0088881	nm0775725
tt0002501	nm0784407	\N
tt0002502	nm0577654	nm0452516
tt0002503	nm0000428	\N
tt0002504	nm0551361	nm0518840
tt0002505	\N	\N
tt0002506	nm0784407	\N
tt0002507	nm0581683	nm0581683
tt0002508	nm0245385	nm2054205
tt0002509	nm0492742	\N
tt0002510	nm0000428	nm0500580
tt0002511	nm0646844	\N
tt0002512	nm0000428	nm0377289
tt0002513	nm0581683	nm0581683
tt0002514	nm0830249	nm0129300,nm0536368,nm0830249
tt0002515	nm0869665	nm0520524,nm0000590
tt0002516	nm0000428	nm0178126
tt0002517	nm0294276	\N
tt0002518	nm0806565	\N
tt0002519	\N	\N
tt0002520	nm0784407	\N
tt0002521	nm0000428	nm0377289
tt0002522	nm0789748	nm0649162
tt0002523	nm0002177	nm0377958
tt0002524	nm0119138	\N
tt0002525	nm0519315	nm0519315
tt0002526	nm0294276	\N
tt0002527	\N	\N
tt0002528	nm0784407	nm0934979
tt0002529	nm0001908	nm0001908
tt0002530	nm0725529	\N
tt0002531	nm0300487	nm0300487
tt0002532	nm0930198	nm0581683
tt0002533	nm0784407	\N
tt0002534	nm0029253	\N
tt0002535	nm0784407	nm0635667
tt0002536	nm0000428	nm0524306
tt0002537	nm0088881	nm2557111
tt0002538	nm0205986	nm0829044
tt0002539	nm0877783,nm0717468	nm0717468
tt0002540	nm0088881	nm2558782
tt0002541	nm0916665	nm0916665
tt0002542	nm0048478	nm0078442
tt0002543	nm0294276	\N
tt0002544	nm0803705	nm0830249
tt0002545	\N	\N
tt0002546	nm0000428	nm0377289
tt0002547	nm0085865	nm0063492
tt0002548	nm0294276	\N
tt0002549	nm0830249	nm0830249,nm0637902
tt0002550	nm0000428	nm0853193
tt0002551	nm0376529	nm0518840,nm0209322
tt0002552	nm0099901	nm0304098,nm0000590
tt0002553	nm0000428	nm0009926
tt0002554	\N	\N
tt0002555	nm0002031	nm0366078
tt0002556	nm0088881	nm0106514,nm1531812
tt0002557	nm0294276	\N
tt0002558	nm0894737	\N
tt0002559	nm0582268	\N
tt0002560	nm0294276	\N
tt0002561	nm0119138	\N
tt0002562	nm0717281	nm0717281
tt0002563	nm0949648	nm0490163
tt0002564	nm0923603	nm0002042,nm0522871
tt0002565	nm0005717	nm0005717
tt0002566	nm0853193	nm0853193
tt0002567	\N	\N
tt0002568	nm0119138	\N
tt0002569	nm0784407	\N
tt0002570	nm0577654	\N
tt0002571	nm0294276	\N
tt0002572	nm0300487	\N
tt0002573	nm0001908	nm0001908
tt0002574	nm0102643	nm0687742
tt0002575	nm0780884	nm0780884
tt0002576	nm0784407	nm0376396
tt0002577	nm0780884	nm0725893
tt0002578	nm0000428	nm0524306
tt0002579	nm0784407	nm1773629
tt0002580	nm0036048	nm0536856
tt0002581	\N	\N
tt0002582	\N	\N
tt0002583	\N	\N
tt0002584	nm0930198	nm1672242
tt0002585	nm0524306	\N
tt0002586	nm0784407	nm0377289
tt0002587	nm0408433	nm0408433
tt0002588	nm0419327	nm11502077,nm0419327,nm0768577
tt0002589	\N	\N
tt0002590	nm0300487	nm0300487
tt0002591	nm0296193	\N
tt0002592	nm0533048	nm0491585
tt0002593	nm0111753	\N
tt0002594	nm0519315	nm0519315
tt0002595	nm0753233	nm0263912
tt0002596	nm0783369,nm0883920	nm0271668
tt0002597	nm0806565	\N
tt0002598	\N	\N
tt0002599	\N	nm0099105,nm0126418
tt0002600	\N	\N
tt0002601	nm0127511,nm0000428	nm0127511
tt0002602	nm1267460	nm9756108
tt0002603	nm0000428	nm0127511
tt0002604	nm0492742	\N
tt0002605	nm0334918	nm0569805,nm0929808
tt0002606	nm0132324	nm0132324
tt0002607	nm0339765	nm0518840
tt0002608	nm0569645	\N
tt0002609	nm0001908	nm0001908
tt0002610	nm0001908	nm0001908
tt0002611	nm0001908	nm0001908
tt0002612	nm0001908	nm0001908
tt0002613	nm0001908	nm0001908
tt0002614	nm0394399	nm0001908
tt0002615	nm0930198	nm0841608
tt0002616	nm0250480	nm1563104
tt0002617	nm0376396	nm0064415
tt0002618	nm0193240	\N
tt0002619	nm0132324	nm0106990
tt0002620	nm0534288	nm6723801
tt0002621	nm0102643	nm0581683
tt0002622	nm0054977	nm0818080
tt0002623	nm0492742	\N
tt0002624	nm0550220,nm0063413	nm0063413,nm0550220
tt0002625	nm0005717,nm0611814	nm0529814
tt0002626	nm0107543	\N
tt0002627	nm0949648	nm0949648
tt0002628	nm0533048	nm0511317,nm0533048,nm1857018
tt0002629	nm0107543	nm0107543,nm0249772
tt0002630	nm0245385	\N
tt0002631	nm0245385	nm0245385
tt0002632	nm0250480	nm0587929,nm0725893
tt0002633	nm0569261	\N
tt0002634	nm0245385	\N
tt0002635	nm0242139	nm0242139
tt0002636	\N	\N
tt0002637	nm0858501	nm0858501
tt0002638	\N	nm0808195
tt0002639	nm0106218	\N
tt0002640	nm0492742	\N
tt0002641	nm0169871	nm0169871
tt0002642	nm0169878	nm4798267,nm1437660
tt0002643	nm0002177	nm0112130,nm0357028
tt0002644	nm0245385	nm0925481
tt0002645	nm0784407	\N
tt0002646	nm0088881	nm1834296,nm0369458,nm2421815
tt0002647	nm0217615	nm0217615
tt0002648	nm0753233	nm0263912
tt0002649	nm0519315	nm0056525,nm0420350,nm0528022
tt0002650	nm0169871	nm0169871
tt0002651	nm0048478	\N
tt0002652	nm0504353	nm0581683
tt0002653	nm0524306	\N
tt0002654	nm0245385	nm0209331
tt0002655	nm0784407	\N
tt0002656	nm0419327	nm0419327,nm0503693
tt0002657	nm0279404	nm0279404
tt0002658	nm0784407	\N
tt0002659	nm0499883	\N
tt0002660	\N	nm4702008
tt0002661	nm0005717	nm0005717
tt0002662	nm0830249	\N
tt0002663	nm0784407	\N
tt0002664	nm0587929	nm0649162
tt0002665	nm0881638	\N
tt0002666	nm0279404	nm0279404
tt0002667	nm0577654	\N
tt0002668	nm0577654,nm0119138	nm0355555
tt0002669	nm0316794,nm0408436	nm0113224,nm0408436,nm0818080,nm0837989
tt0002670	nm0806961	nm0355555
tt0002671	nm0784407	\N
tt0002672	nm0002177	nm0357028
tt0002673	nm0949648	nm0612348,nm0850483
tt0002674	nm0529368,nm0237713,nm0949648	nm0237713
tt0002675	nm0637507	nm0545651
tt0002676	nm0087250	nm0087250
tt0002677	nm0002177	nm0258697,nm0357028,nm0000590
tt0002678	nm0360617	\N
tt0002679	nm0215516	nm0092435,nm0158036,nm0000636
tt0002680	nm0838074	nm0784091
tt0002681	nm0577654	\N
tt0002682	\N	\N
tt0002683	nm0388674	nm0388674
tt0002684	nm0376396	nm0064415
tt0002685	nm0803705	nm0528064,nm0803705
tt0002686	nm0041858	nm0041858
tt0002687	nm0687575	\N
tt0002688	nm0245385	nm0744504
tt0002689	nm0111753	nm0625340
tt0002690	nm0294276	\N
tt0002691	nm0408436	nm0651760,nm0837989
tt0002692	nm0054977	nm0818080
tt0002693	nm0784407	\N
tt0002694	nm0780884	nm0780884
tt0002695	nm0169871	nm0169871
tt0002696	nm0408436	\N
tt0002697	nm0339765	nm0518840
tt0002698	nm0002061	\N
tt0002699	nm0403151	nm0934979
tt0002700	nm0012317	\N
tt0002701	nm0806565	\N
tt0002702	nm0000428	nm0062934
tt0002703	nm0001908	nm0001908
tt0002704	nm0001908	nm0001908
tt0002705	nm0001908	nm0001908
tt0002706	nm0001908	nm0001908
tt0002707	nm0001908	nm0001908
tt0002708	nm0001908	nm0001908
tt0002709	nm0001908	nm0001908
tt0002710	nm0001908	nm0001908
tt0002711	nm0001908	nm0001908
tt0002712	nm0001908	nm0001908
tt0002713	nm0001908	nm0001908
tt0002714	nm0001908	nm0001908
tt0002715	nm0001908	nm0001908
tt0002716	nm0001908	nm0001908
tt0002717	nm0923603	\N
tt0002718	nm0000428	nm0634515
tt0002719	nm0000428	\N
tt0002720	nm0169871	nm0169871
tt0002721	nm0830249	nm0129300,nm0255822,nm0830249
tt0002722	\N	\N
tt0002723	nm0132324	nm0163933
tt0002724	nm0662442	nm0058849
tt0002725	nm0354845	\N
tt0002726	nm0127511	nm0934979
tt0002727	\N	nm5189048
tt0002728	nm0806565	\N
tt0002729	\N	\N
tt0002730	nm0245385	nm0504490
tt0002731	nm0279404	nm0279404
tt0002732	nm0806565	\N
tt0002733	\N	\N
tt0002734	nm0339765	nm0339765,nm0518840
tt0002735	nm0869665	\N
tt0002736	nm0205986	nm0852469
tt0002737	nm0119138	\N
tt0002738	nm0205653	\N
tt0002739	nm0233626,nm0878069	nm0233626,nm0021283,nm0576830,nm0617737,nm0878069
tt0002740	nm0169871	nm0169871
tt0002741	nm0806565	\N
tt0002742	\N	nm0841608
tt0002743	nm0168503,nm0191133	nm0191133
tt0002744	nm0499883	\N
tt0002745	nm0000428	nm0127511
tt0002746	nm0858501	nm0089342,nm0050369,nm0569261
tt0002747	\N	nm0193240
tt0002748	nm0205986	nm0205986
tt0002749	nm0662442	nm0574737
tt0002750	nm0806565	\N
tt0002751	nm0698839	\N
tt0002752	nm0454535	nm0818080
tt0002753	nm0408433	nm0408433,nm0612348
tt0002754	nm0169871	nm0169871
tt0002755	nm0784407	\N
tt0002756	nm0524306	\N
tt0002757	nm0806565	\N
tt0002758	nm0106218	nm0106218
tt0002759	nm0000428	\N
tt0002760	nm0169871	nm0169871
tt0002761	nm0127511,nm0000428	\N
tt0002762	nm0806565	\N
tt0002763	nm0191133	\N
tt0002764	\N	\N
tt0002765	\N	\N
tt0002766	nm0869665	nm1455759
tt0002767	nm0692105,nm0325448	nm0241416,nm0270007
tt0002768	nm0813603	\N
tt0002769	nm0730170	nm0717468
tt0002770	nm0730170	nm0717468
tt0002771	nm0233626	\N
tt0002772	nm0205653	nm0205653
tt0002773	nm0245385	nm0209331
tt0002774	\N	\N
tt0002775	nm0511143	\N
tt0002776	nm0642722	nm1464377
tt0002777	nm0717468,nm0730170	nm0580648
tt0002778	nm0169871	nm0169871
tt0002779	nm0111753	nm0717482
tt0002780	nm0245385	\N
tt0002781	nm0007221	nm0871879
tt0002782	nm0339765	nm0445856
tt0002783	nm0784407	\N
tt0002784	nm0376529	nm0551375,nm0000636
tt0002785	nm0869665	nm0241416,nm0869665
tt0002786	nm1250355	nm0934979
tt0002787	nm0205986	nm0205986
tt0002788	nm0250480	\N
tt0002789	nm0408436	nm0837989
tt0002790	nm0063413,nm0550220	nm0063413,nm0550220
tt0002791	nm0784407	\N
tt0002792	nm0717468	nm0717468
tt0002793	nm0250480	nm0581683
tt0002794	nm0923603	nm0923603
tt0002795	nm0000428	nm0934979
tt0002796	nm0717281,nm0872868	nm0178126,nm0612348,nm0717281
tt0002797	nm0949648	nm0529368,nm0612348
tt0002798	nm0869665	nm0350514
tt0002799	\N	\N
tt0002800	\N	\N
tt0002801	nm0532622	nm0532622
tt0002802	nm0205986	nm0205986
tt0002803	nm0806565	\N
tt0002804	\N	\N
tt0002805	nm0662442	nm0235168
tt0002806	nm0001908	\N
tt0002807	nm0250480	nm7681913
tt0002808	nm0111753	nm0871879
tt0002809	nm0784407	\N
tt0002810	nm0949648	nm0877550
tt0002811	nm0233626	\N
tt0002812	nm0784407	\N
tt0002813	nm0107543	nm0107543,nm0829044
tt0002814	nm0806565	\N
tt0002815	nm0000428	nm0377289
tt0002816	nm0408436	\N
tt0002817	nm0806565	\N
tt0002818	nm0250480	nm1263553
tt0002819	nm0127511	nm0127511
tt0002820	nm0354790	nm0257385,nm0939904
tt0002821	nm0245385	nm0209331
tt0002822	nm6955979	nm0775976,nm0177597,nm0940689
tt0002823	nm0753233	nm0263912,nm0357966
tt0002824	nm0504353	nm0581682,nm0581683
tt0002825	nm0160280	\N
tt0002826	\N	nm0323256
tt0002827	nm0250480	\N
tt0002828	nm0784407	\N
tt0002829	nm0000428	nm0166909
tt0002830	nm0242139	nm0242139,nm0594291
tt0002831	nm0029253	\N
tt0002832	nm0838052,nm0146957	nm0519303,nm1149906
tt0002833	nm0753233	nm0263912
tt0002834	nm0169871	nm0169871
tt0002835	nm0316794	\N
tt0002836	nm0007221	nm0108049
tt0002837	nm0005717	nm0005717
tt0002838	nm0250480	nm1680332
tt0002839	nm0784407	\N
tt0002840	nm0250480,nm0205986	nm0581683,nm0649162
tt0002841	nm0221142	nm0000636
tt0002842	nm0725893	nm0002271
tt0002843	nm0111753	nm0582539
tt0002844	nm0275421	nm0019855,nm0275421,nm0816232
tt0002845	nm0119138	\N
tt0002846	\N	\N
tt0002847	\N	nm0518840
tt0002848	nm0000428	nm0377080
tt0002849	nm0499883	\N
tt0002850	nm0111753	nm0441601
tt0002851	nm0629589	nm0784407
tt0002852	nm0629589	\N
tt0002853	nm0524306	\N
tt0002854	nm0629589	\N
tt0002855	nm0285643	nm0192062
tt0002856	nm0612348,nm0007221	nm0007221,nm0364046,nm0612348
tt0002857	\N	\N
tt0002858	nm0005717	nm0005717
tt0002859	nm0085133	\N
tt0002860	nm0002177	nm0649162
tt0002861	nm0408433	nm0193617,nm0408433
tt0002862	nm0552228	nm0552228
tt0002863	nm0300487	nm0300487
tt0002864	nm0784407	nm0905937
tt0002865	nm0730170,nm0717468	nm0717468
tt0002866	nm0806565	\N
tt0002867	nm0784407	\N
tt0002868	nm0172293	\N
tt0002869	nm0552228	nm0359975,nm0574737
tt0002870	nm0601190	\N
tt0002871	nm0499883	\N
tt0002872	\N	\N
tt0002873	nm0784407	\N
tt0002874	nm0499883	\N
tt0002875	nm0717468	nm0717281
tt0002876	nm0784407	\N
tt0002877	nm0806565	\N
tt0002878	nm0408433	nm1969695
tt0002879	\N	\N
tt0002880	nm0823088	nm0823088
tt0002881	nm0294276	\N
tt0002882	\N	nm0518844
tt0002883	nm0029253	\N
tt0002884	nm0339765	nm0518840
tt0002885	nm0938041	nm0938041
tt0002886	nm0063413	nm0063413
tt0002887	nm0717468	\N
tt0002888	nm0674398	nm0674398
tt0002889	nm0869665,nm1840863	nm0183801,nm0869665
tt0002890	nm0642722	nm0002503
tt0002891	nm0278062	nm1895858
tt0002892	nm0784407	\N
tt0002893	nm0524306	\N
tt0002894	nm0499883	nm0629243
tt0002895	nm0205986,nm0250480	nm0581683
tt0002896	nm0169871	nm0169871
tt0002897	nm0217615	nm0829044
tt0002898	nm0135052	nm0135052,nm0957652
tt0002899	nm0806565	\N
tt0002900	nm0250480	nm0569466
tt0002901	nm0883920	nm0883920
tt0002902	nm0000428	nm0377289
tt0002903	nm0806565	\N
tt0002904	nm0401967	\N
tt0002905	nm0697944	nm0697944
tt0002906	nm0242139	nm1156622
tt0002907	nm0662442	nm0433165
tt0002908	nm0169871	nm0169871
tt0002909	nm0896542	\N
tt0002910	nm0402489	nm0166693
tt0002911	nm0717468	nm0580648
tt0002912	nm0002061	\N
tt0002913	nm0725893	nm0581683
tt0002914	nm0806565	\N
tt0002915	nm0725893	nm5627279
tt0002916	nm0823150	nm1330620
tt0002917	nm0830249	nm0528064,nm0957652
tt0002918	nm0504353	nm1928274
tt0002919	nm0784407	\N
tt0002920	nm0784407	\N
tt0002921	nm0806565	\N
tt0002922	nm0687575	nm0000636
tt0002923	nm0806565	\N
tt0002924	nm0784407	\N
tt0002925	\N	nm0713895
tt0002926	nm0872868	nm0872868
tt0002927	nm0624714,nm0717468	nm0717468
tt0002928	nm0294276	\N
tt0002929	nm0169871	nm0169871
tt0002930	nm0796657	\N
tt0002931	nm0587929	nm0929996
tt0002932	nm0629589	\N
tt0002933	nm0325670	nm0916665
tt0002934	nm0717468,nm0730170	nm0717468
tt0002935	nm0806565	\N
tt0002936	nm0806565	\N
tt0002937	nm0717468	nm0035865,nm0717281
tt0002938	nm0784407	\N
tt0002939	\N	\N
tt0002940	nm0499883	\N
tt0002941	nm0456645	nm0871879
tt0002942	nm0717468	nm0365381
tt0002943	nm0806565	\N
tt0002944	nm0000428	nm0000428
tt0002945	nm0499883	\N
tt0002946	nm0662442	nm0235168
tt0002947	nm0339765	nm0518840
tt0002948	nm0002177	\N
tt0002949	nm0806565	\N
tt0002950	nm0000428	nm0211528
tt0002951	nm0806565	\N
tt0002952	nm0780884	nm0780884
tt0002953	nm0720862	\N
tt0002954	nm0507150	nm0519303
tt0002955	nm0806565	\N
tt0002956	nm0784407	\N
tt0002958	nm0233626	\N
tt0002959	nm0007221	nm0612348
tt0002960	nm0806565	\N
tt0002961	nm0806565	\N
tt0002962	nm0276165	nm0276165
tt0002963	nm0784407	\N
tt0002964	nm0242139	nm0242139
tt0002965	nm0339765	\N
tt0002966	nm0408433	nm0408433
tt0002967	nm0806565	\N
tt0002968	nm0000428	nm0127511
tt0002969	nm0408433	nm0364046
tt0002970	nm0111753	nm0138823
tt0002971	nm0636076	nm1969293
tt0002972	nm0784407	\N
tt0002973	nm0403439	\N
tt0002974	nm0806565	\N
tt0002975	nm0029253	nm0268559
tt0002976	nm0111753	nm0871879
tt0002977	nm0698839	\N
tt0002978	nm0330280	nm0057316,nm0428219
tt0002979	nm0132324	nm0132324
tt0002980	nm0717468	nm0717468
tt0002981	nm0205986	nm0205986
tt0002982	nm0806565	\N
tt0002983	nm0349785	\N
tt0002984	\N	nm0518840
tt0002985	nm0000428	nm0519720
tt0002986	nm0456804	nm0364392
tt0002987	nm0698839	nm0698839
tt0002988	nm0784407	\N
tt0002989	nm0242139	nm0242139
tt0002990	nm0916665	nm0916665
tt0002991	nm0662442	nm0289722
tt0002992	nm0784407	nm0905937
tt0002993	nm0806565	\N
tt0002994	nm0119138	\N
tt0002995	nm0279404	nm0279404
tt0002996	nm0002031	nm5277488,nm3275842
tt0002997	nm0205653	\N
tt0002998	nm0922304	nm0370271
tt0002999	\N	nm0263912,nm0377915
tt0003000	nm0426310	nm0140562
tt0003001	nm0000428	nm0377289
tt0003002	nm1267460	\N
tt0003003	nm0916904	nm0916904
tt0003004	nm0408436,nm0245385	nm0245385
tt0003005	nm0531691	nm0041858
tt0003006	nm0205986,nm0692105	nm0585128,nm0775976
tt0003007	nm0132324	nm0058849
tt0003008	nm0205653	nm0780061
tt0003009	nm0005717	\N
tt0003010	nm0870831	\N
tt0003011	nm0127511	nm0122668
