tconst	directors	writers
tt20990122	\N	\N
tt20990198	\N	\N
tt20990344	\N	\N
tt20990400	\N	\N
tt20990442	\N	nm3534399,nm10310000
tt20990458	\N	\N
tt20990466	\N	\N
tt20990624	\N	\N
tt20990626	\N	\N
tt20990738	\N	\N
tt20990950	\N	\N
tt20991258	\N	\N
tt20991266	\N	\N
tt20991274	nm8021700	\N
tt20991436	nm8826540	nm8826540
tt20991594	\N	\N
tt20991636	\N	\N
tt20991652	\N	\N
tt20992024	\N	\N
tt20992148	\N	\N
tt20992156	\N	\N
tt20992234	\N	\N
tt20992526	\N	\N
tt20992602	nm8826540	nm8826540
tt20992798	\N	\N
tt20992858	\N	\N
tt20992912	\N	\N
tt20992960	\N	\N
tt20993036	nm3164826	nm11164132,nm0541351
tt20993118	\N	\N
tt20993308	nm3834273	nm10656776,nm5520488
tt20993610	\N	\N
tt20993616	\N	\N
tt20993740	\N	\N
tt20993770	\N	\N
tt20993876	\N	\N
tt20993882	\N	\N
tt20994040	\N	\N
tt20994114	nm1154680	nm11164132,nm0541351
tt20994272	\N	\N
tt20994306	\N	\N
tt20994482	\N	\N
tt20994620	nm0694511	\N
tt20994792	nm5471216	nm5471216
tt20994806	\N	\N
tt20995172	\N	\N
tt20995448	nm13203871	nm12564299
tt20996192	nm1441854	nm1450542,nm5517384,nm7999261,nm1683495
tt20996212	nm2257268	nm13745153
tt20996334	nm9143992	nm9143992
tt20996524	\N	\N
tt20996616	nm3929147	nm3286246
tt20996726	nm0719157	nm11164132,nm0541351
tt20997000	\N	\N
tt20997278	\N	\N
tt20997346	nm4088948	\N
tt20997504	\N	\N
tt20998944	\N	\N
tt20999588	\N	\N
tt20999706	\N	\N
tt20999868	\N	\N
tt20999948	nm3248883	nm3248883
