tconst	directors	writers
tt11820000	nm8698398	nm4967009
tt11820002	nm8698398	nm4967009
tt11820004	nm8698398	nm4967009
tt11820006	nm8698398	nm4967009
tt11820008	nm8698398	nm4967009
tt11820010	nm8698398	nm4967009
tt11820012	nm8698398	nm4967009
tt11820014	nm2070342	nm5765276,nm1067130,nm2809551,nm5765277
tt11820016	nm8698398	nm4967009
tt11820018	nm8698398	nm4967009
tt11820020	nm8698398	nm4967009
tt11820022	nm8698398	nm4967009
tt11820024	nm8698398	nm4967009
tt11820026	nm8698398	nm4967009
tt11820028	nm8698398	nm4967009
tt11820030	nm8698398	nm4967009
tt11820032	\N	\N
tt11820034	nm8698398	nm4967009
tt11820036	nm8698398	nm4967009
tt11820038	nm8698398	nm4967009
tt11820040	nm8698398	nm4967009
tt11820042	nm8698398	nm4967009
tt11820044	nm8698398	nm4967009
tt11820046	nm8698398	nm4967009
tt11820048	nm0623283	nm0693299,nm0480782
tt11820050	nm8698398	nm4967009
tt11820052	nm8698398	nm4967009
tt11820054	\N	\N
tt11820056	nm11872256,nm5479662,nm1756732	nm13350487,nm7997276,nm5012547,nm1811645
tt11820058	nm8698398	nm4967009
tt11820060	nm8698398	nm4967009
tt11820062	nm8698398	nm4967009
tt11820064	nm8698398	nm4967009
tt11820066	\N	\N
tt11820068	nm8698398	nm4967009
tt11820070	nm8698398	nm4967009
tt11820072	nm8698398	nm4967009
tt11820074	nm8698398	nm4967009
tt11820076	nm8698398	nm4967009
tt11820078	nm8698398	nm4967009
tt11820080	nm8698398	nm4967009
tt11820082	\N	\N
tt11820084	nm8698398	nm4967009
tt11820086	nm8698398	nm4967009
tt11820088	nm8698398	nm4967009
tt11820090	nm8698398	nm4967009
tt11820092	nm8698398	nm4967009
tt11820094	nm8698398	nm4967009
tt11820096	nm8698398	nm4967009
tt11820098	nm8698398	nm4967009
tt11820100	nm8698398	nm4967009
tt11820102	nm11364399	nm11364399
tt11820104	nm8698398	nm4967009
tt11820106	\N	\N
tt11820110	nm11260892	nm11364598
tt11820112	nm10781041	nm10781041
tt11820114	nm8698398	nm4967009
tt11820116	nm3037696	nm4051917
tt11820118	nm8698398	nm4967009
tt11820120	nm8698398	nm4967009
tt11820122	\N	\N
tt11820124	nm8698398	nm4967009
tt11820126	nm8698398	nm4967009
tt11820128	nm8698398	nm4967009
tt11820130	nm8698398	nm4967009
tt11820132	nm8698398	nm4967009
tt11820134	nm8698398	nm4967009
tt11820136	\N	\N
tt11820138	nm8698398	nm4967009
tt11820140	nm8698398	nm4967009
tt11820142	nm8698398	nm4967009
tt11820144	nm0229268	nm0229268,nm0636903
tt11820146	nm8698398	nm4967009
tt11820148	nm8698398	nm4967009
tt11820150	nm8698398	nm4967009
tt11820152	nm8698398	nm4967009
tt11820154	nm8698398	nm4967009
tt11820156	nm8698398	nm4967009
tt11820158	nm8698398	nm4967009
tt11820160	\N	\N
tt11820162	nm8698398	nm4967009
tt11820164	nm8698398	nm4967009
tt11820166	nm8698398	nm4967009
tt11820168	nm8698398	nm4967009
tt11820170	nm8698398	nm4967009
tt11820172	nm8698398	nm4967009
tt11820174	nm8698398	nm4967009
tt11820176	\N	\N
tt11820178	nm8698398	nm4967009
tt11820180	nm8698398	nm4967009
tt11820182	\N	\N
tt11820184	\N	\N
tt11820186	nm8698398	nm4967009
tt11820188	nm8698398	nm4967009
tt11820190	nm8698398	nm4967009
tt11820192	nm8698398	nm4967009
tt11820194	nm8698398	nm4967009
tt11820196	\N	\N
tt11820198	nm8698398	nm4967009
tt11820200	nm8698398	nm4967009
tt11820202	nm8698398	nm4967009
tt11820204	nm8698398	nm4967009
tt11820206	nm7836677	\N
tt11820208	nm8698398	nm4967009
tt11820212	nm8698398	nm4967009
tt11820214	\N	\N
tt11820216	\N	\N
tt11820218	\N	\N
tt11820222	\N	\N
tt11820224	nm0062879	nm1628335
tt11820226	\N	\N
tt11820228	nm0062879	nm1628335
tt11820230	nm8894471	nm8894471
