tconst	directors	writers
tt12960002	\N	\N
tt12960004	\N	\N
tt12960006	\N	nm2680331
tt12960008	\N	\N
tt12960012	nm3567416	nm1857002
tt12960014	\N	nm10830822,nm4058310
tt12960016	\N	\N
tt12960018	\N	nm3831098
tt12960020	nm7978564	nm7978564
tt12960022	nm7978564	nm7978564
tt12960024	nm5107507	nm11834045
tt12960026	\N	nm10830822,nm4058310
tt12960028	nm10613364	nm10613364
tt12960030	\N	\N
tt12960032	nm2918728	nm2022315
tt12960034	nm9987526	nm9987526
tt12960036	nm3679483	nm11840080
tt12960038	\N	nm10830822,nm4058310
tt12960044	nm11840085	nm11840085
tt12960046	\N	nm10830822,nm4058310
tt12960048	\N	\N
tt12960052	nm0398903	nm7938461,nm0398903,nm7938460
tt12960054	\N	\N
tt12960056	\N	\N
tt12960060	\N	\N
tt12960062	nm3230701	nm11835062
tt12960064	\N	nm7141452
tt12960068	nm9780497	nm9780497
tt12960074	nm5107507	nm11834045
tt12960080	\N	nm7141452
tt12960086	nm11840107	\N
tt12960092	\N	nm7141452
tt12960096	nm11840121,nm11840122,nm11840120	nm11840121,nm11840120,nm11840122
tt12960098	nm9780497	nm9780497
tt12960100	\N	\N
tt12960102	\N	\N
tt12960106	nm0577263	\N
tt12960108	nm11833701	nm11833702
tt12960112	nm11833701	nm11833702
tt12960114	\N	\N
tt12960116	nm6190049	nm6190049
tt12960120	\N	\N
tt12960122	\N	\N
tt12960124	\N	nm11884090
tt12960128	\N	\N
tt12960130	nm11840144	\N
tt12960132	nm3239138	\N
tt12960134	\N	\N
tt12960140	\N	\N
tt12960144	\N	\N
tt12960148	nm5565519	nm2975773
tt12960152	nm3199492	nm2790950
tt12960154	\N	\N
tt12960156	\N	\N
tt12960160	nm13874461	nm13874461
tt12960166	nm10182904	nm7927667,nm10182904
tt12960168	\N	\N
tt12960172	\N	\N
tt12960174	nm5565519	nm2975773
tt12960178	nm6319875	nm11840242
tt12960180	\N	nm0522461
tt12960182	\N	\N
tt12960184	\N	nm10208719
tt12960194	\N	\N
tt12960200	nm0785420	\N
tt12960202	\N	\N
tt12960206	nm10020365	nm5610233,nm5604500,nm10803725
tt12960214	nm3264348	nm11661365,nm1056659
tt12960216	nm11840254	nm0000807
tt12960224	nm4217514	nm11840259,nm11840260,nm4217514,nm1525260
tt12960228	nm10884168	nm10884168,nm11215199
tt12960230	nm6839281	nm8970548,nm4060172,nm5173042
tt12960242	nm5489921,nm8551714	nm8551714
tt12960248	nm10470438	nm10470438
tt12960250	\N	\N
tt12960252	\N	\N
tt12960256	\N	\N
tt12960258	\N	\N
tt12960260	\N	\N
tt12960264	\N	\N
tt12960266	nm11856464,nm2544037	nm6170460
tt12960272	\N	\N
tt12960278	\N	\N
tt12960282	\N	\N
tt12960286	\N	\N
tt12960288	\N	\N
tt12960290	\N	\N
tt12960292	nm6195515	nm6195515
tt12960294	nm0383114	\N
tt12960298	nm10884168	nm11215200,nm10884168
tt12960300	\N	\N
tt12960302	\N	\N
tt12960304	\N	\N
tt12960306	nm1976847	nm1976847
tt12960308	\N	\N
tt12960310	nm1673520	nm1673520,nm0652568,nm5755895
tt12960312	\N	\N
tt12960314	nm0155551	\N
tt12960316	\N	\N
tt12960318	nm0591472	\N
tt12960320	nm0678876	nm0678876
tt12960326	\N	\N
tt12960332	\N	\N
tt12960334	\N	\N
tt12960338	nm6965833,nm3832429	nm6965830,nm6965833,nm10336906,nm3832429,nm5141473,nm4488624,nm5643946,nm10608192,nm3984071
tt12960340	\N	\N
tt12960342	\N	nm9463133
tt12960344	\N	\N
tt12960346	nm11061287	\N
tt12960348	nm4021285,nm11373569	nm11373569
tt12960350	nm10285930	\N
tt12960352	nm11490191	nm4990531
tt12960354	\N	\N
tt12960356	nm11772022,nm3357905	nm11840351,nm0236565
tt12960358	\N	nm8906006,nm11841906,nm3194179,nm0005189
tt12960362	nm2501560	nm2501560
tt12960364	nm10927747	nm10927747
tt12960366	nm1529581	\N
tt12960370	nm9396947	nm9396947
tt12960372	nm9396947	nm9396947
tt12960374	nm9396947	nm9396947
tt12960376	nm9396947	nm9396947
tt12960378	nm7529520	nm11842257,nm7529520
tt12960380	nm2501560	nm2501560
tt12960382	nm11431187	nm11431187
tt12960384	nm11840372	nm11840372
tt12960388	nm2501560	nm2501560
tt12960390	nm2501560	nm2501560
tt12960392	nm0376221	\N
tt12960394	nm2501560	nm2501560
tt12960396	nm2501560	nm2501560
tt12960398	nm11087652,nm11304387	nm11304387,nm11087652
tt12960400	nm2501560	nm2501560
tt12960406	nm2501560	nm2501560
tt12960408	nm2501560	nm2501560
tt12960410	nm7121702	nm7121702
tt12960412	nm2501560	nm2501560
tt12960416	nm2501560	nm2501560
tt12960418	nm2501560	nm2501560
tt12960422	nm7822480	nm8756281,nm7822480,nm8665044
tt12960424	nm2501560	nm2501560
tt12960428	nm2501560	nm2501560
tt12960430	nm0519117	nm0519117
tt12960432	nm2422596	nm2422596
tt12960434	nm7529520	nm11842257,nm7529520
tt12960436	\N	\N
tt12960438	\N	\N
tt12960440	nm2501560	nm2501560
tt12960442	\N	\N
tt12960444	\N	\N
tt12960446	\N	\N
tt12960450	\N	\N
tt12960452	nm2501560	nm2501560
tt12960454	\N	\N
tt12960456	\N	\N
tt12960458	\N	\N
tt12960460	\N	\N
tt12960462	\N	\N
tt12960464	nm2501560	nm2501560
tt12960466	\N	\N
tt12960468	\N	\N
tt12960470	\N	\N
tt12960472	nm2501560	nm2501560
tt12960474	\N	\N
tt12960476	\N	\N
tt12960478	\N	\N
tt12960480	\N	\N
tt12960482	nm9396947	nm9396947
tt12960484	\N	\N
tt12960486	\N	\N
tt12960488	\N	\N
tt12960490	nm2501560	nm2501560
tt12960492	\N	\N
tt12960494	nm11840387	nm11840387
tt12960496	\N	\N
tt12960498	\N	\N
tt12960500	\N	\N
tt12960502	nm2501560	nm2501560
tt12960504	\N	\N
tt12960506	\N	\N
tt12960508	nm1012784	\N
tt12960510	nm1247828	nm1247828,nm8837753
tt12960514	nm5088103	nm5088103
tt12960516	\N	nm1498263,nm1833916
tt12960518	\N	\N
tt12960520	nm11840400	\N
tt12960522	\N	\N
tt12960524	\N	\N
tt12960526	nm11840405	\N
tt12960530	nm7891174,nm7891172,nm7891173,nm10915323,nm5487283,nm1263027,nm7991270	nm2225853,nm1525231,nm2204042,nm3736760
tt12960532	nm2006021	\N
tt12960534	nm2213461	nm2213461
tt12960536	\N	\N
tt12960538	nm5487283,nm7891174,nm1263027,nm7991270,nm7891172,nm10915323,nm7891173	nm2225853,nm1525231,nm2204042,nm3736760
tt12960540	nm11840414	\N
tt12960542	nm8317031	nm11840418,nm8317031
tt12960544	\N	nm1227121
