tconst	directors	writers
tt21220000	\N	\N
tt21220002	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220006	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220008	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220010	\N	\N
tt21220012	\N	\N
tt21220014	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220016	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220018	\N	\N
tt21220020	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220022	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220024	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220026	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220028	nm4568360,nm1656979	nm8324962,nm0460161,nm4699774,nm0973552,nm2330103,nm5551793
tt21220030	\N	\N
tt21220032	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220034	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220036	\N	\N
tt21220038	\N	nm7253686
tt21220040	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220042	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220044	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220046	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220048	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220050	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220052	nm13821440	\N
tt21220054	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220056	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220058	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220060	\N	\N
tt21220064	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220066	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220068	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220070	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220072	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220074	\N	\N
tt21220076	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220078	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
tt21220080	nm0754586	nm1492333,nm6336032,nm0754586,nm1857034,nm1766829
