tconst	directors	writers
tt22310000	\N	\N
tt22310002	nm0297239	\N
tt22310004	nm0297239	\N
tt22310006	\N	nm14070680,nm13852418
tt22310008	nm0738557	\N
tt22310016	\N	\N
tt22310018	nm0738557	\N
tt22310022	nm6445957	nm6445957
tt22310026	\N	\N
tt22310028	\N	nm9396947
tt22310030	\N	\N
tt22310032	nm0738557	\N
tt22310034	\N	\N
tt22310036	\N	\N
tt22310038	nm0738557	\N
tt22310042	nm0738557	\N
tt22310044	nm0738557	\N
tt22310046	nm0738557	\N
tt22310050	nm0738557	\N
tt22310052	nm0738557	\N
tt22310054	\N	\N
tt22310056	nm2660877	\N
tt22310066	nm7791937	nm7791937,nm7529223,nm14059853
tt22310068	\N	\N
tt22310070	nm0614656	\N
tt22310082	nm13450436	nm13450436
tt22310084	nm6746208	nm6746208
tt22310088	nm4480095	\N
tt22310090	nm11054908	nm11054908
tt22310092	\N	\N
tt22310096	nm0144395	nm6744958
tt22310098	nm3264058	\N
tt22310100	nm1684486	nm1684486
tt22310104	nm9491372	nm11177194
tt22310106	nm9104054	nm9104054
tt22310108	nm3011071	nm0090151,nm0193681
tt22310110	nm14083060	nm14083060
tt22310112	nm13632119	nm13632119
tt22310114	nm12794006	nm5358437
tt22310116	nm1869577	nm14002835
tt22310118	\N	\N
tt22310120	nm10450563	nm13596172
tt22310128	\N	\N
tt22310130	nm14083070	nm0390668
tt22310134	nm1869577	nm8493772
tt22310140	\N	\N
tt22310142	nm1869577	\N
tt22310150	nm4556524	\N
tt22310152	\N	\N
tt22310156	nm10361549	nm10361549
tt22310168	nm0743490	nm0743490
tt22310170	\N	\N
tt22310172	nm3011071	\N
tt22310178	nm11704057	nm11704057
tt22310184	\N	\N
tt22310186	\N	\N
tt22310188	nm12233716	nm12233716
tt22310190	nm10450563	nm8440742
tt22310196	nm1869577	nm1869577
tt22310198	nm11584761	nm11687952
tt22310208	nm0236173	nm1284169,nm0679764,nm1302735,nm8871058,nm2780239,nm8509775
tt22310214	\N	\N
tt22310216	nm4444092	nm4444092
tt22310218	\N	nm1183854
tt22310222	nm0251032	nm1284169,nm0679764,nm1302735,nm2730765
tt22310224	\N	\N
tt22310226	nm13519666	nm1925270
tt22310232	nm0332405	nm1284169,nm0679764,nm1302735,nm2279977
tt22310234	nm4725462	nm4725462
tt22310238	nm1185022	nm1169153
tt22310242	nm6456604	nm6456604
tt22310246	nm1185022	nm1169153
tt22310290	nm3011071	nm3011071,nm14083115
tt22310296	\N	\N
tt22310306	\N	\N
tt22310310	nm1869577	nm12035937
tt22310318	nm1136447	nm1752019,nm10519221,nm1004544,nm2847608
tt22310320	\N	\N
tt22310332	nm14090047	nm0868804
tt22310340	\N	\N
tt22310342	\N	\N
tt22310344	\N	\N
tt22310350	nm13284441	nm13284441
tt22310354	\N	\N
tt22310360	\N	\N
tt22310370	nm14014943	nm14014943
tt22310372	nm13467965	nm13467965
tt22310376	nm14082616,nm2919378	\N
tt22310378	\N	nm13300467
tt22310380	\N	\N
tt22310382	nm13224037	nm13224037
tt22310384	nm5655271	\N
tt22310386	nm14083152	nm14083153
tt22310388	\N	\N
tt22310394	nm5655271	\N
tt22310396	\N	\N
tt22310398	nm5655271	\N
tt22310400	nm13300467	nm13300467
tt22310406	nm5655271	\N
tt22310410	nm1994044	\N
tt22310412	nm5655271	\N
tt22310424	nm12400992	\N
tt22310440	\N	\N
tt22310442	\N	\N
tt22310444	\N	\N
tt22310446	\N	\N
tt22310448	\N	\N
tt22310460	nm14083191	nm14083191
tt22310464	nm4295224	nm4688455
tt22310470	nm10305243	nm10305247
tt22310476	nm10003504	\N
tt22310478	\N	\N
tt22310480	nm14083219	\N
tt22310482	nm5559993	nm5559993
tt22310484	\N	\N
tt22310486	\N	\N
tt22310494	\N	\N
tt22310496	\N	\N
tt22310498	\N	\N
tt22310500	\N	\N
tt22310504	\N	\N
tt22310506	\N	\N
tt22310508	nm7345158	\N
tt22310510	nm14083230	nm14083230
tt22310512	\N	\N
tt22310518	\N	\N
tt22310520	\N	nm11087652
tt22310524	nm11138211	nm14083241
tt22310526	\N	\N
tt22310528	\N	\N
tt22310530	nm2056331	nm0644496
tt22310532	\N	\N
tt22310536	\N	\N
tt22310538	\N	\N
tt22310540	\N	\N
tt22310544	\N	\N
tt22310546	\N	\N
tt22310548	\N	\N
tt22310550	\N	\N
tt22310552	nm14083243	nm14083244
tt22310560	\N	nm11304387,nm11087652
tt22310564	\N	\N
tt22310570	\N	\N
tt22310572	nm9137796	nm9137796
tt22310574	\N	\N
tt22310576	\N	nm12839227
tt22310578	nm11837828	nm11837828
tt22310580	\N	nm11059091
tt22310588	\N	\N
tt22310590	\N	\N
tt22310592	\N	\N
tt22310600	\N	\N
tt22310602	\N	\N
tt22310604	\N	\N
tt22310606	\N	\N
tt22310610	\N	\N
tt22310612	nm1441484	\N
tt22310620	\N	nm11793693
tt22310622	\N	\N
tt22310626	nm3550757	nm3550757
tt22310630	nm14083149,nm14083150	\N
tt22310632	nm3641310	nm3641310,nm5278770
tt22310634	\N	\N
tt22310636	\N	\N
tt22310638	\N	\N
tt22310644	\N	\N
tt22310646	\N	\N
tt22310652	\N	\N
tt22310654	\N	\N
tt22310656	nm2070449	\N
tt22310658	nm2070449	\N
tt22310662	\N	\N
tt22310664	\N	\N
tt22310666	nm6826495	nm6826495
tt22310670	\N	\N
tt22310672	nm8240656	\N
tt22310700	\N	\N
tt22310712	\N	\N
tt22310724	nm8841858	nm4717297
tt22310748	\N	\N
tt22310756	\N	\N
tt22310758	\N	\N
tt22310780	\N	\N
tt22310792	\N	\N
tt22310798	\N	\N
tt22310808	\N	\N
tt22310814	nm1946693	nm1946693
tt22310818	\N	\N
tt22310824	\N	\N
tt22310832	\N	\N
tt22310840	nm1537173	nm2591926,nm14083331
tt22310844	\N	\N
tt22310846	\N	\N
tt22310850	\N	\N
tt22310854	\N	\N
tt22310858	\N	\N
tt22310860	\N	\N
tt22310862	\N	\N
tt22310866	\N	\N
tt22310868	\N	\N
tt22310870	\N	\N
tt22310872	\N	\N
tt22310874	nm0555421	nm0613459,nm0297687
tt22310876	\N	\N
tt22310878	\N	\N
tt22310880	\N	\N
tt22310882	\N	\N
tt22310886	nm8162053	nm8162053
tt22310888	\N	\N
tt22310890	\N	\N
tt22310892	\N	\N
tt22310894	\N	\N
tt22310900	\N	\N
tt22310906	nm14083362	\N
tt22310908	\N	\N
tt22310910	nm1656210	nm0839783,nm13402924
tt22310912	\N	\N
tt22310914	\N	\N
tt22310922	nm14083374	nm14083374
tt22310924	\N	\N
tt22310928	\N	\N
tt22310930	nm0571983	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154,nm2534753,nm0996693,nm1809263,nm6695067,nm1141830,nm0191612
tt22310932	\N	\N
tt22310934	nm0961373	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154,nm2534753,nm0996693,nm1809263,nm6695067,nm1141830,nm0191612
tt22310936	nm0856388	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154,nm0996693,nm0191612,nm1809263,nm6695067,nm1141830,nm2534753
tt22310938	nm0856388	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154,nm2534753,nm0996693,nm0191612,nm1809263,nm6695067,nm1141830
tt22310942	nm0961373	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154,nm2534753,nm0191612,nm1809263,nm6695067,nm1141830,nm0996693
tt22310944	\N	nm2620244,nm12332975
tt22310946	nm0961373	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154,nm2534753,nm0996693,nm0191612,nm1809263,nm6695067,nm1141830
tt22310948	nm0961373	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154,nm2534753,nm0996693,nm0191612,nm1809263,nm6695067,nm1141830
tt22310952	nm1212523	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154,nm2534753,nm0996693,nm0191612,nm1809263,nm6695067,nm1141830
tt22310954	\N	\N
tt22310956	nm0913829	nm0298561,nm0848956,nm0948982
tt22310958	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310960	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310964	\N	\N
tt22310966	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310968	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310972	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310974	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310976	nm12122299	nm12122299,nm12636025
tt22310978	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310980	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310982	\N	\N
tt22310984	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310986	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310988	\N	\N
tt22310990	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310992	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310994	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22310996	nm11175891	\N
tt22310998	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311000	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311002	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311004	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311006	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311008	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311014	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311016	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311018	nm0645188	\N
tt22311020	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311022	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311024	\N	\N
tt22311026	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311028	\N	\N
tt22311030	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311034	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311036	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311038	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311040	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311042	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311044	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311048	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311050	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311054	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311056	\N	nm1122050,nm1545348,nm0110828,nm1431618,nm4411222,nm0752498,nm1253154
tt22311058	nm9917122	nm9917122
