tconst	directors	writers
tt15260000	nm12791265	\N
tt15260002	nm12791265	\N
tt15260004	nm12791265	\N
tt15260006	nm12791265	\N
tt15260008	nm12791265	\N
tt15260010	nm12791265	\N
tt15260012	nm12791265	\N
tt15260014	nm12791265	\N
tt15260016	nm12791265	\N
tt15260018	nm12791265	\N
tt15260020	nm12791265	\N
tt15260022	nm12791265	\N
tt15260024	nm12791265	\N
tt15260026	nm12791265	\N
tt15260028	nm4130329	\N
tt15260030	nm0798827	\N
tt15260032	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260034	nm6372705,nm3621052,nm2331413,nm9445182,nm4684482,nm0727076,nm1198177	nm3341300,nm1524336
tt15260036	\N	\N
tt15260038	nm0657094	nm0657094
tt15260040	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260042	nm0639600	\N
tt15260044	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260046	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260048	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260050	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260052	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260054	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260056	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260058	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260060	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260062	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260064	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260066	nm10670389	nm10670395,nm10670389
tt15260068	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260070	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260072	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260074	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260076	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260078	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260080	\N	\N
tt15260082	nm0890394	nm0051684,nm1148585,nm0305192,nm0305322,nm0422579,nm5950804
tt15260084	nm11162579,nm1212771	\N
tt15260086	\N	\N
tt15260088	\N	\N
tt15260092	nm10670389	nm10670395,nm10670389
tt15260094	\N	\N
tt15260096	\N	\N
tt15260098	nm11364158	nm11364158
tt15260100	nm11162579,nm1212771	\N
