tconst	directors	writers
tt17980932	nm4035324,nm1245286	nm2702814,nm2691201,nm7976249,nm2414113
tt17981522	nm13086423	nm9364330
tt17982346	nm3156269	nm2313382
tt17982574	\N	\N
tt17982940	\N	\N
tt17983184	\N	\N
tt17983188	nm2098025	nm2098025
tt17983202	nm3156269	nm2313382
tt17983228	\N	\N
tt17983232	\N	\N
tt17983244	\N	\N
tt17983278	\N	\N
tt17983404	\N	\N
tt17983666	nm8987297,nm8987298	\N
tt17983708	\N	\N
tt17983736	nm11482502	\N
tt17983738	nm5222920	nm5222920
tt17983908	nm4554346,nm12020680	nm2190786,nm6352729
tt17983988	\N	\N
tt17984114	\N	\N
tt17984552	\N	\N
tt17984650	nm3156269	nm2313382
tt17986680	nm11648869,nm2407136	\N
tt17986946	nm0994274	\N
tt17987092	nm2045690	\N
tt17987386	nm11648869,nm2407136	\N
tt17987464	nm2407136,nm11648869	\N
tt17987626	nm11648869,nm2407136	\N
tt17987924	nm2407136,nm11648869	\N
tt17988252	nm5414789	\N
tt17988268	nm1812024	\N
tt17988380	\N	\N
tt17988520	\N	\N
tt17988720	\N	\N
tt17988752	\N	\N
tt17988804	nm3156269	nm2313382
tt17989392	\N	\N
tt17989598	\N	\N
tt17989860	nm13000232	\N
