tconst	directors	writers
tt1000000	nm0797382	nm0797382
tt1000001	nm1633004	nm0769988
tt1000003	\N	\N
tt1000004	nm2199307	\N
tt1000005	nm2367000	\N
tt1000006	nm2361558	\N
tt1000007	nm1279296	\N
tt1000008	\N	\N
tt1000009	nm2109707	\N
tt1000010	nm0798827	\N
tt1000011	\N	\N
tt1000012	\N	\N
tt1000013	nm1062459	\N
tt1000014	nm1131544	\N
tt1000015	nm2367000	\N
tt1000016	nm0939868	\N
tt1000017	nm0286790	nm0286790
tt1000018	\N	\N
tt1000019	nm2616169	nm2616169
tt1000020	nm2610786	nm2610786
tt1000021	nm1644504	nm1823347
tt1000022	nm4258428	nm0356116,nm1101562,nm0913252
tt1000023	nm1768458,nm1029476	nm1029476,nm1768458
tt1000024	nm1124242	\N
tt1000025	\N	\N
tt1000030	\N	nm0018374,nm0292599
tt1000031	nm1726690,nm1729069	nm1729069,nm1726690
tt1000032	\N	\N
tt1000035	nm0775358,nm1054437	nm2611156,nm1752019,nm0324609,nm1981355,nm0754302
tt1000036	nm1768458	nm1768458
tt1000037	nm1028501	nm2491977,nm1432981
tt1000038	\N	\N
tt1000039	\N	\N
tt1000041	nm1514972	nm2525726
tt1000045	\N	\N
tt1000046	\N	\N
tt1000047	\N	\N
tt1000049	\N	\N
tt1000050	\N	\N
tt1000051	\N	\N
tt1000052	nm5576825	nm5578912,nm5577707
tt1000053	nm2329145,nm1902289	\N
tt1000054	\N	\N
tt1000055	nm1754452	\N
tt1000056	nm0726926	nm0726926
tt1000057	nm1760783	nm2368476
tt1000058	nm1802098	\N
tt1000059	nm0726926	nm0726926
tt1000060	nm0279392	\N
tt1000061	\N	\N
tt1000062	nm1201539	nm1088724
tt1000063	nm0866027	\N
tt1000064	nm2450867	\N
tt1000065	nm0763453,nm0499883	nm0888396,nm0937149
tt1000066	nm0866027	\N
tt1000067	nm0624511	nm2614343
tt1000068	nm0279392	\N
tt1000069	nm2612252	\N
tt1000070	nm0916798,nm0674919,nm0396317,nm0368029,nm1040532,nm0191943,nm0448748,nm0528158,nm0143663,nm0023317,nm1818040,nm0129219	nm1027050,nm1039374,nm1039373
tt1000071	nm0222845	\N
tt1000072	nm2615056	nm2615056
tt1000073	nm0866027	\N
tt1000074	\N	\N
