tconst	directors	writers
tt18940000	nm0632620	nm1272478,nm1438661,nm0836809,nm1752056
tt18940002	nm0632620	nm1272478,nm1438661,nm0836809,nm1752056
tt18940004	nm0632620	nm1272478,nm1438661,nm0836809,nm1752056
tt18940006	nm0632620	nm1272478,nm1438661,nm0836809,nm1752056
tt18940008	\N	\N
tt18940010	nm0632620	nm1272478,nm1438661,nm0836809,nm1752056
tt18940012	nm0632620	nm1272478,nm1438661,nm0836809,nm1752056
tt18940014	nm0632620	nm1272478,nm1438661,nm0836809,nm1752056
tt18940016	nm0632620	nm1272478,nm1438661,nm0836809,nm1752056
tt18940018	nm0632620	nm1272478,nm1438661,nm0836809,nm1752056
tt18940020	nm0632620	nm1272478,nm1438661,nm0836809,nm1752056
tt18940022	nm0632620	nm1272478,nm1438661,nm0836809,nm1752056
tt18940026	nm0632620	nm1272478,nm1438661,nm0836809,nm1752056
tt18940028	nm1920083,nm1072561,nm1122396	nm1121881
tt18940030	nm1122396,nm1072561,nm1920083	nm1121881
tt18940032	nm1122396,nm1920083,nm1072561	nm1121881
tt18940034	\N	\N
tt18940036	nm1072561,nm1122396,nm1920083	nm1121881
tt18940038	nm1072561,nm1122396,nm1920083	nm1121881
tt18940040	nm1072561,nm1122396,nm1920083	nm1121881
tt18940042	nm1072561,nm1122396,nm1920083	nm1121881
tt18940044	nm1122396,nm1072561,nm1920083	nm1121881
tt18940046	nm1072561,nm1920083,nm1122396	nm1121881
tt18940048	nm1920083,nm1122396,nm1072561	nm1121881
tt18940050	\N	\N
tt18940052	nm7098226	nm7098226
tt18940054	nm1072561,nm1122396,nm1920083	nm1121881
tt18940056	nm1920083,nm1072561,nm1122396	nm1121881
tt18940058	nm1122396,nm1072561,nm1920083	nm1121881
tt18940060	nm1920083,nm1072561,nm1122396	nm1121881
tt18940062	nm1122396,nm1072561,nm1920083	nm1121881
tt18940064	nm1072561,nm1122396,nm1920083	nm1121881
tt18940066	nm1920083,nm1122396,nm1072561	nm1121881
tt18940068	nm1072561,nm1122396,nm1920083	nm1121881
tt18940070	nm1072561,nm1122396,nm1920083	nm1121881
tt18940072	nm10509707	nm10538563
tt18940074	nm11573469	\N
tt18940076	nm13504773	nm13504777
tt18940078	nm10509707	nm10538563
tt18940080	nm10509707	nm10538563
tt18940082	nm10509707	nm10538563
tt18940084	nm12782244	nm12782244
tt18940086	nm10509707	nm10538563
tt18940088	nm10509707	nm10538563
tt18940090	nm10509707	nm10538563
tt18940092	nm10509707	nm10538563
tt18940094	nm10509707	nm10538563
tt18940096	nm10509707	nm10538563
tt18940098	nm10509707	nm10538563
tt18940100	nm10509707	nm10538563
tt18940102	nm3213823	nm5556546,nm3213823
tt18940104	nm10509707	nm10538563
tt18940106	nm10509707	nm10538563
tt18940108	nm10509707	nm10538563
tt18940110	nm10509707	nm10538563
tt18940112	nm10509707	nm10538563
tt18940114	nm10509707	nm10538563
tt18940116	nm10509707	nm10538563
tt18940120	nm10509707	nm10538563
tt18940122	nm11573469	\N
tt18940124	nm11573469	\N
tt18940126	nm11573469	\N
tt18940128	nm11573469	\N
tt18940130	nm11573469	\N
tt18940132	nm11573469	\N
tt18940134	nm11573469	\N
tt18940136	nm11573469	\N
tt18940138	nm11573469	\N
tt18940140	nm11573469	\N
tt18940142	nm11573469	\N
tt18940144	nm11573469	\N
tt18940146	nm11573469	\N
tt18940148	nm11573469	\N
tt18940150	nm11573469	\N
tt18940152	nm11573469	\N
tt18940154	nm11573469	\N
tt18940156	nm11573469	\N
tt18940158	nm8944002,nm13505061,nm5465533,nm13504785,nm8581392,nm11737976	nm11737976,nm3352156,nm12547832,nm2313382,nm5465533,nm13505260,nm13504911
tt18940160	nm11573469	\N
tt18940162	\N	\N
tt18940164	nm0052024	nm7441936
tt18940166	nm3965542,nm12690654	\N
tt18940168	nm0052024	nm7441936
tt18940170	\N	\N
tt18940172	nm0052024	nm7441936
tt18940174	\N	\N
tt18940176	nm0052024	nm7441936
tt18940178	\N	\N
tt18940180	nm0052024	nm7441936
tt18940182	nm0052024	nm7441936
tt18940184	\N	\N
tt18940186	nm0052024	nm7441936
tt18940188	nm0052024	nm7441936
tt18940192	nm0052024	nm7441936
tt18940194	nm0052024	nm7441936
tt18940196	nm0052024	nm7441936
tt18940198	nm0052024	nm7441936
tt18940200	nm0052024	nm7441936
