tconst	directors	writers
tt14270000	nm9137310	nm6917496,nm10611138
tt14270002	nm9137310	nm6917496,nm10611138
tt14270004	nm9137310	nm6917496,nm10611138
tt14270006	nm9137310	nm6917496,nm10611138
tt14270008	nm9137310	nm6917496,nm10611138
tt14270010	nm9137310	nm6917496,nm10611138
tt14270012	nm9137310	nm6917496,nm10611138
tt14270014	nm9137310	nm6917496,nm10611138
tt14270016	nm9137310	nm6917496,nm10611138
tt14270018	nm9137310	nm6917496,nm10611138
tt14270020	nm9137310	nm6917496,nm10611138
tt14270022	nm9137310	nm6917496,nm10611138
tt14270024	nm9137310	nm6917496,nm10611138
tt14270026	nm9137310	nm6917496,nm10611138
tt14270028	nm9137310	nm6917496,nm10611138
tt14270030	nm9137310	nm6917496,nm10611138
tt14270032	nm9137310	nm6917496,nm10611138
tt14270034	nm9137310	nm6917496,nm10611138
tt14270036	nm9137310	nm6917496,nm10611138
tt14270038	nm12414555	\N
tt14270040	nm9137310	nm6917496,nm10611138
tt14270042	nm9137310	nm6917496,nm10611138
tt14270044	nm9137310	nm6917496,nm10611138
tt14270046	nm9137310	nm6917496,nm10611138
tt14270048	nm9137310	nm6917496,nm10611138
tt14270050	nm9137310	nm6917496,nm10611138
tt14270052	nm9137310	nm6917496,nm10611138
tt14270054	nm12414556	\N
tt14270056	nm9137310	nm6917496,nm10611138
tt14270058	nm9137310	nm6917496,nm10611138
tt14270060	nm9137310	nm6917496,nm10611138
tt14270062	nm9137310	nm6917496,nm10611138
tt14270064	nm9137310	nm6917496,nm10611138
tt14270066	\N	\N
tt14270068	nm8885417	nm9250160,nm10505645
tt14270070	nm8885417	nm9250160,nm10505645
tt14270072	\N	\N
tt14270074	nm8885417	nm9250160,nm10505645
tt14270076	nm8885417	nm9250160,nm10505645
tt14270078	nm8885417	nm9250160,nm10505645
tt14270080	nm8885417	nm9250160,nm10505645
tt14270082	nm8885417	nm9250160,nm10505645
tt14270084	nm8885417	nm9250160,nm10505645
tt14270086	\N	\N
tt14270088	nm8885417	nm9250160,nm10505645
tt14270090	nm8885417	nm9250160,nm10505645
tt14270092	nm8885417	nm9250160,nm10505645
tt14270094	nm8885417	nm9250160,nm10505645
tt14270096	nm8885417	nm9250160,nm10505645
tt14270098	nm8885417	nm9250160,nm10505645
tt14270100	\N	\N
tt14270102	nm8885417	nm9250160,nm10505645
tt14270104	nm8885417	nm9250160,nm10505645
tt14270106	nm8885417	nm9250160,nm10505645
tt14270108	nm8885417	nm9250160,nm10505645
tt14270110	nm8885417	nm9250160,nm10505645
tt14270112	nm8885417	nm9250160,nm10505645
tt14270114	\N	\N
tt14270116	nm0216468	\N
tt14270118	nm3425020	nm12414573,nm13041396
tt14270120	nm0008409	nm0008409
tt14270122	\N	\N
tt14270124	\N	nm13062755
tt14270126	nm6468805	nm6468805
tt14270128	\N	\N
tt14270132	\N	\N
tt14270134	\N	\N
tt14270136	\N	\N
tt14270138	\N	\N
tt14270140	\N	\N
tt14270142	nm12176105	nm12176105
tt14270144	nm12176105	nm12176105
tt14270146	nm12176105	nm12176105
tt14270148	nm12176105	nm12176105
tt14270150	nm3827557	\N
tt14270152	nm12176105	nm12176105
tt14270154	nm12176105	nm12176105
tt14270156	nm12176105	nm12176105
tt14270158	nm12176105	nm12176105
tt14270160	\N	\N
tt14270162	nm12176105	nm12176105
tt14270164	nm12176105	nm12176105
tt14270166	nm12176105	nm12176105
tt14270168	nm12176105	nm12176105
tt14270170	nm3487452	nm3487452
tt14270172	nm12176105	nm12176105
tt14270174	nm0081077	\N
tt14270176	nm12176105	nm12176105
tt14270178	nm12176105	nm12176105
tt14270180	nm12176105	nm12176105
tt14270182	nm12176105	nm12176105
tt14270184	\N	\N
tt14270186	nm3827557	\N
tt14270188	nm12176105	nm12176105
tt14270190	nm12176105	nm12176105
tt14270192	\N	\N
tt14270194	\N	\N
tt14270196	\N	\N
tt14270198	nm3827557	\N
tt14270200	\N	\N
tt14270202	\N	\N
tt14270204	nm12176105	nm12176105
tt14270206	nm3827557	\N
tt14270208	nm3827557	\N
tt14270210	\N	\N
tt14270212	\N	\N
tt14270214	nm3827557	\N
tt14270216	\N	\N
tt14270218	\N	\N
tt14270220	nm3827557	\N
tt14270222	nm2896181	nm12414616,nm2896181
tt14270224	\N	\N
tt14270226	nm3827557	\N
tt14270228	nm12176105	nm12176105
tt14270230	nm12176105	nm12176105
tt14270232	\N	\N
tt14270234	\N	\N
tt14270236	nm12176105	nm12176105
tt14270238	\N	\N
tt14270240	\N	\N
tt14270242	\N	\N
tt14270246	nm12176105	nm12176105
tt14270248	nm12176105	nm12176105
tt14270250	nm12176105	nm12176105
tt14270252	nm12176105	nm12176105
tt14270254	nm12176105	nm12176105
tt14270256	nm12176105	nm12176105
tt14270258	\N	\N
tt14270260	nm12414624,nm12414623	nm12414623
tt14270262	nm12176105	nm12176105
tt14270264	nm12176105	nm12176105
tt14270266	nm12176105	nm12176105
tt14270268	nm2078950	nm2078950
tt14270270	nm12176105	nm12176105
tt14270272	nm12176105	nm12176105
tt14270274	\N	\N
tt14270276	nm12176105	nm12176105
tt14270278	nm12176105	nm12176105
tt14270280	nm12176105	nm12176105
tt14270282	\N	\N
tt14270284	nm12176105	nm12176105
tt14270286	\N	\N
tt14270288	nm12176105	nm12176105
tt14270290	nm12176105	nm12176105
tt14270292	nm12176105	nm12176105
tt14270294	nm1691168	nm5067597
tt14270296	\N	\N
tt14270298	nm0008409	nm0008409
tt14270300	nm11221921	nm11221921
tt14270302	\N	\N
tt14270304	nm12176105	nm12176105
tt14270306	nm12176105	nm12176105
tt14270308	nm12176105	nm12176105
tt14270310	nm12176105	nm12176105
tt14270312	nm12176105	nm12176105
tt14270314	nm12176105	nm12176105
tt14270316	nm12176105	nm12176105
tt14270318	\N	\N
tt14270320	nm12176105	nm12176105
tt14270322	nm12176105	nm12176105
tt14270324	nm12176105	nm12176105
tt14270326	nm12176105	nm12176105
tt14270328	nm12176105	nm12176105
tt14270330	nm12176105	nm12176105
tt14270332	nm12176105	nm12176105
tt14270334	nm12176105	nm12176105
tt14270336	\N	\N
tt14270338	nm12176105	nm12176105
tt14270340	nm12176105	nm12176105
tt14270342	nm12176105	nm12176105
tt14270344	nm11212481	nm11212481
tt14270346	nm12176105	nm12176105
tt14270348	nm12176105	nm12176105
tt14270350	nm12176105	nm12176105
tt14270352	\N	\N
tt14270354	\N	\N
tt14270356	\N	\N
tt14270358	\N	\N
tt14270360	nm6597188	nm6597188
tt14270362	\N	\N
tt14270364	\N	\N
tt14270366	\N	\N
tt14270368	\N	\N
tt14270370	\N	\N
tt14270372	\N	\N
tt14270374	\N	\N
tt14270376	\N	\N
tt14270378	\N	\N
tt14270380	\N	\N
tt14270382	\N	\N
tt14270384	\N	\N
tt14270386	nm5649656,nm5651161	\N
tt14270388	\N	\N
tt14270390	\N	\N
tt14270392	\N	\N
tt14270394	\N	\N
tt14270396	\N	\N
tt14270398	\N	\N
tt14270400	\N	\N
tt14270402	\N	\N
tt14270404	nm1856823	nm9124089
tt14270406	nm1564825	nm12414008,nm11565343,nm12386250,nm12414007,nm12414009,nm12385934,nm1564825
tt14270410	nm0021199	\N
tt14270412	nm6085478	nm6085478
tt14270414	\N	\N
tt14270416	nm6595407,nm9222624	nm6595407
tt14270418	\N	\N
tt14270420	nm10035944	nm10035944
tt14270422	\N	\N
tt14270424	nm0356797	nm1811360
tt14270428	\N	nm12894174
tt14270430	nm1643400	nm6316799
tt14270432	nm7175228,nm0958133	nm0634928,nm1574478,nm5551793,nm0989980,nm5825207,nm2917759,nm0460161,nm5425620,nm0291155
tt14270434	nm11212481	nm11212481
tt14270436	nm0008409	nm0008409
tt14270438	nm4913514	nm4913514
tt14270440	\N	\N
tt14270442	\N	nm4547751,nm6668295,nm10509709
tt14270444	nm7969883	nm7969883
tt14270446	nm1564825	nm12414008,nm11565343,nm12386250,nm12414007,nm12414009,nm12385934,nm1564825
tt14270448	\N	\N
tt14270450	\N	nm2429688
tt14270452	\N	\N
tt14270454	\N	\N
tt14270458	\N	\N
tt14270460	\N	\N
tt14270464	\N	\N
tt14270466	nm1564825	nm12414008,nm11565343,nm12386250,nm12414007,nm12414009,nm12385934,nm1564825
tt14270468	\N	\N
tt14270470	\N	\N
tt14270472	nm0002196	nm0069231,nm0340357
tt14270474	\N	\N
tt14270476	\N	\N
tt14270478	\N	\N
tt14270480	\N	\N
tt14270484	\N	\N
tt14270486	nm7263208,nm7263203	nm10904242,nm7263203,nm5629317,nm5849985,nm13588522,nm13316202,nm7263208
tt14270488	\N	\N
tt14270490	\N	\N
tt14270492	\N	\N
tt14270494	\N	\N
tt14270496	nm3266763	\N
tt14270498	\N	nm11607577,nm1868954
tt14270500	nm7993068,nm2599808	\N
tt14270502	\N	\N
tt14270504	nm12414660	nm0948149
tt14270506	\N	\N
tt14270508	nm1564825	nm12414008,nm11565343,nm12386250,nm12414007,nm12414009,nm12385934,nm1564825
tt14270510	\N	\N
tt14270512	\N	\N
tt14270514	nm3266763	\N
tt14270516	nm2530900	nm7101192,nm2588827,nm2791292
tt14270518	nm4785344,nm4054564,nm5193373,nm12414661,nm12414662	\N
tt14270520	\N	\N
tt14270522	nm2530900	nm4338665,nm2588827,nm2791292,nm7101192
tt14270524	nm4335154	nm12702689
tt14270526	nm1912959	nm2849922,nm2588827,nm2791292,nm7101192
tt14270528	\N	\N
tt14270530	\N	\N
tt14270532	nm1912959	nm3374402,nm2588827,nm2791292,nm7101192
tt14270534	nm12208199	nm12208199
tt14270536	nm2530900	nm0969259,nm2588827,nm2791292,nm7101192
tt14270538	\N	\N
tt14270540	nm1912959	nm6829170,nm2588827,nm2791292,nm7101192
tt14270542	\N	nm12414665
tt14270544	\N	\N
tt14270546	nm1912959	nm4338665,nm0454325,nm2588827,nm2791292,nm7101192
