tconst	directors	writers
tt9450000	nm3593194	nm3593194,nm0960965
tt9450002	nm9783247	nm9783247
tt9450004	\N	nm6427250,nm4488171,nm10310728
tt9450006	\N	nm6427250,nm4488171,nm10310728
tt9450008	\N	nm6427250,nm4488171,nm10310728
tt9450010	\N	nm6427250,nm4488171,nm10310728
tt9450012	\N	nm6427250,nm4488171,nm10310728
tt9450014	\N	nm6427250,nm4488171,nm10310728
tt9450016	\N	nm6427250,nm4488171,nm10310728
tt9450018	\N	\N
tt9450020	\N	nm6427250,nm4488171,nm10310728
tt9450022	\N	nm6427250,nm4488171,nm10310728
tt9450024	\N	nm6427250,nm4488171,nm10310728
tt9450026	\N	nm6427250,nm4488171,nm10310728
tt9450028	\N	nm6427250,nm4488171,nm10310728
tt9450030	\N	nm6427250,nm4488171,nm10310728
tt9450032	\N	nm6427250,nm4488171,nm10310728
tt9450034	\N	nm6427250,nm4488171,nm10310728
tt9450036	\N	\N
tt9450038	\N	nm6427250,nm4488171,nm10310728
tt9450040	\N	nm6427250,nm4488171,nm10310728
tt9450042	\N	nm6427250,nm4488171,nm10310728
tt9450044	\N	nm6427250,nm4488171,nm10310728
tt9450046	\N	nm6427250,nm4488171,nm10310728
tt9450048	nm0347075	nm1840982,nm4012272,nm8247768,nm1628335
tt9450050	\N	\N
tt9450052	nm5013061,nm8744023,nm11598249,nm5263312,nm5093723	nm4163981,nm3476984,nm3575029,nm2628299
tt9450054	nm8744023,nm5263312,nm5093723,nm5013061,nm11598249	nm4163981,nm3476984,nm3575029,nm2628299
tt9450058	nm5093723,nm11598249,nm8744023,nm5263312,nm5013061	nm4163981,nm3476984,nm3575029,nm2628299
tt9450060	nm5263312,nm11598249,nm5093723,nm8744023,nm5013061	nm4163981,nm3476984,nm3575029,nm2628299
tt9450062	\N	\N
tt9450064	nm5263312,nm5093723,nm11598249,nm5013061,nm8744023	nm4163981,nm3476984,nm3575029,nm2628299
tt9450066	nm5093723,nm11598249,nm5013061,nm5263312,nm8744023	nm4163981,nm3476984,nm3575029,nm2628299
tt9450068	nm5263312,nm11598249,nm8744023,nm5093723,nm5013061	nm4163981,nm3476984,nm3575029,nm2628299
tt9450070	nm11598249,nm5093723,nm8744023,nm5013061,nm5263312	nm4163981,nm3476984,nm3575029,nm2628299
tt9450074	nm5263312,nm8744023,nm11598249,nm5093723,nm5013061	nm4163981,nm3476984,nm3575029,nm2628299
tt9450076	nm5013061,nm5263312,nm11598249,nm5093723,nm8744023	nm4163981,nm3476984,nm3575029,nm2628299
tt9450078	nm10331956	\N
tt9450080	\N	\N
tt9450082	nm11598249,nm8744023,nm5093723,nm5263312,nm5013061	nm4163981,nm3476984,nm3575029,nm2628299
tt9450084	nm11598249,nm5093723,nm5263312,nm5013061,nm8744023	nm4163981,nm3476984,nm3575029,nm2628299
tt9450086	nm5013061,nm5263312,nm5093723,nm8744023,nm11598249	nm4163981,nm3476984,nm3575029,nm2628299
tt9450088	\N	\N
tt9450090	nm5013061,nm8744023,nm5093723,nm11598249,nm5263312	nm4163981,nm3476984,nm3575029,nm2628299
tt9450092	nm5093723,nm8744023,nm11598249,nm5013061,nm5263312	nm4163981,nm3476984,nm3575029,nm2628299
tt9450094	nm5093723,nm8744023,nm5263312,nm5013061,nm11598249	nm4163981,nm3476984,nm3575029,nm2628299
tt9450102	nm2578458	\N
tt9450104	nm0395929	nm10331960
tt9450110	nm11598249,nm8744023,nm5093723,nm5263312,nm5013061	nm4163981,nm3476984,nm3575029,nm2628299
tt9450112	nm5013061,nm5263312,nm11598249,nm5093723,nm8744023	nm4163981,nm3476984,nm3575029,nm2628299
tt9450114	nm5093723,nm8744023,nm11598249,nm5263312,nm5013061	nm4163981,nm3476984,nm3575029,nm2628299
tt9450116	\N	\N
tt9450118	nm8744023,nm5263312,nm5093723,nm11598249,nm5013061	nm4163981,nm3476984,nm3575029,nm2628299
tt9450124	\N	\N
tt9450126	\N	\N
tt9450128	nm2885244	\N
tt9450130	nm7824663	nm10331973
tt9450132	\N	\N
tt9450134	nm3082215	nm1416643,nm4326483
tt9450136	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450138	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450140	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450142	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450144	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450146	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450148	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450150	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450152	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450154	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450156	nm5627738	\N
tt9450158	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450160	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450162	\N	\N
tt9450164	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450166	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450168	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450170	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450172	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450174	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450176	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450178	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450180	nm2751844	nm2748771
tt9450182	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450184	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450186	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450188	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450190	\N	\N
tt9450192	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450194	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450196	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450198	nm10330691	nm10330691,nm10334427,nm10331983,nm10331982
tt9450200	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450202	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450204	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450206	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450208	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450210	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450212	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450214	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450216	nm7867157,nm7182028	nm10310801,nm3960993,nm10310728
tt9450218	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
tt9450220	nm7182028,nm7867157	nm10310801,nm3960993,nm10310728
