tconst	directors	writers
tt13470000	nm4728284	nm4728284
tt13470002	\N	\N
tt13470008	\N	nm0549359
tt13470010	nm12068233	nm12068233
tt13470012	nm1158626	\N
tt13470014	nm2029324	nm2029324
tt13470016	nm0131048	\N
tt13470022	nm10669166,nm10669165	nm10669165,nm10669166
tt13470024	\N	\N
tt13470026	\N	\N
tt13470028	\N	\N
tt13470032	\N	\N
tt13470034	\N	\N
tt13470038	nm12068735	\N
tt13470040	nm3277995	nm7257719,nm3548030
tt13470042	nm12059445	\N
tt13470044	nm2761288	nm2761288
tt13470046	nm12681081,nm12068741,nm12682932,nm12680982	nm12068741,nm12682932,nm12680982,nm12681081
tt13470048	nm8375938	nm5561578,nm8375938
tt13470050	nm9208523	\N
tt13470052	nm12059445	\N
tt13470054	nm12059445	\N
tt13470056	nm12059445	\N
tt13470058	nm12059445	\N
tt13470060	nm12059445	\N
tt13470062	nm2978148	nm1159180,nm1321658,nm1599337,nm5097321,nm4024228,nm10009490,nm10625029,nm10983566,nm7968922
tt13470064	nm12059445	\N
tt13470066	nm12059445	\N
tt13470068	nm3505123,nm5658439	nm5658439,nm11308990
tt13470070	nm2029324	nm2029324
tt13470072	nm12059445	\N
tt13470074	nm12059445	\N
tt13470076	nm2029324	nm2029324
tt13470078	nm12059445	\N
tt13470080	nm12059445	\N
tt13470082	nm2029324	nm2029324
tt13470086	\N	\N
tt13470088	nm2029324	nm2029324
tt13470090	\N	\N
tt13470092	nm2298645	nm2298645
tt13470094	nm0355192	nm1144811
tt13470096	\N	\N
tt13470098	\N	\N
tt13470100	nm12068755	nm5572916
tt13470102	\N	\N
tt13470106	\N	\N
tt13470108	\N	\N
tt13470110	nm2029324	nm2029324
tt13470112	\N	\N
tt13470114	\N	\N
tt13470116	\N	\N
tt13470118	nm2029324	nm2029324
tt13470120	nm2029324	nm2029324
tt13470122	nm11929327	nm11929338
tt13470124	\N	nm0171281,nm2370915
tt13470126	nm2029324	nm2029324
tt13470128	nm11747091	\N
tt13470130	nm0129574	nm1831016,nm0539935,nm2268538
tt13470132	\N	\N
tt13470134	nm2029324	nm2029324
tt13470136	\N	\N
tt13470138	\N	\N
tt13470140	nm2029324	nm2029324
tt13470142	\N	\N
tt13470146	\N	\N
tt13470148	\N	\N
tt13470150	\N	\N
tt13470152	\N	\N
tt13470154	\N	\N
tt13470156	\N	\N
tt13470158	\N	\N
tt13470160	nm2029324	nm2029324
tt13470162	\N	\N
tt13470166	\N	\N
tt13470168	\N	\N
tt13470170	\N	\N
tt13470172	nm2142199,nm3264348	nm8457996,nm1618214,nm8963769,nm8660569,nm11661365,nm1056659,nm4511391,nm8971190,nm6663166,nm11131504,nm10406970
tt13470174	\N	\N
tt13470176	\N	\N
tt13470178	nm2029324	nm2029324
tt13470180	\N	\N
tt13470182	\N	\N
tt13470184	\N	\N
tt13470186	\N	\N
tt13470190	nm11198951	nm11198951
tt13470192	\N	\N
tt13470194	\N	\N
tt13470196	\N	\N
tt13470198	\N	\N
tt13470200	nm2029324	nm2029324
tt13470202	\N	\N
tt13470204	\N	\N
tt13470206	\N	\N
tt13470208	\N	\N
tt13470210	nm2029324	nm2029324
tt13470212	\N	\N
tt13470214	nm2029324	nm2029324
tt13470216	nm8375938	nm5561578,nm8375938
tt13470218	\N	\N
tt13470220	nm8375938	nm5561578,nm8375938
tt13470222	\N	\N
tt13470224	\N	\N
tt13470226	nm9290287	nm9481057
tt13470228	\N	\N
tt13470230	\N	\N
tt13470232	nm2203137	nm2203137
tt13470234	nm3831518	\N
tt13470238	nm3831518	\N
tt13470240	nm9433924	nm9433924
tt13470242	\N	\N
tt13470244	nm1746070	nm12068812,nm1811073
tt13470246	nm0860231	\N
tt13470248	nm10782702	nm12068815,nm10782702
tt13470250	nm0860231	\N
tt13470252	nm12068818	nm8004116,nm0257177,nm1007602,nm1084051
tt13470254	nm0860231	\N
tt13470256	nm12068819,nm12068820,nm4000219	nm12068819,nm4000219
tt13470258	nm0860231	\N
tt13470260	nm0752213,nm0878178	nm0752213,nm0878178
tt13470262	nm2689305	\N
tt13470264	nm0860231	\N
tt13470268	\N	\N
tt13470270	nm0860231	\N
tt13470272	nm0860231	\N
tt13470274	\N	nm12068830,nm12068831
tt13470276	nm0860231	\N
tt13470278	nm12068838	nm12068839
tt13470282	nm0860231	\N
tt13470284	\N	\N
tt13470286	nm12068741	nm12068741
tt13470288	nm12068741	nm12068741
tt13470290	nm0860231	\N
tt13470292	nm12068848	nm12068848
tt13470294	nm2555494	\N
tt13470296	nm0860231	\N
tt13470298	nm12068741	nm12068741
tt13470300	\N	\N
tt13470302	nm10268387	nm10268387,nm6841985
tt13470304	nm4668394	nm4668394
tt13470306	nm11401835	nm11401835,nm10884168
tt13470308	\N	\N
tt13470310	\N	\N
tt13470312	\N	\N
tt13470314	\N	\N
tt13470316	\N	\N
tt13470318	\N	\N
tt13470320	\N	\N
tt13470322	\N	\N
tt13470324	\N	\N
tt13470326	nm4000219	nm4000219
tt13470328	\N	\N
tt13470330	\N	\N
tt13470332	\N	\N
tt13470334	\N	\N
tt13470336	\N	\N
tt13470338	\N	\N
tt13470340	\N	\N
tt13470342	nm7772443	nm7772443
tt13470346	nm11929327	nm11929338
tt13470348	nm12068792	nm12068792
tt13470350	nm12068882	nm12068882,nm10470899
tt13470352	nm2448200	nm5855503
tt13470354	\N	\N
tt13470356	nm12068741	nm12068741
tt13470360	nm3688750,nm10803547,nm12068900	\N
tt13470362	\N	nm8345293
tt13470364	\N	\N
tt13470366	\N	\N
tt13470368	\N	\N
tt13470370	nm12068901,nm12068902	nm12068904,nm12068903,nm12068905
tt13470372	\N	\N
tt13470374	\N	\N
tt13470378	\N	\N
tt13470380	nm11929327	nm11929338
tt13470382	nm12068952	nm12068957,nm12068953
tt13470384	\N	\N
tt13470386	\N	\N
tt13470388	nm4512779,nm0074520,nm6635380	nm6635380,nm0074520
tt13470390	nm11951596	nm6015424,nm11951596,nm8768377,nm6693489
tt13470392	nm12068993,nm12068994	\N
tt13470394	\N	\N
tt13470396	\N	nm12069000
tt13470398	\N	\N
tt13470400	nm3416135	nm1654964,nm12051807,nm3416135
tt13470402	\N	nm12069003
tt13470404	\N	\N
tt13470406	nm4929537	nm4929537
tt13470408	\N	\N
tt13470410	\N	\N
tt13470412	\N	\N
tt13470414	\N	\N
tt13470416	\N	\N
