tconst	directors	writers
tt17400102	\N	\N
tt17400112	nm7931479,nm13295635	\N
tt17400206	nm7931479,nm13295635	\N
tt17400218	nm13295635,nm7931479	\N
tt17400266	nm7931479,nm13295635	\N
tt17400322	nm2297620	\N
tt17400738	\N	\N
tt17400754	\N	\N
tt17400918	nm7931479,nm13295635	\N
tt17400988	nm7931479,nm13295635	\N
tt17400994	nm7931479,nm13295635	\N
tt17401044	\N	\N
tt17401078	nm13295635,nm7931479	\N
tt17401268	nm12985797	\N
tt17401418	nm7175228,nm0275657	nm0577051,nm10704808,nm0880707,nm4699774,nm3073899,nm5551793
tt17401464	\N	\N
tt17401788	nm2456007	nm2456007
tt17401854	\N	nm3786326
tt17402054	\N	\N
tt17402168	\N	\N
tt17402200	nm0174483	nm2107415,nm5842825,nm1979499,nm11003438,nm3171627
tt17402828	\N	\N
tt17403060	\N	\N
tt17403080	nm1276122	nm7539496,nm12704386,nm1019121,nm5443343
tt17403098	nm12985789	nm12985795,nm12985798
tt17403488	\N	\N
tt17403494	\N	\N
tt17403608	\N	\N
tt17404166	\N	\N
tt17404206	nm12985789,nm12985795	nm12985795
tt17404316	\N	\N
tt17404344	nm7832155	nm7832155
tt17404438	\N	\N
tt17404618	nm3930122	nm3930122
tt17404818	\N	\N
tt17405080	\N	\N
tt17405560	nm11200268	nm11200268
tt17405564	\N	\N
tt17405750	nm3821806,nm2744010	\N
tt17406316	nm12985798	nm12985795
tt17406880	nm2838520	nm2838520,nm11737742
tt17407044	nm10026259	nm10026259
tt17407134	\N	nm13251657
tt17407392	nm13334366	nm13334366
tt17407504	\N	\N
tt17408086	\N	nm0875979
tt17408432	\N	\N
tt17408502	nm7731455	nm0464175,nm0117679,nm1720672,nm1066642,nm8324962,nm2904069,nm10131933
tt17408656	nm6651334,nm5339702	\N
tt17408686	\N	\N
tt17408970	\N	\N
tt17409030	nm4694127	nm4694127
