tconst	directors	writers
tt3380000	\N	\N
tt3380002	nm2133839	nm3287706,nm6231384,nm5907732,nm5406190,nm3440288,nm4513311,nm6193693
tt3380004	nm0442862	\N
tt3380006	\N	\N
tt3380008	\N	\N
tt3380010	nm5884951	nm5884951
tt3380012	nm1944420	nm1944420
tt3380014	nm5651910,nm5652315,nm1121543	nm5652315,nm1121543,nm5651910
tt3380016	nm2146703	nm2146703
tt3380018	\N	nm4477526
tt3380020	nm0215617	nm0354167
tt3380026	\N	\N
tt3380028	nm6128853	nm6128853
tt3380030	nm3727712,nm3766218	\N
tt3380032	nm3319017	nm3319017
tt3380034	nm3199926,nm0228465	nm0973378,nm7823466,nm0989980,nm1569195,nm5515581,nm2907118,nm0923375,nm1883634,nm2330645
tt3380036	nm6128864	nm6128866,nm6128865,nm6128867
tt3380038	\N	\N
tt3380040	nm0954500	nm1430722
tt3380044	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3817196,nm3475882
tt3380046	nm1977735	\N
tt3380048	nm2855784,nm7494609,nm0408043	nm0620040
tt3380050	\N	\N
tt3380052	\N	\N
tt3380054	\N	nm0926075
tt3380056	\N	\N
tt3380058	nm1153494	nm4244067
tt3380060	nm3173399	nm3173399,nm3710874
tt3380062	nm3855047,nm5505923,nm3168669	nm3168669,nm5505923,nm3855047
tt3380064	nm5538587,nm2500877	nm3115390
tt3380066	nm3806847,nm2500877	nm3015126
tt3380070	nm2500877,nm6117036	nm2822572
tt3380072	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3817196,nm3475882
tt3380074	nm1245306	nm9117733,nm13059134,nm0945318
tt3380076	\N	\N
tt3380078	nm1663189,nm0652620	\N
tt3380080	nm1356454,nm1450274	nm6014325,nm1027089
tt3380082	\N	\N
tt3380084	\N	\N
tt3380086	\N	\N
tt3380090	nm6564332	nm6564332
tt3380092	nm3199926,nm0228465	nm0973378,nm7823466,nm0989980,nm1569195,nm5515581,nm2907118,nm0923375,nm2330645
tt3380094	nm1153494	nm4244067
tt3380096	nm1023062,nm7121366	nm7121366,nm7957168
tt3380098	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3817196,nm3475882
tt3380102	\N	nm0632051
tt3380104	nm1714788	nm1714788
tt3380106	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3817196,nm3475882
tt3380108	\N	\N
tt3380110	nm4003999,nm6037023	nm4003999
tt3380112	nm2623766	nm2623766
tt3380116	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3817196,nm3475882
tt3380118	\N	\N
tt3380120	nm0934495	nm4554639
tt3380122	nm2427231	nm0483311
tt3380124	nm2427231	nm0483311
tt3380126	\N	nm0483311
tt3380128	nm2361993	\N
tt3380130	nm2694801	nm6097152
tt3380134	nm1907420	nm6128929,nm1907420
tt3380136	nm6128935	nm6128935
tt3380138	nm3043532	nm6097152
tt3380140	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3817196,nm3475882
tt3380142	nm6128923	nm6128923
tt3380144	nm2072151	nm1004260,nm2072151
tt3380146	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3817196,nm3475882
tt3380148	nm3199926,nm0228465	nm0973378,nm7823466,nm0989980,nm1569195,nm5515581,nm2907118,nm0923375,nm4641849,nm2330645
tt3380150	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3817196,nm3475882
tt3380154	\N	\N
tt3380156	\N	\N
tt3380158	nm6128998	nm4339848
tt3380160	nm3311947,nm3310833,nm3288947	\N
tt3380164	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3475882
tt3380166	\N	\N
tt3380168	nm5389736	nm5622906
tt3380170	nm1068868	nm0098196,nm0499218,nm1008882,nm0436812
tt3380172	\N	\N
tt3380174	nm4120152	nm4120152
tt3380176	nm2616112	nm2612929,nm1545566,nm2616112
tt3380178	\N	\N
tt3380180	nm1759474	nm3014645,nm1759474
tt3380182	nm1601654,nm0958133	nm0973378,nm7823466,nm0989980,nm1569195,nm0923375,nm0299015,nm5181017,nm4771487,nm4948152,nm1072573
tt3380184	\N	\N
tt3380186	\N	nm2924773,nm3973001,nm0825212,nm1352231
tt3380188	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3475882
tt3380190	nm4644694	nm4644694
tt3380192	nm1475889	nm0941649
tt3380194	nm5684377	nm5684377
tt3380196	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3475882
tt3380198	nm1350566	nm1349864,nm1350566,nm0714418,nm1847976,nm2284630
tt3380202	nm1350566	nm1349864,nm3833225,nm2744789,nm1356091,nm1847976,nm1350566,nm2284630
tt3380204	\N	\N
tt3380206	\N	nm5361184,nm5360830
tt3380208	nm0289513	nm1492291,nm0995923,nm0554608,nm1346824,nm1319876,nm0701880,nm3139010,nm1718030
tt3380210	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3475882
tt3380212	nm6129054	nm6129054
tt3380214	nm3582709,nm6372535,nm3209899	nm3582709,nm3209899,nm6372536
tt3380216	\N	\N
tt3380218	\N	\N
tt3380220	nm0134811	nm0098196,nm0499218,nm1386298,nm0436812
tt3380222	nm5355945	nm5355945
tt3380224	nm3457557	nm3457557
tt3380226	nm4868443	nm4868443
tt3380228	\N	\N
tt3380230	nm3894946	nm6129087,nm6129095
tt3380232	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3475882
tt3380234	\N	\N
tt3380236	nm5474363,nm6129103	\N
tt3380238	\N	nm5676306
tt3380240	nm0134811	nm0098196,nm0499218,nm0897018,nm0436812
tt3380242	nm3475882	nm5606517,nm4436863,nm5204249,nm4519246,nm3475882
tt3380244	\N	\N
tt3380246	\N	nm3072370
tt3380248	\N	\N
tt3380250	nm0110644	nm3710142,nm4024470,nm0431918,nm1014365,nm1015106,nm2492376
tt3380252	nm0134811	nm0098196,nm0499218,nm1386298,nm0200518,nm0436812
tt3380254	nm0363087	nm1209956,nm1728823,nm1198996,nm2880925
tt3380256	nm0529099	\N
tt3380258	nm1068868	nm0098196,nm0499218,nm1386298,nm0436812
tt3380260	\N	\N
tt3380262	\N	\N
tt3380264	nm1249945	nm4318159,nm6328031,nm6328030
tt3380266	nm2005609	nm2005609
tt3380268	nm3303176	nm3303176
tt3380270	\N	\N
tt3380272	nm1068868	nm0098196,nm0499218,nm1123381,nm0436812
tt3380274	nm0529099	\N
tt3380278	nm0339093	nm1511785,nm0715087,nm5492177
tt3380280	nm0085359	nm5168001
tt3380284	nm0916777	\N
tt3380286	nm6129168	nm6129168
tt3380288	nm1068868	nm0098196,nm0499218,nm1008882,nm0436812
tt3380292	nm2022782	nm5153682,nm2529320,nm4858341,nm3326364,nm3940327,nm7141495
tt3380294	nm3460112	nm3460112
tt3380296	\N	\N
tt3380298	nm2031289	nm2166584,nm0875794
tt3380300	\N	\N
tt3380302	nm4464209	nm4464209
tt3380306	nm1065402	nm0920274,nm0008036,nm3558363,nm7340138
tt3380308	nm5713732	nm6045535,nm5713732
tt3380310	nm3201950	nm3201950
tt3380312	\N	\N
tt3380314	\N	\N
tt3380316	nm0916777	\N
tt3380318	nm0209853	nm2719116,nm4027065,nm1340266
tt3380320	\N	\N
tt3380322	\N	\N
tt3380324	nm5834750,nm3570337	nm5834750
tt3380326	nm6129218	nm6129218
tt3380328	nm0529099	\N
tt3380330	\N	\N
tt3380332	\N	\N
tt3380338	nm2218809	\N
tt3380342	nm3636896	nm3636896
tt3380344	nm1996341	nm0355461
tt3380346	\N	\N
tt3380348	nm1077776	nm5713732
tt3380350	nm3883906	nm3883906,nm3987336
tt3380352	nm1629903	\N
tt3380356	\N	nm6129250
tt3380358	nm5713732	nm5529382
tt3380360	nm1996341	nm0355461
tt3380362	nm1996341	nm0355461
tt3380364	nm6129269	\N
tt3380368	nm1234723	nm0005089,nm6129278
tt3380370	nm1970470	nm1505702,nm1970470
tt3380374	nm3253394	nm3253394
tt3380378	nm5713732	nm5518943
tt3380380	nm10662088	nm3080533,nm6117645,nm6117646
tt3380382	\N	\N
tt3380384	nm5445860	nm5445860
tt3380388	nm5428413	nm5428413
tt3380390	nm2201053	nm1215677,nm6117645,nm6117646
tt3380392	nm0459940	nm0459940
tt3380394	nm10662088	nm1403045,nm6117645,nm6117646
tt3380396	nm5713732	nm5518943
tt3380398	nm6129315	nm6547868
tt3380400	nm2201053	nm1635527,nm6117645,nm6117646
tt3380402	nm1996341	nm0355461
tt3380404	\N	\N
tt3380406	\N	nm0914844
tt3380408	nm1996341	nm0355461
tt3380410	nm5793412	nm1215737,nm6117645,nm6117646
tt3380414	\N	\N
tt3380416	nm6995470	nm0355461
tt3380418	nm1996341	nm0355461
tt3380420	nm2108494,nm5745081	nm1461982
tt3380426	nm2024216	nm3360058
tt3380428	nm1996341	nm0355461
tt3380430	nm2161844	nm2880743,nm1699094,nm1699902,nm2607545
tt3380432	nm1996341	nm0355461
tt3380434	nm4344578	\N
tt3380436	nm0848881	nm1699094,nm1699902,nm2607545,nm2880743,nm2510678,nm3043914,nm9684414,nm1699093
tt3380438	nm1996341	nm0355461
tt3380440	nm2783404	nm2783404,nm1719580
tt3380442	nm0848881	nm1699094,nm1699902,nm2607545,nm2880743,nm2510678,nm3043914,nm9684414,nm1699093
tt3380444	nm4344578	\N
tt3380446	nm4344578	\N
tt3380448	\N	nm0006901
tt3380450	nm0848881	nm1699094,nm1699902,nm2607545,nm2880743,nm2510678,nm3043914,nm9684414,nm1699093
tt3380452	nm1996341	nm0355461
tt3380454	nm4344578	\N
tt3380456	nm1996341	nm0355461
tt3380458	nm0848881	nm1699094,nm1699902,nm2607545,nm2880743,nm2510678,nm3043914,nm9684414,nm1699093
tt3380470	nm0848881	nm1699094,nm1699902,nm2607545,nm5279380,nm2880743,nm6129437,nm3043914
tt3380472	nm1996341	nm0355461
tt3380478	nm0994612,nm3911376	\N
tt3380480	nm6125732	nm6125732
tt3380482	nm5969525	\N
tt3380484	nm1996341	nm0355461
tt3380486	\N	nm0914844,nm3153276
tt3380488	nm6129378	nm6129375
tt3380490	nm0685157	nm3306976,nm2316242
tt3380492	nm5996333	nm5996333,nm4059253
tt3380494	nm1996341	nm0355461
tt3380496	nm1996341	nm0355461
tt3380498	nm5445860	nm5445860
tt3380500	nm2161844	nm2607545,nm7684361,nm1699094,nm2508411,nm2605295,nm1699902,nm2510678
tt3380502	nm1996341	nm0355461
tt3380506	nm1996341	nm0355461
tt3380508	nm0227546	nm0275470,nm0912726
tt3380510	nm6129408	nm6129409
tt3380512	nm4398052	nm1424607,nm2008803
tt3380514	nm1996341	nm0355461
tt3380520	nm1634758	nm3870563,nm6027577,nm5598484,nm4264587,nm1646179
tt3380522	nm1996341	nm0355461
tt3380524	\N	\N
tt3380526	\N	nm0183698,nm1940078
tt3380528	nm3270621	nm3270621
tt3380530	nm1996341	nm0355461
tt3380532	nm1996341	nm0355461
tt3380534	nm1996341	nm0355461
tt3380540	\N	\N
tt3380542	nm1740678	nm6129451
tt3380546	nm0994612,nm6129474	\N
tt3380550	nm6104741	\N
tt3380554	nm1996341	nm0355461
tt3380556	nm5956862	nm5956862
tt3380558	nm1996341	nm0355461
tt3380560	nm1996341	nm0355461
tt3380562	nm0994612,nm3588735	\N
tt3380564	nm3253394	nm3253394
tt3380568	nm1655887	nm1655887
tt3380570	nm1996341	nm0355461
tt3380572	\N	\N
tt3380574	nm1996341	nm0355461
tt3380576	\N	\N
tt3380578	nm5445860	nm5445860
tt3380580	nm0697532	nm0731393,nm1065184,nm0198416,nm0063790,nm0521143,nm0383322,nm2997642
tt3380582	nm0507629	nm0731393,nm1549096,nm1065184,nm0198416,nm0521143,nm0383322,nm2997642
tt3380584	\N	\N
tt3380586	nm0507629	nm0731393,nm0343442,nm1549096,nm1065184,nm0521143,nm0383322,nm2997642
tt3380588	\N	\N
tt3380590	nm5165078	nm5165078
tt3380594	nm5226679	\N
tt3380596	nm1996341	nm0355461
tt3380598	nm1996341	nm0355461
tt3380600	nm6052478	nm6052478
tt3380604	nm1996341	nm0355461
tt3380606	nm6129539	nm6129539,nm6129548
tt3380608	\N	\N
tt3380612	nm6955979	nm0581683
tt3380614	nm1996341	nm0355461
tt3380616	\N	\N
tt3380618	nm2015366	\N
tt3380620	nm1996341	nm0355461
tt3380626	nm0227546	nm0275470,nm0912726
tt3380628	\N	\N
tt3380630	nm5853453,nm5853456	nm5853453
tt3380632	nm1996341	nm0355461
tt3380634	nm0663882	nm0171837
tt3380636	\N	\N
tt3380638	\N	\N
tt3380640	nm2015366,nm1113157	\N
tt3380642	nm0663882	\N
tt3380644	nm3881901	nm1228474
tt3380646	nm1996341	nm0355461
tt3380648	nm5445860	nm5445860
tt3380650	nm3574153	nm3574153
tt3380652	\N	\N
tt3380654	nm2832727	nm2078074
tt3380656	nm1996341	nm0355461
tt3380658	nm0868219	nm0868219,nm2353561
tt3380660	nm2832727	nm2078074
tt3380662	nm0478584	\N
tt3380664	nm1136776	nm0720080
tt3380666	nm1996341	nm0355461
tt3380668	nm0567993	nm1003798,nm0808801,nm1019641,nm0429390,nm1018524,nm0396451,nm0293955,nm0068347
tt3380670	nm2832727	nm2078074
tt3380672	nm2832727	nm2078074
tt3380674	\N	nm1474723,nm5415114
tt3380676	nm6129575	nm6129575
tt3380678	nm2832727	nm2078074
tt3380680	nm2832727	nm2078074
tt3380682	nm1996341	nm0355461
tt3380688	\N	\N
tt3380690	nm5505923,nm3168669,nm3855047	nm3168669,nm5505923,nm3855047
tt3380692	\N	\N
tt3380694	nm1996341	nm0355461
tt3380696	nm1760830	nm2796745,nm2981935,nm2981082,nm1760830,nm2599035,nm1133152,nm2257388,nm3584289
tt3380698	nm0002963	nm1483557,nm1424607
tt3380700	nm4856361	nm6129584,nm4856361
tt3380702	nm1268913	\N
tt3380704	\N	\N
tt3380706	nm2802539	\N
tt3380708	\N	\N
tt3380710	\N	\N
tt3380714	nm2832727	nm2078074
tt3380716	nm4123760,nm2390004	nm2390004,nm5880164
tt3380718	nm1996341	nm0355461
