tconst	directors	writers
tt6720002	\N	\N
tt6720004	nm4420386	nm4420386
tt6720006	\N	\N
tt6720008	\N	nm4817743,nm6314295
tt6720010	nm2197777	nm0247495,nm0629693
tt6720012	\N	\N
tt6720014	nm5155650	nm5155650
tt6720016	\N	\N
tt6720018	\N	\N
tt6720020	nm8889648	nm8889648
tt6720022	nm6366098	nm5943456
tt6720024	\N	\N
tt6720026	\N	\N
tt6720028	\N	nm2969055
tt6720030	\N	nm1260764
tt6720034	\N	\N
tt6720036	\N	\N
tt6720038	nm8889651	\N
tt6720042	nm0387486	nm3975029,nm0436164,nm1068423,nm1068424,nm0219719
tt6720044	\N	\N
tt6720046	\N	nm1260764
tt6720048	nm0387486	nm0436164,nm3975029,nm0219719
tt6720050	\N	nm0263352
tt6720052	\N	\N
tt6720054	\N	\N
tt6720056	\N	\N
tt6720058	\N	\N
tt6720060	\N	\N
tt6720062	\N	\N
tt6720064	\N	nm1260764
tt6720066	\N	\N
tt6720068	nm2011114	\N
tt6720070	\N	\N
tt6720072	\N	\N
tt6720074	nm2109498	nm2109498
tt6720076	nm2956977	nm2912647,nm2478099,nm2956977
tt6720078	nm3876784	nm3876784
tt6720080	\N	\N
tt6720082	\N	\N
tt6720084	nm3228752	nm2912647,nm3228752,nm3573413
tt6720086	nm8854926	nm8854926
tt6720088	nm1838146	nm1838146
tt6720090	\N	nm1260764
tt6720092	nm6842578	nm8889680
tt6720094	\N	\N
tt6720096	nm6949469	nm6949469
tt6720098	\N	nm3073087
tt6720100	nm7592410	nm7592410
tt6720102	nm8889685	nm8889685
tt6720104	\N	\N
tt6720106	\N	nm1314316
tt6720108	nm1815399	\N
tt6720110	\N	\N
tt6720112	nm2403533	nm2569462
tt6720114	nm1471699	\N
tt6720116	nm5809588	nm5809588
tt6720118	nm8889698	nm8889698
tt6720120	\N	\N
tt6720122	\N	\N
tt6720124	nm2541017	\N
tt6720128	\N	\N
tt6720130	nm2516936,nm1740684	nm1740684,nm2516936
tt6720132	\N	\N
tt6720134	\N	\N
tt6720136	\N	\N
tt6720138	\N	\N
tt6720140	nm6600547	nm6600547
tt6720142	nm8384252	nm8384252
tt6720144	\N	\N
tt6720148	\N	\N
tt6720150	nm8053486	nm0743846,nm7253658
tt6720152	\N	\N
tt6720154	nm6969263	nm5710388
tt6720156	\N	\N
tt6720158	nm8164477	nm8164477
tt6720160	nm3383011,nm6523451	nm3383011,nm6523451
tt6720164	\N	\N
tt6720168	nm8889765	\N
tt6720170	\N	\N
tt6720172	nm0658482	\N
tt6720174	nm1826208	nm2569462
tt6720176	\N	\N
tt6720178	\N	\N
tt6720180	nm1573778	\N
tt6720182	\N	\N
tt6720184	\N	\N
tt6720186	\N	\N
tt6720188	\N	\N
tt6720190	\N	\N
