tconst	directors	writers
tt0010000	nm0245385	nm0545730,nm0835757
tt0010001	nm0492742	nm0049995,nm0669640
tt0010002	nm0822801	nm0089342,nm0413248
tt0010003	nm0115575	nm0115575
tt0010004	\N	\N
tt0010005	nm0329573	nm0100986,nm0329573,nm0513325
tt0010006	nm0730018	nm0907778
tt0010008	nm0048478	nm0547966,nm0649155
tt0010009	nm0064600	\N
tt0010010	nm0855912	nm0280003,nm0399203
tt0010011	nm0782682	\N
tt0010012	nm0887965	nm0791222,nm0887965
tt0010013	nm0281487	nm0281502
tt0010014	nm0394399	nm0085975
tt0010015	nm0731910	nm0002317,nm0858440,nm0073238
tt0010016	nm0744504	nm0783541,nm0166700,nm0744504
tt0010017	nm0657928	nm0516423
tt0010018	nm0280463	nm0075160,nm0455644
tt0010019	nm0694260,nm0235791	nm0165470
tt0010020	nm0002061	nm0076707,nm0662462
tt0010021	nm0279404	nm0279404
tt0010022	nm0132324	nm0241416,nm0139636
tt0010023	nm0332531	nm0907778
tt0010024	nm0730018	nm0907778
tt0010025	nm0189076	nm0809633,nm0834080,nm0850483
tt0010026	nm0807871	nm0102908,nm0193617
tt0010027	nm0279404	nm0279404
tt0010028	nm0235791	nm0567346,nm0730039
tt0010029	nm0209321	\N
tt0010030	nm0332531	\N
tt0010031	nm0432216	nm0432216,nm0132450
tt0010032	nm0054977	nm0063492
tt0010033	nm0002177	nm0357028,nm0698383
tt0010034	nm0118272	nm0215672
tt0010035	nm0807871	nm0455515,nm0002771,nm0647478
tt0010036	nm0166836	nm0784407
tt0010037	nm0160280	\N
tt0010038	nm0279404	nm0279404
tt0010039	nm0413045	nm0387000,nm0413045
tt0010040	nm0624714	nm0916914,nm0426515
tt0010041	nm0168503,nm0813682	nm0034146
tt0010042	nm0002179	nm0937289
tt0010043	nm0695456	nm0599770,nm0734169
tt0010044	nm0063612	nm0072173,nm0413248,nm0166700
tt0010045	nm0629243	nm0232615,nm0837989
tt0010046	nm0594291	nm0594291,nm0730039
tt0010047	nm0396616	nm0807236,nm0103597,nm0048305
tt0010048	nm0731910	nm0544138,nm0732293
tt0010049	nm0245385	nm0150432,nm0547966
tt0010050	nm0922386	nm0113741
tt0010051	nm0046082	nm0050846
tt0010052	nm0929649	nm0265572,nm0671705
tt0010053	\N	\N
tt0010054	nm0085865	nm0085865,nm0647478,nm0692108
tt0010055	nm0046082	nm0357795
tt0010056	nm0002271	nm0403595,nm0387416,nm0588505
tt0010057	nm0000122	nm0000122
tt0010058	nm0861336	nm0617202,nm0892045
tt0010059	\N	\N
tt0010060	nm0502752	nm0857710,nm0167424
tt0010061	nm0686859	nm0588338
tt0010062	nm0000779	nm0000779
tt0010063	nm0209321	\N
tt0010064	nm0836316	nm0118329,nm0165470
