tconst	directors	writers
tt7130000	nm8023571	\N
tt7130002	nm8228564	nm8228563,nm8228564
tt7130004	\N	\N
tt7130006	nm8228564	nm8228563,nm8228564
tt7130008	nm8228564	nm8228563,nm8228564
tt7130010	nm8228564	nm8228563,nm8228564
tt7130012	nm8297565	nm8297565
tt7130014	nm9121994	nm9121994
tt7130016	nm8228564	nm8228563,nm8228564
tt7130018	nm8228564	nm8228563,nm8228564
tt7130020	nm1766046	nm1766046
tt7130022	nm6661269,nm7823520	nm1440793,nm9008617,nm9008618,nm5835181,nm1146739,nm1224195,nm1834344,nm1834350,nm6880503
tt7130024	nm8228564	nm8228563,nm8228564
tt7130026	nm0862312,nm0195537,nm1425353	nm1569740,nm4166617,nm1258882,nm2808738,nm1045959,nm5763477,nm2889073,nm2639659,nm7676214,nm1919499,nm0899080,nm2836529,nm9168888,nm9168889,nm8987684,nm9140268,nm7674991
tt7130028	nm6045535	\N
tt7130030	nm8228564	nm8228563,nm8228564
tt7130032	nm8228564	nm8228563,nm8228564
tt7130034	nm11378779,nm8070982	nm7903411,nm8070982
tt7130036	nm8228564	nm8228563,nm8228564
tt7130038	nm8228564	nm8228563,nm8228564
tt7130040	nm8228564	nm8228563,nm8228564
tt7130042	nm4487516	nm4132900
tt7130044	nm8228564	nm8228563,nm8228564
tt7130046	nm0470029,nm1034641	nm0470029
tt7130048	nm1425353,nm0862312,nm0195537	nm1569740,nm4166617,nm1258882,nm2808738,nm1045959,nm5763477,nm2889073,nm2639659,nm7676214,nm1919499,nm0899080,nm1136713,nm8987684,nm9140268,nm7674991
tt7130050	nm8228564	nm8228563,nm8228564
tt7130052	\N	\N
tt7130054	nm1760800	nm0484073,nm4596196,nm1628277
tt7130056	nm8228564	nm8228563,nm8228564
tt7130058	\N	\N
tt7130060	nm8228564	nm8228563,nm8228564
tt7130062	nm2348607	nm0914844,nm3801815,nm7128024,nm2512484,nm2907118
tt7130064	nm8228564	nm8228563,nm8228564
tt7130066	nm8228564	nm8228563,nm8228564
tt7130068	\N	\N
tt7130070	nm8228564	nm8228563,nm8228564
tt7130072	\N	\N
tt7130074	nm0862312,nm1425353,nm0195537	nm1569740,nm4166617,nm1258882,nm2808738,nm1045959,nm5763477,nm2889073,nm2639659,nm7676214,nm1919499,nm0899080,nm1933734
tt7130076	nm8228564	nm8228563,nm8228564
tt7130078	nm8228564	nm8228563,nm8228564
tt7130080	\N	\N
tt7130082	nm8228564	nm8228563,nm8228564
tt7130084	nm8228564	nm8228563,nm8228564
tt7130086	nm0862312,nm1425353,nm0195537	nm1569740,nm4166617,nm1258882,nm2808738,nm1045959,nm5763477,nm2889073,nm1309631,nm7106327,nm2836529,nm2374838,nm5770013,nm1933734,nm2006606,nm2639659,nm8580522,nm5641371,nm1919499,nm0899080
tt7130088	nm4487516	\N
tt7130090	nm5736342	nm9125252
tt7130096	nm1425353,nm0862312,nm0195537	nm1569740,nm4166617,nm1258882,nm2808738,nm1045959,nm5763477,nm2889073,nm1309631,nm7106327,nm2836529,nm2006606
tt7130098	nm0594825	nm3050483
tt7130100	\N	\N
tt7130102	\N	\N
tt7130104	\N	\N
tt7130106	nm8228564	nm8228563,nm8228564
tt7130108	nm8228564	nm8228563,nm8228564
tt7130110	nm0259821	nm0621964
tt7130116	nm1425353,nm0862312,nm0195537	nm1569740,nm4166617,nm1258882,nm2808738,nm1045959,nm5763477,nm2889073,nm1309631,nm7106327,nm2836529,nm2006606
tt7130120	\N	\N
tt7130122	nm1729053	nm2377442
tt7130124	nm6182387	nm6182387
tt7130126	nm5122578	nm5122578
tt7130130	nm3308805	\N
tt7130132	\N	\N
tt7130134	nm7200381	nm7200381
tt7130136	nm0862312,nm0195537,nm1425353	nm1569740,nm4166617,nm1258882,nm2808738,nm1045959,nm5763477,nm2889073,nm1309631,nm7106327,nm2836529,nm2006606
tt7130138	\N	\N
tt7130140	\N	\N
tt7130142	nm9716330	nm9716330
tt7130144	\N	\N
tt7130146	\N	\N
tt7130148	nm0869606	nm0723584,nm0869606,nm0212179
tt7130150	\N	\N
tt7130152	\N	\N
tt7130154	nm2139910	nm2751065
tt7130156	\N	\N
tt7130158	\N	\N
tt7130160	nm0862312,nm1425353,nm0195537	nm1569740,nm4166617,nm1258882,nm2808738,nm1045959,nm5763477,nm2889073,nm1309631,nm7106327,nm2836529,nm2006606
tt7130162	\N	\N
tt7130164	nm0719511	nm1014167,nm2196025,nm0572295,nm0839917
tt7130166	nm0532160	nm0086737,nm0301883,nm0928831
tt7130168	\N	\N
tt7130172	\N	\N
tt7130174	\N	\N
tt7130180	\N	\N
tt7130182	nm2397994	nm8278497
tt7130184	nm0251732	nm2196025,nm0174585,nm1010949,nm0839917
tt7130186	\N	\N
tt7130188	nm0251732	nm1014167,nm2196025,nm0623942,nm0839917
tt7130190	nm2397994	nm8278497
tt7130192	nm5897851	nm5897851
tt7130194	nm0251732	nm0063686,nm2196025,nm0174585,nm0839917
tt7130196	\N	nm2196025
tt7130198	nm2397994	nm8278497
tt7130200	nm1637474	nm0914872,nm5128153
tt7130202	nm2894679	nm2894679
tt7130204	nm0719511	nm1014167,nm2196025,nm3031597,nm0839917
tt7130206	nm0571983	nm2196025,nm1003809,nm3031597,nm0839917
tt7130208	nm0719511	nm2196025,nm0174585,nm0623942,nm0839917
tt7130210	nm8350615	nm8350615
tt7130214	nm2397994	nm8278497
tt7130216	nm2397994	nm8278497
tt7130220	nm0994416	\N
tt7130222	nm0252484	nm0084973,nm0536402
tt7130224	nm2397994	nm8278497
tt7130226	nm9125357	nm9125357
tt7130230	nm0869606	nm0723584,nm0869606,nm0212179
tt7130232	nm2397994	nm8278497
tt7130234	nm0568840	nm2803399,nm0280624,nm4139731,nm0250049,nm3960459,nm5077137
tt7130236	\N	\N
tt7130238	nm0568840	nm1105890,nm2803399,nm4139731,nm0250049,nm3960459,nm5077137
tt7130240	nm0920950	nm2803399,nm4139731,nm0250049,nm3960459,nm5077137
tt7130242	\N	\N
tt7130244	nm3521871	nm0031976,nm2803399,nm4139731,nm0250049,nm3960459,nm5077137
tt7130246	nm2101971	nm2803399,nm4139731,nm0250049,nm3960459,nm5077137
tt7130248	nm3521871	nm2803399,nm0031976,nm4139731,nm0250049,nm3960459,nm5077137,nm5247861,nm6998985,nm8689027
tt7130250	nm0869606	nm0723584,nm0869606,nm0212179
tt7130252	nm2397994	nm8278497
tt7130254	nm2075298,nm1454422,nm1453522	nm8456023,nm9125377
tt7130256	nm1330014	nm1330014,nm4960416,nm0313776,nm3047635
tt7130260	nm2397994	nm8278497
tt7130262	nm2815884	nm0288316,nm8503113
tt7130264	nm4487516	nm4132900
tt7130266	nm9125398	\N
tt7130268	nm2397994	nm8278497
tt7130270	nm2758338	nm9665722,nm9068139
tt7130272	\N	\N
tt7130274	\N	nm9125400
tt7130276	nm0853836	nm0853836
tt7130278	nm2397994	nm8278497
tt7130280	nm1350408	nm1350408
tt7130282	nm3550584	nm3550584,nm1404125,nm5361904
tt7130284	\N	\N
tt7130286	\N	nm2969367
tt7130288	nm2397994	nm8278497
tt7130290	\N	nm1061091,nm0795990,nm1173295
tt7130292	\N	\N
tt7130294	\N	nm2808946
tt7130296	nm0720470,nm2113386,nm3998229	nm2062772,nm1757939,nm3579257,nm4034103,nm9092478,nm2113386,nm3841656,nm4371972,nm9092476,nm4578277,nm1944708
tt7130298	nm0679031	nm2834476,nm0679031
tt7130300	\N	nm0782711,nm3405121
tt7130302	nm2397994	nm8278497
tt7130304	nm4487516	nm4916283
tt7130306	nm9123915	nm9123915
tt7130308	nm2397994	nm8278497
tt7130310	\N	\N
tt7130312	\N	\N
tt7130314	\N	\N
tt7130316	nm9125430	nm0990586
tt7130318	nm2397994	nm8278497
tt7130320	\N	\N
tt7130324	\N	\N
tt7130326	nm3123908	nm2966398
tt7130330	nm2397994	nm8278497
tt7130332	\N	nm2969367
tt7130334	nm0994556	\N
tt7130336	\N	\N
tt7130338	\N	\N
tt7130340	nm2397994	nm8278497
tt7130342	nm0869606	nm0723584,nm0869606,nm0212179
tt7130344	nm2397994	nm8278497
tt7130346	nm4487516	nm4916283
tt7130348	\N	\N
tt7130350	nm0869606	nm0723584,nm0869606,nm0212179
tt7130352	nm2397994	nm8278497
tt7130354	nm1525356	nm1525356
tt7130356	nm2996471	nm1048706,nm1914953,nm3519114,nm4243459,nm3492061,nm4950786,nm0471172
tt7130358	nm0869606	nm0723584,nm0869606,nm0212179
tt7130360	nm0112560	nm0027641
tt7130362	nm0069818,nm0994556	nm7231416
tt7130364	nm1283240	nm0718107,nm3771510,nm7420087,nm2715337,nm7864433,nm3934076,nm3197998
tt7130366	nm4323045	nm4323045
tt7130368	nm2397994	nm8278497
tt7130370	nm0869606	nm0723584,nm0869606,nm0212179
tt7130372	nm8228564	nm8228563,nm8228564
tt7130374	nm8750266,nm9125472	nm9125472
tt7130376	nm3990106	\N
tt7130378	nm5100073	nm5100073
tt7130380	\N	\N
tt7130382	nm9124603	nm11090502,nm9124603
tt7130384	nm4487516	nm8239571
tt7130386	nm0869606	nm0723584,nm0869606,nm0212179
tt7130388	nm2447263,nm1756880	nm1756880
tt7130390	nm2996471	nm0022688,nm1914953,nm3519114,nm4243459,nm3492061,nm4950786,nm1048706
tt7130392	nm0483648	nm0068074,nm0591517,nm2448723,nm0446926
tt7130394	\N	nm9125492
tt7130396	\N	\N
tt7130398	nm0869606	nm0723584,nm0869606,nm0212179
