tconst	directors	writers
tt12570000	nm10921816	\N
tt12570002	nm10921816	\N
tt12570004	nm10921816	\N
tt12570006	nm10921816	\N
tt12570008	\N	\N
tt12570010	nm10921816	\N
tt12570014	nm4608017	nm8723541,nm4608017
tt12570016	nm10921816	\N
tt12570018	nm10921816	\N
tt12570020	\N	\N
tt12570022	nm9926852	nm9926852
tt12570024	nm10921816	\N
tt12570026	nm0308417	nm0016938,nm1212546,nm0123611
tt12570028	nm3882960	\N
tt12570030	\N	\N
tt12570032	nm10921816	\N
tt12570034	\N	\N
tt12570036	nm10921816	\N
tt12570038	nm10921816	\N
tt12570040	nm9318926,nm8435510	nm8435510,nm9318926
tt12570042	nm8518709	nm6739669,nm8518709
tt12570044	\N	\N
tt12570046	nm11656647	\N
tt12570048	nm11656647	\N
tt12570050	nm11656647	\N
tt12570052	\N	\N
tt12570054	nm11656647	\N
tt12570056	nm11300330	nm11300330
tt12570058	\N	\N
tt12570062	nm1406053	nm12077218
tt12570064	\N	\N
tt12570066	nm11656647	\N
tt12570068	\N	\N
tt12570070	nm11656647	\N
tt12570072	nm11656647	\N
tt12570074	nm11656647	\N
tt12570076	nm3171736	nm3171736
tt12570078	nm11656647	\N
tt12570080	\N	\N
tt12570082	nm11656647	\N
tt12570084	nm11656647	\N
tt12570086	nm11656647	\N
tt12570088	nm11656647	\N
tt12570090	nm11656647	\N
tt12570092	nm11656647	\N
tt12570094	\N	\N
tt12570096	nm11656647	\N
tt12570098	nm11656647	\N
tt12570100	nm11656647	\N
tt12570102	nm11656647	\N
tt12570104	nm11656647	\N
tt12570106	nm13967116,nm8675465,nm8615115,nm12506027	\N
tt12570110	nm11657132	nm11657132
tt12570112	nm9601136	nm0440271
tt12570114	nm9601136	nm0440271
tt12570116	nm9601136	nm0440271
tt12570118	nm9601136	nm0440271
tt12570120	\N	\N
tt12570122	nm9601136	nm0440271
tt12570124	nm9601136	nm0440271
tt12570126	\N	nm5390667
tt12570128	nm9601136	nm0440271
tt12570130	nm9601136	nm0440271
tt12570132	nm9601136	nm0440271
tt12570134	nm9601136	nm0440271
tt12570136	nm9601136	nm0440271
tt12570138	\N	\N
tt12570140	nm9601136	nm0440271
tt12570142	nm9601136	nm0440271
tt12570144	nm9601136	nm0440271
tt12570146	nm9601136	nm0440271
tt12570148	nm9601136	nm0440271
tt12570150	nm9601136	nm0440271
tt12570152	nm9601136	nm0440271
tt12570154	\N	\N
tt12570156	nm9601136	nm0440271
tt12570160	\N	\N
tt12570164	\N	\N
tt12570166	nm9601136	nm0440271
tt12570168	nm11671430	nm11671430
tt12570170	\N	\N
tt12570172	nm3077082	nm3077082
tt12570174	nm11657132	nm11657132
tt12570176	\N	\N
tt12570178	\N	\N
tt12570180	\N	\N
tt12570184	\N	\N
tt12570186	\N	\N
tt12570188	nm9601136	nm0440271
tt12570190	\N	\N
tt12570192	\N	\N
tt12570194	nm9601136	nm0440271
tt12570196	nm9601136	nm0440271
tt12570198	nm1197064	\N
tt12570200	nm9601136	nm0440271
tt12570202	nm9601136	nm0440271
tt12570204	nm11657132	nm11657132
tt12570206	\N	\N
tt12570210	nm9601136	nm0440271
tt12570212	nm9601136	nm0440271
tt12570214	nm9601136	nm0440271
tt12570216	nm9601136	nm0440271
tt12570218	nm9601136	nm0440271
tt12570220	\N	\N
tt12570222	nm9601136	nm0440271
tt12570224	\N	\N
tt12570226	nm9601136	nm0440271
tt12570228	nm9601136	nm0440271
tt12570230	nm9601136	nm0440271
tt12570232	\N	\N
tt12570234	nm9601136	nm0440271
tt12570236	nm9601136	nm0440271
tt12570238	nm9601136	nm0440271
tt12570240	nm9601136	nm0440271
tt12570242	nm9601136	nm0440271
tt12570244	nm9601136	nm0440271
tt12570246	nm11671430	\N
tt12570248	\N	nm0892939
tt12570250	\N	\N
tt12570252	\N	nm0892939
tt12570254	\N	nm0892939
tt12570256	nm4627921	nm6648875,nm4627921
tt12570258	\N	nm0892939
tt12570260	\N	\N
tt12570264	\N	nm0892939
tt12570266	\N	\N
tt12570268	\N	nm0892939
tt12570270	\N	nm0892939
tt12570272	\N	nm0892939
tt12570274	\N	nm0892939
tt12570276	nm3669732	nm3669732
tt12570278	nm11657132	nm11657132
tt12570280	\N	nm0892939
tt12570282	\N	nm0892939
tt12570284	\N	nm0892939
tt12570286	\N	nm0892939
tt12570288	\N	nm0892939
tt12570290	\N	\N
tt12570292	\N	nm0892939
tt12570294	\N	nm0892939
tt12570296	\N	nm0892939
tt12570298	\N	nm0892939
tt12570300	\N	\N
tt12570302	\N	nm0892939
tt12570304	\N	nm5390667
tt12570306	\N	\N
tt12570308	\N	nm0892939
tt12570310	\N	\N
tt12570314	nm4755526	nm4755526
tt12570316	\N	\N
tt12570318	nm9318926,nm8435510	nm8435510,nm9318926
tt12570320	nm5747318	\N
tt12570322	nm10645097	nm11664793,nm11539324
tt12570328	\N	\N
tt12570330	nm8435510,nm9318926	nm8435510,nm9318926
tt12570332	nm10645097	nm11664793,nm11539324
tt12570334	nm10645097	nm11664793,nm11539324
tt12570336	nm10645097	nm11664793,nm11539324
tt12570338	\N	\N
tt12570342	\N	\N
tt12570344	nm3171736	nm3171736
tt12570346	nm10645097	nm11664793,nm11539324
tt12570348	nm10645097	nm11664793,nm11539324
tt12570350	nm10645097	nm11664793,nm11539324
tt12570352	nm10645097	nm11664793,nm11539324
tt12570354	nm10645097	nm11664793,nm11539324
tt12570356	nm11657132	nm11657132
tt12570358	nm10645097	nm11664793,nm11539324
tt12570360	nm10645097	nm11664793,nm11539324
tt12570362	nm10645097	nm11664793,nm11539324
tt12570364	\N	\N
tt12570366	nm3529578	nm3529578
tt12570368	nm10645097	nm11664793,nm11539324
tt12570370	\N	\N
tt12570372	nm10645097	nm11664793,nm11539324
tt12570374	nm10645097	nm11664793,nm11539324
tt12570376	nm10645097	nm11664793,nm11539324
tt12570378	nm10645097	nm11664793,nm11539324
tt12570380	nm10645097	nm11664793,nm11539324
tt12570382	nm10645097	nm11664793,nm11539324
tt12570386	nm10645097	nm11664793,nm11539324
tt12570388	nm10645097	nm11664793,nm11539324
tt12570390	\N	\N
tt12570394	\N	\N
tt12570396	nm10645097	nm11664793,nm11539324
tt12570398	nm10645097	nm11664793,nm11539324
tt12570400	nm10645097	nm11664793,nm11539324
tt12570402	nm10645097	nm11664793,nm11539324
tt12570404	nm10645097	nm11664793,nm11539324
tt12570406	\N	\N
tt12570408	nm10645097	nm11664793,nm11539324
tt12570410	nm10645097	nm11664793,nm11539324
tt12570412	\N	\N
tt12570414	nm10645097	nm11664793,nm11539324
tt12570416	\N	\N
tt12570418	nm10645097	nm11664793,nm11539324
tt12570420	nm10645097	nm11664793,nm11539324
tt12570422	nm10645097	nm11664793,nm11539324
tt12570426	\N	\N
tt12570428	nm11681960	nm11463276
tt12570430	nm10645097	nm11664793,nm11539324
tt12570432	nm10645097	nm11664793,nm11539324
tt12570434	nm10645097	nm11664793,nm11539324
tt12570436	\N	\N
tt12570438	nm10645097	nm11664793,nm11539324
tt12570440	nm10645097	nm11664793,nm11539324
tt12570442	nm10645097	nm11664793,nm11539324
tt12570444	nm11657132	nm11657132
tt12570446	nm10645097	nm11664793,nm11539324
tt12570448	nm10645097	nm11664793,nm11539324
tt12570450	\N	\N
tt12570454	\N	\N
tt12570456	\N	\N
tt12570458	nm0309575	nm1887791
tt12570460	\N	\N
tt12570464	nm5571906	nm5571906
tt12570466	\N	\N
tt12570468	\N	\N
tt12570470	\N	\N
tt12570474	\N	\N
tt12570476	\N	\N
tt12570480	\N	\N
tt12570484	\N	\N
tt12570486	\N	\N
tt12570488	\N	\N
tt12570490	\N	\N
tt12570492	nm7830430	nm7830430
tt12570494	\N	nm2646410
tt12570496	nm11657132	nm11657132
tt12570498	\N	\N
tt12570500	\N	\N
tt12570502	\N	\N
tt12570504	nm11629981	nm11629981
tt12570506	\N	\N
tt12570510	nm1287124	nm1287124
tt12570512	nm11681983,nm11681984	nm11681984,nm11681983
tt12570514	\N	\N
tt12570516	\N	\N
tt12570518	\N	\N
tt12570520	\N	\N
tt12570522	\N	\N
tt12570526	\N	\N
tt12570528	nm5035959	nm0973330
tt12570530	nm5035959	nm0973330
tt12570532	nm5035959	nm0973330
tt12570534	nm5035959	nm0973330
tt12570536	\N	\N
tt12570538	\N	\N
tt12570540	nm5035959	nm0973330
tt12570542	nm5035959	nm0973330
tt12570544	\N	\N
tt12570546	nm5035959	nm0973330
tt12570548	nm5035959	nm0973330
tt12570550	nm5035959	nm0973330
tt12570552	nm5035959	nm0973330
tt12570554	nm5035959	nm0973330
tt12570556	\N	\N
tt12570558	nm5035959	nm0973330
tt12570560	nm5035959	nm0973330
tt12570564	nm5035959	nm0973330
tt12570566	nm5035959	nm0973330
tt12570568	nm5035959	nm0973330
tt12570570	nm5035959	nm0973330
tt12570572	nm5035959	nm0973330
tt12570574	nm5035959	nm0973330
tt12570576	nm5035959	nm0973330
tt12570578	\N	\N
tt12570580	\N	\N
tt12570582	nm5035959	nm0973330
tt12570584	nm8155212	\N
tt12570586	nm5035959	nm0973330
tt12570588	nm5035959	nm0973330
tt12570590	\N	nm5678333
tt12570592	nm5035959	nm0973330
tt12570594	nm5035959	nm0973330
tt12570596	nm1939499	nm1397794
tt12570598	\N	\N
tt12570600	nm5035959	nm0973330
tt12570602	nm5035959	nm0973330
tt12570604	nm5035959	nm0973330
tt12570606	nm5035959	nm0973330
tt12570608	nm5035959	nm0973330
tt12570610	nm5035959	nm0973330
tt12570612	nm5035959	nm0973330
tt12570614	\N	\N
tt12570616	nm5035959	nm0973330
tt12570618	nm2509963	\N
tt12570620	nm5035959	nm0973330
tt12570622	nm5035959	nm0973330
tt12570624	nm5035959	nm0973330
tt12570626	nm5035959	nm0973330
tt12570628	nm5035959	nm0973330
tt12570630	nm5035959	nm0973330
tt12570632	nm5035959	nm0973330
tt12570636	\N	\N
tt12570638	\N	\N
tt12570640	\N	\N
tt12570642	\N	\N
tt12570644	\N	\N
tt12570646	\N	\N
tt12570648	\N	\N
tt12570650	\N	\N
tt12570652	\N	\N
tt12570654	\N	\N
tt12570656	\N	\N
tt12570658	\N	\N
tt12570660	\N	\N
tt12570664	\N	\N
tt12570666	\N	\N
tt12570668	\N	\N
tt12570670	\N	\N
tt12570672	\N	\N
tt12570674	\N	\N
tt12570676	\N	\N
tt12570678	\N	\N
tt12570680	\N	\N
tt12570682	\N	\N
tt12570684	\N	\N
tt12570686	\N	\N
tt12570688	nm0830958	nm0830958
tt12570690	nm11681983	nm11681983
tt12570692	\N	\N
tt12570694	\N	\N
tt12570696	\N	\N
tt12570698	\N	\N
tt12570700	nm1287124,nm1286935	nm1286935
tt12570702	\N	\N
tt12570704	nm11671430	\N
tt12570706	\N	\N
tt12570708	\N	\N
tt12570710	\N	\N
tt12570712	\N	\N
tt12570714	nm11583823	nm11583823
tt12570716	nm3951039,nm4000389	nm4000389,nm3951039
tt12570718	\N	\N
tt12570720	nm0994396	\N
tt12570722	\N	\N
tt12570724	\N	\N
tt12570726	\N	\N
tt12570728	\N	\N
tt12570730	\N	\N
tt12570732	\N	\N
tt12570734	nm11682024	\N
tt12570736	\N	\N
tt12570738	\N	\N
tt12570740	\N	\N
tt12570742	\N	\N
tt12570744	\N	\N
tt12570746	\N	\N
tt12570748	\N	\N
tt12570750	\N	\N
tt12570752	\N	\N
tt12570754	\N	\N
tt12570756	\N	\N
tt12570758	nm9443525	\N
tt12570760	\N	\N
tt12570764	\N	\N
tt12570766	\N	\N
tt12570768	\N	\N
tt12570770	\N	\N
tt12570772	\N	\N
tt12570774	\N	\N
tt12570776	\N	\N
tt12570778	\N	\N
tt12570780	\N	\N
tt12570782	\N	\N
tt12570784	\N	\N
tt12570786	\N	\N
tt12570788	\N	\N
tt12570790	\N	\N
tt12570792	\N	\N
tt12570794	\N	\N
tt12570796	\N	\N
tt12570798	\N	\N
tt12570800	\N	\N
tt12570802	\N	\N
tt12570804	\N	\N
tt12570806	\N	\N
tt12570808	\N	\N
tt12570810	\N	\N
tt12570812	\N	\N
tt12570814	\N	\N
tt12570816	\N	\N
tt12570818	\N	\N
tt12570820	\N	\N
tt12570822	\N	\N
tt12570824	\N	\N
tt12570826	\N	\N
tt12570828	\N	\N
tt12570830	nm3585897	\N
tt12570832	\N	\N
tt12570834	\N	\N
tt12570836	nm5350843	\N
tt12570838	\N	\N
tt12570840	\N	\N
tt12570842	nm11671430	nm11682057
tt12570844	\N	\N
tt12570846	\N	\N
tt12570848	\N	\N
tt12570850	\N	\N
tt12570852	nm1410110	nm2173620
tt12570854	\N	\N
tt12570856	\N	\N
tt12570858	\N	\N
tt12570860	\N	\N
tt12570862	\N	\N
tt12570864	\N	\N
tt12570866	\N	\N
tt12570868	\N	\N
tt12570870	\N	\N
tt12570872	\N	\N
tt12570874	\N	\N
tt12570876	nm9991412	nm1672173
tt12570878	\N	\N
tt12570880	\N	\N
tt12570882	\N	\N
tt12570884	\N	\N
tt12570886	\N	\N
tt12570888	\N	\N
tt12570890	\N	\N
tt12570892	\N	\N
tt12570894	\N	\N
tt12570896	\N	\N
tt12570898	\N	\N
tt12570902	\N	\N
tt12570904	\N	\N
tt12570906	\N	\N
tt12570908	\N	\N
tt12570912	\N	\N
tt12570914	\N	\N
tt12570916	\N	\N
tt12570918	\N	\N
tt12570920	\N	\N
tt12570922	nm1413071	nm8930977
tt12570924	\N	\N
tt12570930	\N	\N
tt12570932	\N	\N
tt12570934	\N	\N
tt12570936	\N	\N
tt12570938	\N	\N
tt12570940	\N	\N
tt12570942	\N	\N
tt12570944	\N	\N
tt12570948	\N	nm5678333
tt12570950	\N	\N
tt12570952	\N	\N
tt12570954	\N	\N
tt12570956	\N	\N
tt12570958	\N	\N
tt12570960	\N	\N
tt12570962	\N	\N
tt12570964	\N	\N
tt12570966	\N	\N
tt12570968	\N	\N
tt12570970	\N	nm2220094
tt12570972	\N	\N
tt12570974	\N	\N
tt12570976	\N	\N
tt12570978	\N	\N
tt12570980	\N	\N
tt12570982	\N	\N
tt12570984	\N	\N
tt12570986	\N	\N
tt12570988	\N	\N
tt12570990	\N	\N
tt12570992	\N	\N
tt12570994	\N	\N
tt12570996	\N	\N
tt12570998	\N	\N
tt12571000	nm2391559,nm0618327	nm0477804,nm2087483,nm3946127,nm4069943,nm9189616,nm1244812,nm3053887
tt12571002	\N	\N
tt12571004	\N	\N
tt12571006	nm11682073,nm11682072	nm11682073
tt12571008	nm0098079	nm0098079
tt12571012	nm1687023	nm11515125,nm11515124
tt12571014	nm1687023	nm11515125,nm11515124
tt12571016	nm1687023	nm11515125,nm11515124
tt12571018	nm1687023	nm11515125,nm11515124
tt12571020	\N	\N
tt12571022	\N	\N
tt12571026	nm1687023	nm11515125,nm11515124
tt12571028	nm1687023	nm11515125,nm11515124
tt12571030	\N	nm2220094
tt12571032	nm1687023	nm11515125,nm11515124
tt12571034	nm1687023	nm11515125,nm11515124
tt12571036	nm1687023	nm11515125,nm11515124
tt12571038	nm1687023	nm11515125,nm11515124
tt12571040	nm1687023	nm11515125,nm11515124
tt12571042	nm1687023	nm11515125,nm11515124
tt12571044	nm4079537	\N
tt12571046	nm1687023	nm11515125,nm11515124
tt12571048	nm1687023	nm11515125,nm11515124
tt12571050	nm1687023	nm11515125,nm11515124
tt12571052	nm1687023	nm11515125,nm11515124
tt12571054	nm1687023	nm11515125,nm11515124
tt12571056	nm1687023	nm11515125,nm11515124
tt12571058	\N	\N
tt12571060	nm1687023	nm11515125,nm11515124
tt12571062	nm1687023,nm9593166	nm11515125,nm11515124
tt12571064	\N	\N
tt12571066	nm1687023	nm11515125,nm11515124
tt12571068	\N	nm2220094
tt12571070	nm2270201	nm9979400
tt12571076	nm9593166	nm11515125,nm11515124
tt12571078	nm9593166	nm11515125,nm11515124
tt12571080	nm4079537	\N
tt12571082	nm11682110	\N
tt12571084	nm9593166	nm11515125,nm11515124
tt12571086	\N	\N
tt12571088	nm9593166	nm11515125,nm11515124
tt12571090	nm9593166	nm11515125,nm11515124
tt12571092	nm9593166	nm11515125,nm11515124
tt12571094	nm9593166	nm11515125,nm11515124
tt12571096	nm2570760	nm9828852,nm10275011,nm8074551
tt12571098	nm9593166	nm11515125,nm11515124
tt12571100	nm9593166	nm11515125,nm11515124
tt12571102	nm9593166	nm11515125,nm11515124
