tconst	directors	writers
tt20210492	nm9745182	nm9745182
tt20210534	\N	\N
tt20211176	\N	\N
tt20211644	\N	\N
tt20211844	\N	\N
tt20211852	\N	\N
tt20211866	nm5794397	nm5794397
tt20211870	\N	\N
tt20211872	nm6393161	nm2494137,nm1699819
tt20211874	nm0347075	nm5322018,nm8030322,nm4118585,nm6177378,nm6431357
tt20211876	\N	\N
tt20211880	\N	\N
tt20211882	\N	\N
tt20211884	\N	\N
tt20211888	nm0244017	\N
tt20211890	\N	\N
tt20211894	\N	\N
tt20211896	\N	\N
tt20211900	\N	nm13653061,nm11847850
tt20211904	nm8614268	nm11658275,nm8614268
tt20211912	nm10646807	\N
tt20211914	nm12037912	nm13648316
tt20211948	\N	\N
tt20211950	\N	\N
tt20211954	\N	\N
tt20211956	\N	\N
tt20211962	\N	\N
tt20211964	\N	\N
tt20211966	\N	\N
tt20211970	\N	\N
tt20211972	\N	\N
tt20211974	\N	\N
tt20212002	\N	nm10814101
tt20212128	\N	\N
tt20212306	\N	\N
tt20212332	nm5104516	\N
tt20212372	\N	\N
tt20212420	nm8853346,nm13653135,nm9913300	\N
tt20212488	nm10540950	\N
tt20212542	\N	\N
tt20212580	\N	\N
tt20212598	\N	\N
tt20212622	\N	\N
tt20212628	nm13457264	\N
tt20212630	nm3997700,nm8624313,nm1490238	\N
tt20212632	\N	\N
tt20212634	\N	\N
tt20212636	nm2078049	nm3620555
tt20212638	\N	\N
tt20212642	\N	\N
tt20212644	\N	\N
tt20212646	\N	nm7865199
tt20212648	\N	\N
tt20212650	\N	\N
tt20212652	\N	\N
tt20212654	\N	\N
tt20212656	\N	\N
tt20212658	\N	\N
tt20212660	nm13457264	\N
tt20212664	nm1840946	nm9340074,nm1729308,nm2433539,nm6811105
tt20212666	nm0219026	\N
tt20212668	\N	\N
tt20212670	\N	\N
tt20212672	\N	\N
tt20212674	\N	\N
tt20212676	\N	\N
tt20212678	\N	\N
tt20212680	\N	\N
tt20212684	nm12037912	nm13648316
tt20212694	\N	\N
tt20212696	\N	\N
tt20212698	nm13623581	\N
tt20212700	nm1326410	nm1345855,nm4791219,nm3648512
tt20212702	\N	\N
tt20212704	nm5629421	nm13551462,nm5629421
tt20212706	\N	\N
tt20212708	\N	\N
tt20212710	\N	\N
tt20212712	nm1326410	nm1345855,nm4791219,nm3648512
tt20212714	nm13009158	nm13009158
tt20212716	nm13653200,nm13653199	nm13653199,nm13653205
tt20212718	\N	\N
tt20212720	nm1756732,nm9117881	nm5012547,nm1811645,nm9424145
tt20212722	\N	\N
tt20212726	nm9117881	nm5012547,nm1811645,nm9424145
tt20212728	nm9117881	nm5012547,nm1811645,nm9424145
tt20212730	nm9117881	nm5012547,nm1811645,nm9424145
tt20212734	nm9117881	nm5012547,nm1811645,nm9424145
tt20212736	nm9117881	nm5012547,nm1811645,nm9424145
tt20212738	nm9117881	nm5012547,nm1811645,nm9424145
tt20212740	nm9117881	nm5012547,nm1811645,nm9424145
tt20212744	nm9117881	nm5012547,nm1811645,nm9424145
tt20212746	nm9117881	nm5012547,nm1811645,nm9424145
tt20212750	\N	\N
tt20212752	nm9117881	nm5012547,nm1811645,nm9424145
tt20212754	nm9117881	nm5012547,nm1811645,nm9424145
tt20212756	nm9117881	nm5012547,nm1811645,nm9424145
tt20212760	nm9117881	nm5012547,nm1811645,nm9424145
tt20212762	\N	\N
tt20212764	nm9117881	nm5012547,nm1811645,nm9424145
tt20212766	nm2854130	nm10759786
tt20212768	nm9117881	nm5012547,nm1811645,nm9424145
tt20212770	nm9117881	nm5012547,nm1811645,nm9424145
tt20212772	nm9117881	nm5012547,nm1811645,nm9424145
tt20212774	nm9117881	nm5012547,nm1811645,nm9424145
tt20212776	nm9117881	nm5012547,nm1811645,nm9424145
tt20212780	nm9117881	nm5012547,nm1811645,nm9424145
tt20212782	nm9117881	nm5012547,nm1811645,nm9424145
tt20212784	nm9117881	nm5012547,nm1811645,nm9424145
tt20212786	nm0000343	nm0000343
tt20212788	nm9117881	nm5012547,nm1811645,nm9424145
tt20212790	nm9117881	nm5012547,nm1811645,nm9424145
tt20212792	nm9117881	nm5012547,nm1811645,nm9424145
tt20212794	nm9117881	nm5012547,nm1811645,nm9424145
tt20212796	nm9117881	nm5012547,nm1811645,nm9424145
tt20212798	nm9117881	nm5012547,nm1811645,nm9424145
tt20212800	nm9117881	nm5012547,nm1811645,nm9424145
tt20212802	nm9117881	nm5012547,nm1811645,nm9424145
tt20212804	nm9117881	nm5012547,nm1811645,nm9424145
tt20212806	nm9117881	nm5012547,nm1811645,nm9424145
tt20212808	nm9117881	nm5012547,nm1811645,nm9424145
tt20212810	nm9117881	nm5012547,nm1811645,nm9424145
tt20212812	nm9117881	nm5012547,nm1811645,nm9424145
tt20212814	\N	\N
tt20212816	\N	\N
tt20212818	nm9117881	nm5012547,nm1811645,nm9424145
tt20212820	\N	\N
tt20212822	nm9117881	nm5012547,nm1811645,nm9424145
tt20212824	nm13653135,nm8853346,nm9913300	\N
tt20212826	nm9117881	nm5012547,nm1811645,nm9424145
tt20212828	nm9117881	nm5012547,nm1811645,nm9424145
tt20212830	nm9117881	nm5012547,nm1811645,nm9424145
tt20212832	nm4146269	nm7011950,nm4146269
tt20212834	nm9117881	nm5012547,nm1811645,nm9424145
tt20212836	nm8983931	\N
tt20212838	nm9117881	nm5012547,nm1811645,nm9424145
tt20212840	nm9117881	nm5012547,nm1811645,nm9424145
tt20212842	nm9117881	nm5012547,nm1811645,nm9424145
tt20212844	nm9117881	nm5012547,nm1811645,nm9424145
tt20212848	nm9117881	nm5012547,nm1811645,nm9424145
tt20212850	nm9117881	nm5012547,nm1811645,nm9424145
tt20212852	nm9117881	nm5012547,nm1811645,nm9424145
tt20212856	nm9117881	nm5012547,nm1811645,nm9424145
tt20212860	nm9117881	nm5012547,nm1811645,nm9424145
tt20212862	\N	\N
tt20212864	nm9117881	nm5012547,nm1811645,nm9424145
tt20212866	nm9117881	nm5012547,nm1811645,nm9424145
tt20212868	\N	\N
tt20212872	\N	\N
tt20212874	nm9117881	nm5012547,nm1811645,nm9424145
tt20212876	nm9117881	nm5012547,nm1811645,nm9424145
tt20212878	nm8853346,nm13653135,nm9913300	\N
tt20212880	nm9117881	nm5012547,nm1811645,nm9424145
tt20212882	nm9117881	nm5012547,nm1811645,nm9424145
tt20212884	nm9117881	nm5012547,nm1811645,nm9424145
tt20212886	nm9117881,nm1756732	nm5012547,nm1811645,nm9424145
tt20212888	nm1756732,nm9117881	nm5012547,nm1811645,nm9424145
tt20212890	nm1756732,nm9117881	nm5012547,nm1811645,nm9424145
tt20212892	nm1756732,nm9117881	nm5012547,nm1811645,nm9424145
tt20212894	nm1756732,nm9117881	nm5012547,nm1811645,nm9424145
tt20212896	nm9117881,nm1756732	nm5012547,nm1811645,nm9424145
tt20212898	nm1756732,nm9117881	nm5012547,nm1811645,nm9424145
tt20212900	nm9913300,nm13653135,nm8853346	\N
tt20212904	nm9117881,nm1756732	nm5012547,nm1811645,nm9424145
tt20212906	nm1756732,nm9117881	nm5012547,nm1811645,nm9424145
tt20212908	nm9117881,nm1756732	nm5012547,nm1811645,nm9424145
tt20212910	nm1213036	\N
tt20212912	nm4589735	nm4589735
tt20212914	nm13653135,nm9913300,nm8853346	\N
tt20212918	nm1756732,nm9117881	nm5012547,nm1811645,nm9424145
tt20212920	\N	\N
tt20212922	nm9117881,nm1756732	nm5012547,nm1811645,nm9424145
tt20212924	nm1756732,nm9117881	nm5012547,nm1811645,nm9424145
tt20212926	\N	\N
tt20212928	nm11963195	nm11963195
tt20212930	nm1756732,nm9117881	nm5012547,nm1811645,nm9424145
tt20212932	nm9117881,nm1756732	nm5012547,nm1811645,nm9424145
tt20212934	nm9117881,nm1756732	nm5012547,nm1811645,nm9424145
