tconst	directors	writers
tt11060000	\N	\N
tt11060002	nm1258596	nm1295053
tt11060004	nm1258596	nm1295053
tt11060006	nm1258596	nm1295053
tt11060008	nm1258596	nm1295053
tt11060010	nm1258596	nm1295053
tt11060012	nm0011977	nm1570665
tt11060014	nm1258596	nm1295053
tt11060016	nm1258596	nm1295053
tt11060018	\N	\N
tt11060020	nm1258596	nm1295053
tt11060022	nm1258596	nm1295053
tt11060024	nm1258596	nm1295053
tt11060026	nm1258596	nm1295053
tt11060028	nm1258596	nm1295053
tt11060030	nm1258596	nm1295053
tt11060032	nm1258596	nm1295053
tt11060034	nm1258596	nm1295053
tt11060036	nm1258596	nm1295053
tt11060038	nm1283651	nm1218473,nm9184455
tt11060040	nm1258596	nm1295053
tt11060042	nm1258596	nm1295053
tt11060044	nm1258596	nm1295053
tt11060046	nm1258596	nm1295053
tt11060048	nm1258596	nm1295053
tt11060050	nm1258596	nm1295053
tt11060052	nm0015846	nm3537396,nm7976249,nm3643860,nm7738527,nm2702814
tt11060054	nm1258596	nm1295053
tt11060056	nm1258596	nm1295053
tt11060058	nm1258596	nm1295053
tt11060060	nm1258596	nm1295053
tt11060062	nm5044289	nm11031754,nm5044289
tt11060066	nm1258596	nm1295053
tt11060068	nm1258596	nm1295053
tt11060070	nm10474938	nm10475736,nm10474941
tt11060072	nm1258596	nm1295053
tt11060074	nm1258596	nm1295053
tt11060076	nm1258596	nm1295053
tt11060078	nm1258596	nm1295053
tt11060080	nm1258596	nm1295053
tt11060082	nm1258596	nm1295053
tt11060084	nm1258596	nm1295053
tt11060086	nm1258596	nm1295053
tt11060088	\N	\N
tt11060090	nm1258596	nm1295053
tt11060092	nm1534640	nm1534640,nm0867374,nm2192005,nm0041438
tt11060094	nm1258596	nm1295053
tt11060096	nm1258596	nm1295053
tt11060098	nm1258596	nm1295053
tt11060100	nm1258596	nm1295053
tt11060102	\N	\N
tt11060104	nm1258596	nm1295053
tt11060106	nm1258596	nm1295053
tt11060108	nm1258596	nm1295053
tt11060112	nm1258596	nm1295053
tt11060114	\N	\N
tt11060118	nm1258596	nm1295053
tt11060120	\N	\N
tt11060122	nm1258596	nm1295053
tt11060124	\N	\N
tt11060126	nm1258596	nm1295053
tt11060128	nm1258596	nm1295053
tt11060130	nm1258596	nm1295053
tt11060132	nm1258596	nm1295053
tt11060134	nm1258596	nm1295053
tt11060136	\N	nm4766408,nm0797957,nm6654071
tt11060138	nm1258596	nm1295053
tt11060140	nm1258596	nm1295053
tt11060142	nm1258596	nm1295053
tt11060144	nm1258596	nm1295053
tt11060146	nm1258596	nm1295053
tt11060148	nm1258596	nm1295053
tt11060150	nm1258596	nm1295053
tt11060152	nm1258596	nm1295053
tt11060154	nm1258596	nm1295053
tt11060156	nm1258596	nm1295053
tt11060158	nm1258596	nm1295053
tt11060160	nm1258596	nm1295053
tt11060162	nm1258596	nm1295053
tt11060164	\N	\N
tt11060166	\N	nm2429688
tt11060168	nm6208345	\N
tt11060170	\N	nm2429688
tt11060172	nm11031780	nm11031780,nm11031786
tt11060174	\N	\N
tt11060176	nm6136543	\N
tt11060178	nm1850314	nm0087227,nm10304692,nm1383742,nm1757944,nm1943306,nm1951822,nm2017988,nm2018628,nm8552540
tt11060180	nm1850314	nm0087227,nm10304692,nm1383742,nm1757944,nm1943306,nm1951822,nm2017988,nm2018628,nm8552540
tt11060182	nm1850314	nm0087227,nm10304692,nm1383742,nm1757944,nm1943306,nm1951822,nm2017988,nm2018628,nm8552540
tt11060184	nm1258596	nm1295053
tt11060186	nm1850314	nm0087227,nm10304692,nm1383742,nm1757944,nm1943306,nm1951822,nm2017988,nm2018628,nm8552540
tt11060190	nm1850314	nm0087227,nm10304692,nm1383742,nm1757944,nm1943306,nm1951822,nm2017988,nm2018628,nm8552540
tt11060192	nm1850314	nm0087227,nm10304692,nm1383742,nm1757944,nm1943306,nm1951822,nm2017988,nm2018628,nm8552540
tt11060194	\N	\N
tt11060196	nm1258596	nm1295053
tt11060198	nm1258596	nm1295053
tt11060200	nm1258596	nm1295053
tt11060202	nm1258596	nm1295053
tt11060204	nm0202516	nm3716161,nm2392528,nm7976249,nm7738529,nm4012272
tt11060206	nm1258596	nm1295053
tt11060208	\N	\N
tt11060210	\N	\N
tt11060212	nm1258596	nm1295053
tt11060214	nm1258596	nm1295053
tt11060218	nm3731355	nm10992222
tt11060220	nm1258596	nm1295053
tt11060222	nm1258596	nm1295053
tt11060224	nm1258596	nm1295053
tt11060226	nm1258596	nm1295053
tt11060228	nm1258596	nm1295053
tt11060230	nm1258596	nm1295053
tt11060232	nm1258596	nm1295053
tt11060234	nm1258596	nm1295053
tt11060236	\N	nm2429688
tt11060238	nm1258596	nm1295053
tt11060240	nm1258596	nm1295053
tt11060242	nm1258596	nm1295053
tt11060244	\N	\N
tt11060246	nm1258596	nm1295053
tt11060248	\N	\N
tt11060250	nm1258596	nm1295053
tt11060252	nm1258596	nm1295053
tt11060254	nm1258596	nm1295053
tt11060256	\N	\N
tt11060258	nm1258596	nm1295053
tt11060260	nm1258596	nm1295053
tt11060262	nm1258596	nm1295053
tt11060266	nm1258596	nm1295053
tt11060268	nm1258596	nm1295053
tt11060270	nm0483811,nm1337818	\N
tt11060272	nm1258596	nm1295053
tt11060274	\N	\N
tt11060276	nm1258596	nm1295053
tt11060278	nm1258596	nm1295053
tt11060280	nm1258596	nm1295053
tt11060282	nm1258596	nm1295053
tt11060284	nm1258596	nm1295053
tt11060286	nm1258596	nm1295053
tt11060288	nm1258596	nm1295053
tt11060290	nm1258596	nm1295053
tt11060292	nm1258596	nm1295053
tt11060294	nm1258596	nm1295053
tt11060296	\N	nm2429688
tt11060298	nm1258596	nm1295053
tt11060300	\N	\N
tt11060302	nm1258596	nm1295053
tt11060306	nm1258596	nm1295053
tt11060308	nm10274782	nm2162095,nm0907650
tt11060310	\N	\N
tt11060312	nm1258596	nm1295053
tt11060314	\N	nm2429688
tt11060316	nm1258596	nm1295053
tt11060318	nm1258596	nm1295053
tt11060320	nm1258596	nm1295053
tt11060322	nm1258596	nm1295053
tt11060324	nm1258596	nm1295053
tt11060326	nm1258596	nm1295053
tt11060328	nm1258596	nm1295053
tt11060330	nm1258596	nm1295053
tt11060332	nm1258596	nm1295053
tt11060334	nm1258596	nm1295053
tt11060336	\N	\N
tt11060338	nm1258596	nm1295053
tt11060340	nm1258596	nm1295053
tt11060342	\N	nm2429688
tt11060344	\N	\N
tt11060346	\N	\N
tt11060348	\N	nm2429688
tt11060350	nm9506110,nm4822825	nm10865868,nm8906185
tt11060352	nm9506110,nm4822825	nm10865868,nm8906185
tt11060356	nm9506110,nm4822825	nm10865868,nm8906185
tt11060358	nm4822825,nm9506110	nm10865868,nm8906185
tt11060360	\N	nm2429688
tt11060362	nm9506110,nm4822825	nm10865868,nm8906185
tt11060364	\N	\N
tt11060366	nm4822825,nm9506110	nm10865868,nm8906185
tt11060368	nm4822825,nm9506110	nm10865868,nm8906185
tt11060370	nm9506110,nm4822825	nm10865868,nm8906185
tt11060372	nm9506110,nm4822825	nm10865868,nm8906185
tt11060374	nm9506110,nm4822825	nm10865868,nm8906185
tt11060376	\N	\N
tt11060378	nm4822825,nm9506110	nm10865868,nm8906185
tt11060380	\N	\N
tt11060382	nm9506110,nm4822825	nm10865868,nm8906185
tt11060384	nm4822825,nm9506110	nm10865868,nm8906185
tt11060386	nm9506110,nm4822825	nm10865868,nm8906185
tt11060388	nm4822825,nm9506110	nm10865868,nm8906185
tt11060390	nm4822825,nm9506110	nm10865868,nm8906185
tt11060392	nm6208345	nm6208345
tt11060394	nm9506110,nm4822825	nm10865868,nm8906185
tt11060396	\N	\N
tt11060398	nm10367300	nm0586350,nm10367300
tt11060400	nm9506110,nm4822825	nm10865868,nm8906185
tt11060402	nm9506110,nm4822825	nm10865868,nm8906185
tt11060404	nm9506110,nm4822825	nm10865868,nm8906185
tt11060406	nm4822825,nm9506110	nm10865868,nm8906185
