tconst	directors	writers
tt7110000	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110002	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110006	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110008	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110010	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110012	\N	\N
tt7110014	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110018	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110020	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110022	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110026	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110028	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110030	\N	\N
tt7110032	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110034	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110036	\N	\N
tt7110038	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110040	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110042	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110044	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110046	nm9113735	\N
tt7110048	nm0438228	nm0637105,nm1187012,nm5671988,nm0799231
tt7110050	\N	\N
tt7110056	nm8929448	nm8929448
tt7110058	nm1020314	nm0162946,nm2106487,nm1398560,nm1752037,nm1082284,nm0831080,nm0863906
tt7110060	\N	\N
tt7110062	nm1020314	nm0162946,nm2106487,nm1398560,nm1752037,nm1082284,nm0831080,nm0863906
tt7110064	nm1020314	nm0162946,nm2106487,nm1398560,nm1752037,nm1082284,nm0831080,nm0863906
tt7110066	nm1020314	nm0162946,nm2106487,nm1398560,nm1752037,nm1082284,nm0831080,nm0863906
tt7110070	nm1020314	nm0162946,nm2106487,nm1398560,nm1752037,nm1082284,nm0831080,nm0863906
tt7110072	\N	\N
tt7110074	nm1020314	nm0162946,nm2106487,nm1398560,nm1752037,nm1082284,nm0831080,nm0863906
tt7110076	nm1020314	nm0162946,nm2106487,nm1398560,nm1752037,nm1082284,nm0831080,nm0863906
tt7110078	\N	\N
tt7110080	nm1020314	nm0162946,nm2106487,nm1398560,nm1752037,nm1082284,nm0831080,nm0863906
tt7110082	\N	\N
tt7110086	\N	\N
tt7110088	nm9113737	nm9113737
tt7110090	nm3399868	nm3399868
tt7110092	\N	\N
tt7110094	nm1467903	\N
tt7110096	nm4974777	nm4974777
