tconst	directors	writers
tt19820060	\N	\N
tt19820168	\N	\N
tt19820222	\N	\N
tt19820450	\N	\N
tt19820472	nm1044749,nm0438174	nm0124402,nm0125662,nm9819093,nm0438174
tt19820476	\N	\N
tt19820538	nm4772133	nm4772133
tt19820648	\N	\N
tt19820804	\N	\N
tt19820858	nm10425484	nm10425484,nm12712346,nm10638492,nm12681453
tt19820906	nm0708520	nm0708520,nm2628356
tt19820962	\N	\N
tt19821098	\N	\N
tt19821152	\N	\N
tt19821290	\N	\N
tt19821370	\N	\N
tt19821490	nm1245286	nm3716161,nm1362937,nm5670417
tt19821526	\N	\N
tt19821700	\N	\N
tt19821784	\N	\N
tt19821994	\N	\N
tt19822108	\N	\N
tt19822176	\N	\N
tt19822204	\N	\N
tt19822264	\N	\N
tt19822286	nm9732252,nm9732251	nm9732252,nm9732251
tt19822290	\N	\N
tt19822318	nm13604626	nm13604625,nm1055841
tt19822332	nm9933207	nm4970247,nm13604634,nm9933207
tt19822336	\N	\N
tt19822340	nm7558321	nm7558321
tt19822356	\N	\N
tt19822358	\N	\N
tt19822364	\N	\N
tt19822382	\N	\N
tt19822408	\N	\N
tt19822458	\N	\N
tt19822614	nm11204312,nm4482186,nm13831462	nm10775814
tt19822888	\N	\N
tt19822924	\N	\N
tt19822940	nm13604659,nm9256856	\N
tt19822946	\N	\N
tt19823068	\N	\N
tt19823156	nm2355311,nm3843129	nm3843129,nm2355311
tt19823306	nm7214321	nm0000636
tt19823370	\N	nm13147637
tt19823682	\N	\N
tt19823732	\N	\N
tt19823786	\N	\N
tt19823808	\N	\N
tt19823852	\N	\N
tt19823876	\N	\N
tt19823924	\N	\N
tt19823938	\N	\N
tt19824048	\N	\N
tt19824066	\N	\N
tt19824108	\N	nm13995470
tt19824116	\N	\N
tt19824132	\N	\N
tt19824162	\N	\N
tt19824178	nm7595477	nm13613662
tt19824208	\N	\N
tt19824212	\N	\N
tt19824246	\N	nm13604714
tt19824262	\N	\N
tt19824264	nm7595477	nm13613662
tt19824272	\N	\N
tt19824290	\N	\N
tt19824314	\N	\N
tt19824316	\N	\N
tt19824332	\N	\N
tt19824348	\N	\N
tt19824366	\N	\N
tt19824372	\N	\N
tt19824408	\N	\N
tt19824464	\N	\N
tt19824468	\N	\N
tt19824522	\N	\N
tt19824560	\N	\N
tt19824582	\N	\N
tt19824594	\N	\N
tt19824626	\N	\N
tt19824632	\N	\N
tt19824646	\N	\N
tt19824682	\N	\N
tt19824734	\N	\N
tt19824736	\N	\N
tt19824764	\N	\N
tt19824852	\N	\N
tt19824856	\N	\N
tt19824864	nm7595477	nm13613662
tt19824926	nm7595477	nm13613662
tt19824990	\N	\N
tt19825008	nm7595477	nm13613662
tt19825064	nm7595477	nm13613662
tt19825114	\N	\N
tt19825124	nm7595477	nm13613662
tt19825144	\N	\N
tt19825170	nm7595477	nm13613662
tt19825176	\N	\N
tt19825184	\N	\N
tt19825220	\N	\N
tt19825226	nm7595477	nm13613662
tt19825228	\N	\N
tt19825236	nm7595477	nm13613662
tt19825240	\N	\N
tt19825242	nm10844774	nm10844774
tt19825252	nm10425484	\N
tt19825334	\N	\N
tt19825490	\N	\N
tt19825508	\N	\N
tt19825568	\N	\N
tt19825638	\N	\N
tt19825656	\N	\N
tt19825728	\N	\N
tt19825834	nm0583281	\N
tt19825874	\N	\N
tt19825882	\N	\N
tt19826004	\N	\N
tt19826016	\N	\N
tt19826048	nm8579987	nm8579987,nm11130501
tt19826074	\N	\N
tt19826146	\N	\N
tt19826172	\N	\N
tt19826174	\N	\N
tt19826194	\N	\N
tt19826238	\N	\N
tt19826302	\N	\N
tt19826316	\N	\N
tt19826394	\N	\N
tt19826416	\N	\N
tt19826462	nm10339780	nm10339780
tt19826574	\N	\N
tt19826684	\N	\N
tt19826694	\N	\N
tt19826732	\N	\N
tt19826750	\N	\N
tt19826804	\N	\N
tt19826810	nm13568304	\N
tt19826812	nm5798162	nm5798162
tt19826916	\N	\N
tt19826970	nm6519681	nm5161120
tt19826996	\N	\N
tt19827020	\N	\N
tt19827072	\N	\N
tt19827084	\N	\N
tt19827130	\N	\N
tt19827148	\N	\N
tt19827188	nm12171775	\N
tt19827230	nm1369214	\N
tt19827308	\N	\N
tt19827344	\N	\N
tt19827366	nm13568304	\N
tt19827576	\N	\N
tt19827630	nm13568304	\N
tt19827820	\N	\N
tt19827854	\N	\N
tt19827892	nm13568304	\N
tt19827992	\N	\N
tt19828038	nm13568304	\N
tt19828076	\N	\N
tt19828098	nm12389677	nm12389677
tt19828118	nm13568304	\N
tt19828176	\N	\N
tt19828188	\N	\N
tt19828222	\N	\N
tt19828228	nm13568304	\N
tt19828250	\N	\N
tt19828302	\N	\N
tt19828332	\N	\N
tt19828414	\N	\N
tt19828432	nm12502481	nm9847953,nm6031291
tt19828444	nm13568304	\N
tt19828492	nm11352726	nm11352726
tt19828586	\N	\N
tt19828618	\N	\N
tt19828652	nm13568304	\N
tt19828682	nm10617259	\N
tt19828686	\N	\N
tt19828806	\N	\N
tt19828838	nm11540048	nm11540048
tt19828848	nm13568304	\N
tt19828970	\N	nm7059325
tt19828986	nm7109429,nm13831462,nm11204312	nm10775814,nm11077135
tt19828996	nm0565246	\N
tt19829000	\N	\N
tt19829052	\N	\N
tt19829068	nm13568304	\N
tt19829106	nm8114180	nm13604778
tt19829302	nm13568304	\N
tt19829468	nm5668865,nm2321778	nm12385889
tt19829488	nm13406061	nm13406061
tt19829572	nm10617259	nm10617259
tt19829668	nm13568304	\N
tt19829908	nm0158557	nm9256349
tt19829940	nm13412465	nm13412465
