nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0220000	Ralph De Palma	1882	1956	actor	tt0015254,tt0195781,tt9006420,tt9006308
nm0220002	Susan DePalma	\N	\N	producer,production_manager	tt0857408,tt0281906,tt0482179,tt2271208
nm0220003	Vincent DePalma	\N	\N	actor,miscellaneous	tt0114691,tt0115237,tt0117911,tt0127751
nm0220004	Vito DePalma	\N	\N	camera_department	tt0097441,tt0119210,tt0113972,tt0104231
nm0220005	William Depaolo	\N	\N	art_department,actor,special_effects	tt1321860,tt0087015,tt0448075,tt1645170
nm0220006	Darren DePalo	\N	\N	miscellaneous	tt0120890
nm0220007	David De Palo	\N	\N	music_department,composer,miscellaneous	tt0119190,tt0368008,tt0360201,tt0129290
nm0220008	Stacee E. Depalo	\N	\N	miscellaneous,camera_department,producer	tt0120890,tt0120179,tt0252866,tt0289186
nm0220009	Thierry Depambour	\N	\N	script_department,writer,miscellaneous	tt14792896,tt0477507,tt1780701,tt3805856
nm0220010	Giuliana Rancic	1974	\N	producer,actress,writer	tt0486576,tt1484626,tt7970348,tt0328099
nm0220011	Terri Depaolo	\N	\N	miscellaneous,producer	tt0437086,tt0881320,tt6450804,tt0499549
nm0220012	Theresa DePaolo	\N	\N	actress	tt0090828,tt0083483,tt0083455,tt0091827
nm0220013	Alain Depardieu	1945	\N	producer,production_manager,actor	tt0074811,tt5279722,tt0107822,tt0120265
nm0220014	Antonin Depardieu	\N	\N	location_management,production_manager,producer	tt0810819,tt2368619,tt4912910,tt8356942
nm0220015	Elisabeth Depardieu	1941	\N	actress,writer,soundtrack	tt0088229,tt0170511,tt0091480,tt0091288
nm0220016	Guillaume Depardieu	1971	2008	actor,soundtrack	tt0781435,tt0152015,tt0112386,tt0103110
nm0220017	Julie Depardieu	1973	\N	actress,soundtrack,director	tt0344510,tt0335351,tt0490234,tt0293564
nm0220018	Philippe Depardieu	\N	\N	camera_department	tt0091025,tt0112682,tt0926763,tt2493230
nm0220019	Raymond Depardon	1942	\N	director,cinematographer,writer	tt0109697,tt0099218,tt6777114,tt0115481
nm0220020	Yvonne Depario	\N	\N	costume_department	tt0088137
nm0220021	Jason DeParis	\N	\N	visual_effects,producer,director	tt0990407,tt1974412,tt3415432,tt0256160
nm0220022	Serena DeParis	\N	\N	actress,costume_designer	tt0256160,tt1755893,tt0296875,tt0433451
nm0220023	Jessie Deparnette	\N	\N	actress	tt0012899
nm0220024	Paulette DePascal	\N	\N	actress	tt0218907
