nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm1730000	Nur Akalin	\N	\N	director,writer,actress	tt2036411,tt0425740,tt4507790
nm1730001	Barry Bogovich	1985	\N	editor,producer,director	tt15482100,tt2321325,tt3771882,tt4966028
nm1730002	Gábor Bolacsek	\N	\N	editor,miscellaneous	tt5495588,tt5362104,tt4344140,tt0426141
nm1730003	Ricardo Braojos	\N	\N	editor,producer,director	tt14534882,tt0486453,tt6092352,tt0898298
nm1730004	Aleksandar Bundalo	\N	\N	sound_department,editor,composer	tt4172430,tt1462764,tt3646836,tt14865406
nm1730005	N. Chajka	\N	\N	editor	tt0291329
nm1730006	Kam-Wing Chow	\N	\N	sound_department,editor,miscellaneous	tt0108281,tt0112800,tt0261125,tt0106936
nm1730007	Tangier A. Clarke	\N	\N	editor,editorial_department,sound_department	tt7103742,tt0482517,tt3249596,tt10793984
nm1730008	Damon Claussen	1970	\N	editor,editorial_department,visual_effects	tt0138885,tt9555800,tt14601776,tt14416694
nm1730009	Gianni Collot	\N	\N	editor	tt0436873,tt14210054,tt17526514,tt1394280
nm1730010	Didier Coupeau	\N	\N	editor	tt0425397
nm1730011	Maryvonne Cuguillère	\N	\N	editor	tt0214335,tt0260181,tt0167585
nm1730012	Madeleine Dedieu	\N	\N	editor,editorial_department	tt0424980,tt0425129
nm1730013	Nafi Dicko	\N	\N	editorial_department,editor	tt1110220,tt2404484,tt1981107,tt1591504
nm1730014	Götz Ding	\N	\N	editor	tt0425226
nm1730015	Alexis Drai	\N	\N	editor	tt0426175
nm1730016	Don Dunham	\N	\N	editor,sound_department	tt0271395,tt0426525
nm1730017	Manja Evers	\N	\N	editor	tt0424767,tt0424811,tt1155387,tt0078208
nm1730018	F.E.W.M	\N	\N	editor,editorial_department	tt3817580,tt3484674,tt2512708,tt1852014
nm1730019	David Flacard	\N	\N	editor,sound_department	tt14210054,tt1101033
nm1730020	Gabriela Garcia Mayagoitia	\N	\N	editor	tt0424955
nm1730021	Léo Gaïa	\N	\N	editor	tt0425127
nm1730022	Anna Giralt Gris	\N	\N	editor,writer,director	tt15359786,tt9784554,tt0876437,tt13498862
nm1730023	Tim Golbluff	\N	\N	editor	tt0425799,tt1094639,tt0818657
nm1730024	Joan Grané	\N	\N	editor,editorial_department,camera_department	tt0418435,tt3165474,tt13143628,tt0352089
nm1730025	Jean-Yves Goyon	\N	\N	editor	tt1784449,tt1784447,tt0831855,tt1784504
nm1730026	Samuel Génot	\N	\N	editor	tt0426298
nm1730027	Dana Halasková	\N	\N	editor	tt0396915,tt4316652,tt0396803
