nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm9420000	Ivonne Jiménez	\N	\N	make_up_department	tt7335534
nm9420001	José Contreras Lara	\N	\N	special_effects	tt7335534
nm9420002	Zugey Antonio	\N	\N	miscellaneous	tt7335534
nm9420003	Enrique Schadenberg	\N	\N	miscellaneous	tt7335534
nm9420004	Madeleine Rojas	\N	\N	producer,actress,writer	tt11427054,tt8881432,tt11394146,tt8879350
nm9420005	Jean-Guy Amiguet	\N	\N		\N
nm9420006	Liam Dixon	\N	\N	actor	tt17023894,tt7635378
nm9420007	Hannah Dixon	\N	\N	actress	tt7635378
nm9420008	Alistair McMahon	\N	\N	writer	tt7635378
nm9420009	Samuel Edwards	\N	\N	cinematographer,editor	tt7635378
nm9420010	Luke Edwards	\N	\N	cinematographer	tt7635378
nm9420011	Kellie Maines	\N	\N		tt7557512
nm9420012	Beverly Young-Nelson	\N	\N		\N
nm9420014	Nanna Kibsgaard Rasmussen	\N	\N	miscellaneous,script_department	tt21856420,tt7370220
nm9420015	Malik Lennert	\N	\N	miscellaneous	tt7370220
nm9420016	Jens Nydam Knudsen	\N	\N	script_department,actor,miscellaneous	tt10422122,tt7370220
nm9420017	Federica Bertucci	\N	\N	miscellaneous	tt7370220
nm9420018	Kaichi Baba	\N	\N	animation_department	tt8346438,tt6994700,tt13288678,tt7785128
nm9420019	Brandy Reed	\N	\N	actress	tt5745336
nm9420020	Olivia Allen	\N	\N		tt7635430
nm9420021	Wei Yang	\N	\N	actor	tt7596784
nm9420022	Kai Wu	\N	\N	miscellaneous	tt5297654,tt7726702,tt14744738
nm9420023	Shuguang Liu	\N	\N	actor,script_department	tt7596784
nm9420024	Fu Chen	\N	\N	actor	tt7596784
nm9420025	Lin Lin	\N	\N	actor	tt7596784
nm9420026	Liang Li	\N	\N	actor,camera_department	tt7596784
nm9420028	Yi Han	\N	\N	actress	tt7596784
nm9420029	Xinjing Ling	\N	\N	actress	tt7596784
nm9420030	Dan Lu	\N	\N	actor	tt7596784,tt7718552
nm9420031	Yu Wu	\N	\N	actor	tt7632116,tt7596784,tt7390042,tt7428456
nm9420032	Xincheng Ding	\N	\N	actor	tt7596784
nm9420033	Lei Wang	\N	\N	actor	tt7596784
nm9420034	Yi Ouyang	\N	\N	actor	tt7596784,tt7718552
nm9420035	Jian Xiao	\N	\N	actor	tt7596784
nm9420036	Qi An	\N	\N	actress	tt7596784
nm9420037	Chiu-Hua Huang	\N	\N	actress	\N
nm9420038	Xiao Zhang	\N	\N	actress	tt7596784,tt7718552
nm9420039	Xue Yang	\N	\N	actress	tt7596784
nm9420040	Xin Xin	\N	\N	actress	tt7733504,tt7712582,tt7596784,tt7368716
nm9420041	Hu Sun	\N	\N	actor	tt7509586
nm9420043	Yu Liu	\N	\N	actor	tt7496256,tt7600370,tt7636058,tt7638100
nm9420044	Mo Li	\N	\N	actor,assistant_director,editorial_department	tt7596784
nm9420045	Zhengjiang Lei	\N	\N		\N
nm9420046	Xiao Ning	\N	\N	actress	tt7637558,tt7445664,tt7638100,tt7636058
nm9420047	Baolong Yuan	\N	\N	transportation_department	tt5297654
nm9420048	Zhe Piao	\N	\N	actor	tt7428456
nm9420049	Jinshi Li	\N	\N	actress	tt7428456
nm9420050	Xiaoxue Chen	\N	\N	actress	tt7428456
nm9420051	Jixia Shen	\N	\N	actor	tt7428456
nm9420053	Helong Xiao	\N	\N	stunts,actor	tt5354664,tt16210888,tt1615160
nm9420054	Wei Wu	\N	\N	actor,camera_department,miscellaneous	tt7428456,tt7600270,tt7638100
nm9420056	Zaixu Li	\N	\N	actor	tt7636892,tt7636058,tt7428456
nm9420057	Feng Ye	\N	\N	actor	tt7428456
nm9420058	Ming He	\N	\N	soundtrack,actor,composer	tt7728636,tt7305048,tt7632116,tt7400976
nm9420060	Xin Ye	\N	\N	actor	tt7428456
nm9420061	Yang Zheng	\N	\N	actor	tt7428456
nm9420062	Ming Xiang	\N	\N	actor,writer,camera_department	tt7445664,tt7428456,tt7600370
nm9420063	Li Li	\N	\N	actress	tt7598894,tt7637558,tt7636058,tt7428390
nm9420064	Yicheng Jiang	\N	\N	actress,script_department	tt7598728,tt7428456
nm9420065	Yu Zhang	\N	\N	actress,cinematographer,costume_department	tt7728636,tt7445664,tt7638100,tt7603294
nm9420068	Nian Liu	\N	\N	actor	tt7428456,tt7390042,tt7632116
nm9420069	Dan Li	\N	\N	actress,art_department,set_decorator	tt7428390,tt7598894,tt7637558,tt7600122
nm9420070	Yi Xiang	\N	\N	actor,writer,production_manager	tt7428456,tt7598728
nm9420071	Xin Liang	\N	\N	actress,costume_department,visual_effects	tt8315306,tt7948024,tt7598990,tt7598728
nm9420072	Bo Wang	\N	\N	assistant_director	tt5297654,tt8071308
nm9420073	Zhi Li	\N	\N	actor	tt7257956,tt4886042,tt7748216
nm9420074	Zhigang Xu	\N	\N	actor	tt7636058,tt8101694,tt7428456,tt7638100
nm9420075	Hui Zhang	\N	\N	actor	tt7428456
nm9420076	Dongming Sun	\N	\N	transportation_department	tt7428456
nm9420077	Mario Dominguez	\N	\N		tt0199248
nm9420079	Tyler Tadevic	\N	\N		tt0199248
nm9420080	Lon Bromley	\N	\N		tt0199248
nm9420081	Jim Michaelian	\N	\N		tt0199248,tt8272254
nm9420082	Andy Inman	\N	\N		tt0199248
nm9420083	Ray Ochs	\N	\N		tt0199248
nm9420084	Steve Werner	\N	\N		tt0199248
nm9420085	Todd Frank	\N	\N		tt0199248
nm9420086	Christine Raasch	\N	\N		tt0199248
nm9420087	Bob Feisthamel	\N	\N		tt0199248
nm9420088	Scott Kardel	\N	\N		tt0199248
nm9420089	Ken Lawrence	\N	\N		tt0199248
nm9420090	Roger Dixon	\N	\N		tt0199248
nm9420091	Michael Lindgren	\N	\N		tt0199248
nm9420092	Michael Syphers	\N	\N		tt0199248
nm9420093	Journey Kay Brown	\N	\N	actress	tt7635456
nm9420094	Jean Jenkins	\N	\N	actress	tt7635456
nm9420095	Reece Ravsten	\N	\N	actor,miscellaneous	tt7635456
nm9420096	Hannah Robins	\N	\N	actress	tt7635456
