nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0560000	Doreen Matthews	\N	\N	editor	tt0173893
nm0560001	Duane Matthews	\N	\N	actor,stunts,miscellaneous	tt0108894,tt0113972,tt0116059,tt0099587
nm0560003	E.C. Matthews	1858	1933	actor	tt0201931,tt0145661,tt5084216,tt0015975
nm0560004	Ed Matthews	\N	\N	miscellaneous,actor,producer	tt4294238,tt2265418,tt3558418,tt1691153
nm0560005	Eddie Matthews	\N	\N	actor	tt0043239,tt0150580
nm0560006	Eddie Matthews	\N	\N	stunts,actor,producer	tt0369610,tt6443346,tt1276104,tt2649554
nm0560007	Eddie Matthews	\N	\N	camera_department	tt0078600,tt0103882,tt0199255
nm0560009	Eddie Matthews	\N	\N	actor	tt0031784,tt0213770
nm0560010	Edward Talbot 'Chip' Matthews	\N	\N	actor	tt0188557,tt1466074,tt0084573
nm0560011	Elaine Matthews	\N	\N	script_department,assistant_director,miscellaneous	tt0098909,tt0435937,tt0159379,tt0088846
nm0560012	Elaine Matthews	\N	\N	actress	tt0272353
nm0560013	Eleanor Matthews	\N	\N	actress	tt0072274
nm0560014	Elizabeth Matthews	\N	\N	producer	tt0119960,tt0264410,tt0277555,tt0162211
nm0560015	Emma Matthews	\N	\N	editor,editorial_department,sound_department	tt0106001,tt0119876,tt0095545,tt0118924
nm0560016	Eric Matthews	1939	2000	actor	tt0064695,tt0095821,tt0058824,tt0057798
nm0560017	Eric Matthews	\N	\N	miscellaneous	tt0093117
nm0560018	Eric Matthews	\N	\N		tt0134108
nm0560019	Erin Matthews	1973	\N	actress,sound_department	tt0817230,tt0493093,tt0452046,tt0472954
nm0560020	Forrest Matthews	1908	1951	actor	tt0040356,tt0041393,tt0040851,tt0180089
nm0560021	Frances Matthews	\N	\N	actor	tt0075617
nm0560022	Francis Matthews	1927	2014	actor	tt0050894,tt0090401,tt0423702,tt0424462
nm0560023	Frank Matthews	\N	\N	art_department	tt0107207,tt0245844,tt0349683,tt1216492
nm0560024	Frank Matthews	1899	1956		tt0050800
nm0560025	Frederick Matthews	\N	\N	actor,camera_department	tt0079853,tt0077270
nm0560026	Fritz Matthews	\N	\N	actor,producer,stunts	tt0122199,tt2385047,tt0092848,tt0097168
nm0560027	Gail Matthews	\N	\N	miscellaneous,editor	tt0076999,tt1813673,tt0082031,tt0084112
nm0560029	George Matthews	\N	\N	actor	tt0055663,tt0446859,tt0040051,tt0042098
nm0560030	George Matthews	\N	\N	miscellaneous	tt0225865,tt0247133,tt0119960,tt0314180
nm0560031	George Matthews	\N	\N	art_department	tt0091671
nm0560032	Gerry Matthews	1931	\N	actor	tt0055694,tt0047739,tt0045449,tt0446859
nm0560033	Gina Matthews	\N	\N	writer,producer,miscellaneous	tt2452244,tt0337563,tt0207201,tt0146336
nm0560034	Grace Matthews	1910	1995	actress	tt0044265,tt0914702,tt0047763
nm0560035	Grace Matthews	\N	\N	writer	tt0273298
nm0560036	Grant Matthews	\N	\N	camera_department	tt0117364,tt0107822,tt0123648
nm0560037	Harriet Matthews	1908	2001	actress	tt0346996,tt0347295,tt0411652,tt0348009
nm0560038	Harrison Matthews	1952	2018	actor,writer,producer	tt1408275,tt1339098,tt0497058,tt1957863
nm0560039	Hayden Matthews	\N	\N	production_designer,art_director,art_department	tt7217374,tt11646832,tt4122068,tt3815412
nm0560040	Heather Mathews	\N	\N	editor,producer,miscellaneous	tt10096236,tt1527675,tt5243490,tt0338768
nm0560041	Hillary Matthews	1970	\N	actress	tt0098067,tt0129387,tt0109686,tt0116778
nm0560042	Hope Matthews	\N	\N	actor	tt0039611,tt0041511
nm0560045	Ian Matthews	\N	\N	actor	tt6474040,tt4341996,tt2234222,tt1137450
nm0560046	Inez Matthews	1917	2004	actress,soundtrack	tt0053182
nm0560048	Jacky Matthews	\N	\N	miscellaneous	tt0100519,tt1781769,tt0145400
nm0560049	James Matthews-Pyecka	1960	\N	actor,miscellaneous	tt2378592,tt0355473,tt1687878,tt0458349
nm0560050	James Matthews	\N	\N	actor	tt0047417,tt0189115,tt0260140
nm0560051	Jason Matthews	\N	\N	special_effects,miscellaneous,make_up_department	tt0499549,tt0401729,tt0112715,tt0369610
nm0560052	Jean Matthews	\N	\N	visual_effects,actress	tt0360717,tt0343818,tt0437086,tt0401729
nm0560053	Jeff Matthews	\N	\N	sound_department	tt0111719,tt0117967,tt0103568,tt0120861
nm0560054	Jerry Matthews	\N	\N	camera_department	tt0113394
nm0560055	Jessica Matthews	\N	\N	actress	tt0240291
nm0560056	Jessie Matthews	1907	1981	actress,soundtrack,writer	tt0026361,tt0024747,tt0031161,tt0023580
nm0560057	Jill Matthews	\N	\N	make_up_department	tt0068040
nm0560058	Jillian Matthews	\N	\N	script_department	tt0160433
nm0560059	Jo Matthews	\N	\N	miscellaneous	tt0088008
nm0560060	Jo Scott Matthews	1905	1999	actress	tt0307781,tt0183152,tt1380837,tt0075601
nm0560061	Joan Matthews	\N	\N	actress	tt0036422
nm0560062	Joey Matthews	\N	\N	director	tt0166912
nm0560063	John Matthews	1926	1991	actor	tt0093490,tt0057495,tt0058796,tt0057765
nm0560064	John Matthews	\N	\N	actor	tt0069281
nm0560065	John Matthews	\N	\N	camera_department,miscellaneous	tt0120746,tt0115571,tt0087078,tt0087182
nm0560066	John Clark Matthews	1951	\N	director,writer,producer	tt0075471,tt0893335,tt0164052,tt0407503
nm0560067	John Scott Matthews	\N	\N	director,writer,editor	tt0164443,tt0305263
nm0560068	Jon Matthews	\N	\N	actor	tt0112441
nm0560070	Jorge Matthews	\N	\N	actor	tt0050686
nm0560071	Joseph Matthews	\N	\N	sound_department	tt0297625,tt3258136,tt0235805,tt0238508
nm0560072	Joseph Matthews	\N	\N	actor	tt0318261
nm0560073	Joy Matthews	\N	\N	actress	tt0107554
nm0560074	Jude Matthews	\N	\N	actor	tt0072209
nm0560075	Judy Matthews	1941	2007	location_management	tt0100258,tt0101483,tt0116095,tt0100827
nm0560076	Junius Matthews	1890	1978	actor,soundtrack	tt0076363,tt0072410,tt0061199,tt0057546
nm0560077	Kait Matthews	\N	\N	actress	tt0102833,tt0246947,tt0098773
nm0560078	Karen L. Matthews	\N	\N	costume_designer,costume_department	tt0111438,tt0417148,tt1104001,tt1245526
nm0560079	Kathleen Matthews	1953	\N	actress	tt0120591,tt0442084
nm0560080	Kathryn Matthews	\N	\N	actress	tt0142735
nm0560081	Kathy Matthews	\N	\N	actress	tt0086046,tt0093161
nm0560082	Katie Matthews	\N	\N	miscellaneous	tt0120107
nm0560083	Katrina Matthews	\N	\N	actress	tt0244627,tt0192111,tt0192701,tt0138956
nm0560084	Kenneth Matthews	\N	\N	actor	tt0108000
nm0560085	Kevin Matthews	\N	\N	actor	tt1189257,tt1353122,tt0096542,tt0109297
nm0560086	Kira Matthews	1979	\N	actress	tt0282314,tt0098911
nm0560087	Korbett Matthews	\N	\N	writer,cinematographer,director	tt0424949,tt3527248,tt0078714,tt2272834
nm0560088	Kurt Matthews	\N	\N	actor	tt0190045
nm0560089	Kyle Matthews	\N	\N	actor	tt0078714,tt1044485
nm0560090	Lawrence Matthews	\N	\N	actor	tt0104695,tt6163086
nm0560091	Lester Matthews	1900	1975	actor,soundtrack	tt0027194,tt0044061,tt0029843,tt0032028
nm0560093	Liesel Matthews	1984	\N	actress,soundtrack	tt0160663,tt0113670,tt0463399,tt0118571
nm0560094	Linda Matthews	\N	\N	costume_department,costume_designer	tt0796366,tt0086567,tt0083658,tt4154664
nm0560095	Linzi Matthews	\N	\N	actress	tt0119873,tt7300408,tt0053494,tt0377176
nm0560096	Lionel Matthews	\N	\N	actor	tt0114792,tt0104073
nm0560097	Lisa Matthews	1969	\N	actress	tt0102070,tt0129586,tt0094460,tt0471334
nm0560098	Liz Matthews	1958	2009	location_management	tt0314353,tt0329774,tt0435705,tt0371746
nm0560099	Lorraine Matthews	\N	2019	actress	\N
nm0560100	Lyndon Matthews	1953	2002	editor	tt0097668,tt0098909,tt0086791,tt6242230
nm0560101	Lynn Matthews	\N	\N	make_up_department	tt0104213
nm0560102	M.J. Mathews	1924	2004	actor	tt0426366,tt0066154,tt0086669,tt0140733
nm0560103	Mandy Matthews	\N	\N	actress	tt0171685,tt0108719,tt0097232,tt0137315
nm0560104	Marcus Matthews	\N	\N	actor	tt0107523,tt0138279
nm0560105	Marilyn Matthews	\N	\N	costume_department,costume_designer	tt0368891,tt0311113,tt0112715,tt0120382
nm0560106	Mark Matthews	\N	\N	miscellaneous,production_manager,special_effects	tt0090728,tt0091981,tt0105527,tt0095709
nm0560107	Mark Matthews	\N	\N	composer,music_department,soundtrack	tt0163507,tt0210424,tt0120195,tt1049402
nm0560108	Marlene Matthews	\N	\N	writer,producer,miscellaneous	tt0098900,tt0138959,tt0106110,tt0135727
nm0560109	Martin Matthews	\N	\N	actor	tt0056751,tt0071047,tt1595055,tt1618462
nm0560110	Mary Matthews	\N	\N	costume_department,miscellaneous	tt0421030,tt0099363
nm0560111	Mary Matthews	\N	\N	actress	tt4524762,tt1663180,tt0077103,tt4598276
nm0560112	Maureen Matthews	\N	\N	costume_department	tt0092313,tt0098911,tt0106240,tt0271902
nm0560113	McKayla Matthews	1979	\N	actress	tt15853444,tt0291424,tt2651736,tt0282750
nm0560114	Meg Matthews	\N	\N	costume_department,costume_designer	tt0116695,tt0356910,tt0338337,tt0473705
nm0560115	Megan Matthews	\N	\N	actress	tt5477330,tt0304305,tt0175876,tt0265209
nm0560116	Merrill Matthews	1976	\N	miscellaneous	tt0278514
nm0560117	Michael C. Matthews	\N	\N	actor	tt3908868,tt0121943,tt0097119,tt0098320
