nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm6260000	Do-Yeon Kim	\N	\N	actress	tt2468774,tt5449088,tt1720044,tt0940642
nm6260001	Shin-Ho Byun	\N	\N	actress	tt1720044
nm6260002	Philip Wright	\N	\N	writer,miscellaneous,editorial_department	tt0096555,tt0112004,tt0170930,tt0338653
nm6260003	Karen Kristofferson	\N	\N	actress	tt0115083
nm6260004	Tracy A. Bacigalupo	\N	\N		\N
nm6260005	Mirko Arnone	\N	\N		tt2265544
nm6260007	Jon Stites	\N	\N	actor	tt3505666
nm6260009	Katie Tinling	\N	\N	actress	tt3417432
nm6260010	Joshua Sienkiewicz	\N	\N	actor,art_department,writer	tt5499098,tt2568868,tt3855864,tt10312776
nm6260012	Reagan Leonard	\N	\N	actress	tt2568868
nm6260016	Bevan Loren	\N	\N	actor	tt2568868
nm6260017	Nicholas Pranalli	\N	\N	actor	tt2568868
nm6260018	Karen Small	\N	\N	actress	tt2568868,tt3044834
nm6260019	Anna Hulkower	\N	\N	editorial_department,miscellaneous,actress	tt2568868,tt6794462,tt5151716,tt6487050
nm6260020	Diego Pazos	\N	\N	actor	tt2081374,tt2568868
nm6260021	Jeffery M. Siperly	\N	\N	actor	tt3044834,tt5571902,tt2568868,tt3152202
nm6260022	Gail Wilck	\N	\N	actress	tt2568868
nm6260024	Randy Tankersley	\N	\N	camera_department,sound_department	tt2568868,tt0407365,tt0271894,tt4781664
nm6260033	Jenna Dilberto	\N	\N	art_department,set_decorator	tt2568868
nm6260035	Juan Cruz	\N	\N	sound_department	tt2568868
nm6260036	Ken Slattery	\N	\N	sound_department	tt8948614,tt4781664,tt2568868,tt6852056
nm6260038	Octav Enigarescu	\N	\N	actor	tt0054786,tt0121033,tt0077283,tt0088669
nm6260039	Adrienne Dempsey	\N	\N		tt3505672
nm6260040	Emmett Dempsey	\N	\N		tt3505672
nm6260041	Dave Murphy	\N	\N		tt3505672
nm6260042	Ann Scott	\N	\N		tt3505672
nm6260043	John Reynolds	\N	\N		tt3505672
nm6260044	Deshawn Wright	\N	\N	producer,director	tt3505674
nm6260045	Sean Mayor	\N	\N	writer	tt3505674
nm6260046	Tim Schutsky	\N	\N	cinematographer	tt3505676
nm6260047	Kenjin Miyazaki	\N	\N	animation_department	tt0101522
nm6260048	Takeo Hirano	\N	\N	editorial_department	tt0230367,tt0113726,tt0101522
nm6260049	Kaori Satô	\N	\N	editorial_department	tt0101522
nm6260050	Kôtoku Hôki	\N	\N	music_department	tt0101522
nm6260051	Jôji Asada	\N	\N	music_department	tt0101522
nm6260052	Yasuo Kosuga	\N	\N	sound_department	tt0088655,tt0102953,tt0097137,tt0101718
nm6260053	Yûko Awano	\N	\N	sound_department	tt0101522,tt0101718
nm6260054	Susumu Yamazaki	\N	\N	sound_department	tt0101522
nm6260055	Ida Mager	\N	\N	actress,miscellaneous	tt0079674,tt3505678
nm6260056	Rob Boonzajer	\N	\N	actor,composer	tt3505678
nm6260057	Michael Liska	\N	\N	director,writer	tt3515436
nm6260058	Alex Neumeier	\N	\N	actor,producer	tt4827246,tt3905168,tt5300154,tt5396874
nm6260059	Sally Kada	\N	\N	actress	tt3515436
nm6260060	Kevin Richarson	\N	\N	camera_department	tt3515436
nm6260061	Kenneth Braswell	\N	\N	writer,producer,actor	tt4800668,tt3505684,tt15613820,tt3117718
nm6260062	Ali Brathwaite	\N	\N	director,editor,camera_department	tt5563924,tt4800668,tt6465414,tt5487890
nm6260063	Tom Reitmann	\N	\N	actor	tt4405692
nm6260064	Anthony Patch	\N	\N		\N
nm6260065	Eben Trollip	\N	\N		\N
nm6260067	Chris Shurley	\N	\N	actor	tt3263946,tt1934673,tt5596646,tt4111430
nm6260068	Kyle Avenarius	\N	\N		\N
nm6260069	Sydney Markey	\N	\N		\N
nm6260070	Roderick tank Kelly	\N	\N		\N
nm6260071	Andrew Cunningham	\N	\N	actor	tt3469812
nm6260072	Ruth Hartley	\N	\N		\N
