nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm13470000	Andy Frimpong Stephen	\N	\N	sound_department	tt21250394,tt18560078,tt18560788
nm13470001	Nat Offei Dodoo	\N	\N	miscellaneous	tt18560078
nm13470002	Maria Ferkova	\N	\N		\N
nm13470003	Swaksha	\N	\N	actress	tt11468258
nm13470004	Prabhakar	\N	\N	actor	tt11468258
nm13470005	Riyaz	\N	\N	actor	tt11468258
nm13470006	Dinesh Kannan	\N	\N	actor	tt11468258
nm13470007	Jaguar Nathan	\N	\N	actor	tt11468258,tt13654146
nm13470008	Sai Senthil	\N	\N	actor	tt11468258
nm13470009	Vivek	\N	\N	actor	tt11468258
nm13470010	Mohana Kannan	\N	\N	actor	tt11468258
nm13470011	Manish Kumar	\N	\N	actor	tt11468258
nm13470012	Sabas del Toro	\N	\N	actor	tt18560080
nm13470013	Gabriela Vargas Berroa	\N	\N	actress	tt18560080
nm13470014	Eric Vazquez	\N	\N	producer	tt18560080
nm13470015	Cam Stacy	\N	\N	art_department	\N
nm13470016	Nikki Schoenbaechler	\N	\N	art_department	\N
nm13470017	Paige Bryant	\N	\N	camera_department	tt18560080
nm13470018	Brent Bentley Mattingly	\N	\N	camera_department,miscellaneous	tt18560080
nm13470019	Tj Wallace	\N	\N	camera_department	\N
nm13470020	Brandon Mattingly	\N	\N	camera_department,miscellaneous	tt18560080
nm13470021	William Gregory	\N	\N	camera_department	tt18560080
nm13470022	Chris Lambert	\N	\N	camera_department	tt18560080
nm13470023	Alex Godsey	\N	\N	camera_department	\N
nm13470024	Garrett Embry	\N	\N	camera_department	\N
nm13470025	Sebastian Tingle	\N	\N	camera_department	\N
nm13470026	Kamryn Gibbs	\N	\N	camera_department	\N
nm13470027	Hannah West	\N	\N	script_department	tt18560080
nm13470028	Elisabeth Sandahl	\N	\N	camera_department,production_designer,set_decorator	tt22182314,tt22174796,tt18560080
