nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm1960000	Mariya Bozhilova	\N	\N	miscellaneous	tt0439668,tt0424176,tt1016156,tt1387525
nm1960001	Lucky Dube	1964	2007	soundtrack,actor,composer	tt0108048,tt4883764,tt0149338,tt1751244
nm1960002	Tony Sims	\N	\N	miscellaneous	tt0466533,tt0775367
nm1960003	Judith Kamerman	\N	\N	actress,soundtrack	tt0466254
nm1960004	Raf De Martelare	\N	\N	art_director,art_department,set_decorator	tt0134058,tt0287272,tt0292828
nm1960005	Tom Hudson	\N	\N	camera_department	tt0465440
nm1960006	Fergal Brennan	\N	\N	animation_department,editor,director	tt7591818,tt7591916,tt7591862,tt7591750
nm1960007	Johannes Danielsen	\N	\N	editor	tt0465812
nm1960008	Keith Berry	\N	\N	actor,writer,visual_effects	tt0462069,tt3445400,tt0420403,tt1756864
nm1960009	Tadaaki Miyata	\N	\N	animation_department	tt0275277,tt0138919,tt0190641,tt0213338
nm1960010	Shin Ijichi	\N	\N	writer	tt0466695
nm1960011	Frank Graziano	\N	\N	location_management	tt0465440
nm1960012	Ángel Martín	1977	\N	writer,actor,director	tt2039345,tt1816513,tt0786885,tt0192877
nm1960013	Jane MacNeil	\N	\N	miscellaneous	tt0091923,tt0092172
nm1960014	Jeff Poland	\N	\N	miscellaneous	tt0361032
nm1960016	Laura Garzón	\N	\N	assistant_director	tt0466049
nm1960017	Ellie Daniels	\N	\N	actress	tt0892772,tt0465780
nm1960019	Brandon Edwards	\N	\N	assistant_director,sound_department,miscellaneous	tt0872215,tt0467145
nm1960020	Charmaine McCann	\N	\N	camera_department	tt0102194,tt1992060
nm1960021	Louis Blaine	1916	1984	miscellaneous	tt0034388
nm1960022	Bernard Lermit	\N	\N	composer	tt0466473
nm1960023	Ferry Seat-Simovles	\N	\N	actor	tt0467179
nm1960024	Mindy Jury	\N	\N	miscellaneous	tt0087117
nm1960025	Kali Simmons	\N	\N	producer,miscellaneous	tt0466514,tt2075869
nm1960026	Billie June Sturtevant	\N	\N	production_manager,producer,miscellaneous	tt0462611,tt2324758,tt0469151,tt9720898
nm1960027	Kavita Kumar	\N	\N	actress,producer	tt2016150,tt0466627
nm1960029	Joelle Foritt	\N	\N	actress	tt0167585
nm1960030	Seth Dodge	\N	\N	actor	tt0429774
nm1960031	Linda Olivier	\N	\N	actress	tt0465995,tt0354319,tt11218376,tt1479622
nm1960032	Plamen Svilenov	\N	\N	transportation_department	tt0439668
nm1960033	Mark Ybarra	\N	\N	camera_department,miscellaneous,actor	tt0499493,tt12120672,tt0403123,tt0443653
nm1960034	Leonarda Klavina-Kestere	\N	\N	actress	tt0471359,tt1084025,tt1370878,tt11987258
nm1960035	W. Folley	\N	\N	actor	tt0466458,tt1651919,tt14757990,tt2594972
nm1960036	Hans-Jürgen Kohrs	\N	\N		\N
nm1960037	Benjamin Steiger Levine	\N	\N	director,writer,editor	tt1084758,tt5690328,tt1683493,tt3773200
nm1960039	Marcio Guerrero	\N	\N	actor	tt0466306
nm1960040	Clare Stevenson	\N	\N	actress	tt1362072,tt0359190,tt0496251
nm1960041	Meta Drinkwitz	1893	1983	actress	tt0421873,tt0467356,tt0934958,tt0468239
nm1960042	Jean-Philippe Rivière	\N	\N		tt0466431
nm1960043	Lynette McClean	\N	\N	miscellaneous,animation_department,production_manager	tt0075471,tt0086802,tt0090503,tt0173547
nm1960044	Sabine Kubat	\N	\N	costume_department,costume_designer,sound_department	tt1450651,tt0813547,tt1700257,tt1151649
nm1960045	Dan McKenzie	\N	\N	actor	tt0466099
