nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm6010000	Veronika Lotharidesz	\N	\N		\N
nm6010001	Ákos Töreky	\N	\N		\N
nm6010002	Péter Vozár	\N	\N	actor	tt6869430
nm6010003	Mária Varsics	\N	\N		\N
nm6010004	Dezsö Varsics	\N	\N		\N
nm6010006	Jin Mo	\N	\N	actor	tt7468056,tt2625030,tt2554270,tt4768764
nm6010008	Kang Poong	\N	\N	actor	tt2554270
nm6010009	Dewi Chien	1992	\N	actress	tt7774954,tt11262762,tt4967094,tt6352718
nm6010011	Panther Chan	\N	\N	soundtrack,actress	tt3751084,tt6386132,tt7762748
nm6010013	Jais Bredsted	\N	\N	animation_department	tt2995858,tt3470600,tt2071475,tt8525684
nm6010014	Ryan Hayford	\N	\N	animation_department	tt3233690,tt10791186
nm6010015	Ricardo Jost Resende	\N	\N	animation_department	tt1985949,tt6182908,tt3513498,tt3014284
nm6010016	Daniel Paul	\N	\N	animation_department,producer	tt1877889,tt3233690,tt14167698
nm6010017	William Z. Starr	\N	\N	director,writer	tt3254356
nm6010019	Brian Collins	\N	\N	art_department,visual_effects	tt5599918,tt3560864,tt3233690
nm6010024	Emma Amelie	\N	\N	actress	tt2091892
nm6010025	Warwick Paul Evans	\N	\N	actor,publicist,writer	tt2091892,tt0843192,tt0082534,tt0074264
nm6010026	Amanda Zevannya	\N	\N	actress	tt11997088,tt3236934,tt6570798,tt3834896
nm6010027	Liliana Tanoesoedibjo	\N	\N	music_department,producer,writer	tt11343692,tt6558422,tt6675658,tt13117938
nm6010028	Liestyana Irman Gusman	\N	\N		tt3236934
nm6010029	Maurice Montgomery Haughton-James	\N	\N		tt3236934
nm6010030	Silvia Agung Laksono	\N	\N		tt3236934
nm6010031	Ersela Kurti	\N	\N		tt3236934
nm6010032	Maria Castelo	\N	\N		tt3236934
nm6010033	Tere Kuster	\N	\N		tt9605806,tt10106340,tt8912304,tt18972936
