nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0060000	Teresa Basora	\N	\N	miscellaneous	tt0144865
nm0060001	Vladimir Basov Ml.	1959	\N	director,actor,producer	tt0106406,tt0114029,tt0367208,tt4164158
nm0060002	Vladimir Basov	1923	1987	actor,director,writer	tt0058346,tt0058665,tt0166790,tt0167123
nm0060003	Lyuba Basova	\N	\N	actress	tt0175341
nm0060004	M. Basova	\N	\N	actress	tt0232855
nm0060005	Olga Basova	1959	\N	director,actress,editor	tt15236560,tt0367208,tt0114029,tt1485760
nm0060006	Johnny Baspin	\N	\N	actor	tt3805856
nm0060007	Jeannette Basque	\N	\N	production_manager	tt3805856,tt0169462,tt0143150,tt0435267
nm0060008	Maurice Basque	\N	\N	actor,miscellaneous	tt0112376,tt0459070
nm0060009	Priscilla K. Basque	\N	\N	actress	tt0115775,tt0119441
nm0060010	Victoria Basque	\N	\N	actress	tt0390397,tt0250047,tt0160745,tt0302582
nm0060011	Jim Basquette	\N	\N	actor	tt0037838,tt0035980
nm0060012	Lina Basquette	1907	1994	actress	tt0029950,tt0021618,tt0022992,tt0019935
nm0060013	Roger Basquette	1964	\N	camera_department,sound_department	tt0387808,tt1424381,tt0477348,tt1840309
nm0060014	Ronn Basquette	\N	\N	art_department	tt0227538,tt0338459,tt0387808,tt0390022
nm0060015	Rudy Basquez	\N	\N	actor	tt0102943
nm0060016	Jean Michel Basquiat	1960	1988	soundtrack,actor	tt7900786,tt14809426,tt0208993
nm0060017	Dominique Basquin	\N	\N	actress	tt2134468,tt0075251,tt0134993,tt0159545
nm0060018	Mohamed Basri	1938	2007	actor	tt2268558,tt0099111,tt0123564,tt0074896
nm0060019	Krishna Basrur	\N	\N	writer,assistant_director,miscellaneous	tt0088335,tt0078030,tt0073458,tt0110449
nm0060020	Eugene Bass Jr.	\N	\N	miscellaneous,actor	tt0293282,tt0119567,tt0414509,tt0133152
nm0060021	Lennon Bass Jr.	\N	\N	camera_department	tt0114885,tt0116404,tt0116367,tt6323250
nm0060022	L.D. Bass Sr.	\N	\N	actor	tt0116410
nm0060023	Alfie Bass	1916	1987	actor,soundtrack	tt0061655,tt0079574,tt0049000,tt0059260
nm0060024	Amy C. Bass	\N	\N	actress	tt0094304
nm0060025	Andy Bass	\N	\N	music_department,sound_department	tt0120746,tt0120647,tt0114898,tt0119051
nm0060026	Anita Bass	\N	\N	actress	tt0037583,tt0038862,tt0039650,tt0039765
nm0060027	Annette Bass	\N	\N	actress,miscellaneous	tt0099814,tt2077886
nm0060028	Barbara Bass	\N	\N	miscellaneous,assistant_director	tt0936501,tt0108160,tt0073195,tt0287978
nm0060029	Ben Bass	1968	\N	actor	tt0906548,tt0312172,tt6987476,tt1442065
nm0060030	Bernadine Bass	\N	\N	make_up_department,location_management	tt0119085
nm0060032	Bill Bass	\N	\N	sound_department	tt0288347,tt0379514,tt0406982,tt3495766
nm0060033	Bill Bass	\N	\N	actor	tt0090069
nm0060034	Billy Bass	\N	\N	actor	tt0074281
nm0060035	Bob Bass	\N	\N	actor	\N
nm0060036	Bob Bass	\N	\N	sound_department,actor	tt0366048,tt0302598,tt2390335,tt1811313
nm0060037	Bobby Bass	1936	2001	stunts,actor,assistant_director	tt0093409,tt0093773,tt0080455,tt0090180
nm0060038	Britt Bass	\N	\N	script_department	tt5278254,tt6082802,tt0208562
nm0060039	Carla Bass	\N	\N	assistant_director,casting_department,miscellaneous	tt0109546,tt0112451,tt0242192
nm0060040	Chris Bass	\N	\N	actor	tt0095253
nm0060041	Christian Bass	1966	\N	sound_department	tt0187636,tt0366548,tt0258068,tt0799951
nm0060042	Cynthia Bass	\N	\N	actress	tt0120836,tt0247079
nm0060043	Cyril Bass	\N	\N	actor	tt0085560
nm0060044	David Brass	\N	\N	actor,writer,miscellaneous	tt0089689,tt5294620,tt0094025,tt0090296
nm0060045	Delton Bass	\N	\N	camera_department	tt0077838
nm0060046	Denise S. Bass	\N	\N	actress	tt0452718,tt0111001,tt0265087,tt3835734
nm0060047	Diane Bass	\N	\N	miscellaneous	tt0452273
nm0060048	Dick Bass	1937	2006	actor	tt0068128,tt0062539,tt0061266,tt0063877
nm0060049	Don Bass	\N	\N	actor	tt0139547
nm0060050	Don Wayne Bass	\N	\N	actor	tt0099242
nm0060052	Eduard Bass	1888	1946	writer	tt0060629,tt0151226,tt1435567,tt1348659
nm0060053	Elaine Bass	\N	\N	miscellaneous,director,writer	tt0101540,tt0106226,tt0099685,tt0112641
nm0060054	Elizabeth Bass	\N	\N	costume_designer,costume_department	tt0466622,tt0790772,tt0460692,tt0312081
nm0060055	Emory Bass	1925	2015	actor	tt0068156,tt0059978,tt1015563,tt0069599
nm0060057	Fontella Bass	1940	2012	soundtrack,composer,music_department	tt0343818,tt0105417,tt0356470,tt0099005
nm0060058	Fred Bass	\N	\N	actor	tt0301565,tt0030984,tt0031960,tt0031686
nm0060060	George Bass	\N	\N	actor,miscellaneous	tt2103188,tt0452637,tt0203259,tt0116379
nm0060061	Greg Bass	\N	\N	actor	tt0117482
nm0060062	Harriet Bass	\N	\N	actress,casting_director	tt0119220,tt0099499,tt0082696,tt0105652
nm0060063	Henrietta Bess	\N	\N	actress	tt0268761,tt0460740,tt1148181,tt0105963
nm0060064	Jack Bass	\N	\N	miscellaneous	tt0094416,tt14466750,tt1262863,tt0240534
nm0060065	James Bass	\N	\N	camera_department,actor	tt0112306,tt0117891,tt0113118,tt0106706
nm0060066	Jan Bass	\N	\N	actress	tt0091669
nm0060067	Janet Bass	\N	\N	actress	tt0110386
nm0060068	Jeff Bass	\N	\N	miscellaneous	tt0103531
nm0060069	Jeff Bass	\N	\N	actor	tt0245904
nm0060070	Jefferey Bass	\N	\N	editor,editorial_department	tt0092400,tt0092475,tt0161137,tt16527642
nm0060071	Jenny Bass	\N	\N	actress	tt2805058,tt1400389,tt0246291
nm0060072	Jules Bass	1935	\N	producer,director,soundtrack	tt0060283,tt0118688,tt0084237,tt0077687
nm0060073	Karen Bass	\N	\N	miscellaneous,art_department	tt0115531,tt0116264,tt0110353,tt0118048
nm0060074	Karen Leslie Bass	\N	\N	miscellaneous	tt0110064
nm0060075	Kenneth Bass	\N	\N	actor	tt0099409,tt0297607,tt0309152
nm0060076	Kim Bass	1956	\N	writer,miscellaneous,producer	tt6615224,tt0108927,tt3580748,tt0098830
nm0060077	Kristian Bass	\N	\N	art_department,miscellaneous	tt0285963,tt0081145
nm0060078	Lauren Bass	\N	\N	casting_director,casting_department,producer	tt0479537,tt1031280,tt0822854,tt2669336
nm0060079	Larry Bass	\N	\N	producer,executive	tt8270482,tt12712604,tt2275275,tt6763662
nm0060080	Lenny Bass	\N	\N	director,camera_department,cinematographer	\N
nm0060081	Leonie Bass	\N	\N	assistant_director	tt0096555,tt0088512,tt0184122
nm0060082	Linda M. Bass	\N	\N	costume_designer,costume_department,actress	tt0113957,tt0375679,tt0150377,tt0090180
nm0060083	Marlaine Bass	\N	\N	actress	tt0104797
nm0060084	Martina Baß	\N	\N	script_department,assistant_director,miscellaneous	tt1008628,tt0806910,tt0388858,tt0847709
nm0060085	Mat Bass	\N	\N	art_department	tt0225416
nm0060086	Mike Bass	1945	\N	actor	tt0407423,tt0100798,tt0207359,tt0065323
nm0060087	Milton R. Bass	1923	2014	writer	tt0068773
nm0060089	Monty Bass	\N	\N	camera_department,actor	tt0102945,tt0095179,tt0104691,tt0097138
nm0060091	Nadine Bass	\N	\N	script_department,miscellaneous,director	tt0113067,tt0165251,tt0156800,tt0104437
nm0060092	Newton Bass	\N	\N	location_management,assistant_director,production_manager	tt0115946,tt1470023,tt1767354,tt0115062
nm0060093	Nicole Bass	1964	2017	actress	tt0119951,tt0247826,tt0185103,tt0227972
nm0060094	Paul Bass	\N	\N	actor	tt0756621,tt0833879
nm0060095	Paula M. Bass	\N	\N	producer,miscellaneous,production_manager	tt0115062,tt1015471,tt0104409,tt0112418
nm0060096	Peter Bass	\N	\N	camera_department	tt2187440,tt1489602,tt0099818
nm0060097	Phonz Bass	\N	\N	actor	tt0112125,tt0116320
nm0060098	Richard Bass	\N	\N	actor,music_department	tt1979346,tt0055708,tt1688687,tt0083590
nm0060099	Rick Bass	\N	\N	writer	tt0120730
nm0060100	Robert Bass	\N	\N	camera_department,special_effects,miscellaneous	tt0091343,tt0097698,tt0092654,tt0249591
nm0060101	Roger Bass	\N	\N	actor	tt0096348
nm0060102	Ron Bass	\N	\N	actor	tt0074412,tt0079822
nm0060103	Ron Bass	1942	\N	writer,producer,actor	tt0137494,tt0119738,tt0120889,tt0095953
nm0060104	Sam Bass	\N	\N	sound_department	tt0117202,tt0116516
nm0060105	Serena Bass	\N	\N		tt0896232,tt0421427,tt0426740
nm0060106	Seth Bass	\N	\N	writer,producer,miscellaneous	tt0120392,tt0136684,tt0415965,tt0901511
nm0060107	Simon Bass	\N	\N	composer,soundtrack	tt2343549,tt0387467,tt7633666,tt2203928
nm0060108	Stacy Bass	\N	\N	actress,costume_department	tt0382435,tt0208614,tt0118298,tt0109266
nm0060109	Stanley Bass	\N	\N	producer,production_manager	tt0084174,tt0360247,tt0055524,tt0070784
nm0060110	Stephen Bass	1912	1993	sound_department	tt0056331,tt0049343,tt0053497,tt0065462
nm0060111	Stuart Bass	\N	\N	editor,miscellaneous,editorial_department	tt0094582,tt0925266,tt0386676,tt0367279
nm0060112	Suzanne Bass	\N	\N	actress	tt0212237
nm0060113	Suzi Bass	1946	2002	actress	tt0256415,tt0101921,tt0163579,tt0104952
nm0060114	Tamara Bass	1978	\N	actress,producer,director	tt4525658,tt8706238,tt0247081,tt0255819
nm0060115	Tammy Bass	\N	\N	actress	tt0096091,tt0046593
nm0060116	Timothy Bass	\N	\N	actor	tt0108776,tt0120570,tt0106126,tt0107529
nm0060118	Tod Bass	1964	\N	actor	tt0062601
nm0060119	Todd Bass	\N	\N	actor	tt0073396,tt0047736,tt0071045
nm0060120	Tom Bass	\N	\N	actor	tt0491688,tt0245893,tt0164626
nm0060121	Tracey Bass	\N	\N	actress	tt0099691,tt0087089,tt0101615
nm0060122	Troy Bass	\N	\N	miscellaneous	tt0117692,tt0112761
nm0060123	Ty Bass	\N	\N	actor	tt13003704,tt0107592
nm0060124	Victoria Bass	\N	\N	actress	tt0083470,tt0120890,tt0111255,tt0103855
nm0060125	Vivian P. Bass	\N	\N	actress	tt0080474
nm0060126	Werner Bass	\N	\N	actor	tt0033225
nm0060127	William Bass	\N	\N	actor	tt1511543
nm0060128	Chris Bass-Randolph	\N	\N	actress	tt0279573,tt0094071,tt0211599,tt0097939
nm0060129	Bassac	\N	\N	actor	tt0028980
nm0060130	Robert Bassac	1910	1940	actor	tt0030722,tt0030127,tt0239659,tt0288487
nm0060131	Gabriel Bassale	\N	\N	actor	tt0187696
nm0060132	Sophie Bassaler	\N	\N	miscellaneous,director,actress	tt0109016,tt0110819,tt0110665,tt7317000
nm0060133	Dmitri Bassalygo	1884	1969	director,writer	tt11942680,tt21928832,tt21441574,tt21456144
nm0060134	Hala Bassam	\N	\N	actress	tt0088673
nm0060135	Aldo Bassan	1926	1990	director,producer	tt0053260,tt0208964,tt0258243
nm0060136	Danny Bassan	1955	\N	actor,soundtrack	tt0135408,tt7176214,tt0087699,tt0151238
nm0060137	Davide Bassan	\N	\N	production_designer,art_department,set_decorator	tt0076786,tt0093677,tt0109466,tt1075114
nm0060138	Giuseppe Bassan	\N	\N	production_designer,art_director,set_decorator	tt0076786,tt0073582,tt0084777,tt0063549
nm0060139	Jacques Bassan	\N	\N	producer	tt0105907
nm0060140	Jean Bassan	\N	\N	writer	tt0053769
nm0060141	Josef Bassan	\N	\N	production_designer	tt0059654
nm0060142	Shlomo Bassan	\N	\N	actor	tt0070319,tt0213930,tt0104164
nm0060143	Eric Bassanesi	1966	\N	actor	tt0101489,tt0491720,tt0178132,tt0867205
nm0060145	Giorgio Bassani	1916	2000	writer,actor,miscellaneous	tt0047427,tt4895994,tt0043305,tt0045202
nm0060146	Loretta Bassani	\N	\N	actress	tt0107152
nm0060147	Toula Bassanoff	\N	\N	actor,transportation_department	tt0160009,tt6501454,tt1344204,tt0383782
nm0060148	Àngels Bassas	1971	\N	actress	tt0302447,tt1534363,tt0198093,tt0177747
nm0060149	Rochus Bassauer	\N	\N	producer,writer	tt0105931,tt0090472,tt0256554,tt0218788
nm0060150	John Bassberger	\N	\N	actor	tt0165981
nm0060151	Basse	\N	\N	actor	tt3948132,tt0124794
nm0060152	Alexandre Basse	\N	\N	actor	tt0098220
nm0060153	Allistair Basse	1973	\N	actor	tt0211008
nm0060154	Per Flink Basse	1949	2006	actor,costume_designer,production_designer	tt0138314,tt10515912,tt9615120
nm0060155	Wilfried Basse	1899	1946	cinematographer,director,writer	tt0030523,tt0030522,tt0405899,tt2328553
nm0060156	Buenaventura Basseda	\N	\N	actress	tt0043793
nm0060157	Valeriy Bassel	1939	\N	actor	tt0078655,tt0071724,tt2241482,tt3002464
nm0060158	Jean-Claude Basselet	\N	\N	camera_department,miscellaneous	tt0115755,tt0089776,tt0087300,tt0095710
nm0060159	Nicolas Basselin	\N	\N	sound_department,producer	tt2396961,tt1432160,tt5337760,tt2115352
nm0060160	Raymond Bassem	\N	\N	actor	tt0110574
nm0060161	Willa Bassen	\N	\N	music_department,composer,soundtrack	tt0402104,tt0095270,tt0101065
nm0060162	Patrick Bassenge	\N	\N	writer	tt0806910
nm0060163	Ulrich Bassenge	\N	\N	composer,music_department	tt0105295,tt1608334,tt0087191,tt0107472
nm0060164	Mark Bassenger	\N	\N	actor	tt0278228,tt0421576,tt0092474,tt0092437
nm0060165	Adam Basser	\N	\N	art_department	tt0115491
nm0060166	Fina Basser	\N	2006	actress	tt0181989,tt0316380,tt0047078,tt0202057
nm0060167	Elsa Bassermann	1878	1961	actress,writer	tt0134209,tt0133725,tt0133733,tt0134132
nm0060168	Albert Bassermann	1867	1952	actor,writer	tt0036252,tt0032484,tt0034399,tt0040725
nm0060169	Johanna Bassermann	1906	1998	actress	tt0480786,tt0170964,tt0108979,tt0108985
nm0060170	B. Basset	\N	\N	actor	tt0179075
nm0060171	Don Basset	\N	\N	transportation_department	tt0101757,tt0106912,tt0102685,tt0116213
nm0060172	François Basset	1962	\N	director,assistant_director,actor	tt0115650,tt0906789,tt8185098,tt0250750
nm0060174	Gaby Basset	1902	2001	actress,soundtrack	tt0138580,tt0157626,tt0191124,tt0020751
nm0060175	Gary Basset	\N	\N	actor	tt0131978
nm0060176	Kim Basset	\N	\N	actor	tt0117930
nm0060177	Laurent Basset	\N	\N	cinematographer,camera_department,producer	tt0116361,tt5665418,tt3607206,tt11393362
nm0060178	Mike Basset	\N	\N	writer	tt0300602
nm0060179	Nina Bassett	\N	\N	assistant_director	tt0272508
nm0060180	Serge Basset	\N	\N	writer	tt0190432,tt0190433,tt0432531,tt6749528
nm0060182	Catherine Basseti	\N	\N	actress,writer	tt1188753,tt0077887,tt0087436,tt0079362
nm0060183	Jacques Basseti	\N	\N	actor	tt0159385
nm0060184	José Basseti	\N	\N	actor	tt0204081
nm0060185	A.F. Bassett	\N	\N	actor	tt0012252
nm0060186	Alex Bassett	\N	\N	art_department,set_decorator	tt0312549,tt0460989,tt0107207,tt1540133
nm0060187	Annella Bassett	1929	1997	actress	tt0063103,tt0057765,tt0056745
nm0060188	Basia Bassett	1897	1958	costume_department	tt0028843,tt0029360,tt0028929,tt0030389
nm0060189	Beatrice Bassett	\N	\N	actress	tt0091658
nm0060190	Benjamin Bassett	\N	\N	actor	tt0091658
nm0060191	Betty Bassett	\N	\N	actress	tt0045395
nm0060192	Bill Bassett	\N	\N	actor	tt0054102
nm0060193	Bob Bassett	\N	\N	actor	tt0197851
