nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm12210003	Fernando Endrino	\N	\N	actor	tt13793440
nm12210004	Gonzalo Porto	\N	\N	actor	tt13793440
nm12210005	El Show de Brian	\N	\N	actor	tt13793440
nm12210006	Xènia Rivera	\N	\N	actress	tt13793440
nm12210007	Tiburón	\N	\N		\N
nm12210008	Siscu Cañamero	\N	\N	actor	tt13793440
nm12210009	Freja Christiansen	\N	\N	writer	tt2797200
nm12210010	Mia Ulvund Svendsen	\N	\N	writer	tt2797200
nm12210011	Malou Antonius	\N	\N	writer	tt2797200
nm12210012	Lisbeth Husum Skærlund	\N	\N		tt2797200
nm12210013	Christina Frehr Jørgensen	\N	\N		tt2797200
nm12210015	Jerome Bradford II	\N	\N	producer	tt14777576
nm12210016	Martin Kabutey Adjovu	\N	\N	director,writer,producer	tt13978086
nm12210017	Alejo Perdomo	\N	\N		\N
nm12210018	George Fisher	\N	\N	actor	tt3147692
nm12210019	Seshanth Nein	\N	\N	director,writer,editor	tt13793458
nm12210021	Brugesh	\N	\N	writer	\N
nm12210022	Ravi Patel	\N	\N	producer	\N
nm12210023	Billy Baxter	\N	\N	transportation_department	tt0414267
nm12210025	James Bancock	\N	\N		\N
nm12210026	Deniz Tezuysal	\N	\N	actress,writer	tt13793502
nm12210027	Matt Balfour	\N	\N	miscellaneous,script_department	tt14696284,tt3233452,tt14814040,tt10993944
nm12210029	Anton Sivyh	\N	\N	director,writer,cinematographer	tt13793526
nm12210030	Elizaveta Savich	\N	\N	director,writer	tt13793526
nm12210031	Ulyana Zhdanovich	\N	\N	actress	tt13793526
nm12210032	Maryia Andreyeva	\N	\N	actress	tt13793526
nm12210033	Klifoni Nyan	\N	\N	actor	tt13793526
nm12210034	Alexandr Lediaev	\N	\N	actor	tt13793662,tt13793526
nm12210035	Maksim Matsiushchankau	\N	\N	actor	tt13793526
nm12210036	Viktoryia Putsko	\N	\N	actress	tt13793526
nm12210038	Mitya Abramchyk	\N	\N	writer	tt13793526
nm12210039	Anastasia Stasiukevich	\N	\N	writer	tt13793526
nm12210040	Arina Shchedrenok	\N	\N	writer	tt13793526
nm12210042	Eduardo Della Maggiora	\N	\N		tt13222356
nm12210046	Joel Watson	\N	\N	editor	tt11252544,tt0437005
nm12210048	Brian Rocha	\N	\N	producer	tt11252544
nm12210051	Miyari Nemoto	\N	\N	actress	tt3950102,tt12407004
nm12210052	Heidi Harper	\N	\N	actress	tt9458840,tt9518184
nm12210053	Chrisdon Hargrett	\N	\N		\N
nm12210055	Vit Sova	\N	\N	actor	tt13793578
nm12210056	David Vanicek	\N	\N	actor	tt13793578,tt13449376
nm12210057	Allan Muniz	\N	\N	actor	tt13793578
nm12210058	Cody King	\N	\N	actor	tt13793578
nm12210059	Charles Gray	\N	\N	actor	tt13793578
nm12210063	Aaron Patrick Burns	\N	\N		\N
nm12210064	Lorelei Love	\N	\N	actress	tt13784116
nm12210065	Freya	\N	\N		\N
nm12210066	Nick Hamilton	\N	\N	editor	\N
nm12210067	Mendee Jc	\N	\N	actress	tt12305424
nm12210068	Sheikh	\N	\N	animation_department	tt11868868
nm12210069	Edgar Ruiz Fernandez	\N	\N	make_up_department	tt12332146
nm12210070	Scott 'Ace' Augafa	\N	\N	actor	tt0112060
nm12210071	Alex Bermingham	\N	\N		\N
nm12210072	Zara Sylvester	\N	\N	actress	tt4714568
nm12210073	Jason Wall	\N	\N	actor	tt4714568
nm12210074	Maurice Guard	\N	\N	actor	tt4714568
nm12210075	Shane Kingston	\N	\N	actor	tt4714568
nm12210076	John Kennedy	\N	\N	actor	tt4714568
nm12210077	Charlie Haly	\N	\N	actor	tt4714568
nm12210078	Eoin O'Connell	\N	\N	actor	tt4714568
nm12210079	Jake Foott	\N	\N	actor	tt4714568
nm12210080	Mario A. Magana	\N	\N	actor	tt13715108
nm12210081	Craig Zamary	\N	\N		\N
nm12210082	One Emilia	\N	\N	director	tt13793654
nm12210083	Martina Zanfi	\N	\N		tt13793654
nm12210084	Alex Zanella	\N	\N		tt13793654
nm12210085	Sonia Montorsi	\N	\N	producer	tt13793654
nm12210086	Stas Turko	\N	\N	director,writer	\N
nm12210087	Marina Poddubnaya	\N	\N	actress	tt19412164,tt22046396,tt13793662
nm12210088	Igor Chekan	\N	\N	actor	\N
nm12210090	Alexander Mozheiko	\N	\N	actor	\N
nm12210091	Aliaksandr Kurlovich	\N	\N	actor	\N
nm12210092	Alina Karaneuskaya-Huller	\N	\N	actress	tt13793662
nm12210093	Anhelina Zhyvalovich	\N	\N	actress	tt13793662
nm12210094	Denis Goldenberg	\N	\N	actor	\N
nm12210095	Dmitry Yakushevich	\N	\N	actor	tt13793662
nm12210096	Evgeniya Bobylova	\N	\N	actress	\N
nm12210097	Lev Parkhalin	\N	\N	actor	tt13793662
nm12210098	Marianne Korsak	\N	\N	actress	\N
nm12210099	Mihail Polkanov	\N	\N	actor	tt13793662
nm12210100	Mihail Shcheglov	\N	\N	actor	tt13793662
nm12210101	Mihail Stefanovich	\N	\N	actor	tt13793662
nm12210102	Olga Fedorova	\N	\N	actress	tt13793662
