nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm11240000	Annlewis	\N	\N		\N
nm11240001	Dominik Nerz	\N	\N		\N
nm11240003	Kaushambi Chakraborty	\N	\N	actress	tt11534006,tt13879990
nm11240004	Debalay Bhattacharya	\N	\N	writer	tt11534006,tt12531812,tt12532522
nm11240005	Dwiragaman	\N	\N	composer	tt11534006
nm11240006	Adebowale Adebiyi	\N	\N	actor	tt14886714,tt13841016,tt11529374
nm11240007	Rebecca Rivera	\N	\N	actress	tt11529374
nm11240008	Ewa Czopek	\N	\N	make_up_department,costume_department	tt11530728
nm11240009	Tobias Willi	\N	\N		\N
nm11240011	Jacqueline Julien	\N	\N		\N
nm11240012	Martin Spanring	\N	\N		tt1334190
nm11240013	Babett Lobinger	\N	\N		\N
nm11240016	Max Günthör	\N	\N		\N
nm11240017	DeNeen L. Brown	\N	\N	producer	tt14673732,tt13631578,tt14378152
nm11240018	Isabela Volpi	\N	\N		\N
nm11240019	Patan Rasool Khan	\N	\N	actor	tt11469744
nm11240020	Ume Kulsoom Memon	\N	\N	actress	tt4680434
nm11240021	John Rossi	\N	\N	camera_department	tt11529374
nm11240022	Nicolas Pépé	\N	\N		tt11215026,tt15456368,tt15839176,tt12759180
nm11240023	Frederico Rodrigues de Paula Santos	\N	\N		tt10473284,tt12735902,tt11215026,tt15181426
nm11240024	Aaron Wan-Bissaka	\N	\N		tt12759180,tt11215026,tt9060910,tt15181426
nm11240025	Maggie Daniels	\N	\N		\N
nm11240026	Daniel Dominelli	\N	\N	actor	tt11508776,tt11538430
nm11240027	Pastor Selser	\N	\N	actor	tt11508776,tt13420592,tt13416804
nm11240028	Gustavo Bomrad	\N	\N	actor	tt11538430,tt11508776
nm11240029	Vanesa Carabelli	\N	\N	actress	tt11508776
nm11240030	Frank Mauer	\N	\N		tt7733422,tt1334190
nm11240031	Martin Braun	\N	\N		\N
nm11240032	Christoph Ullmann	\N	\N		\N
nm11240033	Manuel Wilhelm	\N	\N		\N
nm11240034	Ravi Veeturi	\N	\N	assistant_director	tt11469744
