nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm3530000	Joseph Lumbard	\N	\N		tt1466065
nm3530001	Peter Anthony	\N	\N	actor	tt1470695
nm3530002	Hun Phach	\N	\N	actor	tt1469387
nm3530004	Luis Garcia Sr.	\N	\N	actor	tt1467051
nm3530005	Gamay Arconcel	\N	\N	actress	tt0091610
nm3530006	Enrico Pagano	\N	\N	transportation_department	tt0384766
nm3530007	Sam Rosedietcher	\N	\N	art_department,camera_department	tt1291150,tt1872181,tt0480249,tt0316732
nm3530009	Asher Chayav	\N	\N	actor	tt0161224
nm3530010	Gobierno Chihuahua	\N	\N		\N
nm3530011	Scorpio	\N	\N	soundtrack	tt0764959,tt18358210,tt7368898
nm3530012	Kim Bredefeldt	1958	\N	actor	tt10761012,tt1466978,tt1503122
nm3530013	Julius Kammerl	\N	\N	camera_department	tt1465494
nm3530014	Michael Sarao	\N	\N	assistant_director,transportation_department	tt0083296,tt0083978,tt0085379,tt0086036
nm3530015	Stephen Youinou	\N	\N	miscellaneous	tt1464862
nm3530016	Keizô Tanaka	1968	\N	actor	tt1146302,tt1207900,tt1441480,tt1529721
nm3530017	Lindzi Germain	\N	\N	actress	tt2376134,tt1552187,tt1247637,tt1754410
nm3530018	Confatalis De Sangsuin	\N	\N	editor,sound_department	tt1466460
nm3530019	Elvira Elisabet Veron	\N	\N	miscellaneous	tt5294550,tt8106534,tt0879870,tt3659388
nm3530020	Paul Staroba	\N	\N	music_department	tt3494166,tt5529712,tt0486531
nm3530022	Mô Chûgakusei	\N	\N		tt1467160,tt1528715
nm3530023	Charles Parks	\N	\N	actor	tt0424555
nm3530024	Rhonda Lee	\N	\N	miscellaneous	tt1402202,tt1117665
nm3530025	Aleksandar Nedeljkovic	\N	\N	editorial_department	tt1860790,tt0449461
nm3530026	Geoffrey Nelson	\N	\N	actor	tt1467355,tt1429551
nm3530028	Eduard Galleev	\N	\N	actor	tt1399952,tt0972558
nm3530029	Joel DiNatale	\N	\N	actor	tt1466436
nm3530031	Fenar Ali	\N	\N	actor	tt1253869
nm3530032	Elias Esquilin	\N	\N	actor	tt1467049
nm3530033	Juhani Huikko	\N	\N	actor	tt1448330
nm3530034	Aaron Ximello	\N	\N	special_effects	tt1468705
nm3530035	Bahadir Tümayman	\N	\N	camera_department	tt1465484,tt1059247,tt1478022,tt2184065
nm3530036	Andrea Klien	\N	\N	animation_department,miscellaneous	tt2396663,tt0219446,tt0182576
nm3530037	Rayli Teems	\N	\N	actress	tt1467326
nm3530038	Leigh Devine	\N	\N	actor	tt1467292
