nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm13360000	Delilah O'Riordan	\N	\N	actress	tt1983079,tt20561114
nm13360001	Riley Martin	\N	\N	actress	tt0096555,tt1983079
nm13360002	Horacio Miranda González	\N	\N		\N
nm13360003	Kevin Laurendeau	\N	\N		tt15608492,tt15209762
nm13360005	Patrik Skog	\N	\N		tt21412790,tt14604794
nm13360008	Tommy Ivarsson	\N	\N		tt14604794
nm13360010	Avonne Heavenly	\N	\N		\N
nm13360011	Siv Fagerlund	\N	\N		tt14604794
nm13360012	Olajide Hamed	\N	\N	composer,director,editor	tt19511860,tt17633736
nm13360013	Emily Wolf	\N	\N	writer,producer	tt17633736
nm13360014	Rishard Vaz	\N	\N		tt17633736
nm13360015	Lucia Mills	\N	\N		tt17633736
nm13360016	Melissa Mack	\N	\N		\N
nm13360017	Kristopher Gibbs	\N	\N		\N
nm13360018	Tony Morris	\N	\N		\N
nm13360019	Claudia Alvarado	\N	\N		\N
nm13360020	Christina Pettersson	\N	\N		tt14604794
nm13360021	Teagan Miller	\N	\N		\N
nm13360023	Karthik Prabha	\N	\N		\N
nm13360024	Kwami White	\N	\N		\N
nm13360025	Mike	\N	\N		\N
nm13360026	Tashi Sherpa	\N	\N	miscellaneous	tt15145006
nm13360027	Justin Sanchez	\N	\N		\N
nm13360037	Stephen Williams	\N	\N		\N
nm13360038	John Mark McMillan	\N	\N		\N
nm13360039	Jared Eden	\N	\N		\N
nm13360040	Alex Mandel	\N	\N		\N
nm13360041	Maja Hvidfeldt Hakanson	\N	\N		\N
nm13360042	Ditte Hammer	\N	\N		\N
nm13360043	Brigitte Bourguignon	\N	\N		tt4202558
nm13360044	Philippe Charrier	\N	\N		\N
nm13360045	Hind Al-Hayek	\N	\N		\N
nm13360046	Juan Pablo Fajardo	\N	\N		\N
nm13360047	Jorge Vudgdelija	\N	\N		\N
nm13360048	Bettina Gaber	\N	\N		\N
nm13360049	Alicia Baier	\N	\N		tt4202558
nm13360050	Sophie Hultberg	\N	\N		tt14604794
nm13360051	Alejandro Toro	\N	\N		tt4067372
nm13360052	Colleen Daly	\N	\N	miscellaneous	tt11090458,tt10574236
nm13360053	Anna Pella	\N	\N		tt14604794
nm13360054	Mikael Karlsson	\N	\N		tt14604794
nm13360055	Chen Huang	\N	\N	actor	tt17633790
nm13360056	Chase Wisniewski	\N	\N		tt17633790,tt17196124
nm13360057	Lena Schmadel	\N	\N		\N
nm13360058	Marc Cameron	\N	\N	actor	\N
nm13360059	Robert Carruth	\N	\N		\N
nm13360060	Andrew Garcia	\N	\N		tt12164342
nm13360061	Sergio Velazquez	\N	\N		\N
nm13360062	Zodonis François	\N	\N		\N
nm13360063	Kayla Hage	\N	\N		\N
nm13360064	Charles Erdnase Iii	\N	\N		\N
nm13360065	Robert S. Barger	\N	\N		\N
nm13360066	Max Waters	\N	\N	actor	\N
nm13360067	Sami Saif Sirelkhatim	\N	\N	director,writer,cinematographer	\N
nm13360068	Ismail Benaghmouch	\N	\N		\N
nm13360069	Keyah	\N	\N		\N
nm13360070	Jessica Davis-Conrad	\N	\N		\N
nm13360071	Kipp Lassetter	\N	\N		tt1020913
nm13360072	Sandeep	\N	\N		tt14868676
nm13360073	Akhil	\N	\N		tt14868676
nm13360074	Harshitha	\N	\N		tt14868676
nm13360075	Alekya	\N	\N		tt14868676
nm13360076	Ramya	\N	\N		tt14868676
nm13360077	Priya	\N	\N		tt14868676
nm13360078	Ravipalli Kumar	\N	\N		tt14868676
nm13360079	Malleswari	\N	\N		tt14868676
nm13360080	Rama Krishna	\N	\N		tt14868676
nm13360081	Jnander	\N	\N		tt14868676
nm13360082	Ravi Babu	\N	\N		tt14868676
nm13360083	Shanmuka Prasad	\N	\N		tt14868676
nm13360084	Gowri Rajkumar	\N	\N	actress	tt14868676
nm13360085	Pallu Prasad	\N	\N		tt14868676
nm13360089	Emmanuel Enime	\N	\N		\N
nm13360090	Tianhao Ma	\N	\N	director,producer	tt17678330,tt17633806
nm13360091	Ben Yinao Zhang	\N	\N		\N
nm13360092	Jishan	\N	\N		\N
nm13360093	Neelabb Sharma	\N	\N	producer	tt17633858,tt17634464,tt17633810
nm13360095	Simon Marainen	\N	\N		tt14604794
nm13360096	Dawn Menge	\N	\N		\N
nm13360097	Susan Stewart	\N	\N	actress	tt21153032,tt17009206
nm13360098	Saraya	\N	\N		tt0098320
nm13360099	Sandi Saraya	1962	\N		\N
nm13360100	Tony Rey	\N	\N		\N
nm13360101	Chuck Bonfante	\N	\N		\N
nm13360102	Gary Taylor	\N	\N		\N
nm13360103	Gregg Munier	\N	\N	actor,composer	\N
nm13360104	Anthony Battle	\N	\N	director,writer,animation_department	tt17634150
nm13360105	Andreas Norman	\N	\N		tt14604794
nm13360126	Ari Riabacke	\N	\N		tt14604794
nm13360127	Dan Piché	\N	\N		\N
nm13360128	Steven Côté	\N	\N		tt13555630
nm13360129	Laura Orfanelli	\N	\N		\N
nm13360130	Eleonora Di Gaetano	\N	\N		tt15783302
nm13360131	Arianna Di Gaetano	\N	\N		tt15783302
nm13360132	Moslem Keyh	\N	\N		\N
nm13360133	Sajad Zareei	\N	\N		tt17731826,tt17633838,tt17634446,tt17737234
nm13360134	Sina Zareei	\N	\N	actor	tt18469752,tt17633838,tt17731826,tt17737234
nm13360135	Shobeir Ahmadzadeh	\N	\N		tt17731826,tt17634446,tt17633838
nm13360136	Iraj Salahi	\N	\N	actor	\N
nm13360137	Nilofar Anjavi	\N	\N		\N
nm13360138	Maryam Keshavarzian	\N	\N	actress	\N
nm13360139	Mina Norouz	\N	\N	actress	\N
nm13360140	Mahmoud Salehi	\N	\N		\N
nm13360141	Mahdyar Oghabi	\N	\N	editor	\N
nm13360142	Latia Madsen	\N	\N		\N
nm13360143	Pia Hessel	\N	\N		tt11807888
nm13360159	Tatiana Nightingale	\N	\N		tt5605512
nm13360160	Rodney Brye	\N	\N	producer	tt9363440
nm13360161	Olga Castro	\N	\N		\N
nm13360162	Diana Padilla	\N	\N		\N
nm13360163	Gina Fierro	\N	\N		\N
nm13360167	Yemi Laja	\N	\N	director	tt17633860
nm13360168	Peter Chigozie	\N	\N	actor	tt17889108,tt17633860
