nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm11010000	Jason Hunt	\N	\N		\N
nm11010001	Dagmar Lauer	\N	\N		\N
nm11010003	René Kämmerer	\N	\N		\N
nm11010004	Mar Maxwood	\N	\N		\N
nm11010006	Athena Catherine	\N	\N		\N
nm11010007	Marianne Scheu-Helgert	\N	\N		\N
nm11010008	Eugen Dieterle	\N	\N		\N
nm11010009	Silke Weidemeyer	\N	\N		tt0862592
nm11010010	Daniel Schmenger	\N	\N		\N
nm11010011	Ángel Olvera	\N	\N		\N
nm11010012	Gerwig Epkes	\N	\N		tt0862592
nm11010014	Virginia Diaz	\N	\N		tt7442330
nm11010015	Natascha Karamehmedovic	\N	\N		\N
nm11010016	Giovani Merle	\N	\N		\N
nm11010017	Andrea Bauza	\N	\N		\N
nm11010018	Red Garcia	\N	\N		\N
nm11010019	Budi Bowoleksono	\N	\N		\N
nm11010020	Thia Verna	\N	\N		\N
nm11010021	Mike Antolini	\N	\N		\N
nm11010022	Kolin Hansen	\N	\N		tt4458594
nm11010024	Jochen Dietel	\N	\N		\N
nm11010025	Anna Böschen	\N	\N		\N
nm11010026	Annie Gonzalez	\N	\N		\N
nm11010027	Tiasha Lovett	\N	\N	actress,camera_department	tt5639802
nm11010028	Mindy Pennington	\N	\N	actress	\N
nm11010029	David Stoeckel	\N	\N		tt5639802,tt11164626,tt11252280
nm11010030	Lynn White	\N	\N		\N
nm11010031	Necati Ates	\N	\N		\N
nm11010032	Marcelo Carrusca	\N	\N		tt18500528,tt10442902,tt6341050
nm11010033	Bharani	\N	\N		\N
nm11010034	Ryan Dickerson	\N	\N		\N
nm11010035	Nikolaus Hertweck	\N	\N		tt0862592
nm11010036	Lisa Hirt	\N	\N		\N
nm11010038	Carlos Fabila	\N	\N		\N
nm11010039	Guilherme Ikeda	\N	\N		\N
nm11010040	Gabi Brant	\N	\N		\N
nm11010041	Rafaek Zacchi	\N	\N		\N
nm11010042	Luiz Felipe Oliveira	\N	\N	animation_department,editor,sound_department	tt10886718,tt14511904
nm11010043	Bernardo Godoy	\N	\N		\N
nm11010044	Thiago Strassalano	\N	\N		\N
nm11010045	Diego de Mello Medeiros Pessanha	\N	\N		\N
nm11010046	Jamaica Santarém	\N	\N		\N
nm11010047	Adriana Sá Moreira	\N	\N	miscellaneous,assistant_director	tt6305540,tt10886718
nm11010048	Roger Defavari	\N	\N		tt3481574,tt10886718
nm11010049	Anna Júlia Santos	\N	\N	camera_department,cinematographer,assistant_director	tt15727486,tt10886718,tt13272910
nm11010050	Leandro Blotta	\N	\N	camera_department	\N
nm11010051	André Rondinelle	\N	\N		tt10886718,tt13052210
nm11010052	Camila Turrini	\N	\N	costume_department,costume_designer	tt21092654,tt10886718
nm11010053	Gabi Clara	\N	\N		\N
nm11010054	Rodrigo Giannetto	\N	\N	director	tt10886718,tt11307520
nm11010055	Lais Souza	\N	\N	editorial_department	\N
nm11010056	Thalita Braga	\N	\N		tt10886718,tt15573636
nm11010057	Abc Marcelo Siqueira	\N	\N	editor,producer	tt10889948,tt10886718
nm11010058	Lucio Arthur	\N	\N	editorial_department	\N
nm11010059	André Antunes	\N	\N	producer,script_department	tt17720536,tt10889948,tt10886718
nm11010060	William Cuccinello	\N	\N		\N
nm11010061	Roger Bayley	\N	\N		\N
nm11010062	Bill Cuccinello	\N	\N		\N
nm11010063	Christopher Burr	\N	\N	actor	tt11027792
nm11010064	Frank Noack	\N	\N		\N
nm11010065	Stefan Krauth	\N	\N		\N
nm11010066	Ilka Reineke	\N	\N		\N
nm11010067	Ilona Krömer	\N	\N		\N
nm11010068	Zi You Xing Zou	\N	\N	writer	tt5057982
nm11010069	Jose Reta	\N	\N	animation_department	tt4458594,tt8912936,tt14070058,tt5608708
nm11010070	Orhan Ak	\N	\N		\N
nm11010072	Taina Donatelli	\N	\N		\N
nm11010073	Camille Nguyen	\N	\N		\N
nm11010074	Ruby Almond	\N	\N		tt6685476,tt11009032,tt9822236,tt11737100
nm11010075	Jodie Almond	\N	\N		\N
nm11010076	Cooper Hall	\N	\N	actor	\N
nm11010077	Kelvin Liu	\N	\N		\N
nm11010078	Michael Sabat	\N	\N		\N
nm11010079	Priyanka Ravichandran	\N	\N		\N
nm11010080	Luke Gruber	\N	\N		\N
nm11010081	Olga Tsitsilinskaya	\N	\N		tt10121758,tt15229966,tt13873372,tt11009036
nm11010082	Sabine Zunker	\N	\N		tt0317022,tt0862613
nm11010083	Armin Disch	\N	\N		\N
nm11010084	Beate Soller	\N	\N		\N
nm11010085	Brigitte Teuber	\N	\N		tt0862613,tt0791394
nm11010086	Karima Holmes	\N	\N		\N
nm11010087	Earl Eutsler	\N	\N		\N
nm11010088	Carrie Tydings	\N	\N		\N
nm11010089	Deborah Riley	\N	\N		\N
nm11010090	Assane Konte	\N	\N		\N
nm11010091	Duane Smith	\N	\N		\N
nm11010092	Nicholas Gwyn	\N	\N		\N
nm11010093	Sadia Coleman	\N	\N		\N
nm11010094	Kumar	\N	\N		\N
nm11010095	Birgit Plechinger	\N	\N		\N
nm11010096	Jochen Blaich	\N	\N		\N
nm11010097	David Karner	\N	\N		\N
nm11010098	Susanne Bartelmann	\N	\N		\N
nm11010099	Levi Beckstead	\N	\N		\N
nm11010100	HazeBanga	\N	\N		tt3850214,tt8743064,tt12311962,tt5024912
nm11010101	Maité García	\N	\N		\N
nm11010103	Zarna Garg	\N	\N	actress,writer,producer	tt11009432,tt14426796,tt19387518,tt22051744
nm11010104	Rosi Forstmaier	\N	\N		\N
nm11010105	Alexander Benede	\N	\N		\N
nm11010106	Janina Filev	\N	\N		\N
nm11010107	Ophelia Hunter	\N	\N	actress	\N
nm11010108	Christin Rodgers	\N	\N		\N
nm11010109	Louise Brophy	\N	\N		\N
nm11010110	Allison Ladd	\N	\N		\N
nm11010111	Catherine Robinson	\N	\N		\N
nm11010112	Brent Minor	\N	\N		\N
nm11010113	Will Mitchell	\N	\N		\N
nm11010114	Kamal Ben Ali	\N	\N		\N
nm11010115	Annette Meißner	\N	\N		tt0862613,tt0797768
nm11010116	Claudia Antonia Merkle	\N	\N		\N
nm11010117	Hannah Lietz	\N	\N		\N
nm11010118	Christian Kurmann	\N	\N		\N
nm11010119	Dewa Shigeto	\N	\N		tt4325636,tt4218734
nm11010120	Fernando Baile	\N	\N		\N
nm11010121	Eda Zeynep Kaya	\N	\N		tt12439466,tt12735946,tt9826628,tt8578458
nm11010122	Fatma Nur Çelik	\N	\N		tt8578458
nm11010123	Salvador Rodríguez	\N	\N		\N
nm11010124	Michael Piczak	\N	\N		\N
nm11010125	Don Horton	\N	\N		tt11009540,tt11009300
nm11010126	Dorothée Waechter	\N	\N		tt0486535,tt0862592
nm11010127	Venu Karanthur	\N	\N		\N
nm11010128	Ben Manthe	\N	\N	producer	tt11005642
nm11010129	Jenna Beach	\N	\N		tt11005642
nm11010130	Franz Josef Gebert	\N	\N		\N
nm11010131	Brigitte Sievering-Wichers	\N	\N		\N
nm11010132	Robert Oellinger	\N	\N		\N
nm11010133	Beulah Croker	\N	\N		\N
nm11010134	Chain Reaction	\N	\N		\N
nm11010135	Bärbel Neher	\N	\N		tt0862592
nm11010136	Daryl McCoy	\N	\N	actress	tt11010050,tt11096264,tt10942302
nm11010137	Zach Pendegrass	\N	\N		\N
nm11010138	Varpu Kronholm	\N	\N	stunts,miscellaneous,special_effects	tt6654210,tt3778644,tt2527336,tt1877830
nm11010140	No Limits	\N	\N		\N
nm11010141	Jalen T. Robinson	\N	\N		\N
nm11010142	Sandra Adjoumani	\N	\N		\N
nm11010143	Marcin Gracza	\N	\N		\N
nm11010144	Lipali	\N	\N		\N
nm11010146	Tony T. Correa	\N	\N	actor	tt10555582
nm11010147	Rick Owen	\N	\N	miscellaneous,cinematographer,camera_department	tt11062656,tt11063064,tt11009460,tt11062854
nm11010148	Darrell Hargrove	\N	\N		\N
nm11010149	Eberhard Gabler	\N	\N		\N
nm11010150	Regine Koch-Scheinpflug	\N	\N		\N
nm11010151	Axel Pfannstiel	\N	\N		\N
nm11010152	Roland Mack	\N	\N		tt11031520,tt0862592
nm11010153	Ryszard Kalisz	1957	\N	actor	tt7917588,tt2356275,tt12988350
nm11010154	Wanda Kwietniewska	\N	\N		\N
nm11010156	Samuel Mangia	\N	\N		\N
nm11010157	Stuart White	\N	\N		\N
nm11010158	Janusz Maksymiuk	\N	\N		\N
nm11010159	Astrid Joggerst	\N	\N		\N
nm11010160	Juanjo Almeida	\N	\N	actor	tt8693266,tt14118046,tt12961690
nm11010161	Brigitte Grosjean	\N	\N		\N
nm11010162	Claudia Chirizzi	\N	\N		\N
nm11010163	Isaiah Robinson	\N	\N		\N
nm11010164	LaQuandra Nesbitt	\N	\N		\N
nm11010165	Carl Matthews	\N	\N		\N
nm11010166	Eleni Tavlarides	\N	\N		\N
nm11010167	Dimitros Lee	\N	\N		tt10950452
nm11010168	Mike Litterst	\N	\N		tt10950452,tt15404428
nm11010169	Makle Kfuckle	\N	\N		\N
nm11010170	Ruben Laman	\N	\N	art_department,miscellaneous	tt9855962,tt14928730
nm11010171	Marjanne van Hoorne	\N	\N		\N
nm11010172	Philip Earl Johnson	\N	\N		tt0967945
nm11010173	Julijana Lazarevich	\N	\N		tt0967945
nm11010174	Norman K. Smith	\N	\N		tt0967945
nm11010175	Joseph Ellison	\N	\N	actor,music_department	tt0967945,tt3246758
nm11010176	Ronald Christian	\N	\N		tt0967945
nm11010178	Lori Raudnask	\N	\N	actor,writer	\N
nm11010180	Derrick Butler	\N	\N	actor	\N
nm11010181	Damion West	\N	\N		\N
nm11010182	Sromona Ghose	\N	\N		tt20867578,tt17719396,tt10162658
nm11010183	Aratrika	\N	\N		tt1854704,tt10162658
nm11010184	Des Moines	\N	\N		\N
nm11010185	Erik Mueterthies	\N	\N		\N
nm11010186	Ivan Korsakov	\N	\N		\N
nm11010187	Claire Wright	\N	\N	actress	\N
nm11010188	Mariana Calderon Quiroz	\N	\N		\N
