nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm6070000	Antonietta Pastori	\N	\N	music_department	tt0087621
nm6070001	Giovanni Leto	\N	\N	producer,miscellaneous	tt0087621,tt0179577
nm6070002	Letizia Palma	\N	\N	producer,miscellaneous	tt0087621,tt0179577
nm6070003	Giovanni Soldi	\N	\N	production_manager,location_management	tt0128338,tt0073069,tt0211678,tt0155830
nm6070004	Valerio De Diviitis	\N	\N	miscellaneous	tt0087621
nm6070005	Macauley Harewood	\N	\N	actor	tt1340758,tt4567314,tt3315020
nm6070006	Angela Rodriguez	\N	\N	actress	tt2759066
nm6070007	Alexis Harrington	\N	\N	actress	\N
nm6070008	Carolyn Joan McKee	\N	\N	costume_department,set_decorator	tt3297434
nm6070009	Ryne Michael Anderson	\N	\N	cinematographer,camera_department,assistant_director	tt4135732,tt3519378,tt6264802,tt5816536
nm6070011	Paul Austin	\N	\N		\N
nm6070012	Marcus Chan	\N	\N		\N
nm6070013	Gregory L. Addison	\N	\N		\N
nm6070014	Eric Klaver	\N	\N		\N
nm6070015	James C. Polk II	\N	\N		\N
nm6070016	Efrain Santiago	\N	\N		\N
nm6070017	Robert Zimmerman	\N	\N		\N
nm6070018	Joey Valliere	\N	\N		\N
nm6070019	Jeff Baxter	\N	\N		\N
nm6070020	Timothy Alberts	\N	\N		\N
nm6070021	Jason Dean	\N	\N		\N
nm6070022	Stephen Evans	\N	\N		\N
nm6070023	Dave Nicol	\N	\N		\N
nm6070024	Emil Baygan	\N	\N		\N
nm6070025	Michael Carter	\N	\N		\N
nm6070026	Michael Perrine	\N	\N	producer	tt2935986,tt3300442
nm6070028	Jessica Johnson	\N	\N	miscellaneous	tt3149206,tt3395184,tt3289712,tt3551400
nm6070030	Chunbao Zhao	\N	\N	miscellaneous	tt2599716
nm6070033	Pat Piper	\N	\N	producer	tt3221268
nm6070035	Roney Hooks	\N	\N	producer,composer,executive	tt7130270,tt3330194,tt15397520,tt11545994
nm6070036	Dominick Brennan	\N	\N	actor	tt0163929
nm6070039	David M. Howell	\N	\N		\N
nm6070041	Elley Ray	\N	\N	actress	tt2386404,tt11867906
nm6070045	Bessie Haynes	\N	\N	editorial_department,editor	tt3967374,tt7183282,tt15260794,tt3205334
nm6070053	Elizabeth Morris	\N	\N	miscellaneous	tt2428060
nm6070054	Cathy Petit	\N	\N	producer,miscellaneous	tt5736474,tt2428060
nm6070055	Tim Terito	\N	\N	miscellaneous	tt2428060
nm6070058	Kimiko Igarashi	\N	\N	make_up_department	tt3316966
nm6070059	Akihisa Ohashi	\N	\N	composer	tt3316966
nm6070060	Teppei Nogaki	\N	\N	assistant_director	tt3316966
nm6070061	Junko Koide	\N	\N	location_management,production_manager	tt3316966,tt8178486
nm6070062	Ryohei Ueno	\N	\N	producer,writer,director	tt14938280,tt4694816,tt3316966,tt15742062
nm6070063	Ray Hashimoto	\N	\N	cinematographer,editor	tt3316966
nm6070064	Isao Kamon	\N	\N	actor	tt3316966
nm6070065	Tadashi Ueda	\N	\N	actor	tt3316966
nm6070066	Masako Kiyouchi	\N	\N	actor	tt3316966
nm6070068	Yukihiro Kimoto	\N	\N	sound_department	tt3316966
