nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm12770000	Saravana Vel	\N	\N	actor	tt11580854
nm12770001	Sai Tamil	\N	\N	actor	tt11580854
nm12770002	A. Nandhakumar	\N	\N	actor	tt11580854
nm12770003	Thangadurai	\N	\N	actor	tt11580854
nm12770004	Gaana Juli Kumar	\N	\N	actor	tt11580854
nm12770005	Raseem Parvesh	\N	\N	actor	tt11580854
nm12770006	Ajith Kumar	\N	\N	actor	tt11580854
nm12770007	Rajiv Anandh	\N	\N	actor	tt11580854
nm12770008	Sambadhram	\N	\N	actor	tt11580854
nm12770009	Indhrajith	\N	\N	actor	tt11580854
nm12770011	Prem Nath	\N	\N	actor	tt11580854
nm12770012	Gnanam	\N	\N	actor	tt11580854
nm12770015	Bhagavaan	\N	\N	actor	tt11580854
nm12770016	J. Kamesh	\N	\N	actor	tt11580854
nm12770017	Kaala Kumar	\N	\N	actor	tt11580854
nm12770018	Kaatu Raja	\N	\N	actor	tt11580854
nm12770019	Oviyar Senthil	\N	\N	actor	tt11580854
nm12770020	Auto Murugan	\N	\N	actress	tt11580854
nm12770021	David Kishore	\N	\N	actor	tt11580854
nm12770022	Prabhas	\N	\N	actor	tt11580854
nm12770023	Prasad	\N	\N	actor	tt11580854
nm12770024	Saba	\N	\N	actor	tt11580854
nm12770025	Karate Gopi	\N	\N	actor	tt11580854
nm12770026	Praveen	\N	\N	actress	tt11580854
nm12770027	Vanarapettai Sri	\N	\N	actor	tt11580854
nm12770028	Jakir	\N	\N	actor	tt11580854
nm12770029	R. Pramodh	\N	\N	actor	tt11580854
nm12770030	Sarpata Gugan	\N	\N	actor	tt11580854
nm12770031	Zakariya	\N	\N	actor	tt11580854
nm12770032	Artist Babu	\N	\N	actor	tt11580854
nm12770033	Rikbhai Sahib	\N	\N	actor	tt11580854
nm12770034	Karthik	\N	\N	actor	tt11580854
nm12770035	Thiruvetrur Sugandha Munisamy	\N	\N	actress	tt11580854
nm12770036	Sathuryan	\N	\N	actor	tt11580854
nm12770037	Vijaysenapathi	\N	\N	actor	tt11580854
nm12770038	Vicky Antony	\N	\N	actor	tt11580854
nm12770039	Vasigaran Balaji	\N	\N	actor	tt11580854
nm12770040	P. Sivaraj	\N	\N	actor	tt11580854
nm12770041	Seviyar Jayakumar	\N	\N	actor	tt11580854
nm12770042	Muthu	\N	\N	actor	tt11580854
nm12770043	Evergreen Parthiban	\N	\N	actor	tt11580854
nm12770044	Kaviarasu	\N	\N	actor	tt11580854
nm12770045	Tulasi Raman	\N	\N	actor	tt11580854
nm12770046	Kundrathur Seenu	\N	\N	actor	tt11580854
nm12770047	M. Vinod Kumar	\N	\N	actor	tt11580854
nm12770048	Pratap Durairaj	\N	\N	actor	tt11580854
nm12770049	Jacky	\N	\N	actor	tt11580854
nm12770050	Harikirshnan	\N	\N	actor	tt11580854
nm12770051	Thangaraj	\N	\N	actor	tt11580854
nm12770052	M. Lawrence	\N	\N	actor	tt11580854
nm12770053	Divakar Kumar	\N	\N	actor	tt11580854
nm12770054	Damu	\N	\N	actor	tt11580854
nm12770055	P. Karthikeyan	\N	\N	actor	tt11580854
nm12770056	Joe Patrick	\N	\N	actor	tt11580854
nm12770057	K. Vaidheesvaran	\N	\N	actor	tt11580854
nm12770058	Murthy	\N	\N	actor	tt11580854
nm12770059	Kadhal Vimal	\N	\N	actor	tt11580854
nm12770060	P. Jayapandian	\N	\N	actor	tt11580854
nm12770061	Sathya	\N	\N	actor	tt11580854
nm12770062	Moses Rayan	\N	\N	actor	tt11580854
nm12770064	Dobromira Ilieva	\N	\N	assistant_director	tt15068200
nm12770065	Naim Tahiri	\N	\N	actor	tt14670606
nm12770066	Xhafer Krasniqi	\N	\N	actor	tt14670606
nm12770067	Anastasiia Budiashkina	\N	\N	actress	tt13145186
nm12770068	Caterina Barloggio	\N	\N	actress	tt13145186
nm12770069	Jérôme Martin	\N	\N		tt13145186
nm12770070	Théa Brogli	\N	\N	actress	tt13145186
nm12770071	Alicia Onomor	\N	\N	actress	tt13145186
nm12770072	Lou Steffen	\N	\N	actress	tt13145186
nm12770073	Sabrina Rubtsova	\N	\N	actress	tt13145186
nm12770074	Tanya Mikhina	\N	\N	actress	tt13145186
nm12770075	B. Dhayalan	\N	\N	actor	tt11580854
nm12770076	B. Akashkumar	\N	\N	actor	tt11580854
nm12770077	S. Aranganadhan	\N	\N	actor	tt11580854
nm12770078	Kpy Prakash	\N	\N		tt11580854
nm12770079	Namakal	\N	\N	actor	tt11580854
nm12770080	Adyar Bhaskar Selvam	\N	\N	actor	tt11580854
nm12770081	S. Nishanthan	\N	\N	actor	tt11580854
nm12770082	Mister India Steve	\N	\N	actor	tt11580854
nm12770083	Bhaskar M.G. Vijay	\N	\N	actor	tt11580854
nm12770084	Secret Seenu	\N	\N	actor	tt11580854
nm12770085	Raja Ragupathy	\N	\N	actor	tt11580854
nm12770086	S. Senthil Kumar	\N	\N	actor	tt11580854
nm12770087	A. Arunachalam	\N	\N	actor	tt11580854
nm12770088	K. Periyar	\N	\N	actor	tt11580854
nm12770089	Victor	\N	\N	actor	tt11580854
nm12770090	Bhaskar Abi	\N	\N	actor	tt11580854
nm12770091	J. Param	\N	\N	actor	tt11580854
nm12770092	Harifa	\N	\N	actor	tt11580854
nm12770093	Rosan	\N	\N	actor	tt11580854
nm12770094	Abdhul	\N	\N	actor	tt11580854
nm12770095	Nasir	\N	\N	actor	tt11580854
nm12770096	Vineeta Joshi	\N	\N	actress	tt4476002,tt2328418
nm12770097	Greg Gleason	\N	\N	assistant_director,editorial_department,producer	tt14681710,tt11696346,tt21255304,tt11448132
nm12770098	Troy Harbaty	\N	\N		tt11663916
nm12770099	Nick Brennan	\N	\N	actor	\N
nm12770100	Enis Gashi	\N	\N	actor	tt14670606
nm12770101	Bashkim Osmani	\N	\N	actor	tt14670606,tt15275848
nm12770102	Jashar Mehanja	\N	\N	actor	tt14670606
nm12770103	Mario Cerrito Jr.	\N	\N	miscellaneous	tt15052620
nm12770104	Pradeep Kumar Patel	\N	\N	production_manager	tt4511416,tt3089920,tt3426144,tt2262212
nm12770105	Andrée Müller	\N	\N	actor	\N
nm12770106	Machteld van der Gaag	\N	\N	actress	tt13801424
nm12770107	Victoria Meisler	\N	\N	actress	tt13801424
nm12770108	Apostolis Papgeorgiou	\N	\N	actor	\N
nm12770109	Jon Brydon	\N	\N	actor	tt13801424
nm12770110	James Miles	\N	\N	actor	tt13801424
nm12770111	Pierre Cabanon	\N	\N	actor	tt13801424
nm12770112	Graeme Whittle	\N	\N	animation_department	\N
nm12770113	Michael Demetriou	\N	\N	animation_department,editor	\N
nm12770114	Simon Garner	\N	\N	script_department	\N
nm12770115	John Davis	\N	\N	writer	\N
nm12770116	Roland Smith	\N	\N	miscellaneous	\N
nm12770119	Devon Barnes	\N	\N	actor	\N
nm12770120	Jeremy Card	\N	\N		\N
nm12770124	Tyrone Nibblett	\N	\N		\N
nm12770125	Tarika Khanna	\N	\N	actress	tt11407524
nm12770126	Kanchan Khilare	\N	\N	actress	tt16971510,tt11407524
nm12770127	Khushboo Negi	\N	\N	actress	tt11407524
nm12770128	Priyanka Singh	\N	\N	actress	tt11407524
nm12770129	Shruti Bhola	\N	\N	actress	tt11407524
nm12770130	Suryansh Patel	\N	\N	actor	tt11407524
nm12770133	Danish Akhtar	\N	\N	actor	tt11407524,tt13131350
nm12770135	Aniket More	\N	\N	actor	tt11407524
nm12770139	Killian Kilduff	\N	\N	actor	tt6842890,tt12047620,tt0168596
nm12770140	Jirat Chuathai	\N	\N	editorial_department	tt14880258
nm12770141	Panuwat Sittitham	\N	\N	editorial_department	tt14880258
nm12770142	Chayut Tanchewa	\N	\N	editorial_department	tt14880258
nm12770143	Thummanoon Labhantakul	\N	\N	editorial_department	tt14880258
nm12770144	Ranabir Das	\N	\N	cinematographer,editor,producer	tt17490994,tt14812784
nm12770145	Mike Norman	\N	\N	director	tt15073638
nm12770146	Konrad Starczewski	\N	\N	cinematographer,director,writer	tt16757638,tt15073640
