nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm5310000	Nathuram Yadav	\N	\N		\N
nm5310001	Jorge Doménech	\N	\N	actor,producer	tt2434576
nm5310002	Deandra Hollingsworth	\N	\N		tt2421434
nm5310003	Brian Fowler	\N	\N	transportation_department	tt2425092
nm5310004	Mr. & Mrs. Cadman	\N	\N		\N
nm5310005	Denzil O'Neill	\N	\N	art_department	tt1799527,tt1072440
nm5310006	Mert Guclu	\N	\N		\N
nm5310007	Pembegul Bayram Soyer	\N	\N	actress	tt2380039,tt6361292
nm5310008	Silas Edmonds	\N	\N	writer	tt0295819,tt0412161
nm5310009	Santiago Ortega	\N	\N	actor	tt2861492,tt2420102
nm5310010	Johnny Flesh & The Redneck Zombies	\N	\N		\N
nm5310011	Green Heights	\N	\N		\N
nm5310013	Mehdi Hammouti	\N	\N	actor	tt2032416
nm5310014	Pascal Godard	\N	\N	actor	tt2032416
nm5310015	Jacqueline Cloake	\N	\N	writer	tt0295819
nm5310016	Bailey Louisa Coyne	\N	\N	editorial_department,director,actress	tt1707374,tt15326738
nm5310017	Hasan Sabanlar	\N	\N	miscellaneous	tt2380039
nm5310019	Magloire Gobelet	\N	\N	actor	tt2032416
nm5310020	Oytun Kusku	\N	\N		\N
nm5310021	Jeff Traisum	\N	\N	assistant	\N
nm5310022	Ps22 Chorus	\N	\N	soundtrack	tt1690283,tt11130842,tt3243872
nm5310023	Jesse van 't Hull	\N	\N	writer,assistant_director	tt2608404,tt2433982,tt5539630
nm5310024	The Skateboard-Masters	\N	\N		tt2054969
nm5310025	Carla Gilchrist	\N	\N	producer	tt0295819
nm5310026	Siu-Lung Yuen	\N	\N	art_department,actor,miscellaneous	tt0103299,tt0111827,tt0286112,tt0098690
nm5310027	Breezey Blanco	\N	\N	actor,music_department,camera_department	tt2774104,tt2861492,tt4040948,tt2420102
nm5310030	Russ Bravo	\N	\N	writer	tt0295819
nm5310032	The Spookshow	\N	\N		\N
nm5310033	Chris Crocker	\N	\N	actor	tt7559710,tt1998394,tt4076704,tt2378118
nm5310034	Antonio Valles	\N	\N	actor,stunts,camera_department	tt14385476,tt12087904,tt5563324,tt7259998
nm5310035	Evan Maddalena	\N	\N	art_department,miscellaneous,art_director	tt1620935,tt2446980,tt1837709,tt2199571
nm5310036	AJ Geddes	1976	\N	actress	tt2305700
nm5310037	Hasan Tuna	\N	\N	miscellaneous	tt2380039
nm5310038	Karen Chapman	\N	\N	miscellaneous	tt2433388,tt10160886,tt2434622
nm5310039	Melisa Baloglu	\N	\N	miscellaneous	tt4914046,tt3960240
nm5310040	Metin Gani	\N	\N	miscellaneous	tt2380039
nm5310042	Nancy Green	\N	\N	producer,assistant,executive	tt10329132,tt11880198
nm5310044	Alkiviadis Zoupas	\N	\N	actor	tt2415288
nm5310046	Oya Akin	\N	\N	actress,miscellaneous	tt2380039,tt4974616,tt7901718,tt7385804
nm5310047	Jimena del Peón	\N	\N	production_designer	tt2432744
nm5310048	Angela Anson	\N	\N	actress	tt2380039
nm5310049	Cihan Calis	\N	\N		tt0266145,tt0081961
nm5310050	Mike Sokell	\N	\N	actor	tt2380039
nm5310052	Isil Reklam	\N	\N		\N
nm5310053	April Barton	\N	\N	assistant	\N
nm5310054	Justine Harze	\N	\N	actress	tt2032416
nm5310055	Kam Sadra	\N	\N		tt2385680
nm5310057	Gunder Kehoe	\N	\N		\N
