nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm8040000	Alianna Ribadeneira	\N	\N	actress	tt5295660
nm8040001	Steven Moundzouris	\N	\N		\N
nm8040002	Luis Ventura	\N	\N	actor,assistant_director	tt5599920
nm8040003	Víctor Vidal	\N	\N	actor	tt5599920,tt6148446
nm8040004	Edison Pichardo	\N	\N	actor	tt0122652,tt5599920
nm8040005	Hermes Báez	\N	\N	actor	tt5599920
nm8040006	Marcos Vásquez	\N	\N	actor	tt5599920
nm8040007	Ada Ozuna	\N	\N	actress	tt5599920
nm8040008	Dennis Furlani	\N	\N	actor	tt5599920
nm8040009	Víctor Belilla	\N	\N	actor	tt5599920
nm8040010	Joaquín Balaguer	1906	2002	writer	tt1064903,tt8679152,tt5599920,tt6607762
nm8040011	Sommer Carbuccia	\N	2020	producer,camera_department,editor	tt6132140,tt5599920,tt6158066,tt7177656
nm8040012	Rubén Echavarría	\N	\N	art_director	tt5599920
nm8040013	Tito Matos	\N	\N	camera_department	tt5599920
nm8040014	Manuel Octavio Pérez	\N	\N	camera_department	tt5599920
nm8040015	Luis Gómez	\N	\N	camera_department	tt6162242,tt5599920
nm8040016	Alexander Boumpensiere	\N	\N	camera_department	tt5599920
nm8040017	Odanis Santos	\N	\N	make_up_department	tt5599920
nm8040018	Alicia Furlani	\N	\N	miscellaneous	tt5599920
nm8040019	Simón de Jesús Castillo	\N	\N	miscellaneous	tt5599920
nm8040021	Julián Ernesto Guerra	\N	\N	miscellaneous	tt5599920
nm8040022	Enrique Moreno	\N	\N	actor	tt3975034
nm8040023	Tomi Salakari	\N	\N	camera_department,director,actor	tt5599936,tt6869572,tt7655020
nm8040025	Lucas Matchett	\N	\N	assistant_director,editorial_department,producer	tt5593264
nm8040026	Alexandra Abney	\N	\N	miscellaneous,actress,camera_department	tt11252018,tt3829868,tt11155912,tt11383142
nm8040027	Adrienne Pyms	1926	1999	actress	tt0166913
nm8040028	Mona Fulmore	\N	\N		tt0166913
nm8040030	Adrián Conde	\N	\N	assistant_director,production_manager	tt9913872,tt10127964,tt10233050,tt0302447
nm8040031	Hector Cubillo	\N	\N	camera_department	tt5591278
nm8040032	Francisco Durán	\N	\N	camera_department	tt5591278
nm8040033	Danny Faux	\N	\N	casting_department,writer,casting_director	tt10210882,tt0206617,tt5591278
nm8040034	Fausto Taranto	\N	\N	composer	tt5591278
nm8040035	Javier Duré	\N	\N	costume_designer	tt5591278
nm8040036	Oscar Losada	\N	\N	editor,sound_department	tt5591278,tt21075112,tt7336698,tt10210882
nm8040037	Jennifer Valladares	\N	\N	make_up_department	tt5715390,tt4629588,tt5591278,tt10233050
nm8040038	Sara Saíz	\N	\N	make_up_department	tt5715390,tt5591278,tt10233050,tt4629588
nm8040039	Marlene Sarkissian	\N	\N	art_department	tt5419664
nm8040040	Janine Sarkissian	\N	\N	art_department	tt5419664
nm8040041	Jeanne Clerbaux	\N	\N	miscellaneous	tt5419664
nm8040042	Jesús Reyes Mota	\N	\N	director,writer	tt5599942
nm8040043	Yanelis Pérez	\N	\N	actress	tt5599942
nm8040044	Domingo Pimentel	\N	\N	actor	tt5599942
nm8040045	Rafael Florencio	\N	\N	actor	tt5599942,tt5645672
nm8040046	Dalvin Ledesma	\N	\N	actor	tt5599942
nm8040047	Juan B. Sánchez	\N	\N	actor	tt5599942
nm8040048	Víctor Cuevas	\N	\N	producer	tt5599942
nm8040049	Ismael Ventura	\N	\N	cinematographer	tt5599942
nm8040050	Archie Thomson	\N	\N	actor	tt5956382,tt4983204,tt8971476,tt5016504
nm8040051	Zoe Hough	\N	\N	director,writer,producer	tt5599946
nm8040052	Robert Adwell	\N	\N	actor	tt5599946
nm8040053	Ruth Bulman	\N	\N	composer	tt5599946
nm8040055	Joe Niland	\N	\N		tt0124948
nm8040056	Leandro Fontes	\N	\N	actor	tt1740495
nm8040057	Ana Teresa Lopes	\N	\N	actress	tt1740495
nm8040058	Paulo Martinez Mello	\N	\N	editor	tt1740495
nm8040059	Frank Lui	\N	\N		\N
nm8040062	Zach Low	\N	\N	writer	tt5599956
