nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0850000	Mari Tapia	\N	\N	actress	tt0068701,tt0087516,tt0110712,tt0087187
nm0850001	Mario Tapia	\N	\N	actor	tt0185660
nm0850002	Marx Tapia	\N	\N	camera_department	tt0112626,tt0114193
nm0850003	Mecedes Tapia	\N	\N	actress	tt0099704
nm0850004	Miguel Tapia	1930	1996	actor	tt0039110,tt0039471,tt0039768
nm0850005	Nicolás Tapia	1969	\N	production_manager,producer,miscellaneous	tt2628232,tt11771270,tt1164999,tt10539608
nm0850006	Primitivo Tapia	\N	\N	actor	tt0106469
nm0850007	Rafael Tapia	\N	\N	set_decorator,art_department	tt0104377,tt0112547,tt1037180,tt0104735
nm0850008	Soco Tapia	\N	\N	actor	tt0244505
nm0850009	Teo Tapia	\N	\N	actor	tt1316004,tt1245565,tt0211851,tt0211827
nm0850010	Ángel Tapia	\N	\N	visual_effects	tt1180579
nm0850011	José María Tapiador	\N	\N	art_director,production_designer,art_department	tt0093969,tt0110490,tt0094188,tt0085514
nm0850012	Antoni Tàpies	1923	2012	actor	tt9916130,tt0094626,tt0063363,tt0889063
nm0850013	Josefina Tapias	\N	\N	actress	tt0056555,tt0015273,tt0019284,tt0081823
nm0850014	Bernard Tapie	1943	2021	actor,soundtrack,writer	tt0116555,tt0412113,tt0424586,tt1352391
nm0850015	Giovanni Tapiero	\N	\N	assistant_director	tt0221938
nm0850016	Neev Tapiero	\N	\N	miscellaneous	tt0117533
nm0850017	Pere Tàpias	1946	2017	soundtrack,actor,composer	tt0085583,tt1587714,tt0081714,tt1219724
nm0850018	Kathy Tapin	\N	\N	assistant_director,actress,miscellaneous	tt0102940,tt0101264,tt0269281
nm0850019	Kati Tapio	\N	\N	actress	tt0110832
nm0850020	Matti Tapio	1926	1978	director,writer,actor	tt0816402,tt0949881,tt0891383,tt0412190
nm0850021	Pia Tapio	\N	\N	actress	tt0165029,tt0273386,tt0099089
nm0850022	Jouni Tapiola	\N	\N	actor,miscellaneous	tt0045283
nm0850023	Ilmari Tapiovaara	1914	1999	art_director,actor,miscellaneous	tt9161476,tt0136993,tt0125576
nm0850024	Nyrki Tapiovaara	1911	1940	director,writer,actor	tt0137866,tt0137951,tt0136993,tt0125576
nm0850025	Tapio Tapiovaara	1908	1982	art_director,writer,art_department	tt1897987,tt0053122,tt0137894,tt0136993
nm0850026	Constantin Tapirdea	\N	\N	actor	tt0054786,tt0053404,tt0184275,tt0141784
nm0850027	Ewa Tapiri	\N	\N		tt0019818
nm0850028	Franck Tapiro	\N	\N	actor,writer,director	tt0491462,tt0118838,tt7489740,tt0442102
nm0850029	Colin Tapley	1909	1995	actor	tt0046659,tt0053920,tt0029935,tt0026104
nm0850030	Greg Tapley	\N	\N	miscellaneous	tt0162326
nm0850031	May Tapley	\N	\N	costume_designer	tt0075537,tt0077046,tt0122818,tt0083420
nm0850032	Roberta Tapley	\N	\N	costume_department,actress	tt0084749,tt0075849
nm0850033	Rose Tapley	1881	1956	actress	tt0002031,tt0366571,tt0182770,tt0000966
nm0850034	Rosemary Tapley	1907	1966	actress	tt0003396
nm0850035	William Tapley	1969	\N	actor	tt0457495,tt0207919,tt3247714,tt0434409
nm0850036	Bailey Taplin	\N	\N		\N
nm0850037	John Taplin	\N	\N	camera_department,miscellaneous	tt0120738,tt0111285
nm0850038	Jonathan T. Taplin	1947	\N	producer	tt0086510,tt0070379,tt0101458,tt0114681
nm0850039	Joshua Taplin	\N	\N	actor	tt0107088
nm0850040	Terry Taplin	1942	2013	actor	tt0093840,tt0119683,tt0094545,tt0988045
nm0850042	Thomas Taplin	\N	\N	actor	tt0107088
nm0850043	Sylvan Taplinger	\N	\N	director,producer	tt0045367
nm0850044	Daniel Taplitz	\N	\N	writer,director,producer	tt0803061,tt0460745,tt0349169,tt0115927
nm0850045	Tanin Tapmongkol	\N	\N	actor	tt0108258
nm0850046	Selim Tapola	\N	\N	writer	tt0137926,tt9665982
nm0850047	Vesa Tapola	1941	\N	art_director,art_department	tt0085615,tt0397803,tt1726570,tt0082979
nm0850048	Gyula Tapolczay	1903	1954	actor	tt0030124,tt0032562,tt1058037,tt0027557
nm0850049	Jolán Tapolczay	1899	1982	actress	tt21810132,tt0031356
nm0850050	Phillipe Tapon	\N	\N	actor	tt0212974
nm0850051	Christian Taponard	\N	\N	actor	tt0096689,tt1264904,tt0167926,tt1661320
nm0850052	Franck Taponard	\N	\N	actor	tt0117073,tt0195217,tt0231782,tt0109330
nm0850053	Matti Taponen	\N	\N	actor,art_director	tt0390245,tt0095380,tt0330802
nm0850054	Ermanno Taponi	\N	\N	set_decorator	tt0040937
nm0850055	Brandon Tapp	\N	\N	actor,producer	tt0221728,tt0190106,tt2678650,tt0285391
nm0850056	Cain Tapp	\N	\N	miscellaneous	tt0271210
nm0850057	Carolyn Tapp	\N	\N	sound_department	tt0399201,tt0482571,tt0120458,tt0133093
nm0850058	Gordie Tapp	1922	2016	writer,actor	tt0080131,tt0250147,tt0126687,tt0063908
nm0850059	Ian Tapp	\N	\N	sound_department	tt0470752,tt1010048,tt1542344,tt2798920
nm0850060	James Tapp	\N	\N	actor	tt0074083,tt0227042,tt0235281,tt0235385
nm0850061	Jimmy Tapp	1918	2004	actor	tt0271917,tt0086036,tt0067360,tt0078548
nm0850062	L. Tapp	\N	\N	actor	tt0086499
nm0850063	Mike Tapp	\N	\N	camera_department	tt0264935,tt1780790,tt0356470,tt0092494
nm0850064	Nicole Tapp	\N	\N	visual_effects,costume_department,miscellaneous	tt2094183,tt0104231,tt0104070
nm0850065	Steve Tapp	\N	\N	actor	tt0099499
