nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm4660000	Krystyna Jedrzejko	\N	\N	miscellaneous	tt2013211
nm4660002	Radu Juster	\N	\N	camera_department	tt2006231
nm4660003	Catherine White	\N	\N	actress	tt1904850
nm4660004	William Dunford	\N	\N	actor	tt1998354
nm4660006	Sheila O'Shea	\N	\N	actress	tt12286234,tt3159282,tt5301408,tt5170640
nm4660007	Laura Fanouillet	\N	\N	actress	tt2008556
nm4660008	Dustin Smith	\N	\N	camera_department	tt1820413,tt5140174
nm4660009	Juan Santiago Mendoza	\N	\N	composer	tt2004372
nm4660010	Mathias Malher	\N	\N	music_department	tt12147370,tt1329457
nm4660011	Jay Schuler	\N	\N		tt2011325
nm4660012	Pj Dimuzio	\N	\N	camera_department,miscellaneous	tt2221586,tt2050539
nm4660013	Kyara Tyler	1987	\N	actress	tt7557512,tt8170596,tt5822916,tt2317636
nm4660014	Mana Ikenoue	\N	\N	actress	tt2017003
nm4660017	Angelica Borghese	\N	\N	actress	tt1846487
nm4660018	Naomi Tsuruta	\N	\N	visual_effects,camera_department	tt1216123,tt0446584,tt0328338
nm4660019	Ceserio Lopez	\N	\N	sound_department	tt2004291
nm4660020	Jan Kristiansen	\N	\N		\N
nm4660021	Tse Chen	\N	\N	assistant_director,set_decorator	tt0193251,tt5130490,tt2011925
nm4660023	Dave Rummel	\N	\N		tt1342711
nm4660024	Beau Sherman	\N	\N	miscellaneous,actor,animation_department	tt1615918,tt7801744,tt4872166,tt1411704
nm4660025	Patrick Wiss	\N	\N	actor	tt2000424
nm4660026	Steve Olney	\N	\N	actor	tt2014366
nm4660027	Agnès Van Parys	\N	\N	writer,actress	tt2027150,tt17509082,tt0167550,tt0168299
nm4660028	Michael Lapid	\N	\N	art_department	tt1738478
nm4660030	Mark Chessman	\N	\N		tt1946955
nm4660031	Conner Harville	\N	\N	art_department	tt2014271
nm4660032	Martin Woods	\N	\N		tt1062182
nm4660033	Zachary Gendreau	\N	\N	actor	tt2009570
nm4660035	Matthew Layden	\N	\N	visual_effects	tt0472181
nm4660036	Yoggitta Dandaykar	\N	\N	actor	tt2014409
nm4660037	Oiva Leimu	\N	\N	actor	tt0245661
nm4660038	Amir Ghanipour	\N	\N	cinematographer	tt2028540
nm4660040	Jaden Legan	\N	\N	actor	tt1833285
nm4660041	Kyle Schornick	\N	\N	sound_department	tt2050476
nm4660042	Bryan O'Connell	\N	\N	actor	tt2005174
nm4660044	Annamária Füzér	1971	\N	costume_designer	tt0158969
nm4660045	Mauro Marani	\N	\N	actor	tt0245276
nm4660046	Krzysztof Kluzik	\N	\N	actor	tt15205194,tt7813550,tt1094354,tt2027250
nm4660047	Pierre Lefranc	\N	\N	actor	tt2275787,tt2020061
nm4660048	Leslie Beukelman	\N	\N	actress	tt2234701,tt7090164
nm4660050	Josef Bizai	\N	\N	camera_department,sound_department	tt6569478,tt1987893
nm4660052	Glenn Gutierrez	\N	\N	composer,music_department,soundtrack	tt0120770,tt0101998,tt2024448
nm4660053	Zac Feuerborn	\N	\N	art_department	tt1999127
nm4660054	Shannon Lilly	\N	\N	camera_department	tt1987673,tt2091267
nm4660055	Martha Jackson	\N	\N	producer	tt0208232
nm4660056	Leo Kamasinski	\N	\N	actor	tt1719758,tt1105711
nm4660057	Julia Engberg	\N	\N		tt1994540,tt2039535,tt1821441
nm4660058	Jeffrey Rehlaender	\N	\N	art_department	tt0318997,tt6048596,tt8902948,tt1371150
nm4660059	Daniel Sroor	\N	\N	cinematographer	tt2004285
nm4660060	Gary Kilby	\N	\N	actor	tt0177446
nm4660061	Chris St. Denis	\N	\N		tt2016692
nm4660062	Kim Maser	\N	\N	actor	tt0086220
nm4660063	Andrew Becker	\N	\N		tt0133302,tt0396321
nm4660064	Emma Phillipson	\N	\N	actress	tt1786503,tt3567168
nm4660066	Daniel Willis	\N	\N	art_department,art_director,transportation_department	tt3110958,tt1430132,tt3381008,tt2527336
nm4660068	Alex Familian	\N	\N	editor,visual_effects,producer	tt3791010,tt6088788,tt8031130,tt11156636
nm4660069	Andy Razzouki	\N	\N	actor	tt2012007
nm4660070	Steffan Sparrowhawk	\N	\N	camera_department	tt2007924
nm4660074	Tetsuya Saitô	\N	\N	director	tt1216124
nm4660075	John P. Clark	\N	\N		\N
nm4660076	John P. Clark	\N	\N	writer	tt2043992
nm4660078	Libero Iazzolino	\N	\N	actor	tt1999091
