nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm1160000	Denis Patafta	\N	\N	actor	tt1868059,tt0976130,tt0113440,tt1505260
nm1160001	Stéphane Patby	\N	\N	art_department	tt0315445,tt0326059
nm1160002	Terry Pate	\N	\N	camera_department,miscellaneous	tt0362357,tt3315020,tt7557108,tt0339907
nm1160003	Jordan Paterson	\N	\N	miscellaneous	tt0299591
nm1160005	Jill Paton Walsh	1937	2020	writer	tt0315080,tt1578678,tt0177448
nm1160007	Stéphane Patry	\N	\N	art_department	tt0282755,tt0326855
nm1160008	Donna-Marie Patten	\N	\N	actress	tt0290588
nm1160009	Shelley Patterson	\N	\N	art_department	tt0168631,tt0258967,tt0159851,tt0209322
nm1160010	Eileen Paul	\N	\N	actress	tt0278648,tt0406562,tt0366249,tt0003322
nm1160011	Vanderson Paulino	\N	\N	actor	tt0154062
nm1160012	Lauritz Paulsson	\N	\N	actor	tt0124291,tt0032237,tt0125420
nm1160013	Nataliya Pavlovskaya	1970	\N	writer,actress,assistant_director	tt0315234,tt0962764,tt3564158,tt12264542
nm1160014	Jason A. Payne	1978	\N	production_manager,editor,editorial_department	tt1659338,tt1369706,tt1738387,tt1575694
nm1160015	Geoff Peacock	1979	\N		\N
nm1160016	Gregg Pearson	\N	\N	miscellaneous,special_effects	tt0203119,tt0254334,tt0147760,tt0867015
nm1160017	Ernst-Rudolf Pech	1919	1964	production_designer,art_director,actor	tt0057647,tt0171924,tt0051577,tt0232215
nm1160018	Ed Peden	\N	\N		tt0275408,tt1772281,tt1307789
nm1160019	Larry Pellegrini	\N	\N	camera_department,miscellaneous	tt0244955,tt0130170
nm1160021	Ed Pelock	\N	\N	visual_effects,art_department	tt0470737,tt0314972
nm1160022	Olivia Peniston-Bird	\N	\N	producer,director,miscellaneous	tt0203119,tt1924383,tt9261734,tt3592296
nm1160023	Jonathan Penson	\N	\N	sound_department,producer,director	tt6092638,tt0878654,tt0764664,tt1539303
nm1160024	Matt Percy	\N	\N	location_management,camera_department,production_manager	tt0312210,tt0215446,tt0420415,tt0407380
nm1160025	Pedro Pereyra	\N	\N	production_manager	tt0145644,tt0187812,tt0083776,tt0317601
nm1160026	Perizat	1956	1999	actress	tt4053268,tt4060684,tt0292399,tt8288922
nm1160027	István Perlaky	1934	\N	actor	tt0122824,tt1092556,tt10598100,tt0996016
nm1160028	Lynn Pesce	\N	\N	actress	tt0271020,tt7184552,tt0997239
nm1160029	Krsto Petanjek	1925	1986	assistant_director,actor	tt0179924,tt0180066,tt0180000,tt0050768
nm1160031	Andrea Petino	\N	\N	production_manager,miscellaneous	tt1322323,tt6201664,tt0302309,tt15137930
nm1160032	Ann Petrone	1962	2015	miscellaneous,producer,editorial_department	tt0317910,tt1788379,tt0450436,tt0896866
nm1160034	Manuel Peña Vargas	\N	\N		tt0113077
nm1160035	Joerg Pfeifer	\N	\N	writer	tt0315627
nm1160036	Ni Phan	\N	\N	make_up_department,assistant_director,editor	tt0312374,tt0414344,tt0478809,tt0431588
nm1160038	Marie Philippine	\N	\N	actress	tt0130141
nm1160039	Grant Lee Phillips	1963	\N	soundtrack,actor,composer	tt0238784,tt7137380,tt3315342,tt1632708
nm1160040	Armin Pianka	\N	\N	actor	tt0076992,tt0078515
nm1160041	Joe Picarella	\N	\N	miscellaneous,actor	tt0313627,tt11423880
nm1160042	Gil Pidoux	\N	\N	actor	tt0085963,tt0074585,tt0071974,tt3375394
nm1160043	Valancie Pierce	\N	\N	miscellaneous	tt0410764,tt0365183,tt0327271,tt0280764
nm1160044	Laurent Pierlot	\N	\N	visual_effects,director,writer	tt1159650,tt0315248,tt0480730,tt0424279
nm1160045	Régine Pignol	\N	\N	costume_designer,production_designer	tt0080611
nm1160046	Jay Pilot	\N	\N	actor	tt0101555
nm1160047	Bart Ping	\N	\N	camera_department	tt0306305,tt1330029,tt0251497,tt0995865
nm1160048	Chiara Pipitone	\N	\N	miscellaneous	tt0251353
nm1160049	Faruk Piragic	\N	\N	director,assistant_director	tt1720086,tt0315242,tt0316491,tt0497243
nm1160050	Jalal Pishvaian	1930	2021	actor	tt0066968,tt0122060,tt0174699,tt0319403
nm1160051	Myrthe Platini	1995	\N	actress	tt0315432,tt0462015
nm1160052	Jörg Plica	\N	\N	camera_department,cinematographer	tt1462050,tt7718726,tt1305627,tt0371583
nm1160053	Jena Plourde	\N	\N	editorial_department,miscellaneous,editor	tt1830622,tt0395843,tt2727600,tt4129004
nm1160054	Marcel Pnseele	\N	\N	music_department	tt0119623
nm1160055	Vlasta Podrabská	1920	2004	actress	tt0264017,tt0152082,tt0216074
nm1160056	Roman Podzyhun	\N	\N	producer,executive	tt0314995,tt11524174
nm1160057	François Poirier	\N	\N	cinematographer,camera_department	tt6707998,tt0783847,tt0106491,tt0093908
nm1160058	Lucie Pokorná	\N	\N	miscellaneous,visual_effects,art_department	tt0404390,tt0120681,tt0370263,tt0466909
nm1160059	Yael Poliakov	1977	\N	actress,writer	tt0389655,tt3357564,tt1076406,tt0498793
nm1160060	Jean Pollard	\N	\N	make_up_department	tt0068069
nm1160061	Sheba Pombeah	\N	\N		\N
nm1160062	Sabine Pommerening	\N	\N	costume_department	tt0315027
nm1160063	Lori Pond	\N	\N	editorial_department,miscellaneous,art_department	tt0292870,tt0250256,tt0472023,tt1095117
