nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm11740000	Brad Verrier	\N	\N	music_department	tt12590438,tt8377698
nm11740001	Kenta Higashiohji	\N	\N	composer,music_department,soundtrack	tt11886236,tt11819890,tt8108230
nm11740002	Rafael Luis Méndez Peña	\N	\N	director,writer,editor	tt14077308,tt12716664,tt14076938,tt14072254
nm11740003	Jasna V. Pittman	\N	\N	writer	tt12716664
nm11740004	Eric Jensen	\N	\N		tt12716664
nm11740005	Lenny Pfister	\N	\N		tt12716664
nm11740006	Ken Jucks	\N	\N		tt12716664
nm11740007	Hal Maring	\N	\N		tt12716664
nm11740008	Paul Newman	\N	\N		tt12716664
nm11740009	David Fratello	\N	\N		tt12716664
nm11740010	Dave Jordan	\N	\N		tt12716664
nm11740011	Phil Hall	\N	\N		tt12716664
nm11740012	Tom Miller	\N	\N		tt12716664
nm11740013	Carl Magnusson	\N	\N		tt12716664
nm11740014	Jon Neuhaus	\N	\N		tt12716664
nm11740015	Emily Schaller	\N	\N		tt12716664
nm11740016	Nasa Espo	\N	\N	producer	tt12716664
nm11740017	Kristina Georgie	\N	\N		\N
nm11740018	Grace Bosley	\N	\N	actress	tt8173868
nm11740019	Sakshi Malhotra	\N	\N	actress,manager	tt13582434
nm11740020	Suraj Naagar	\N	\N	actor,casting_department	tt8108200,tt8983168,tt4169250
nm11740021	Jennifer Conforti	\N	\N	producer	tt12716826
nm11740022	Abby Conforti	\N	\N		tt12716826
nm11740023	Byron Conforti	\N	\N		tt12716826
nm11740024	Suellen Alcantara	\N	\N		\N
nm11740025	Chris O'Doherty	\N	\N	actor	tt12716838
nm11740026	Gretta Higgins	\N	\N		\N
nm11740027	C.J. O'Gralaigh	\N	\N	actor	tt12716838
nm11740028	Lindsey Smith	\N	\N	actress	tt12716842
nm11740029	Jack Breslow	\N	\N	actor	\N
nm11740030	Santos Felipe Ramos	\N	\N		\N
nm11740031	Nagisa Mitsuki	\N	\N	actress	tt12716844
nm11740032	Tanjiro	\N	\N	actor	tt12716844
nm11740033	Nezuko	\N	\N	actress	tt12716844
nm11740034	James M. Flocker	\N	\N	actor	\N
nm11740035	Bhupesh Tiwari	\N	\N	producer	\N
nm11740036	Neela dai Gaagda	\N	\N		tt12716892
nm11740037	Manoj Gupta	\N	\N	producer	tt12716892
nm11740038	Alessandro Calì Ventura	\N	\N	director,actor,writer	tt16296100,tt12716836
nm11740039	Summer	\N	\N	actress	tt6670440
nm11740041	Ichirouta Mochizuki	\N	\N	actor	tt0109633
nm11740042	Chris Corey	\N	\N	actor	tt0109633
nm11740043	Liu Wen	\N	\N	animation_department	tt0109633
nm11740044	Nobukazu Kimura	\N	\N	animation_department	\N
nm11740045	Lin Bin Yun	\N	\N	animation_department	\N
nm11740046	Yho Moh Hun	\N	\N	animation_department	\N
nm11740047	Franco Cacciatore D'Andrea	\N	\N		\N
nm11740048	Mario Cresci	\N	\N		\N
