nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm9410000	Alexandra Savtchenko	\N	\N	art_department	\N
nm9410001	Belskia Greer	\N	\N		\N
nm9410002	James Moore	\N	\N	actor	tt8580052,tt5194294
nm9410003	Ronan O'Grady	\N	\N	actor	tt8580052,tt5194294
nm9410004	Richard Morrison	\N	\N	actor	tt8580052,tt5194294
nm9410005	Jon Knowler	\N	\N		\N
nm9410006	Manolo Castro	\N	\N		tt0499394,tt9707676
nm9410007	Daniel Stassi	\N	\N		tt0499394
nm9410009	Helen Patterson	\N	\N		\N
nm9410010	Kate Stanton	\N	\N	art_department	\N
nm9410011	Natalie Smithee	\N	\N	art_department	\N
nm9410012	Rob Mcleay	\N	\N		\N
nm9410013	Amisha Jeram	\N	\N		\N
nm9410014	Lorna McGregor	\N	\N	art_department	\N
nm9410015	Frank Lehmann	\N	\N	producer	tt7233042
nm9410017	Luigi Rossi	\N	\N	production_manager	\N
nm9410018	Quela Noble-King	\N	\N		\N
nm9410019	Su Yin Khoo	\N	\N		\N
nm9410020	Dayana Nordin	\N	\N	art_department	\N
nm9410021	Cody Blake	\N	\N		\N
nm9410022	Cole Christiansen	\N	\N		\N
nm9410023	Derrick Dime	\N	\N		tt10572788,tt11377804,tt7620256,tt9485546
nm9410024	Kyle Evans	\N	\N	actor	tt7620256
nm9410025	Tyler Sky	1991	2017	actor	tt11384082,tt22001420,tt7620256,tt7051036
nm9410026	Zach Taylor	\N	\N	actor	tt12975108,tt7620256,tt14208970
nm9410027	Zane Porter	\N	\N	actor	tt7620256
nm9410028	Grace Stephens	\N	\N	animation_department	\N
nm9410029	Jaimee Godinet	\N	\N	animation_department	\N
nm9410030	Rumyana Popova	\N	\N	writer	tt0489392
nm9410031	Tavius Cortez	\N	\N	actor	tt13391648,tt7696222,tt16161598,tt7162376
nm9410033	Joshua Meyers	\N	\N	actor	\N
nm9410034	Jonathan MacDonald	\N	\N		tt7606890,tt14850396
nm9410035	Jessica Harvey	\N	\N	actress	\N
nm9410036	Emily Pauling	\N	\N		\N
nm9410037	Alice Janina Gaudin	\N	\N	art_department	\N
nm9410039	Greg DiNardo	\N	\N		\N
nm9410040	Clint Bowerman	\N	\N	location_management	\N
nm9410041	Sven De Guise	\N	\N		\N
nm9410043	Fabien Ajar	\N	\N		tt7620274,tt14934722
nm9410044	Fabien Carissimo	\N	\N	location_management,production_manager,actor	tt13261944,tt9908390,tt9811374,tt12847022
nm9410045	Roxanne Flochlay	\N	\N		\N
nm9410046	Nénad Milosavljevic	\N	\N		\N
nm9410047	Amy McGrath	\N	\N		tt7516996,tt0123366,tt3513388,tt6992876
nm9410048	Ariel Bustamante	\N	\N		tt5672036
nm9410049	David McCracko	\N	\N		\N
