nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm5050000	Laura Andrés	\N	\N	actress	tt3913562,tt3021184,tt2150358
nm5050001	Eugenio Maestri	\N	\N	camera_department	tt0102573
nm5050002	Andrés García Galván	\N	\N	actor	tt2150358
nm5050003	Anthony Donn	\N	\N	art_department	tt0099768
nm5050004	Miguel Ángel Rodríguez Murillo	\N	\N	actor	tt2150358
nm5050005	Kasper Bundvad	\N	\N	camera_department,cinematographer	tt3877674,tt13011526,tt14253846,tt5473806
nm5050006	Gaby Brachacka	\N	\N	production_designer,art_department	tt0092464,tt0186772,tt0102573
nm5050007	Alessandro Maggi	\N	\N	production_manager	tt0102573
nm5050008	Diego Maslán Angolotti	\N	\N	actor	tt2150358
nm5050009	Eduardo Herrero	\N	\N	actor	tt2145706
nm5050010	Albert Peverall	\N	\N	transportation_department	tt0102573
nm5050011	Bob Raybould	\N	\N	transportation_department	tt0102573
nm5050013	Valentina Gardani	\N	\N	producer,actress	tt2231457,tt3722614,tt2679552,tt3733778
nm5050014	Antonio Abrunhosa	\N	\N	actor	tt2150358
nm5050015	Luigi Campobasso	\N	\N	camera_department	tt0102573
nm5050016	Arantxa López	\N	\N	actress	tt2150358,tt0870937,tt5098252
nm5050017	Eric Barrett	\N	\N		\N
nm5050018	Karen Houlihan	\N	\N	editorial_department,miscellaneous,sound_department	tt3905212,tt0090477,tt0102573,tt1686766
nm5050019	Daniel Walter	\N	\N	editorial_department	tt0102573
nm5050020	Lauren Elizebeth Goldstein	\N	\N	actress	tt2145706
nm5050021	Shu-Fei Chiang	\N	\N	make_up_department	tt0121209
nm5050022	James Clinton	\N	\N	make_up_department,miscellaneous	tt0102573,tt0048845
nm5050023	Ángela Conejero	\N	\N	actress	tt2150358
nm5050024	Fabrizio Ramos	\N	\N	actor	tt2150358
nm5050025	Linda Ellery	\N	\N	miscellaneous	tt0185794,tt0102573
nm5050026	Arantxa Franco	\N	\N	actress	tt2150358
nm5050027	Cheng-Yi Shi	\N	\N	producer,production_manager,miscellaneous	tt2448442,tt2916168,tt0121209
nm5050028	Roberto Novelli	\N	\N	camera_department	tt0102573
nm5050030	Chick Anstis	\N	\N		\N
nm5050031	Paul Glynn	\N	\N	miscellaneous	tt2157076
nm5050032	Baptiste Jourdan	\N	\N	production_manager,assistant_director,location_management	tt1937133,tt4216902,tt1817191,tt2113636
nm5050033	Lina Dykes	\N	\N	miscellaneous	tt0102573
nm5050034	Ben-Chieh Hsiao	\N	\N	art_director,make_up_department	tt2153616,tt0105903
nm5050038	Kenny Daniels	\N	\N	transportation_department	tt0102573
nm5050041	Bing-Sheng Lin	\N	\N	miscellaneous,actor,script_department	tt0092855,tt0201060,tt0350204,tt0085840
nm5050042	Frank Sadler	\N	\N	production_manager	tt0102573
nm5050043	Robert Smith	\N	\N	producer	tt2203800
nm5050044	Nick Silver	\N	\N		\N
nm5050045	Reg Papel	\N	\N	camera_department	tt0102573
nm5050046	Lekha Trailokya	\N	\N	writer,assistant_director	tt9466410,tt2332705
nm5050047	Liz Curtis	\N	\N		\N
nm5050048	Eun-Jung Cho	\N	\N	visual_effects	tt1663662,tt0848228,tt2330866,tt1583421
nm5050049	Jan Stropnik	\N	\N	camera_department	tt0102573
nm5050050	John Bulley	\N	\N	art_department	tt0099768,tt16021912
nm5050052	Bernard Phillips	\N	\N	transportation_department	tt0099768
nm5050053	Gigi Pasquali	\N	\N	camera_department	tt0102573
nm5050054	Francisco Estevez	1898	1974		\N
nm5050055	Kathy Reese	\N	\N	miscellaneous	tt0102573
nm5050056	Krystyna Freeman	\N	\N	actress	tt2396759,tt4396292
nm5050057	Douglas Craig	\N	\N	producer	tt1896773
nm5050058	Alexander Deß	\N	\N	art_department,visual_effects	tt4073166,tt2380199
nm5050059	Robin Yap	\N	\N	actor,producer	tt7982846,tt1896773,tt5075886
nm5050060	Annelise Pichardo	\N	\N	producer	tt1896773
nm5050061	Leo Kelly	\N	\N		tt10827252,tt0319749
nm5050063	Amir Reza Koohestani	1978	\N	writer	tt3969084,tt13920920,tt2245049
nm5050064	Jeffrey L. Juterbock	\N	\N	producer	tt1896773
nm5050065	Rufus Bakker	\N	\N	art_department	tt2369189,tt5614150
nm5050067	Karin Bouferra	\N	\N	producer,miscellaneous	tt2731818,tt2369189
nm5050068	Stuart Carlin	\N	\N	producer	tt1896773
nm5050069	Emylee Herring	\N	\N	actress	tt2147924
nm5050070	Chris Thorson	\N	\N	producer	tt1896773
nm5050071	Sidney Shackleton	\N	\N	actor	tt2396759
nm5050073	Josh McDarris	1987	\N	camera_department,actor,producer	tt1896773,tt4569746,tt3040708,tt3726424
nm5050074	John Duncan	\N	\N		\N
nm5050075	Carol Glasser	\N	\N	actress	tt1328908
nm5050077	Jackson Martin	\N	\N	actor	tt5306938,tt3838940,tt8593252,tt3778086
nm5050078	Jaya Gibson	\N	\N	producer	tt1896773
nm5050079	G.P. Raju	\N	\N	assistant_director	tt0449951,tt1166100,tt0378647,tt0366180
nm5050080	Zion Szot	\N	\N	actress,producer,art_department	tt8589402,tt4513274,tt5361382,tt3009804
nm5050081	Henk Bitter	\N	\N		\N
nm5050082	Rennie	\N	\N	producer	tt1896773
nm5050083	Mayté Ortiz	\N	\N		\N
nm5050084	Aymie Jones	\N	\N	producer	tt1896773
nm5050086	Will Adams	\N	\N		\N
nm5050087	Dan Austin	\N	\N	producer	tt1896773
nm5050088	Mike Nicholas	\N	\N	publicist	\N
nm5050089	Nicholas Barton	1983	\N	director,writer,editor	tt11474972,tt3340000,tt5604902
nm5050090	Valerie Ang Chamorro	\N	\N	producer	tt1896773
nm5050092	Stuart Holland	\N	\N	actor	tt0269157
nm5050093	Don Lehman	\N	\N	producer	tt1896773
nm5050094	Sung Hsi	\N	\N	writer	tt0098617,tt0377556,tt0384344
nm5050095	Samantha Kopson	\N	\N	producer	tt1896773
nm5050096	Yamil Montaña	\N	\N		\N
nm5050097	Kris Seiz	\N	\N	producer	tt1896773
nm5050098	Ruben Mendoza	\N	\N		\N
nm5050100	Raymond James	\N	\N		\N
nm5050101	Michael Gaiss	\N	\N	producer	tt1896773
nm5050102	Alexandra Rosman	\N	\N	actress	tt2342743
nm5050103	Leticia Coronel	\N	\N	producer,miscellaneous	tt7027162
nm5050104	Romans Foo	\N	\N		\N
nm5050105	Nathan Sibthorpe	\N	\N	actor	tt1934228
nm5050106	Leigh Reyes	\N	\N	producer	tt1896773
nm5050107	Gabor Gelegonya	\N	\N	camera_department	tt2406566,tt0479997,tt0408306,tt0411477
nm5050108	Keith Weaver	\N	\N	producer	tt1896773
nm5050109	Terrie Kopson	\N	\N	producer	tt1896773
nm5050110	Brad Lowrey	\N	\N	producer	tt1896773
